id,tweet,anno1,anno2,anno3,anno4,label
1604686205274230789,@USER ጋሃንም ሸይጣን የውርሶ። Meles Chenawi ሓሳዊ ድንቁርናን ሕማም ዘይናትኩም ምምናይን ኣውሪስኩም ኣባጅጎ ባግ ኣቢልዎ። ክትሓልሙ መሬትኩም ከይተረፈ ጠሊም,hate,hate,abuse,abuse,hate
1513222046876114949,ኣታ ረኣዩለይ? ተኸፋፊልናያ? ኣየ ህግደፋውያን ሕልሞም ዘይውዳእ,hate,hate,hate,normal,hate
1540198503934074881,ምእንቲ ካብ ባርነት ስርዓት ህግደፍ ሓራ ዝኾኑ ደቆም ፡ ኣስታት 100 000 ስድራ ቤታት ኤርትራ፡ ነፍስወከፎም 50 ሽሕ ናቕፋ ተቐጺዖም እዮም። እንተ ስድራ ስውኣት ክከፍሉ እምበር,hate,hate,hate,normal,hate
1599115397046816768,በየነ ርእሶም እኳ መንግስተ ሰማያት የዋርሶም ዝበለሎም!,normal,normal,normal,normal,normal
1481463398311370753,@USER @USER አብ ጥጡህ ቦታ ተቀሚጥካ ወድ ድኻ ናብ ውግእ ንምስናይ ሆ በል ጥራህ። ምስቶም ናይ ፊውድል ተወለድት ወያነ ገዛእት በአል (ደብረ-ሰይጣን ክ,hate,hate,hate,hate,hate
1630849714659766273,እሞ ንሕና ተጋሩ ንዓወት ዓድዋ ንክንፅየፎ ድዩ ዋላስ ክነኽብሮ ዝግባእ!? ብናተይ እምንርት እቲ ዓወት ንዓና ንተጋሩ ካብቶ ካልኦት ብፍሉይ ስለፀልወና ንትውልዲ ብዝጠቕም መልክዕ ክነሳታውሶ ይግባእ በሃላይ እየ። 5/n,normal,normal,normal,normal,normal
1503122363168157696,@USER ህግደፍ ማለት ህዝቢ ማለት እዩ እንታይ ኣፍሊጥካ ትምህርትኻ ግዳ ዝይትገብር ትካቦ ክትጽበይ ካብትውዕል GAME IS OVER!! ጁንታ ዶንቆሮ ኺድ ቅበሮም,hate,hate,abuse,abuse,hate
1615119125180829707,@USER ሕጂስ ክኣ ብናይ ህግደፍ መታለሊ ዜማ ክትጥበር መሪጽካ ? ?? እቲ ንህዝቢ በቲኑ ሃገር ዘዕነወ ግብረሽበራዊ #ህግደፍ : ብልእላውነት #ኤርትራ ከምዘይኣምን እኮ መራ,hate,hate,hate,hate,hate
1502759042388742152,@USER ትምህርቲ ህግደፍ ማይ ንዓቐብ,hate,hate,hate,hate,hate
1515797035475259392,ትግራይ ሓደ ውሑጅ ዘይኮነስ ብዙሕ ዓይኒ ማይ እዪ የድልያ። ኩሉ ቦታኣ ንክልምልምን ክለምዕን - ?ሓሳባት ዝድህሰሱሉን ሓሳብ ሒዝና ንመያየጠሉን መደብ??ተረፍ መረፍ,normal,normal,normal,normal,normal
1501851133278572550,@USER @USER @USER @USER @USER ሳላ ህግደፍ ቆርበትና ተኾነ ቆርበት ሓርገጽ ተቐይሩ እዩ ብልክዕ?? እዞም ኣራዊት ለኪሞምና ::,hate,hate,hate,hate,hate
1617711573245779968,@USER @USER @USER @USER ናይ ስጋን ኣእምሮን ባርነት። ቀደም ናይ ጣልያን ሎሚ ናይ ህግደፍ።,hate,hate,abuse,abuse,hate
1583002839764594688,@USER ሓሳዊ ለኽባጥ! ፈደራል መንግስቲ መቐለ ኣብ ዝተቆጻጸረሉ እዋን ኣባል መስጋግሪ መንግስቲ ክልል ትግራይ ዶ ኣይነበርካን? ሽዑ ደኣ ከምኡ ዘይትብል ነበርካ።,abuse,abuse,abuse,abuse,abuse
1562529991102849027,@USER ንስኪ እንዶ ሞ ኣለኪ ረሳሕ መልሓስ እንበር ንዓይ ደኣ እንተትረክብኒ ሊሒስኪ ኣይምጸገብክን ኣነ ደኣ ኣይቅርበክን እንበር ቃሕማም። ኣንቱም ደናቁር ከይፈተና ካ ተጻረፍቲ ቀይርኩምና።,abuse,abuse,abuse,abuse,abuse
1513924601436286987,@USER ክንዲ ዝወሰደ ግዜ እውሰድ: ክንዲ ዝወሰደ ሰብ ይህለቕ:ውግእ ቀጻሊ እዩ: ቃል ገብሩ ኣስራት ጠምባር:እዚ ኣብሃህላ ዚ ፖሊስን መትከልን ወያነ ብዜካ ኣሉታ,abuse,abuse,abuse,abuse,abuse
1576322151170605056,ንምእንቲ ህዝቡን መሬቱን ዝቃለስ ዘሎ ሰራዊት #ትግራይ : ክሰዓር እዩ ኢልካ ምሕሳብ: ሕልሚ እዩ :: እዞም ዝሃድሙ ዘለው ኣህባይ???? ከይመስለኩም : መላፍንቲ ህግደፍ ዝኾኑ ሰራዊ,hate,hate,hate,normal,hate
1515714274102030337,አስመራ ሽኮር ?ሳላ ህግደፍ ሓሳድ ዝፈረስ መንደቅን?ርስሓትን መለልይኪ ኮይኑ,hate,hate,hate,hate,hate
1544781305530941440,ዘጨፍጨፈትን ዘዝመተትን ጠላም ሃገር ሽም ትግራይ ዘይፀወዐት ኢልካ ብኣግራሞት ምግላፅ ይኹን ምልጋፅ ናይ ጥዕና ኣይመስለንን። ኣቦይ እነይ በበይኑ ፀሎቶም ዝበሃል ከምዚ ዝበለ እዩ። (3/4),hate,hate,hate,hate,hate
1502577938100850688,Solo Media ፦ ስድሪ ስጉምቲ ወያነ ካብ ፔርስኮብ ሰለያ ኤርትራ ክኽወል ዓቕሚ ኣይነብሮን ! via @USER,hate,normal,normal,normal,normal
1483605985965096960,ንባዓት ህዝብና ወለድናን ይፍረድኹም ኣቱም ኣራዊት መሰል ሰብኣዉነት ዘይትፈልጡ ????,hate,hate,hate,abuse,hate
1639777322734682113,ካድራት ኤርትራ ልክ ከም ዓለሞም በታ ጠንባስ ንገለ ናይ ህግደፍ ቢሮ ጥራሕ ዝፈቐደት ጠንባስ ኢንተርኔት ተጠቒሞም ኣብዚ ማሕበራዊ ሚድያ ከፃፍዑ ክትርኢ ከለኻስ ይድንፅወካ ፣ ሃገር ኣለትና ኢሎም ድዮም ፣ ድንዙዛት ።,hate,hate,hate,abuse,hate
1515412266262437902,@USER ህግደፍ ማለት ኣብ ውሽጢ ህዝባዊ ግንባር ተሓቢኣ ዝጎበዘት ንኣምሓራዊ ልዕልናን ጎበጣ ኤርትራ ብኢትዮጵያን እትቃለስ ጉጂለ ኢያ።,hate,hate,hate,hate,hate
1554925697331871746,@USER ነዛ ብፖሎቲካ ጠፊሻ ብእርጋን ተረሚሳ ትሰሓግ ዘለ ጉጅለ ሸፍታ #ህግደፍ : ኣወል ኣእውዩ ዘድሕና እንተኾይኑስ ሓቢርና ንርኢ ???? እዛ ስእሊኸ ድኣ ከበይ ኢኻ ኣም,hate,hate,hate,hate,hate
1607947773617524737,ኣርባዕተ ኢትዮጵያውያን ህጻናት ኣብዚ ወርሒ ኣብ ጃያዴቫ ኢንስቲትዩት ሳይንስ ልብን ስርዓተ ደምን ክፉት ልቢ መጥባሕቲ ከምዝተገብረሎም ካብቲ ሆስፒታል ዝወጸ ጋዜጣዊ መግለጺ ሓቢሩ።,normal,normal,normal,abuse,normal
1489715515459203072,@USER ትሓጓሚ ከሎሲ ትሓዚ ይጠርጥ ድዩ ዝበሃል። ወያነ ከሎ ሲ ኤልሳ ጭሩም ተእዊ።,hate,hate,normal,abuse,hate
1526658374561062913,ከበባዊ ፖለቲካዊ ረብሃ ዘለዎ ቀጠና ንክህልየናውን ክንሰርህ ናይግድን እዩ,normal,normal,normal,normal,normal
1504317689032065027,1ይ ዮሃንስ 4: 20 ፤ ነቲ ዝረኣዮ ሓዉ ዘየፍቅሮስ፡ ነቲ ዘይረኣዮ ኣምላኽ ኬፍቅሮ ኣይከኣሎን እዩ እሞ፡ ንሓዉ እናጸልኦስ፡ ንኣምላኽ ኤፍቅሮ እየ፡ ዚብል እንተሎ፡ ንሱ ሓሳዊ እዩ።,normal,normal,normal,abuse,normal
1605643474962976768,@USER @USER ኣታ ለማኒ እንታይ ኢኻ ትብል ዘለኻ ብትግርኛ ዲኻ ትጸውይ ዘለኻ ውይ??? ጥማዕ ትግርኛ ናይ ሳሕሳሕ ቆማል ዓጋመ ኣንፈትካ ስሒትካ ኣለኻ። ሓካፍ,hate,hate,abuse,abuse,hate
1647501418352263168,@USER #Eri አንታ ነቓዕ በንጻሩ ኢኻ ትዛረብ ዘለኻ።ዐጋመ ናትካ ፍለጥ ።,abuse,hate,hate,hate,hate
1654576501080113152,@USER ንኸዳዕ ከዳዕ ምባል አየድልየካን እዩ በርከ ሰምብረ ከዳዕ እዩ። ንሕና ኤርትራውያን ግን አአብደለናዮ ኩርናዓት ኮይና ሐድነት ሕውነት ክንገብር አለና።,abuse,abuse,abuse,abuse,abuse
1581527991145750528,@USER ኪድ ሓሳዊ ስዲ ኣዲኡ ዘዕበየቶ,abuse,abuse,abuse,abuse,abuse
1626263561579159552,ምዕራብ ትግራይ ወረርቲ ሓይሊታት ኣራዊት ኤርትራንተስፋሕፋሒ ዕጡቓት ዓዲኣምሓራን ካብ ምዕራብ ትግራይ ጠቅሊሎም ንኽወፁ ፅዑቕን ዝተወደበን ቃልሲ የድልየና ኣሎ,hate,hate,hate,hate,hate
1511097400496115720,@USER @USER @USER @USER ኣምባሳደር ህግደፍ ኣብ ደምበፍትሒ::,normal,normal,normal,abuse,normal
1608513897748742146,@USER ጀጋኑና ዘየክብር?ጉጅለ ህግደፍ ?ማፍያ,hate,hate,hate,hate,hate
1481374777675763716,@USER ሻዕብያ መቸም ከም ቁሪ ኢዮም ዘፍርሑኩም ድሁላት ።,hate,hate,hate,abuse,hate
1575758614928969728,@USER @USER @USER ጉሒላ ሓሳዊ፡ንህዝቢ ትግራይ ትሓልዩ ትመስሉ ኣምሰሉታት መደናገርቲ ሸቓጦ። ህዝቢ ትግራይ እታ ሓቒ ስለዝፈለጣ ናብ ኤ,hate,abuse,abuse,abuse,abuse
1587738935270195202,ንምንታይ ኢናባ? ሚስጥር ረኸብቲ ወይስ ሓበሬታ ጎርጎርቲ ክንበሃል ድዩ ዕላዊ ተገይሩ ስለ ዘይተነገረ ዛዕባ ንምዝራብ ሃንደፍደፍ እንብል? ደሓር ሓሳዊ ከብለና ከም ዝኽእል ግና ኣይንረስዕ።,normal,normal,normal,normal,normal
1610518809135271940,@USER @USER @USER ሓሳድ ብጀካ #ኩናት ኣትፈልጥን ኢካ,abuse,abuse,abuse,abuse,abuse
1483550140376006661,@USER @USER ኪዲ ዓጋመ ኣራት ኪሎ ተሰኪምና ኮፍ ዘበልናኹም ንሕና ኢና ለለዋ ለይብላ ኢልና ዝዓለምናኹም . ቆማል,hate,hate,hate,abuse,hate
1572147454660976640,@USER @USER ከዳዕ ካብ ምኽዳዕ ክሕር ኣይብልን እዩ። ክብርን መጎስን ነቲ ሓቂ ዓቲሩ ነቅ ዘይብል ህዝቢን መንግስትን ኤርትራ ምስ እቲ ጅግና ሓላው,abuse,abuse,abuse,abuse,abuse
1573558120105840641,@USER ትግራይ ክትስዕር ኢያ። ውግእ ግን ከተሕጽሮ ኣለዋ። እዚ ከኣ ናብ ኤርትራ ሥንጢቃ ንኣብነት ብሰንዓፈን ጸሮናን ምስ ትኣቱ ኢዩ። መራሕቲ ህግደፍ ሓንሳብ እንተፈ,hate,hate,hate,normal,hate
1571012510966501378,ኤርትራዊ ኣባል ጀርመናዊት ክለብ ዳዊት የማነ ኣብ ሰርብያ ዝተኻየደ ውድድር 1ይ ወጺኡ,normal,normal,normal,normal,normal
1629249384478130183,@USER ክክክክክክክክክክ ኣይተረድኦምን ምድረ ሃመማ፡ ምድረ ኩዕንቲ ብሰንኪ መልሓሶም ክንደይ ትግራዋይ ቀለብ ኣሞራ ኮይኑ ኣሎ፡ ሕጂ ድማ ይድግምዋ ኣለዉ፡ ዝተረፉ ተጋሩ ክኹስተሩ እዮም እንታይ ግድኻ,hate,hate,hate,abuse,hate
1621625750636855297,@USER ናይ ብሓቂ ስልጡን ኣባ ዳህሪ ህግደፍ ዓቕሉ ጸቢቡዎ ኣሎ ???? ተሓቢእካ ምብካይ ኮይኑ ክክክ።,hate,hate,hate,hate,hate
1492050494415585285,@USER እዚ ንትግራዎት ጀጋኑ ንምምሳል ንበይኖም ከም ዝመከቱ ኣምሲልካ ዝስራሕ ድራማ እዩ ወያነ ብዘይ ናይ ????ሓገዝ ስጋብ ሕጂ ኣይምጸንሐን ስጋብ ሕጂ ብዝግበረሉ ውሽጣዊ ሓ,hate,hate,hate,hate,hate
1594281890491629571,@USER ሓሳዊት ለኽባጥ። ኤርትራዊያን ሼጥኪ ዝበላዕክየን ገንዘብ ክትሕተትሉ ኢኺ ኣብ ቀረባ እዋን,abuse,abuse,abuse,abuse,abuse
1491868213344456711,ኤሪ-ቲቪ ዝብልዋ ኣብ ነፍሲ ወከፍ ማዕጾ አንዳ ኳሕኮሐት ወያነን ኣሜሪካን ዝብሃሉ ጸላአትካ አዮም ዝብል ናይ ሓሶትን ጸለመን መልአክቲ አናሕለፈት ን 30 ዓመት፡ ህዝቢ ባርያ ሻዕብ,hate,hate,hate,normal,hate
1581887890191048709,ዋይ ዋይ ወይኣነ ፍርያት ደደቢት ሕጂ ምስ ሰሓንካ ህድማ ንቕድሚት ኣበይ እንዳኖኻ ክትኣቱ ብድሕሪት ጓሓፍ ኤውሮጳውያን ኮንዶም ኣመሪካ ዚ ኩሉ ከዲምካ ብጠላዕ ወገንካ መን ክድንግጸል,hate,hate,abuse,abuse,hate
1634611014636302336,ደቂ ሃገር ሰራሕተኛታት ኣሰልጢኑ፥ ጽቡቕ እቶት ጌሩ፥ ንናይ ኤርትራ ቁጠባ ዘማዕብል ኣውፋራይ ኩሉ ግዜ ማዕጾና ክፉትዩ#PIAInterview2023 #EritreaPrevails,normal,normal,normal,normal,normal
1494747944016306179,እንዃዕ ንመበል 47 ዓመት ምጅማር ብረታዊ ቃልሲ ህዝባዊ ወያነ ሓርነት ትግራይ 11 ለካቲት ኣብፅሐና።,normal,normal,normal,normal,normal
1562903785260740610,ኪሮስ ኢኻ ፈሊጥካዮም ነዞም ሸፍቱ ህግደፍ ! ህግደፍ እንታይከ ዘይገብሩ !? ንስኩላን ኵናት ይርሽኑ መቓብር ስውኣት የፍርሱ ን ጳጳስ ንሓጂ ኣሳቕዮም ይቐትሉ ገበን ናይዞ,hate,hate,hate,hate,hate
1523194346828271616,እዚ ጀግና መን እዩ?,normal,normal,normal,normal,normal
1505764884331573253,ኣይይይ ደናቁር ደቂ ወያነ ትግራይ፣ ኤርትራዊያን መሲሎም ኣብ ወጻኢ ብልማኖ እንዳነበሩ፣ ሓንሳዕ - ደቂ #Tigray - ደቂ #Oromo - ደቂ #Amhara መሲሎም፣ ኣብ ጽርጊያታ,hate,hate,hate,hate,hate
1516483064909737989,@USER 10 ግዜ ወያነ ህዋሓት ትብል ዘለኻ ወያነ ህዋሓት ማለት ኮ ህዝቢ ትግራይ እዩ ስቁ ኢልካ ሓፍ ከፍ ኣይትበል ::,normal,normal,normal,abuse,normal
1600943769792102400,@USER @USER @USER ህግደፍን ሕፍረትን ከብድን ሕቖን እዬም,hate,hate,hate,normal,hate
1602776233732935686,@USER ኣይ ንስኻ ልብኻ ናብ ከብድኻ ዝተቐየረ ብዛዕባ ኤርትራ ይኹን ኢትዮጵያ ዋላ ሓንቲ ኣፍልጦ የብልካን።,abuse,abuse,abuse,abuse,abuse
1543157589801897985,@USER ከልቢ ዓድዋ . ህግደፍ ዝሃነጾ ጠፊኡካ አይመስለንን፡ ንኸምዚ ከማኻ ንዑቅ ሉሕሉሕ ፈትሊ ግን ምምላስዉን ጉቡእ ኣይኮነን፡ ዱርቡይ,hate,hate,abuse,abuse,hate
1498106664419004416,ድልየት ከም ዘለዎም ሓቲትኩም ድኹም? እዛ ዕፅዋ ኢንተርኔት ከም ፅቡቅ ኣጋጣሚ ይርእዩዋ ከኢይህልዉ? ምሳሌ፤ ካልኦት ድምፅታት ክይወፅኡ ይደልዩ ዶ? ልውህና ነብዝሕ ከኢንህልው? 2/2,normal,normal,normal,normal,normal
1588471848974835712,@USER ብርክ ሓወይ ጀግና ተቃላሳይ ምአሰንተ ህዝብኻ ዓድኻን ድቃስ ዕርፍቲ ዝሳአንካ ፍጣሪ ሰላም ትግራይ የርእየና ??,normal,normal,normal,normal,normal
1594420684939177984,@USER @USER ዓወት ንጥሙይ ተረፍ ዓሳ ሰራቒ ዚንጎ ማንካ ሌባ መንደላይ ኤሊጥሪያ ????,hate,hate,hate,abuse,hate
1494548560897089537,እንኳዕ ኣብፀሓኩም ን ምጅማር ብረታዊ ቃልሲ ካልኣይ ወያነ ህዝባዊ ወያነ ሓርነት ትግራይ ?? ሓሞኹም ፈለው በሉኒ??,normal,normal,normal,normal,normal
1479950036956033024,ATV: ንሕና ከለና ህዝቢ ትግራይ ብፋሽሽታውያን ወረርቲ ኢትዮጵያን ኣምሓራን፡ ኣራዊት ሰራዊት ህግደፍን ኣይሕረድን ይብል ሰራዊት ትግራይ,hate,hate,hate,normal,hate
1541329244562890752,@USER እሞ ኢሰያስ ደኣ ምስ ኣምሓራ እንድዩ ወጊኑ ዘሎ ! ታሪኻውያን ጸላእቲ ኤርትራ ! እስኪ በጃኹም ልዕሊ ዓቅምኹም ኣይትጽሓፉ ፡ ባራዩ ህግደፍ ፡ በየናይ ርእስኹም ደኣ ከይትሓስቡ እምበር !,hate,hate,hate,abuse,hate
1561112218682507267,@USER ኣብ ታሪኽና ካብ ዝረኣናዮም ገዛእቲ ፡ ከም ህግደፍ ጌሩ ዝደከረና የለን። ህዝቢ ከጽንቱ ፡ ሃገር ከባድሙን ከዕንዉን ስኽኽፍፍ ዘይብሎም ጁንታ ኢዮም።,hate,hate,hate,hate,hate
1594049241730646021,@USER ንህዝቢ እናገደድካ ምብላዕን አገዲድኻ ምግፋፍ ምዕማፅን ምዝራፍን አመሉ ዩ ህወሓት።,hate,hate,hate,hate,hate
1491669076871163904,አንታይ አዩ ደኣ አቲ ፍታሕ ንሱ ህዝባዊ ኣብያ አዩ ኣብ ደለናዮ አምቢ ንበል ሓርነት ክኾነልና የሙሮና ካብ systematically መግዛቲ ህግደፍ ነውጻዮ ንነብስና ምክልኻል አንተ ኣድልዩ ከኣ ወላ ጎነጽ ንጠቀም,hate,hate,normal,normal,hate
1488424911311888384,@USER @USER @USER ጠላማት ህዝብን መንግስትን ዝጠለሙ ፈተውቲ ንብሶም,hate,hate,abuse,abuse,hate
1508114076756586499,3/4 ሕጅውን ተኾነ አብ ቃልሲ ኾይኑ ዓዲረመፅ፣ ቃፍታ፣ ዓዲጎሹን ፀገዲ ንወረርትን ተስፋሕፋሕቲ አይግዛእን በሓላይ ሰንሰለታዊ መሓውር ዘርጊሑ ታሪክ ዝፈፀመ ጀግናና እዩ። ህዝቢ ወልቃይት ንደቁ አሰር ተጋዳላይ ተኪኡ፣,hate,hate,normal,normal,hate
1482810908296376320,ጋና መንገድኻ ከይጀመርካ ዝፀደፍካ ናብ ልብኻ ተመለስ ምስ ህዝብኻ ተሰለፍ::,hate,normal,abuse,abuse,abuse
1616516038631297039,@USER ተሓዚልኩም ኣቲኹም ንውልድ ወለዶኹም ከፊልኩም ዘይትውድእዎ ግፍዒ ፈፂምኩም ኣለኹም። ፅባሕ ተወሪርና ኢኩም ክተእውዩ ኢኹም,hate,hate,hate,hate,hate
1611627534504058881,@USER ህዝቢ ኤርትራ ግን ንህግደፍ ይውክል እዩ ሚስተር ኢንኪላሎ,hate,normal,abuse,abuse,abuse
1616478051289731073,ደቂ ኤረይ ብልጽቲ መጽሓፍ መጉሃር እግሪ-መኸል ተፈደሉ ንወያነን ላኣኽታን ናብ ሓሙኽሽቲ ዝቐየረት ክንፊ ጾሮና ሩባ በለሳ መሓንቖ እግሪ-መኸል ውዕሎ ዋርሳይን ምትሕንናቕ ምስ ታ,normal,hate,hate,hate,hate
1576681213384749057,@USER Today is 1st October!!!??? ኣየ ናይ ህግደፍ ነገር። ትርጕም ጊዜ ኣይርደኣኩምን እዩ። 24 ግንቦት ውን 20 ሰነ ከተብዑልዎ ኢኹም።,hate,hate,hate,normal,hate
1659758947358720001,@USER ብዘይ ምዕራብ ትግራይ ዝይኮነስ ግዝአትና እዩ ሕዝብእና እብኡ ዘሎ እትመነባብሮ እይኮነን ሕዝብ ከም ህዝቡ ነፃነት ክረክብ ክኽል እሎዎ,normal,normal,normal,normal,normal
1648349541815525377,@USER @USER ዉዲቓት!???? ዉዱቕ ከምዚ ኸማኹም ዘልአለሙ አብ USA aid food ጽግዕተኛ ዝኾነ ሰብ እዩ።,hate,hate,hate,hate,hate
1501943223689768966,ዓድኻን ዓውድኻን ጸላኢ ኣይሓዘን ንሰን እየን ኣውራ ርእሲ ሕማም መርዘን ኣርትሲ ኣተካልቲ ሃይለሚኪኤል #ትግራይ #Tigray #Tigrayans @USER,normal,normal,normal,normal,normal
1500021090252468226,ንመንግስቲ ሻዕብያ ምስ ወያነ ኮይና ክንኣልዮ ኢና! ሃየ ኩሉ ስልጣን ክንሕዞ ኢና! ሃየ ኣንታ ጽሉል ዕዳጋ ሕልሚምበር ራኢ ዘይብልካ፡ ዳሓርከ ንወያነ ምስ መን ኮንካ ከተውጾኦ? እስኪ ኣውገዓኒ፡ ኣንታ ዕሱብ ።,hate,hate,abuse,abuse,hate
1492585218678607876,@USER @USER @USER አጆኻ ዘይትብልዎ ነዚ ምሽክን (ድሁል )ሓውና ??,abuse,abuse,abuse,abuse,abuse
1608171145903353857,@USER Evil is evil is evil is evil ሹኮርን መዓርን ለኺኻ ንግፍዒ ህዝቢ ከተመቅሮ ብፍጹም ኣይከኣልን:: ህግደፍ ቀዳማይ ጸላኢ ህዝቢ ኤርትራ እዩ::,hate,hate,hate,hate,hate
1493072364585852929,@USER @USER ኣይ ጃንዳ ወያነ፣ እሞ ባኒ ዶ ክንዕድሎም ደሊዮም,hate,hate,hate,hate,hate
1653134582336593970,ህዝቢ ሱዳን ሓላል፡ዘይግባኣካዩ ረኺብካ። እዞም ዘሪኢ መርገን ኢትዮፕያ ዳኣ ኣይ ኣሲድ እንድዮም።ወላቶምኣቡኡ ዓብዮም ንኤርትራ ዝመጹ እኮዮም ቀጠፍቲ፡ ሰረቅቲ ከይሳዐረረ ዝወጹ ንሶም,hate,hate,hate,hate,hate
1598053649137401857,@USER @USER ሻዕብያ: ወያነ Game Over ኢላ ፈኪራ : ብልጽግና:ወያነ ሑራጭ ኮይና ተበቲና ኢላ ዓፊራ ?? እቲ ኣብ ባይታ ዝረኣናዮ ሓቂ ግን ፍሽሽታውያ,hate,hate,hate,hate,hate
1603445901728653312,ኣብዛ ዓለም ከም ናይ ትግራይ ፖለቲከኛ ዝበለ ደደብ የለን። ሕጂ ትግራዋይ ዝቅተል ዘሎ ብኢድ ዙር ብኤርትራ ወታደር እዩ ፤ መንግስቲ ኢ/ያ ድማ ይልጡ እዮ። ኣካል ዉዕሎም ዓብይ ፈሊ,hate,hate,hate,hate,hate
1575052112093859841,@USER ዓፋፍ ኣብ ትዊተር ምፍካር ድኣ ትኽእሉ(ህግደፍ): እንተ ኣብ ባይታ ግን ህጻውንቲ ቆልዑ ከንቱ ይጠፍኡ ኣለው: መዓልትኹም ኣኺላላ ኣበይ ከምትኣትዉ ክንሪአኩም ኢና?,hate,hate,hate,abuse,hate
1634500243331883008,እዛ ምስ ወዲ ፍቃዱ ዝተጀመረት ?ቃለ መሕት ት ናይ ዚ ጅግና ?መኮነን ተኽለ ቀደም አብ አስመራ?ቆርጫጭ ሜዳ ጉብጣን?አገባብ መስዋእቱ ልዕሊ ኦፐረተር?እሞ,normal,normal,normal,normal,normal
1554758105854083073,@USER ሓንቲ ሕቶ፣ እቲ ስሱዕ ስርዓት ኢሳያስ ንሓንቲ ዶላር ብሕሳብ 15 ናቕፋ ካብ ኣብ ወጻኢ ዝነብሩ ኤርትራውያን ይግሕጥ፣ እሞ ሰብ ኣብ ኤርትራ ዶላር ክዕድግ ምስ,hate,hate,hate,hate,hate
1482715857952378880,እታ መሰረታዊት ጌጋ ናይ ወያነ ካብ ደብደቢት ዘይኮነስ ካብ እንዳ ደግያት ሳብር ሰገ ርእሲ ዓዲ ከምተበገሱ ምርሶዖም እዩ።ብሻዕብያ ተማዒዶምኣጆኾም ተባሂሎም ከምትመስረቱ ረሲዖሞ።,hate,hate,hate,hate,hate
1648729396717420550,@USER ንሓያል ዝብኢ ድኹም ዝብኢ ክደፍሮ ኣይክእልን እቲ ሓያል ዝብኢ ናቱ በሊዑ ዶብ ሰጊሩ ናይ እንዳማቱ ክበልዕ እና ዝራኣና እዚ ውሕስነት ገርካ ክረኤ ኣይግባእን ተሓባባሪ እንተዘይ ኮንካ,hate,hate,hate,normal,hate
1497255206790250498,@USER @USER ስቕ በል ኸዛብ ጽባሕ ምስ ከደ ኸአ እዚ ዓጋመ ወዲ መድሕን በራድ ኢልካ ክሕድ ክተብሎ ኢኻ ለኽባጥ,abuse,hate,abuse,abuse,abuse
1499666442551275524,@USER ነዚ ህዝቢ ዘጽነተ ግብረ ሽበራዊ ጉጅለ ህግደፍ : ብደረጃ መንግስቲ ኣፍልጦ እንተሂቦሞ ድኣ ጌና ካልእ ክሰምዑ እዮም ::,hate,hate,hate,hate,hate
1618865094976487425,#ክብሪነቲጅግና #ሓይልታትምክኻል ኤርትራን ጅግና መሪሕነቱን !! #EritreaPrevails,normal,hate,normal,normal,normal
1584834704317902849,03 ህግደፍ ?ትም አጽቅጥ?ህልም?ሕጂ ዶ ይሓይሽ?ደቂ ኢስፖ,hate,hate,hate,abuse,hate
1508920420963028992,መርምሩ ዝብል መርበብ ሓብሬታ ተማሓድር ናይ ትግርኛ ልዕልና ዓፋሪ፥ ኣብ ታሪኽ ዘይነበረ ዛንታ ምሂዝካ ክትጽሕፍ ትፍትን ድርባይ ሓሳዊ ኢኻ። ግን ትግርኛ ብግቡእ ክትጽሕፍ ዘይከኣልካ,abuse,abuse,abuse,abuse,abuse
1550576890099949570,@USER @USER @USER እዚ ፕሮፖጋንዳ ናይ ህግደፍ እዩ ::ኣብ ዝሓለፈ ወያነን ሻዕብያን እንዳ ተሓጋገዙ ስለዝመጹ መን ኣበየናይ ይሕይል መጽናዕቲ,hate,hate,hate,normal,hate
1616524425314328577,ስራዊት ኤርትራ ኣብ ትግራይ ኣይ ኣተወን ኣሎ ኽትብል ዝኸረመት ህግደፍ ሎሚ ኸኣ ሰራዊት ኤርትራ ኻብ ትግራይ ይወጽእ ኣሎ ትብል ኣላ!ንህዝቢ ኤርትራ-ኸፊሉ ዘይውድኦ ዕዳ ሒዞምሉ ተመሊ,hate,hate,hate,normal,hate
1501939765221810176,@USER ኣብ ትሕቲ ህግደፍ ኣርዮሳት ኩለን ሕቡኣት እየን ??,hate,hate,hate,hate,hate
1612375554916864003,@USER ስርቅስ ናትኩም እያ ናይ #ህግደፍ !! :: ኣብ ዓለም ተራእዩን ኣብ ታሪኽ ውን ተመዝጊቡ ዘይፈልጥ ስርቂ !! ስርቂ ብታንኪ: ማንካ ድስቲ ኩስኩስቲ ????,hate,hate,hate,hate,hate
1581584331989843968,ዝኽሪ ንጸሓፊ ህግደፍ ኣቶ ኣልኣሚን መሓመድ ስዒድ ዝተዳለወ ፍሉይ ጽሑፍ #AhmedOmerSheikh ብሰላም ዕረፍ ሓርበኛ,normal,normal,normal,normal,normal
1622177643704590337,@USER ጽሉል ሰበይቱ ዝኻሓደ እስኻስ ሰብ ተሓሲብካ ብዛዕባ ትግራይ ክትዛረብ፡ Sadist ካድር ዕሱብ፡ ዝተሓሰበሉ ዝዛረብ ከሓዲ ኣሬመን,abuse,abuse,abuse,abuse,abuse
