tweet_id,tweet,anno1,anno2,anno3,label
1534773576922021888,@user ኣምሱልነት ንግደፎ። ስዉእ ክኸብር ብሂወት ዞሎ ሰብ ብምጩቃን ኣይኮነን።,positive,positive,positive,positive
1542190852520300544,@user ኪዲ ሓሳዊት ለክባጥ: እዚ ሃገር መጽነቲ ደኣ እንታይ ላባም: ሰራቂ መታለሊ ክፍእ ግብር: ኣብዚ ታሕቲ ዘሎ ተዓዘብዮ: ኣብ ምንታይ ዕዳ ገዲፍልና ይኸይድ ኣሎ እ,negative,negative,negative,negative
1525905149335568386,#መኣዲ_ትግራይ ካብ መረባ ትዩተር ዝፍኖ ጥምረት ሰምበት ምሳናን መኣዲ ፍቕሪ ትግራይን ብሓደ፤ ቀጥታ ብ ዓድና ቻናል በዚ ዝስዕብ መፈንጥር ይመሓላለፍ ኣሎ,neutral,neutral,neutral,neutral
1482665121944113152,ካብ ኩሎም ክልላት ዝተውፃፅኡ ናይ ሃገር ሽማግለታት ኣፍታ ሃገር ተፈጢሩ ዘሎ ጎንፂ ብናይ ዕርቂ ሰላም ንክፍታሕ ተመያይጦም ዝብል ትማሊ ብናይ ፒፒ ሚድያታት ዝተመሓላለፈ ዜና,neutral,neutral,neutral,neutral
1502529918613262338,@user ወግዒ ጥራሕን ካብ ትዋጋኢት ላሕሚ ዘይተድሕኑ ኣስኡት ኢኹም። ፎተይቲ ነብስኹምን ትኹረትን ኮይንኩም ትግራይን ተጋሩን ንበይንኩም ክትፃወቱሎም ክትብሉ ከም ከልቢ,negative,negative,negative,negative
1550195148486692864,@user @user @user እወ ትዕግስቲ እቲ በደል ብገንዘብ ወይ ብንብረት ከም ዘይትካእ ንኣምን ዓቅምን ሓድነትን ተዝህልወና እውን ኣብ ትግራይስ ይትረፍ,negative,negative,negative,negative
1490591510185725956,ኣብ ትግራይ ሓደ ዓብይ ጉሒፍካ ደፊእካ ክውዳእ ይክእል እዩ እልካ ዘይሕሰብ ዝነበረ ዓብይ ፀረ ህዝቢ ተጋሩ ዝነበረ ማሕበረ ቁዱሳን ናይ ሰይጣን ማሕበር ተጓሒፉ ኣሎ።,negative,negative,negative,negative
1446183752980434956,ህፃዉንቲ ነርወይ ረአይዎም ኣብ ልዕሊ ህፃዉንቲ ትግራይ ዝግበር ዘርኢ ምጥፋእ እንትቃወሙ ንሕናከ ክንገብሮ ዝግበአና ገይርናዶ ዉሽጥና ንፈትሽ,neutral,positive,positive,positive
1528241281666777088,ናብ ቤተ እግዚአብሔር ንኽድ ምስ በሉኒ ታሓጎስኩ ፀጉኡ የብዘሐልኩም ኩብራት አሕዋት,positive,positive,positive,positive
1556563788383588353,@user በሽር ፍቲካ ጸሊኢካ ከምዚ ኣሜሪካ ኣብ ጀርመን ን50 ዓመት ኮፍ ዝበለት ኤርትራ ድማ ክሳብ እቶም ወየንትካ ኪዒታ ትቀብሮም ኮፍ ክትብል እያ ወያነ ሽፍታ ታሓ,negative,negative,negative,negative
1541829147936317441,እዚ ሽፍታ ሃገር ክሃንጸሎም ዝጽበዩ ሰባት ክርኢ ከለኹ ይድንጽወኒ እዩ @user Thread @user @user @user,negative,negative,negative,negative
1477057138337931270,ብ ጥፍአት: ሞት :ዓመጽ :መከራ ጸበባ ተጋሩ ዝዕቀብ ሓድነት ኢትዮጵያን ጥቅምታት ምዕራባዉያንን ምብራቃዊያንን ዝኾነ ይኹን ትግራዋይ ክቅበሎ የብሉን ። እወ ትግራዋይ ትስዕርን ፈረቃን ። #Tigray,negative,negative,negative,negative
1531519190640873472,@user ንህዝብካ ካብ ምትላል ሓሊፍካ ትገብሮ ጥቕሚ የብልካን በዓል ሓሶት ድራሮም።,negative,negative,negative,negative
1528656925994393601,ምስ ስዉእ ????ተጋዳላይ ኣረፋይነ ናትናኤል በኣካል እኳ ኣይንፋለጥን ኢና፡ እንተ ኾነ፡ እቲ ንሱ ብዛዕባ ሃገር ዘለዎ ዓሚቕ ተመስጦ ኣብ ወረቐትን ሜድያታትን ሰፊሩ ከንብቦ እንከለኹ፡,positive,neutral,positive,positive
1541175271428042753,@user @user ግርማ ኣስመሮም መን እዩ ሓማሴናይ ገይርዎ ታሪኽ ብዘይኮነ ክግለጽ እንከሎ ውርደት ሕስረት ሒዝልካ እዩ ዝመጽእ ሰረወታይ እዩ,negative,negative,negative,negative
1497454493256011776,@user follow back ግበሩ! ዕዳ ዘለኩም መልሱ። ዘየልቅሕን ቀታሊ ዘይመልስን ከታሪ እዩ። followback እናገበርኩም ንህዝብኹም ድምፂ ኹኑ።,negative,neutral,negative,negative
1512499954266353675,ሆስፒታል #መቐለ ብሰንኪ ፋሽሽታውያን ሕፅረት መድሓኒት ኤች ኣይቪ ኤድስ ኣጋጢምዎ:: - For More #TigrayGenocide,negative,neutral,neutral,neutral
1537530012320124932,@user @user ህግደፍ:ነቲ ህዝቢ: ኣብ ወጻኢ ዘለው ደቕኹም ንወያነ ይሕግዙ ኣለው ኢሉ ኮግባዕብዖሎም ጸኒሑ እዩ::እምበር ህዝቢ እዚ ከባቢ ድኣ ደቕና ንኾ,neutral,negative,negative,negative
1484975382419976192,ኣነ እኳ ዕሽነት እየ ዝብሎ ስለምንታይስ ንሶም ትግራይ ዝብል መፀውዒ ገበን ክንገብሮ ኢና ኣብ ሰለስተ ኣርባዕተ ዞባታት መቃቂልና ሽሞም ክንክልክሎ ኢና ኢሎም እንትፀልኡና ዘይባህልና,negative,negative,negative,negative
1530450394450640896,@user ታ ዘሕፍር ትቭሕ ታይ ትገብር ኣብዘይ ቦታኣ? ታሪኽና ዘኹርዕን ዘሐብንን እዩ!,neutral,neutral,neutral,neutral
1512477666372431876,መንግስቲ ነቲ ኣብ ወርሒ ለካቲት 2007 ኣብ ሳዋ ዝተኸፍተ ማእከል ሞያዊ ስልጠናታት ብዓቕሚ-ሰብን መሳርሒታትን ንምምዕባል ክገብሮ ብዝጸንሐ ገዚፍ ወፍሪ፡ ኣብ ብቕዓት ዝወሃብ ስልጠና,neutral,neutral,neutral,neutral
1561978588928294912,ኣብ መዓስከር ተጋሩ ወረዳ ኡምራኩባ በዓል ኣሸንዳ ብድሙቅ ተኸቢሩ። ኣሸንዳና ንመኸተ,neutral,positive,neutral,neutral
1526999523297574912,ካብ ግንባራት መኸተ ዝነቐለት ሽግ ናጽነት፡ ኣብ ሰፈር ልምዓት ድሙቕ ኣቀባብላ ተገይሩላ።,positive,positive,positive,positive
1569441380921126914,Hailesewit49@user.com ናይ ፍቕሪ መምህር፡ ናይ ዕላማ ሃዋሪያ፡ ናይ ጽኑዓት ውሉድ፡ ንበር ክበር ምእንቲ ሓቂ።,positive,positive,positive,positive
1440419996228669446,ንኽብሪ 50 ዓመት ሞያ ስነ-ጥበብ ኣወሃሃዲ ሙዚቃ ዓበደላ ኣቡበከር ብዓበይትን ናእሽቱን ስነ-ጥበባውያን ዝተዳለወ መደብ ዝሓለፈ ሰንበት ኣብ ቨርጂንያ ተኻይዱ ኔሩ።,neutral,neutral,neutral,neutral
1508566666451558401,ኩላ ብዛዕባ መንደላይ ብኒ ጅግና ኮይኑ ኣርእስታ እዛ ቄናን ዓለም።ቪቫ ወዲ ኤረ #EritreaPrevails @user @user @user,negative,neutral,negative,negative
1563623692067917824,@user @user ጅግና ህዝቢ ኤርትራ አብ ዝጥዕሞ ጊዜ ይስዕስዕን ይጻወትን አብ ጦርነት ከአ ንጸላእቱ ይቀብር ከም ወያኔን ዑሱባትን ከም ሽጉርቲ ጀፊዑ አብ ጉድጓድ ይቀብር ኤርትራዊ ጅግና,negative,negative,negative,negative
1561284839592042496,@user ፓሊስ ጊስን እቶም መንስያት ከም ካራ እምኒ በትሪ ሕዞም ረኺበዬም ኢሉ መግለጺ ህብ ኣሎ፣ ከተማ ጊስን ድማ ኣብ ልዕሊ መንእሰይ ኸሲ መስሪቱ ኣሎ እዚ ብዓወት ምርኣይ ማለት ኣብ ብዕድል መንእሰያት ምልጋጸ እዩ።,negative,negative,negative,negative
1555178044918304775,@user ወያነ እኮ ጀግና እዩ ብምንታይ ሞራልኩም ክተልዕልዋ ገረድ ኣድጊ ቀደም ንጣልያን ትኩድሙ ህጅ ከዓ ንኣድጊ ዕድመ ልክዕኩም ኣብ ባርነት ኣብ ሕሶት ሕስድና ስርቂ ኩሉ,negative,negative,negative,negative
1517541002965356548,@user ወያናይ ማርሚየድ!ኣይትዘንጥሎ!ጎይታይ ተሰማሚዕዎም ደኣ በል::ባዕሉ እንተዘይኣጓየየካ እዚ ሓያል ወያናይ በዓል ሽጉጥ ከይፍንወልካ::??,negative,negative,negative,negative
1477123927034011653,@user @user ኣሜን:ኩናትን:ወረ:ኩናትን ዝጠፍኣሉ:ርግኣት:ዝሰፍነሉ ዓመት:ይግበረልና!,positive,positive,positive,positive
1569043474007162880,@user ክክክክክክክክክ መቸም ትግራዋይ ኩሉ ግዜ ርእሱ ትሕቲ ናይ ደርሆ እዩ ብሕልሚ ዝነብር ዘይናቱ ዝምነ ስርቂ ሓሶት ጥልመት ግብረሰዶም እዙኩሉ ፉንፉን ስራሕ ካብ ኣ,negative,negative,negative,negative
1513629873746624514,ኣዝያ ኣገዳሲት ንባብ ብሓጎስ ገብረኣምላኽ፥ ናይዚ #ብቅዓት ኣልቦ፡ #ብልሹውን #ፈራሕን ኢሳያስ ኣፈወርቂ ጸረ ምዕራብ ብሓፈሻ፡ ብፍላይ ካኣ ጸረ ኣመሪካ ጽልኢ፡ ስልጣኑ ንምንዋሕ፡,negative,negative,negative,negative
1489669551679811589,@user ሙሴ ስለ ምንታይ ኢኻ ናይ ህግደፍ ትብሎ ዘለኻ፡፡ ንትግራይ ትግርኚ ባይታ ስለ ዝኸለኦም? መን ኣሎ ከምኡ ገይሩ ያዕ ዝብሎም?,negative,negative,negative,negative
1572300626561728514,@user @user እዚ ዓይነት ሃተውተው ናይ ፈለማዩ ኣይኮነን : ለሚድዎ እዩ::በየናይ መለክዒ እዩ ወራርን ተወራርን ዘመዛዝኖ ዘሎ? ሰራዊት ኢሳያስ ንህዝቢ ትግራይ,negative,negative,negative,negative
1488590046009643008,ቅዋም ይተግበር ምልኪ ይፍረስ ህዝቢ ኢሪትራ ተባራበር መስልካ ሕተት ካብ ስነሐሳብ ህግደፍ ውጻእ,positive,negative,positive,positive
1570660942966558721,አብ ትግራይ ዘይትነግረ እምበር ዘይትገብረ ግፍዒ የለን.??,neutral,negative,neutral,neutral
1501858196876578817,ትግራዋይነት ብደም ካብ ተጋሩ ምውላድ ጥራሕ አይኮነን ! ብመንፈስ ብስብእናውን ትግራዋይነት ወሪስካ ምፍጣር እዩ !። ባንዳታትን ንቃልሲ ህዝቢ ትግራይ ዓንቀፍቲ ዝኾኑ መቁረምረምቲ ወረ,negative,negative,negative,negative
1466626629002829824,ወይ ሰብ! ፀዋዪ ኮይኑ! ፅንዓት perseverance ምትእምማን ድማ confidence እንተኾይኑ፤ ሓቦኽ እንታይ ይብሃል? ይብሎ ኣለኹስ፤ «ሓቦ ድኣ ካብ ትግራይ ዘይወፀ ዶ ብካልእ,positive,positive,positive,positive
1510714983243526151,ትምክሕቲ ጃህራ ኣንነት ሓሶት ካብቲ ኣዝዩ ንእፈፎ ነውሪ ነገር እዩ ንዓና ኤርትራውያን ። ንጹር ራኢና ሓቅን ኣብ ግብርን ኣብዚ ኢና ንኣምን ። ስለዚ ኤርትራ ሃገርና ኣብቲ ኩልና ደቃ,negative,negative,negative,negative
1536358671852118016,@user ኣማን ብ ኣማን ኢሰያስ። ከምዛ ንበዓል ዓሊ ስዒድ ዝገበሮም ፡ ባዕሉ ቀቲሉ ባዕሉ እናልቀሰ ዝቐበሮም ።ህግደፍ ጎሓላሉ,negative,negative,negative,negative
1448406947368218626,ንስኺ እወ ቤተይ ፣ ትግራይ ዓደይ ?? ሻላ ጀጋኑ ደቕኺ ንብዓትኪ ይድበስ ኣሎ ! ??,neutral,positive,positive,positive
1434699274592428036,ሰላም ንገለን እንዳዓምጸጽካ ንገለን እንዳቐንጸልካን እዳጨወኻን ዘይኮነ ንዝበደለካ ምሕረት ገርካ ሽግርካ ኣብጣውላ ምስትፈትሖ ጥራሕ ኢኻ ትዕወት,positive,positive,positive,positive
1545885962504396801,@user 38 ገፅ ምፅሓፍ አይኮነን ሳወት ናይዲሞክራሲ ሕፅረት ኣሎ ሚዲያ ንባጀትን የለን ኢሉ ክሓትት ክቃለስ ይኽእልዩ ይሕመቕ ይፀበቕ ህዝቢ ትግራይ ዝመረፆ ውድብ ህወሓት,positive,neutral,neutral,neutral
1570495389295575041,@user ውጽኢት ስራሕ 31 ዓመታት ሽፍታ ጉጅለ ኢሳያስ ገለ ካብኡ ነዚ ይመስል። ዓለም ለኻዊ መዓርፎ ነፈርቲ ኣስመራ #EritreaAt31,negative,negative,negative,negative
1562887528545685507,ገበነኛታት ኵናት ምፅናት ዘርኢ፤ ስለምንታይ እዩ ንወራር ትግራይ ንምጅማር ንዛ እዋን መሪፆም? ከም ህዝቢ ከፅንቱና ብልፍንቲ ዝወፈሩ ዕስለ ፀላእቲ፤ እዛ እዋን ዝመረፁሉ ርኡይ ምኽ,negative,negative,negative,negative
1496541998756605962,ኩለን ሃማኖታት ትግራይ ምስ ኢትዮጵያ መዘንአን ዘለወን ርክብ በቲኸን ኣለዋ! ሃይማኖታት ኣብ ማሕበራዊ ኮነ ሃገራዊ ምትእስሳር ከም ሓደ ሰረት ዝቑፀር ገዚፍ ግደ ኣለወን .,neutral,negative,neutral,neutral
1490441563847249920,@user ግርም ሓሳብያ ። ኣነ ኤርትራዊ እየ ክትፈልጡ ። ተጋሩ ኣብ ጸገምኩም ኢሳያስ ከጓይየኩም መሬቶም ተዓቁብኩም ኣሜሪካ ኤውሮጳ በጺሕኩም፡ ንተጋሩ ከተላግጹ ዘሕዝንዩ።,neutral,negative,negative,negative
1546601039075344387,ኣደ ትግራይ ምስ ገንዘባን ርስታን ፅምዋ ወሪስዋ አሎ።ትግራይን ደቃን ኣብ ዓቢይ ፀገም ይርከቡ። ኣዶ ትግራይ ክትርእዩ ዘይግባኣ ነገር መሊሳ ሪኣ።እግዚአብሔር ይአክል ይበለና።,positive,negative,positive,positive
1498233456932884484,በዓል ዓብዪ ፇም ብተስፋ ተሓጏስ ኣብፅበባ ተዓገስ ሮሜ 12:12,negative,neutral,positive,positive
1553649048975966208,ካብ መፅሓፍ ምሳሌ ምዕራፍ 6 1)ትዕቢተኛ ዓይኒ 2) ሓሳዊት መልሓስ 3) ናይ ንፁሃን ደም ዘፍስሳ ኧእዳው 4) ኽፉእ ሓሳብ እተመንጪ ልቢ 5) ናብ ኽፋእ እትነፍፅ እግሪ 6) ብሓሶት,neutral,neutral,neutral,neutral
1521375167636779008,#Sami_Cr7 ኽብሪ ነታ ምንም ዘየሰኩና ጀግና አዶ ትግራይ,positive,positive,positive,positive
1550284108282167299,@user ሕጂ ግርም?ፎእ ነዚ መላኪ,negative,negative,negative,negative
1526708816439541760,ዓድ-ዑመር - መበቈላውያን ኣግራብ ግቡእ ሓለዋ ተገይሩሎም #Eritrea,neutral,positive,positive,positive
1486779503145889797,@user ብመሰረት ተክአ ተስፋይ ዘሰናደዎ መጽገበ-ቓላት ትግርንያ፣ ደመት ማለት ጽባቐ፣ ቊንጅና፣ ውቃበ ማለት እዩ። ትርጉም ደመት ምስ ዕንባባ መሮር ዘተኣሳሰርክዎ ነዚ,neutral,neutral,neutral,neutral
1504932186214088706,ATV: ኤሬትሪን ዕንዶም እንዳበሉ ጸጥታ ሱዳን ንኤርትራውያን ብግፋ ኣሰኪሖሞም - ኤምባሲ ህግደፍ ከኣ ዓዶም . via @user,negative,negative,negative,negative
1556766337497718784,ዓዋተ ብርሃን ርእዩ ስግር ጸላም ተስፋ ሃኒጹ ንነባሪ ሰላም ከም ትጒህር ኣሚኑ ንጣር ሓዊ ሰውራ ፈሊሙ ብውሑድ ቍጽሪ። #Eritrea,neutral,negative,negative,negative
1517900578051006464,እምብኣርሲ ኸምቲ ክርስቶስ ብኽብሪ ኣቦኡ ኻብ ምዉታት ዝተንስኤ፡ ከምኡ ኸኣ ንሕና ብሓዳስ ህይወት ምእንቲ ኽንመላለስ፡ ናብ ሞት ብጥምቀት ምስኡ ተቐበርና። ሮሜ 6፡ 4 ማለት፡,neutral,neutral,neutral,neutral
1571759171296497664,ሰበር : ጥንቃቐ ትግራይ ገበነኛ ፣ባንዳና ከሓዲ ስርዓት ኢትዮጵያ ምስ ስርዓታት እኽብካ ወንጀልኛታት ኦሕዴድን በኣዴንን ፣ ካብ #ደብረዘይት ሓይሊ ኣየር ዝለዓላ ናይ ጦር ኣውሮፕላና,negative,neutral,negative,negative
1534230113994293249,ሓይልታት ወረርቲ ኾይነን እናሃለያስ ን ኣስመራ ንጥምት ?? ፈለማ ሑሞራን ዛላንበሳን ንእተዉሞ ደሓር ኣስመራ ነርክበላ ኢና !!,negative,negative,negative,negative
1533950338201419779,ERISAT: ሓለፍቲ ስርዓት ህግደፍ ብዝፍጽምዎ ጾታዊ ዓመጽ ክሳብ ሕጂ ተሓቲቶም ኣይፈልጡን እዮም። Current A . via @user,neutral,negative,negative,negative
1439701536431558659,ብዝበለፀ ድማ ህዝቢ ትግራይ ካብዚ ሕሱም ዓፀባ ብኸመይ ይድሕን? ዓርሰ ምርኮሳ ውሕስነት ምግቢ ህዝቢ ትግራይ ብኸመይ ይረጋገፅ? ወዘተ ኣብ ዝብሉ ዓውዲታት ተጋሩ ሰብ ሙያ ሕርሻ,positive,positive,positive,positive
1457494609374896132,@user ኣታ ወዲ ጦር ሰራዊት። ህግደፍ ስለምታይ ካብ ትግራይ ሃዲሙ፣ ከም ሓምሊ ኣድሪ ተቐርዲዱ። ምግበይ ክመፃኒዩ ኢሉ ኢሰያስ ኣብ ዓዲ ሃሎ ይፅሕፅሕ ኣሎ።,negative,negative,negative,negative
1508906373362376710,እንታ ብሩኽ ህዝበይ ሰላምታይ ይብፃሕኻ: ዓፅዬም አጥምዬምዶ አሳቕዬምኻ: ኣብ ሓዊ አዊዶም ማጊዶምኻ:: ኣምላኽካ ይመፅእሎ ክመምየኻ:: ክትሐዊ ቐሪብካ ንሕዚ እንኳዕ ደስ,positive,positive,positive,positive
1552913660212805633,@user ዝተፅሓፉ ኸ፤ ኣምቢብና ተረዲእና ናብ ረብሓና ነውዕሎምዶ ኣለና ዝብል ሕቶ ኣለኒ። ብትግርኛ ንዝተደረፉ ደርፍታት ንዝፈረዩ ፊልምታት ብፍላይ ተጋሩ ዝፀሓፍዎም ነ,positive,neutral,neutral,neutral
1563999681482575875,@user @user ህግደፍን ፈኸራን ከም ክልተ ገጽ ናይ ሓንቲ ሳንቲም እዮም። ናይ እቲ ትማሊ ህግደፍ ዝጎሓፈቶ ወዲ ትኹል፡ ንብላሽ ኮይኑ ፈኻራ ትብል ደርፉ ተደሪር,negative,negative,negative,negative
1434722343947882497,@user ህዝባዊ ኢዩ ዶ ኣይበልካን ? ህዝባዊ ማለት ተራ ህዝቢ ትግራይ ኣብ ኲናት ክሳተፍ ማለት ዶ ኣይኮነን ? ኣብ ኲናት ዝተሳተፈ ዳኣ ይእሰር ይቁርመድ እወ። በርከ,negative,negative,negative,negative
1561634869654036480,@user @user እንኳዕ ተወለድኪ ቲቲየይ ዝተረፈ ዕድመኪ ክኣ ይባረክ መፃኢኪ ብሩህ ይኩን ጓል እነዋ ኣብ ዘለክዮ ሰላምን ቅሳነትን ይምነየልኪ ዝያዳይ ጀግና ዋ,positive,positive,positive,positive
1559818730749792261,@user @user ኣብቲ እንዳ ህግደፍ ተኣኪቡ ዘሎ : ብዕሽነትን ድንቁርናን ዝተዋሕጠ እዩ :: ምስዚኦም ክንነብር እንታይ ዓይነት ሕጊ እዩ ከማእክለና ዝኽእል ? እንድዒ !,negative,negative,negative,negative
1525521384973246464,1/3 ከሕልፎ ዝደለኹ መልእኽቲ ግልፂ እዩ ነይሩ። ስራሕ ፈቲሑ፣ ግዚኡ ዘቃፅል ሰብ ንምባል እየ እቲ ቃል ተጠቒመሉ። ሓቂ ንምዝራብ፣ ፆታ ከይፈለየ ንኹሉ ሰብ እዩ ነይሩ እቲ መልእኽተይ።,positive,positive,positive,positive
1495092007701733379,ቋንቋ ትግርኛ ንክዓቢ ዝጎለሀ አስተዋጽኦ ዝገበሩ ኣቦና ዶ/ር ሰሎምን ዕንቋይ ነብሶም ኣብ ገነት የንብሮም????,positive,positive,positive,positive
1498230387688247297,ፈንቅል እናክዝከር:ብቀዳምነት ክንዝክሮም ዘለና ገለ ካብቶም ነቲ ወዲ ሰብ ክገብሮ ዘይሕሰብ መስተክራዊ ጅግንነት ዝፈጸሙ ክቡራት ሓርበኛታት ሰማእታት መስተንክራዊ ስርሒት ፈንቕል:ኣባላ,neutral,positive,positive,positive
1477810578508988425,ብኤርትራውያን ኣመና ኢና ንሕበን። ከም መረብ ብዙሓት ዋዕሮታት ኣለዋና። ካብቲ ዝመሰጠኒ ናይ ስነ-ጥበበኛ #መረብ እስጢፋኖስ ፥ ነቶም ዓይኖም እምበር ልቦም ዘይዓወረ #ተስፋ ጽባሕ ዘ,positive,negative,negative,negative
1549782565170585603,ምውላድና ምርጫና ስለዘይኾነ ዘጣዕስ/ዘሕብን ኣይኮነን። ቅድሚ ሂወትና ምሕላፋ ንሕብረተሰብና ብፍላይ ንሰብኣውነት ድማ ብሓፈሻ እነወፍዮ ኣበርክቶ ንዓናን ንዝስዕቡና ወለዶን ዘሕብንን ዘ,positive,positive,positive,positive
1543332737221857282,@user ስለዚ ንምንታይ እሞ ፅልኣት ምስ ፍትሓውነት ይተሓዋወሰና? መንግስቲ ትግራይ ኣጥፊኡ ዶ? እወ፣ ክሕተት ዶ ኣልዎ? እወ፣ ብደምቢ ክሕተት ኣለዎ። Otherwise,positive,negative,positive,positive
1559941830908706816,መፀት መፀት ኣሸንዳ ዕምበብ መፀት #ባህሊ ትግራይ #ፅባቐና #ክብርና #ኩርዓትናን መግለፂ #መንነትናን እዩ። ኣብ መላእ ዓለም ትርከባ ኣዋልድ ትግራይ #ዋዕሮታት ትግራይ እንኳዕ ና,positive,positive,positive,positive
1542910865585971201,#ህዝቢ _ትግራይ ብ ሰላም ክነብር እዘን ክልተ ነገር ክጠፍኣ ይግባእ:: 1.ኤርትራ ትበሃል ሃገር 2.ኤርትራዉነት ዝበሃል ፅዉፅዋይ! ታሴራ (መታወቕያ)ኤርት,negative,negative,negative,negative
1526641935976386560,ሰብ ሃገር፡ ሰብ ኽብረት፡ ሰብ ሕድሪ፡ ሰብ ሰረት፡ ሰብ ራኢ፡ ሰብ ብልሓት፡ ሰብ ስራሕ፡ ሰብ ዓወት። ርሑስ ቅንያት በዓል ናጽነት,positive,positive,positive,positive
1550217986925027330,@user (ግደይ ትግራወይቲ )ንኸተሸንፍ : ኣምሓሬይቲ ንተን ካልኦት ተቐዳደምቲ ንኸታዳኽመን ብፈደረሽን ተኣዚዛ :እዚ ተነንኮልዩ ዝስርሐልና ዘሎ እያ ትብል ዘላ :,negative,negative,negative,negative
1507118149010923530,ጻውዒት ሰላማዊ ሰልፊ ንተጋሩ ነበርቲ አውሮፓ ብዓይነቱ ፉሉይ ዝኾነ ሰላማዊ ሰልፊ ንዓርቢ ዕለት 1 April ካብ ንጉሆ ሰዓት 8:00 - 17:00 ኣብ ጀኔቫ ኣብ ኣፍደገ ዋ,neutral,neutral,neutral,neutral
1506915369465921543,ቅልውላው ትግራይ፡ ደራርቱ ኣብ ስነስርዓት ሽልማት ኣትሌታት ኢትዮጵያ እንታይያ ኢላ? #Tigray #Ethiopia #Amhara #Oromo,neutral,neutral,neutral,neutral
1511614239210971137,@user መዋእልካ ኣብ ድንቁርና ክትነብር ዕድመ ክትውስኽ ከለኻ ኣይትልብን ዲኻ ከብቲ ህግደፍ,negative,negative,negative,negative
1525933866011205636,ብተስፋ ተሓጎሱ ብጸበባ ተዓገሱ (ጸሎት አዘውትሩ ናብ ሰብ ሮሜ 12:12)በቲ ሓይሊ ዚህበኒ ብኢየሱስ ክርስቶስ ንኹሉ ኽሓልፎ ኽኽእል እየ (ፊልጲ4:13)?? ?ብሩክ ሰኀንበት ይግ,positive,positive,positive,positive
1567606517641224192,@user ናይዚኦም ተንኮል መቸም ኣብ ነብሶም ከም ኣሰለት ተጠምጢምዎም ድኣሎ እምበር፡ ወይ ጉድ,negative,negative,negative,negative
1534745400707534849,ኣያይ ታሪኽ ንገረኒ ታሪኽ ዓደይ እቶም ዓቅሚ ዘየብሎም ብዓቅምና ዝቅንኡ ኣብ ቃልሲና ብቅኒ እናፀለሙ ዕንቅፋት ዝኮና ኮቶ ኣይነገድፎምን መቸም ካብቶም ናይ ሽዋ ፀላእትና ንላዕሊ እ,negative,negative,negative,negative
1512458187630338053,ኣብይ ኣህመድ ዛሎማዓንቲ ኣብ ኣብርሆት ቤተ መጻህፍቲ ዝገብራ ልነበረ ሸበድበድ ከምቲ ልሓሰብናዮ እታ ጦርነት ክጅምራ ኢሉ ተኮይኑ ፈቲና ጸሊዕና ብናይ ኣሜሪካን ኣዉሮፓን ሙሉዕ ሓገዝን ሓሳብን ከምልኮነ ንቀበል ኣለና!!!,negative,negative,negative,negative
1528126859396976641,ንህወሓት ከጥፍኡልና እዮም ብዝብል ተስፋ እንተቀባጠሩሎምስ ዝፈተውዎም እኮ ይመስሎም ይህሉ፡ ሃላያት።,negative,negative,negative,negative
1555083287017693184,#ይኣክል ዘውጽኦ ኣብ ፌስቲቫላት #ህግደፍ ንዝሳተፉ ስደተኛታት ናብ FBI ከም ዝሓሰዉሎም ዝገልጽ መፈራርሒ: መበገሲኡ #መጓሰኣዊ #ኣተሓሳስባ Herd Mentality ናይቲ ጸቢብ ጉጅለዩ! #ኤንብኤ #Eritrea,neutral,neutral,neutral,neutral
1490437663970758659,ሰበር ዜና T.D.F ጅግና ሰራዊት ሰርዶ ከም ዝተቆፃፀረ ይንገር ኣሎ ! ዓወት ንሓዬት ሰራዊት ትግራይ,neutral,positive,positive,positive
1537886183870517250,እዞም ኣብ ዘይምልከቶም ኲናት ኢትዮጵያ ሞት ከልቢ ኮይኖም ዝጠፉኡ ኣሕዋትናስ ስለምንታይዩ ህግደፍ እንዳተዋጉኡ ወይ ዝተወጉኡ ይኹን እንዳቀበሩ ከምታ ልማዶም ዓወት ንሓፋሽ ክብሉ ዘይ,negative,negative,negative,negative
1564124101622566913,@user Philippians 4 (ትግ) - ፊልጲ 6: ድሌትኩም ዘበለስ ብጸሎትን ልማኖን ምስናይ ምስጋና ኣብ ኣምላኽ ይፈለጥ እምበር፡ ብገለ እኳ ኣይትጨነቑ።,positive,neutral,positive,positive
1441609473483628544,ሓቂ ተዛሪብካ ኣብ መገዲ ባቡር ደቅስ።,neutral,positive,positive,positive
1504323544943144961,ኣብ ትግራይ ብዕስለ ወረርቲ ወለዶም ዝተጨፍጨፍዎም ብዘይወለዲ ዝተረፋ ልዕሊ 5000 ህፃውንቲ ኣለውና። ሰማዒ ዝሰኣነ ብክያት,negative,negative,negative,negative
1507051945399406604,@user @user እዋይዛ ወዲ ኣነ ኢልካ ኣይወጸንን ንኣፍልጦ ኢየ ጸዊዐካ?? ዳሓር ብቀዳማይ ብሸንኮለል ተካል ምሸት ኣምሲኻናሲ ኣብዚ ከኣ ክትደግማ፧ ግደፍ ሄዋናት ከይነኽሳልካ??,positive,negative,negative,negative
1499230103519338497,@user ፍረ ወይኒ ኤሬ እኮ እቲ superiority ቀቲሉዎም ! ትፈልጢ ክንእልል ከለና ሐደ መምህር አብ አስመራ ሸራሙጥ ትግራዎት እምበር ኤሬትርያውያን ሸርሙጣ,negative,negative,negative,negative
