id,tweet,anno1,anno2,anno3,label
76814850,"ni kenshi cyane humvikana mu binyamakuru ko perezida w’u rwanda, paul kagame, yagabiye inka abanyamahanga cyangwa akabagabira ubutaka, ubundi ukumva ngo yatanze inkunga...",normal,normal,hate,normal
85017119,nuwarya imbwa yarya inzungu aho kurya umusega ##url,normal,normal,normal,normal
81523946,"@rosemarie_Rw#Murumuna wa Theogene n'umuryango wanyina bigaragarira buri wese ko ari abantu batishoboye .@Théogone n'umugorewe babakigaga  mumaso ngo baceceke,bekuvuga ukuri kugirango bakomeze bahahe.#Gupfa kuyu mutekamutwe NTI bikuraho ko bakoze ibyaha,afatanyije n'uwo bashakanye.",abuse,abuse,hate,abuse
83775912,"@MuchomaSana Ubanza ari single wanaa ,, .. koko ntanumubwira ngo uyUmwanya  wamagambo wose ugira , wawunyjanye muri GYM  !! #Kasuku",normal,abuse,normal,normal
81524108,"@rosemarie_Rw #Kagame_FPR kwiba umutungo w'igihugu. #Munyarwanda imiyoborere y'Igihugu cyawe irakureba,tumaze imyaka FPR idukinisha comedy abacu bicwa n'inzara,baburirwa irengero,inzara si nakubwira. Ibyobyos bitubah tubifitem uruhare kuko duceceka.Dutinyuke turashoboy",hate,hate,hate,hate
83775659,"@IGIHE Umuraperi Kendrick Lamar yageze i Kigali mu gitondo cyo kuri uyu wa Kabiri, aho yitabiriye igitaramo cya ‘Move Afrika’ giteganyijwe kubera muri BK Arena ku wa 6 Ukuboza 2023.",normal,normal,normal,normal
76507204,@username perezida kagame yahisemo kureka ububanyi n’amahanga akibera umupfumu,abuse,hate,hate,hate
83775453,@BirekeSibyawe Mvase ndi mwisoko mumbwire ako nguraa,normal,normal,normal,normal
83776011,@rbarwanda AMAFOTO Ikipe y’Igihugu ya Nigeria yegukanye Igikombe cya Afurika muri Basketball y'Abagore itsinze Senegal amanota 84 kuri 74. Ni imikino yaberaga i Kigali muri BK Arena.#AfroBasketWomen2023,normal,normal,normal,normal
73780734,"umunyamabanga mukuru wa oif, louise mushikiwabo, avuga ko kuba rwandair mu minsi iri imbere igiye kuzajya ikora ingendo kigali-paris, bizarushaho guteza imbere ubusabane bw'abaturage ba francophonie kimwe n'ubucuruzi n'ubuhahirane muri uyu muryango.   ➡️ ##url ##url",normal,normal,normal,normal
76814714,"@username ubwo nawe wijuse umutekano ufite utangiye gukoronga ngo uravuga, nkubwize ukuri rwose ibyo mwifuza bizakomeza bibe ibyifuzo,nta narimwe ingurube izareba hejuru,ushatse watekereza byimbitse ugashakira ahandi amaramuko.ugire amahoro,niba nawe ",abuse,abuse,normal,abuse
83775426,@bayikorere1 Igihe machine zari zitaraboneka twarize Kandi turatsinda murangije ngo zirabonetse nabwo muzanamo ibibazo ubundi ko Ari inguzanyo mwaziduhaye namwe mukatubaza umusaruro,normal,normal,normal,normal
81523863,@nyiringomaking Ntantambara nashigikira irimo uyu mwicanyi never. Ahubwo nayirwanya nivuye inyuma. Gushigikira uyu ninko nkubwira ngo nshigikire intambara iyobowe na General Bosco Ntaganda. Ubundi M yatsinzwe igihe yongeraga kwihuza nibi bivume byahekuye Ababyeyi batagira ingano. Kandi…,hate,hate,hate,hate
81523738,@Bampora_Idebe Iyi ngo yaba ari ya nka yiragira ikicyura yamae cyane kubera guhaka imbwa?,abuse,abuse,abuse,abuse
77141239,@username nonese wowe mpuguke unsubije nk'impuguke cg usubije nk'injiji karahabutaka itazi kuyobora uyiyoboza mu kinyabupfura? urahanyuze cyakora.,abuse,abuse,abuse,abuse
77141162,"@username ko mutari mwambwira aho mwashyize mama? ese ubu ntimwamubaze mu batutsi ari umuhutu. ese ko abahutu nabo bapfuye, bo barihe? mukuru wanjye nawe ntimwamushyize muri ya mibare yanyu? ese kuvangura abapfuye mubishobora gute?⁦@username ",hate,hate,hate,hate
79284603,#ucl | ft   napoli go 4-1 liverpool   eeeh… ibanga ry’abadage mu bwongereza uba ryavumbuwe…   jurgen klopp arihanijweee…   iyi season irazira iki?   @username 95.3 fm ##url,normal,normal,normal,normal
76814939,"@username gaceze wagikobwa we,😂😂😂😂😂🤣🤣🤣",abuse,abuse,abuse,abuse
77141512,"@username tumenye u rwanda fpr yasenye, uko rwari rwubatse muri repubulika ya mbere n’iya kabiri n’uko rwubatse ubu.",normal,hate,hate,hate
81523978,@Kbitiraikinyoma uyu se kandi bamuhoye iki ko yabafobaganiraga neza akoresheje rutwistsi ye RushyashyaNews yewe ntawarubara ibya fpr_team namatengetenge koko Fpr Ihemba neza kbsa,hate,hate,hate,hate
81523911,"@rosemarie_Rw #Kagame-Paul yoretse urwanda, ese mana intore zizakurikira kagame mu mwobo? Cya zizamutaba munama?",hate,hate,hate,hate
77141246,wamubaze doc ugashyiramo iby’imbwa? ##url,abuse,normal,normal,normal
83775991,@oswaki Igihungu cyanjye @ogalorenzo  kirimo kurya ifuraha i @RusiziDistrict,normal,normal,normal,normal
77141222,"@username umwaka uza wa 2024, ikinamico ly'amatoro ayo aliyo yose, ntayo dukeneyeicyo abanyarwanda dukeneye kandi kili mu nyungu zacu bidasubirwaho, ni révolutionabanyarwanda aho mubalizwa hose, mwirangara! mwirangazwa mwishyire hamwe, duhilimbane.",hate,hate,hate,hate
79284600,@username niba ariko biri ubwo wenda uburyo abaturage babwirwamo ntabwo ari bwiza. kuko bubaye bwiza bakumva kandi bakayoboka ubuyobozi bakanishimira ,normal,normal,normal,normal
79284661,uri imbwa 😂😂😂😂🤭 ##url,abuse,abuse,abuse,abuse
81523676,"@rosemarie_Rw #Hoya ntago tuzahunga Kigali kdi ariho tuvuka,@Kagame wavukiye igitarama,udushonjesheje n'ibindi bifobagane bikorana nawe mukutwica,kutwambura utwacu,guteza umutekano mucye mukarere, tuzabasanga Aho batuye. Baduhe ibyacu batwambuye!",hate,hate,hate,hate
77141317,@username twirwaneho: abaturage barakangutse biteguye gupfira uburenganzira bwabo,hate,normal,hate,hate
76814626,nta hene ibyibuha ku munsi w' isoko ##url,normal,normal,normal,normal
85017149,fuck you nabo muhuje agenda zubugoryi😡😡😡😡 ariko kuki @igihe ihereza platform ibicucu nkibi🤦 ##url,abuse,abuse,abuse,abuse
79284849,@username kuko uri imbwa ntakindi😂😂,abuse,abuse,abuse,abuse
81523857,"@LongangiBa @r_rukaka and @mutonicarl Rwarakabije ‘yishe abatutsi binzirakarengane, Si mwongeye kumuha akazi, kuber’iki suko ari mwe mwa muhaye Ikiraka?, Kizito Mihigo mwishe y’a ziz’iki mwa bichanyi? Hauna ata haya y’a kuongea “ produit y’a formatage y’a Kabarebe “",hate,hate,hate,hate
76814708,"umuhanzi king james, orchestre iryamukuru ikorera mu karere ka kamonyi, imivugo n'andi matorero asanzwe nibo bafashije muri iki gikorwa,ibi bihangano bikaba byashimangiwe n'ubutumwa bw'abayobozi bifatanyije n'abaturage b'i musambira muri ubu bukangurambaga bwo kwirinda ihohoterwa ##url",normal,normal,normal,normal
83775815,"@kemnique Yego ABA bagabo ntago uyu munsi twumva ko bakoze cyane bitew nuko tuta recognizing ibyo bakoze but Meddy and The Ben ni aba Legends bacu, gusa they disappointed us byose barabireka ariko ndahamya ko bagarutse muri Game bakongera bagafatisha.",normal,normal,normal,normal
83775728,@KabagambeI Ibisubizo bya abanyeshuri ntabwo bishakwa na bo. Wowe kumva atari igisubizo ntibikibuza kuba cyo ku bafashe umwanzuro uboneye.,normal,normal,normal,normal
76814650,"@username utankumbuza ibya bakame n'impyisi, saruhara rwa nkomokomo, cacana, mutima muke wo mu rutiba, petero nzukira,",normal,normal,normal,normal
79284585,@username umwaka mubi cyane mu bukungu bw’u rwanda bwihariwe n’agatsiko gato cyane,hate,hate,hate,hate
73780758,"abanyacyaro bimbwa mwese mwaje tukigira  ikigali🤣🤣@username n,abandi...🤣🤣🤣",abuse,abuse,abuse,abuse
79284841,@username shahu se ko ari n'imbwa y'umuhungu 😢,abuse,abuse,abuse,abuse
85016766,cyaze uri imbwa😂😂😂😂😂 ##url,abuse,abuse,abuse,abuse
77141527,@username aimable karasira akomeje kuba hagati y’urupfu n’umupfumu: azi icyo aharanira,normal,normal,hate,normal
76507305,uretse kuba jenoside yakorewe abatutsi muri mata1994 yarateguwe kuva1959 n'abaturage ntibigeze bagira gutekereza byimbitse(critical thinking) i.e bizimana jean de dieu yabeshywe kwica abatutsi ngo azigishwa gusoma no kwandika #kwibuka24 #kwibukatwiyubaka24 ##url,normal,normal,normal,normal
85016956,ark abaswa babaho pe break news itangira iti ; ark ko ngo😁😂😂😂 ##url,abuse,abuse,normal,abuse
77141287,@username uri imbwa 😂,abuse,abuse,abuse,abuse
73780639,@username imyuga ntiyiga injiji mwana!,abuse,abuse,abuse,abuse
79284804,"@username ntrb reka mbe idage, kko nabaswe na rap yaza 2010 kumanura naho ibyubu sinsobanukirwa ibyo babamo",normal,hate,normal,normal
85016727,"@kabejaluther1 ubwo wemejeko arimwe mwishe abaturage mubamennye umutwe mukoresha amabuye??? bagushakishe ubisobanure, mwagiye mutugize ipfubyi none muziko ubu mwabyongera se ????",normal,hate,normal,normal
76507516,@username hashize igihe tubivuga ko hari ubucuruzi bwingingo bukorwa ninkotanyi kazungu ni umwe muri benshi tutazi bakoreshwa iyo business,hate,hate,hate,hate
79284606,"ibirori byo kwizihiza umunsi mpuzamahanga w'ubwitange n'ubukorerabushake birimo kubera mu mudugudu wa kinteko, akagari ka rweri ho mu murenge wa gahengeri. umushyitsi mukuru muri ibi birori ni visi meya umutoni jeanne ushinzwe iterambere ry'imibereho myiza y'abaturage. #ivd2020 ##url",normal,normal,normal,normal
78008125,@username gen muhoozi akomeje gufata u rwanda nk’ikiraro kizamugeza ku ntebe iruta izindi muri uganda.,hate,normal,normal,normal
79284557,nyuma y’#umuganda perezida #kagame arimo kuganira n’abaturage bateraniye ku rwunge rw’amashuri rwa karama.,normal,normal,normal,normal
85016796,@brainless_queen @kumusigiti akaraya gatwite @indemarugambaj1 wamfashije tugasobanurira uyu mukobwa,abuse,abuse,abuse,abuse
78008196,@username abambari ba fpr bongeye kubeshya icya semuhanuka ku izamuka ry’ubukungu,hate,hate,hate,hate
85016596,@rubandarugufi indaya nkayayindi c,abuse,abuse,abuse,abuse
76507153,"@username injiji ni wowe. kuki atakitwa umufasha, urumva bigayitse?? cg umufasha urumva ari izina ribi.  wari wabona inama y'abayobizi iyo bazanye n'abo bashakanye? bavuga ko bazanye n'abafasha babo, abagore n'abagabo bose babita abafasha kuko iryo ja",abuse,abuse,abuse,abuse
78008254,@username abasesenguzi baribaza ku ikinamico ibera mu butabera bwahindutse ubutareba,hate,hate,hate,hate
81523672,@Bampora_Idebe Mu minsi itari myinshi dushobora kwimura M tukajya kurwanira uburenganzira bw'abatutsi bavuga ikinyarda muri Tz,abuse,hate,hate,hate
76815016,@username ingurube igira amahembe wa shyano we cg uravuga iy'ishyamba nzibe😂😂😂arko wabaza @username barayagira,abuse,abuse,abuse,abuse
76814892,"@username ingagi zo mu rwanda zirusha agaciro abanyarwanda benshi. uyu ntawe umwitayeho kuko ntacyo bamukuraho. ingagi ni agafaranga. ubu ntasoni koko kuba umuntu amera gutya aba ahntu haba abantu. ngo byacitse mwagiye kwita ingagi, abazungu baje!!",hate,hate,hate,hate
73780744,@username ntakiza kibamo bro n'amabyi gusa😂,abuse,abuse,abuse,abuse
81523778,"@rosemarie_Rw #Kagame Paul ndashaka kuba intore,nkaba umukunzi w'igihugu.binsaba iki komaze iminsi ndi ikigarasha? Reka nisubizi n'izindi notre zimfashe: bisaba kwibagirwa uko#Rwigara yishwe kdi yaradufashij kubohor igihugu?Nibagirwe Abaturage bakangondo basenyewe?Joseph wishw na DMI Mubaraka?",hate,hate,hate,hate
76814713,@username ngaho se musaza dutemo😁,normal,normal,normal,normal
76814717,@username ukaba umwise “umuvantara” uri imbwa sha,abuse,abuse,abuse,abuse
78008306,@username 🚨dictator alarm🚨dc aviation malta/dcw101 gl7t & glf6🔭🧐jets za ya nzerezi terrorist criminal @username noneho yagiye kuzihisha muri malta🤔.#teampk #pk2024 @username #rwot #ibifobagane,abuse,abuse,abuse,abuse
81523937,"@Mafrican  Mu RDA akazi kabona umgabo kagasiba undi ariko muri iyi minsi uhawe aka leta abitekerezaho  niba atagiye kwanduza izina rye yitwe umufatanyacyaha n,abasogosi ba kagame amaraso arasama",hate,hate,hate,hate
78008299,@username amayoga&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;😩😩😩😭😭😭  kuva waba imbwa uramotse👉👈😭😭😂,abuse,abuse,abuse,abuse
76814756,@username databuja n umwe n imbwa nkuru ikaba nayo ari njye,abuse,abuse,abuse,abuse
77141523,@username urubyiruko rukomeje gusezera ku mugaragaro muri fpr inkotanyi : harakurikiraho iki ?,hate,hate,hate,hate
76507120,@username ubwose imbeba ziyimaza iki koko!?,normal,normal,normal,normal
77141155,nyuma y'umuganda twahuriyemo n'abaturage ba murambi&amp;ngoma muri @username twaganiriye n'abayobozi ba @username batugaragarije urukundo bafitiye u #rwanda &amp;abanyarwanda kdi batwizeza ubufatanye mu bikorwa byo kugeza ku baturage ba @username amazi meza @username ##url,normal,normal,normal,normal
79284732,"uko #igifobagane @username gisigaye kirota, iyo gitekereje kuri #cannibal #assassinsansfrontière  terrorist criminal @username no gusubira mu rwanda",abuse,abuse,abuse,abuse
79284733,ahantu ubera injiji nkubu urahamagara rdf ngo ikemure ikibazo cya politiki rdf inshingano zayo ntuzizi?   ariko ivu yagusomye rimwe ku munwa aba asomye ubwonko bwawe burangirika?   toka kule wa kibwawe. ##url,abuse,abuse,abuse,abuse
79284626,@username amabwiriza atangwa n’abakomeye batageze ku ntebe y’ishuri abangamiye rubanda,hate,hate,normal,hate
76814749,@username inyama zabapolisi shaa,normal,abuse,abuse,abuse
78008390,@username so many wrong things in my mind cause of this gif😂😂😩😩😩ceceka nzakugurira ibiraya,abuse,abuse,abuse,abuse
78008317,"@username none niba mbizi 🙃😉gira uti sendabizi kuko nyirandabizi ni woe lmao  , let it sink in nkt",abuse,abuse,abuse,abuse
83775660,"@IGIHE Umuryango Mpuzamahanga Urwanya Ruswa n’Akarengane mu Rwanda, wagaragaje ko mu bushakashatsi wakoze wasanze Abanyarwanda 13% babona mu ruswa iri ku rwego rwo hejuru mu gihugu.",normal,normal,normal,normal
76507203,"attending my first bal game today, kandi ndatokesha abadayimoni ba @username bashye!",abuse,abuse,abuse,abuse
79284542,"hello @username ,izi numero  0798073130, 0783595706 ziri gukoreshwa n'abatekamutwe muzikurikirane. @username ",normal,normal,normal,normal
83775968,@NiyonsengaEgid8 Niba usoma kunzoga ubwo unywa ibiro bingahe?,normal,normal,normal,normal
85016640,@ellykajeje akumiro ni amabuno y'isazi 😂,normal,normal,normal,normal
76814593,@username marimari yatumwe na first lucifer gukongeza ingengasi kugira ngo wenda abahutu bakore akandi ka genocide kuko niko kagarurira ubuyanja rupfu. ubu nta kintu ikivuga ku isi yose. yazimye nk'agatadowa kabuze peteroli  sinjye wahera hahera inyenzi n,hate,hate,hate,hate
81523674,@kemnique Titi Brown arangije ibihano yakatiwe ibyo murimo kuvuga ngo agizwe umwere gute? Uba umwere nyuma y'imyaka  ufunze? Bamuhe indishyi yakababaro.,normal,normal,normal,normal
76814861,@username fpr ikomeje guhuzagurika mu gufata ibyemezo bidahwitse bikenesha abaturage,hate,hate,hate,hate
79284716,@username ese waba witwa mpyisi😭😭 cyaazeee pyisi uzi gusomana i appreciate wish to come back😭😍😭😭,normal,abuse,normal,normal
78008361,@username fpr-inkotanyi yahinduye umuvuno mu kujugunya imirambo mu migezi,hate,hate,hate,hate
83776093,"@UwinezaDoriane Twe baguye kurugamba,ariko kambimubwire ko arintwari. Dad you are my Hero",normal,normal,normal,normal
81523616,"@rosemarie_Rw #Bamporiki Imana ikorehereze.Njye sindi umutindi,nta nubwo nabyawe n'abatindi.ntanzika ngira. warahakirije uvuga ibitavugwa,witeranya na rubanda,ushinyagurira abari mumakuba none dore nawe urugarijwe. njye ndakubabariye,Imana ikube hafi,iguhuze n'abantu!",hate,hate,normal,hate
77141479,@username ndabizi cyane ko ari ingenzi mu buzima ni yo mpamvu nihaye intego ya vuba cyane muri 2025,normal,normal,normal,normal
83775871,"@MuchomaSana Fungura ubwongo bwawe , bwatekereza  aharenze aho , bitaribyo uzahora uri imfungwa knd wibwira ngo uri free .",normal,normal,normal,normal
77141499,@username ndimwisi njye ndabizi sindinkawe ushaka b**ch ... #niyibizi,abuse,abuse,abuse,abuse
83775835,@MerciNdaruhutse Mwakoze cyane kuza muri #genzcomedyshow see you on 18th May,normal,normal,normal,normal
76507171,"umuyobozi wa #dasso ku rwego rw'igihugu acp sam rumanzi arimo kuganira n'abagize dasso @username ,abasaba kurushaho kwegera abaturage no gutanga amakuru y'ibitagenda neza ku gihe  hagamijwe gushaka ibisubizo #rwanda ##url",normal,normal,normal,normal
78008022,@username kamare amabyi kwikoma 😅😅😅,abuse,abuse,abuse,abuse
73780627,@username bobo ntumbyukire ndagusabye 🙏,normal,normal,normal,normal
78008150,nyuma y' #umuganda nyakubahwa @username yashimiye abaturage k'ubwitange n'umurava bagaragaje mu kubungabunga ibidukikije #rwanda ##url,normal,normal,normal,normal
76814941,"@username ntabwo ari urwenya! ngo nta muswa, ayo abonye yose arimuka!",normal,normal,normal,normal
83775570,"@FideleLtd Aha Hamas yateye naho Israel yigaruriye ? Bakaba bashaka kuhigarurira ? Byaba Ari akaga gakomeye isi igiye kubona , ese kuki Israel itahasubiza amahoro agahinda.",normal,normal,normal,normal
76814965,"@username abize amategeko mpuzamahanga mwaduhugura. ubundi uru rukiko mpuzamahanga rwatanga ubutabera butabogamye rute, mugihe bigaragara ko rufitanye ubucuti cyangwa rukorera mukwaha kw,urega(nawe wakagombye kuba ari imbere yarwo)🤔?",normal,hate,normal,normal
85016823,@faithgatako @albcontact @sadatemunyakazi @against_deniers @drmumbogoshyaka @kalindamwene @nkotanyifranci2 @hasskaringanire @kayinamurajose4 @kayitarejean @umwamikazirw barabasize ngo babamare bakiza utubwa twabo twudusega!,normal,normal,normal,normal
77141395,@username cg iyo nzoka bayisanze munda yawe sha (akada kabyimbaganye) nkaka za ngurube ngo ni abanyeshur,abuse,abuse,abuse,abuse
77141190,umuntu ushobora kugurira inzoga za 50k adashobora kuguha 2k ya moto uwo muntu nimbwa👁  woe imbwa uzi n'iyihe?,abuse,abuse,abuse,abuse
78008047,@username urukiko gacaca #part 2 uko mbibona urukiko gacaca rushinja magari kwica umuntu kandi yari icyitso cyinkotanyi ese niki cyatumye inkotanyi zishaka kumushyira mumunyururu kandi nyamara yarakoranye nazo reka turebe amwe mu makosa yabay,hate,hate,hate,hate
76814583,"@username ntawe nise imbwa! navuze ko ibyo bakora bites ububwa!   ubu numiwe! witiranya ibintu cyane! imvugo zisanzwe zikoreshwa zifite icyo zivuze no kwifata ngo ""n'inka irabaruta"" ntaho bihuriye!",abuse,normal,normal,normal
83775901,"@MuchomaSana NuKora businesses , Nibwo uzamenya ko ishuti zawe zitanyja si kubera Abakiriya , ahubwo ko abakiriya aribo bakubera Ishuti ",normal,normal,normal,normal
83775567,"@EricNicy11 and 2 others Mu myaka nka 5 ishize baduhaga 25k igitangaje rero, nayo yaratunaniye kuyishyura ! Buriya rero uzaboba buryo ki 40k yari akayabo umunsi watangiye kuyishyura wa mfura we",normal,normal,normal,normal
78008141,@username mbese uba uraho urekereje kugirango urebe cyangwa ushakishe ibyo watoba ntakindi ? ubu se nk'ikikureba ahongaho ni ikihe uretse kuba nk'isazi iguye mu mata kugirango iyatobe gusa. utavuze ubanza inda yaturika ☹☹😟😟😕😕 ngaho komeza uba tobere courage.,abuse,abuse,abuse,abuse
83775520,"@Coman40 iriya ""HAS"" isobanuye iyihe  grade buriya ???!",normal,normal,normal,normal
79284814,ubwo amasaha yo gutaha ageze moto zanze kuntwara ka gende n'amaguru headphones mu matwi kantona is the song 2km ni toto ndi kuyumva,normal,normal,normal,normal
79284652,@username ndebera iyi mbwa y'umusega yambaye imyenda yacitse ntibashe no gushyiramo ibiremo!,abuse,abuse,abuse,abuse
73780738,uretseko njyewe ntakwaka imbwa amafranga kbc naho ubundii wahisemo izina rigukwiriyeee😂🤣 ##url,abuse,abuse,abuse,abuse
73780655,@username ubukungu: kagame arabyinira ku rukoma mu gihe mushikiwabo ari mu mazi abira,hate,hate,hate,hate
76814693,umurozi wa rashford se ko ari sérieux wana😩😁,abuse,abuse,abuse,abuse
81523899,"@rosemarie_RwKwikuraho ingoyi zose,ukisiga tiro. N'uko turumirwa,ariko ndanababara. Kweli,kweli n'uko burya byifashe. #Narinziko intwali ibyara undi mucunguzi.Bajyaga babivugira mugikari nkagira agahinda,ariko iyi photo http://irabinyemeje.RIP ntawari yacu,agahinda ni kenshi,ntacyo utadukorey",normal,hate,normal,normal
85017104,@bless_wine @umukerarugend reka twibere indaya nubundi urupfu rurya abantu😂😂😂😂💀💀💀💀 ##url,normal,abuse,abuse,abuse
76507599,"nyuma y'igikorwa cyo gutera ifumbire, hakurikiyeho gusangira kawa mu rwego rwo gushishikariza abahinzi ba kawa n'abaturage muri rusange  gukunda kunywa kawa. ##url",normal,normal,normal,normal
76507595,asoza aya mahugurwa y'iminsi 3 yateguwe na @username na @username umujyanama muri komite nyobozi ya @username yasabye abayobozi mu nzego z'ibanze kuba abayobozi beza bareba ibifitiye umuturage akamaro kandi biteza imbere umurongo igihugu cyahisemo. ##url,normal,normal,normal,normal
78008236,burya ngo uzapfe ushaka agafaranga.,normal,normal,normal,normal
76814782,"@username nakurikiye abaryankuna tv, inkuru y’umubano utari mwiza hagatiy’u #rwanda na #mozambike. amahirwe hari n’isesengura ku mpuzi nyarwanda zikomeje kuva mu gihugu! kuva 1994,guhunga biterwa n'ubuyobozi bubi bwa #kagame wari mungabo za #uganda,a",hate,hate,hate,hate
78008354,"abaturage bo mu murenge wa mutete _nyarubuye cell _mataba village mu gikorwa cy'umuganda rusange, bari kubaka ikiraro kiri mu muhanda uhuza mutete sector na buyoga sector @username ##url",normal,normal,normal,normal
77141208,hari uburyo bwitwa   “cloning”aho bafata uturemangingo twa’ inyamanswa y ingabo bakaduhuza n utwingore ubundi hakavamo ikiremwa gifite imimerere 100% ni yimbeyi imwe murizo ex:yarira nindi ikarira…. #rwot @username ##url,normal,normal,normal,normal
81523617,@nyiringomaking Nyiragongo Wazalendo Zirimo kuhacungera zitegereje kwambuka zinjya Kibumba ibindi nimukanya.,normal,normal,normal,normal
77141226,abanyamahanga batuye mu mujyi wa nyanza nabo baje kwifatanya n'abaturage mu kwizihiza umunsi wo #kwibohora24 banashimira ibyiza byinshi u #rwanda rumaze kugeraho cyane cyane umutekano utaboneka henshi ku is i. ##url,normal,normal,normal,normal
76814808,"@username ntamuntu numwe: uretse na #kagame wavuye #uganda yica rubanda; wahindura amateka yacu.ntidushobora kwemera ko imiryango yacu,inshuti,nabo twariduhuje ibitekerezo bakabizira muri #genocide  uyumunsi yakwitwa iy'#abatutsi gusa. abanyarwanda t",hate,hate,hate,hate
83776060,@sandrine_mwiza Reka nyadarape shan ntako natagize dzaaa,normal,normal,normal,normal
78008431,nyirarukundo ignatienne umunyamabanga wa leta ushinzwe imibereho myiza y'abaturage muri @username yasuye abakora imirimo isanzwe  vup/cpws bakora umuhanda wa kanshongwe-kamato-mahama i nyamugari ibirometero 9 mu kagari ka kazizi  yabasabye ko imirimo yabavana mu bukene ##url,normal,normal,normal,normal
79284586,@username bigogwe : ibyo fpr yahishe imyaka myinshi birashyize bigiye ahagaragara,hate,hate,hate,hate
83775599,@Gratienofficial Ese wowe urya urusenda??,normal,normal,normal,normal
83775829,@LXXZENN Ishyura  ukwezi kwa cumi 12 uzahabwe gukora ukwezi kwa mbere kubunyu,normal,normal,normal,normal
76814894,komiseri muhire louis antoine yasabye abaturage kwikuramo burundu iby'amoko kandi haba hari ufite amakuru y'ahajugunywe imibiri y'abishwe muri jenoside yakorewe abatutsi mu 1994 akayatanga kuko nabyo biruhura. @username ##url,normal,normal,normal,normal
79284682,@username rwose abaturage akamwenyu ni kose kuko uretse kuvanaho #lockdown covid yo irahari ntakudohoka baturarwanda @username biremewe hubahirizwa i,normal,normal,normal,normal
76507548,#100thingsrwandansinvented ibitutsi: kavune umuheto,abuse,abuse,abuse,abuse
79284624,@username nuko nuko uzibuke imbwa yawe @username icyeneye kugafata,normal,abuse,abuse,abuse
83775749,@KabagambeI Ndi Umukuru w’Umudugudu.,normal,normal,normal,normal
76814947,@username arko iyi mbwa ikora face shifting !? in the morning it was @username and now boom 💥 @username ! 😳🤣 magic dog!,abuse,abuse,abuse,abuse
79285030,"@username wibeshyera imbwa zizi ubwenge, ahubwo ni imisega cg imitimbwe.",normal,normal,abuse,normal
78008155,@username ahubwo mumbwire ko uzamukunda nkuko isazi iyakunda🤣,normal,abuse,normal,normal
77141552,cyokoza mazeu iminsi mfite umudayimoni wamaganya menshi nibitotsi byivanze 😂😂 subu wangira iyihe nama koko we🤔🙄.,normal,normal,normal,normal
81523718,"@nyirimbaragabos Uretse guhimba ibinyoma kuko aribwo bushobozi mufite, abapfira gushira mwababonye he jenoside yo muw’i  siko mwavugiragaho abatutsi",hate,normal,normal,normal
77141532,igikoresho ni sawa cg hari ikibura?  niba ntashyari support my work❤❤❤ ndabizi ntaryo mugira🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️ ##url,normal,normal,normal,normal
81523775,"@rosemarie_Rw #Wazelendo,Wazelendo. #Kongo yerekanye Abasirikare ba M/RDF Rwanda.#Ingaruka Izi ntambara Kagame adushoramo ni izihe? Tuzazirengera?",hate,hate,hate,hate
81523712,@FelixMugenzi Replying to @JPaul_Ntagara Aho wicaye muri canada aho utunzwe no gutwara taxi voiture niho se wiciwe n'inzara? Uribuka ko wavuye inaha umaze guhuguza umukecuru isambu ye witwaje ngo ni uko uri umujyanama mu mujyi wa kigali?,normal,hate,hate,hate
73780696,iyi makangu ijana bajya bavuga zararenze buriya yarasaze abayikunda bayifasha ikavurwa niba bishoboka. ubuyobozi bwacu bureba kure ntibwakora genocide kuko ikorwa nibicucu. ahubwo bwahagaritse iyakorewe abatutsi 1994. iyo bwihorera ukarokoka suku uba uvuga.,abuse,abuse,abuse,abuse
77141438,@username narinkukumbuye wakintu weee dm me,abuse,abuse,abuse,abuse
78008005,"umunyamabanga nshingwabikorwa wa @username , habimana kizito yakanguriye abaturage kwirinda kwaya umusaruro bejeje, bakagira umuco wo kwizigamira mu mabanki n’ibigo by’imari cyangwa se bagahunika imyaka, bakitabira umurimo bagahinga no mu bishanga batijwe n’ubuyobozi #umuganda ##url",normal,normal,normal,normal
85016777,@freedauce ubu rwose wavuye mu mbwa winjiye mu mbwa🥰🥰🥰😂😂😂,abuse,abuse,abuse,abuse
83776021,@RicchiGotGucci iyi mpanuka ibereye kicukiro ku karere man,normal,normal,normal,normal
76507137,ikoranabuhanga ngo rigiye guca baringa mu mihigo  ##url ##url,normal,normal,normal,normal
81523618,"@GitifuW Uzahingahe se sha ko abahutu mubyara nk'ibimonyo, hose ubu mwarahatuye keretse mupfuye mugashira. Ariko ubundi ubuhinzi rwose nibwo shingiro ry'ubukungu. Twagize ibyago byo kwisanga dusangiye igihugu. Nikigeragezo Imana yahaye umututsi.",hate,hate,hate,hate
79284898,"biri kuba nonaha : @username ati : kugirango twubake u rwanda rujyanye na #vision2050 urubyiruko turasabwa gufata inshingano mu guteza imbere igihugu cyacu, igihugu kizashingira ku bikorwa byacu dushyiramo imbaraga kugirango dufatanye tube umusemburo w'ibyishimo by'abaturage ##url",normal,normal,normal,normal
76507222,@username 🤣🤣🤣 gapfe upfuka,abuse,abuse,abuse,abuse
