text_id,text,annotator_1,annotator_2,annotator_3,annotator_4,label
emakhuwa_text_1454_emotion_1,Imperensa: Maxoronaliisita a mmosampiikhi aniphavela wiira okhalana  tho ifonte.,[],[],[],[],[]
emakhuwa_text_1_emotion_1,Benjamim Netanyuha ohootheriwa opaka ekiriki ya ekhotto,['disgust'],['disgust'],['joy'],['fear'],['disgust']
emakhuwa_text_1032_emotion_1,CAN 2021: Musurukhu wa etthu ohincerereya masi ninleelo ori otteywene wa EURO,[],[],[],[],[]
emakhuwa_text_974_emotion_1,"Koviti-19: Kuverunu ankolaano ohaana orerihaka mananna ya olavulihana, annihima asuweli.",[],[],[],[],[]
emakhuwa_text_1905_emotion_1,Ekwatoore: Ophulaka miyataano seemuttuttimiho vamosa ni Kolooppiya,[],[],['suprise'],['suprise'],['suprise']
emakhuwa_text_293_emotion_1,Ewuroopa: Ethowa Muhakhu Onnivenxa Ipuliitika siniwateeriha ovolowa wa atthu,['sadness'],[],['suprise'],['sadness'],['sadness']
emakhuwa_text_1597_emotion_1,Masurutaato oNiceeriya awoopola asomi imya ttaaru (300) yattyawihiiwe.,[],[],['joy'],['joy'],['joy']
emakhuwa_text_980_emotion_1,Fereliimu onutthenka orantteliwa wa Gebuza,[],[],[],[],[]
emakhuwa_text_206_emotion_1,"Atoropa oMosampiikhi akupwali wira ""numuru na osuwanyeya"" atoropa akwiye mukhottoni opalma.",['sadness'],['sadness'],['sadness'],['fear'],['sadness']
emakhuwa_text_184_emotion_1,Amiravo a elapo ya Kanata anivara miteko soohilinvwa.,['joy'],[],[],['suprise'],[]
emakhuwa_text_1351_emotion_1,Wa'Angoola: Lini athiyana anrowa ottittimihiya vooliikana?,[],[],['anger'],['anger'],['anger']
emakhuwa_text_895_emotion_1,Eporovinsiya ya Kaapu Telekaatu ennipaka nakoso ni epooma ya Xowanexipuuruku.,[],[],[],[],[]
emakhuwa_text_1749_emotion_1,"FMI ""onimuttottopela"" Mosampiki",[],[],['joy'],['joy'],['joy']
emakhuwa_text_539_emotion_1,Anamakhaliherya mulavulo aniphiya enamayili wiira wanikumanoni wa Nyusi ni Dhlakama,['joy'],[],['joy'],[],['joy']
emakhuwa_text_767_emotion_1,Mosampiiki: Xayi-xayi mwaha wa woopopiha wa osareya maasi,['fear'],[],['fear'],['sadness'],['fear']
emakhuwa_text_266_emotion_1,Eliivuru ya Ungulani Ba Ka Khosa eliivuru emphwanyaneya eriyari ya 100 sootepa sa iromanse sa waAfrika ya eseekulu. xx,['joy'],[],['joy'],[],['joy']
emakhuwa_text_1220_emotion_1,Renamo onooniherya olelo wilepiha wa Dhlakama okhala Peresitente a Repuupilika,[],[],[],[],[]
emakhuwa_text_1757_emotion_1,"Mpantte wa athiyana o Sans Paawulu, ehakhi ya okurumula ehameela nittittiliho tiyootepa otikiniha opwanya",[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_332_emotion_1,"Ixilantiyaa, elapo yoopatthanana atthu a ilapo sikinaku ookhala ""mwiithanelo"" wa Muntiyaali",['joy'],[],[],['joy'],['joy']
emakhuwa_text_246_emotion_1,Ihantisi soohisuwanyeya sa wUrukwaayi: manamuna aximaayi ni axipiipi anaarowela alipo ohaaxiwa a ekhotto Yoorirya,[],['disgust'],[],['sadness'],[]
emakhuwa_text_1321_emotion_1,Ohookhwa Bra Hugh Masekela,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_589_emotion_1,Ilapo Soowiiraana sa w'Ameerika soolikanana okhaliherya ovaaneliwa murettele wa Mosampiiki,['joy'],[],['joy'],[],['joy']
emakhuwa_text_1850_emotion_1,A imaayi Yanomanimi aniwanela ehakhi yowavitha anaaya variyari va ekwerere oParasiili,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_285_emotion_1,Etiyoopiya : Tiithi a Jazz Etiiyopi tonittittimihiwa,['joy'],[],['joy'],['suprise'],['joy']
emakhuwa_text_2023_emotion_1,"Mukhaleelo a Ipheeyo: Paali, maluuxu Nukeleyaari ni miyoonelo Veeriti wAafirika",[],[],[],[],[]
emakhuwa_text_249_emotion_1,eKamiyawu yoowiiva atthu 11 Mmosampiikhi ni namweettiha khonooneya.,['sadness'],['sadness'],['anger'],['sadness'],['sadness']
emakhuwa_text_1804_emotion_1,"Parasiili: Muhooleli a mantiixina Onivaanyiha itumereeryo "" Soowunuuheryasaa""",[],[],[],[],[]
emakhuwa_text_1665_emotion_1,Interpol onaaphelasa anamwiya wa elapo ya oMosampikkhi mwinternetini,[],[],['joy'],['joy'],['joy']
emakhuwa_text_1447_emotion_1,Lewis Hamilton ni Toto Wolff khanrowa worekhani wa ntthuvo na  FIA,[],[],[],[],[]
emakhuwa_text_259_emotion_1,Mukwaaha wa Beyoncé  ni Jay-Z orowa oKuupa onnaaveehiha polokeero okhopeela,[],['disgust'],[],['suprise'],[]
emakhuwa_text_1105_emotion_1,Atthu yaala otthyawasa elapo aya aphiyasa elapo ya OMusimpwa ta Paraaya.,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_165_emotion_1,"""Okhwa etthu anlipelelaya atthu ootheene, maxi okhala okathi ohanle na nihiku nanyu khahiyo,"" Vanessa Bryant",[],['sadness'],[],['sadness'],['sadness']
emakhuwa_text_277_emotion_1,Epwepwetthe ya KOVIITI-19 enikacamiha voohiloka ihakhi sa ikaruma sinamuttapunyiwa muhina mwa Apaalaka,['sadness'],['sadness'],['sadness'],[],['sadness']
emakhuwa_text_1644_emotion_1,Daviz Simango oottukhuleliwa w'Afirika y'Okuusini,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_839_emotion_1,"CVMA: Nelson Freitas, nawiipa ooKaapu-veriti a mwaakha",[],[],[],[],[]
emakhuwa_text_344_emotion_1,Koreeya ti Suuli ni Xiina:  Soohisuwanyeya soluluwana opweteeya wa Mukhulupale koreyaanu,['sadness'],[],['sadness'],['fear'],['sadness']
emakhuwa_text_1893_emotion_1,Parasiili: Nakhuulu a emiiya omaliherya yooloherya awe otuupha orumeelaka iparakeeta,[],[],['joy'],['joy'],['joy']
emakhuwa_text_515_emotion_1,Namwiwa mosambikanu onhuwa ekipa ya  mphirya  weera  ovahe yothanla yamahala ni ekumi  yothweeliha para  amwaavana.,['joy'],[],['joy'],[],['joy']
emakhuwa_text_1104_emotion_1,"Muupuwelo wa nkhulupale Eduardo Mondlane onniphwanyaneya wooniwaka mahuku ala niraahu, olavulaka nsomi Silvério Ronguane.",[],[],[],[],[]
emakhuwa_text_591_emotion_1,Iretta  soowipasopeya  sinniwiiva 320 anamwane khula mahiku oMosambique,['sadness'],[],['sadness'],['anger'],['sadness']
emakhuwa_text_1522_emotion_1,"Elika ya Wafirika ya mphiira apasiketi, okhupareeliwa ni nikhuuru na NBA, nimpacerya mahiku  arowa aya wettaka 16 mweeri wa nethanu muttetthe Okikali",[],[],[],[],[]
emakhuwa_text_704_emotion_1,Opuro oneemela akareera mohitthunyeliwa nnakhala moohireeriheliwa ahooniherya ivirikaneelo variyari va ikuluuttu sa oSaaw Paawulu,['sadness'],[],['anger'],['sadness'],['sadness']
emakhuwa_text_328_emotion_1,Iran: Mapolokeero onanarasiwa ni yoovaha ya Ruusiya,[],[],['sadness'],[],[]
emakhuwa_text_624_emotion_1,Mosampiikhi: ilatarato sa muskeleeta taakisi oKhilimani,[],[],[],['suprise'],[]
emakhuwa_text_511_emotion_1,Namaphuka milathu a waafirika wa okuusini ohinyererya mahiku oophuka milattu sa mosampikaano wiiviwe.,['anger'],[],[],['anger'],['anger']
emakhuwa_text_2004_emotion_1,"Parasiili : Wixilihiwa wa neeraru contrat isisapo sa epasagi yaari yoohiwali, masi epaale ni ipoopa muhina mwa meetoro",[],[],['anger'],['anger'],['anger']
emakhuwa_text_91_emotion_1,Amiravo ooMosampiikhi onvara muteko ni nthiti wii atatuxere ekekhayi wa oloha wa okhala estiliixita muulupale.,['joy'],['joy'],['joy'],[],['joy']
emakhuwa_text_1970_emotion_1,"Okhoottiwa wa "" othaala ohukhuumwa"" otthukiwa wa mativiixita waAnkoola,"" eniwulihiha muru oteene"", anihinyasa alipo okhoottela",[],[],['anger'],['anger'],['anger']
emakhuwa_text_705_emotion_1,Orattela olavuula anti Xiina wa Bolsonaro  waroowa olyihaka onyokhana variyari ni masiyatiku oParasiili.,[],[],['disgust'],[],[]
emakhuwa_text_1705_emotion_1,Ekunya enirowa okhala nttaava noorumeeliwa wa mixinttaano sa CAN 2021,[],[],[],[],[]
emakhuwa_text_831_emotion_1,Xiina: Okathi munceene olutteleleyeene? Nyuwo mukhalana ereetta emosa.,[],[],[],['suprise'],[]
emakhuwa_text_711_emotion_1,Anawiipa anikuxa nsupo mwaha wa elapo okhuma oSofala,[],[],['suprise'],[],[]
emakhuwa_text_1891_emotion_1,Koloopiya: woopoliwa wa alipo ovaariwz sotanyerya Mikuthakutho,[],[],['fear'],['fear'],['fear']
emakhuwa_text_1396_emotion_1,Anamakasoopiha etakhwa annivekela nikhuru na atoropa wi awehawehe saana atthu ale anisaya inama pure-pure mutakhwani.,[],[],[],[],[]
emakhuwa_text_146_emotion_1,Greta Thunberg oniphiya oMatiriiti ni onireherya muhupi a mahooleli eelapo ya okohaxaxa wa ovirikanyiha,[],['anger'],[],[],[]
emakhuwa_text_710_emotion_1,Osuwiisa: Makhulupale tho akina a FIFA avariwa mwaha wowanyihereriwa ovara sa makhwankhwa.,['disgust'],[],['suprise'],['disgust'],['disgust']
emakhuwa_text_1731_emotion_1,Atthu Muloko Ahookwa mMosampiikhi Okathi wa manyakunyaku variyari va epaanca ya FRELIMO,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1009_emotion_1,BAL: yoowo ori  GSP a elapo ya wArgeeliya,[],[],[],[],[]
emakhuwa_text_1696_emotion_1,Alipa waaniheriwa wiira mutuphelo wa Opareseloona ahoorwa otiripunaale ya Omatiriiti,[],[],[],[],[]
emakhuwa_text_469_emotion_1,"Mosampiikhi onoopwanyaneya okhalana ""mikukutta suulupale  sooxikola""",['joy'],[],[],['joy'],['joy']
emakhuwa_text_215_emotion_1,BAL: Feroviyaariyu OMaputu tipani,[],[],[],['suprise'],[]
emakhuwa_text_502_emotion_1,Mwalaano Anamunceene awankoola oniphavela  mukhatteya nahapari Rafael Marques,['anger'],[],[],['anger'],['anger']
emakhuwa_text_812_emotion_1,"wAmasooniya parasileera, ovarihaniwa mihuuru ni ekwerere enihooleliha miriira sa ehasara",['fear'],[],['fear'],[],['fear']
emakhuwa_text_1380_emotion_1,Ilapo sa wAfrika ohilikana mukhalelo  wokhuma wa TPI,[],[],[],[],[]
emakhuwa_text_157_emotion_1,"Trending: ""oNixeeriya"" variyari wa masu anikohaxaxiwa vanceene oKuukili",[],[],[],[],[]
emakhuwa_text_991_emotion_1,"Frelimo, eparitiitu emosa ekhalanne atthu anirowa oxinttaana oteputaatu ilapo sa Afirika.",[],[],[],[],[]
emakhuwa_text_1357_emotion_1,Mwiinelo wa Kolompiya yoomu hooliha Kosta ya Marfim.,[],[],[],[],[]
emakhuwa_text_1217_emotion_1,"Manecas Costa: "" Muusika ookhalanowehiwaka""",[],[],[],[],[]
emakhuwa_text_1858_emotion_1,Maxikooti a ekoopa Okhalana nsina na Hilario nintaphulelo na Sutis,[],[],[],[],[]
emakhuwa_text_2006_emotion_1,"Peeru: V je huma okhuma ikhatteya, vamosa ni murima woteene",[],[],[],[],[]
emakhuwa_text_998_emotion_1,"Luwaata:""Muthaato wa ephattu"" onattamiha ilapo sa  Ankoola ni Parasiili",[],[],[],[],[]
emakhuwa_text_1437_emotion_1,"Alipa a ikuru anaakhotto ahaana akhalaaka owiikumanyera woowi awane oKapu-Telekaatu, nave olavunle muhooleli aminixiteriyu nle.",[],[],[],[],[]
emakhuwa_text_868_emotion_1,Puutaawu: Mphiironi moothatuwa mwattelowa 100% a mwiriira,[],[],[],[],[]
emakhuwa_text_902_emotion_1,"Mpaxatoora a elaapo ya wameriika,mukiina mA ONU onakiheerya"" istaato piili"" nthooko maphukeliiwo vireliiwaka do ohiwanaaniwa variyaari va ale ari atthu a wisarayeeli ni ale aari a  opalestiina.",[],[],[],[],[]
emakhuwa_text_1900_emotion_1,"Noomala okeleeliwz wa Ukaraaniya, Ruusiya onilipiherya ekhotto ya apinaatamu aya",[],[],['fear'],['fear'],['fear']
emakhuwa_text_1965_emotion_1,Muhoolele a Kuukele onixukurya vootutuxerya Elapo ya oKuupa wiira olaleerya wixeetta wmuhina mwa iterineeti,[],[],['joy'],['joy'],['joy']
emakhuwa_text_1918_emotion_1,Otikiniihiwa wa Meexiku mwaha wa Ohiloka wookothasiwa wanasoomi a sineema araaru,[],[],['anger'],['anger'],['anger']
emakhuwa_text_1678_emotion_1,Stewart Sukuma onnaakiha interkanpiyu yuulupale ya mukhalelo eriyari ya Maputu ni Luwanta.,[],[],[],[],[]
emakhuwa_text_755_emotion_1,Koveerunu oMeexiku oniirumeela ekhotto oniwanana nakoso owoona ntoko okhoottela wiira othurumelekd alipo a ihapari,['disgust'],[],['disgust'],['anger'],['disgust']
emakhuwa_text_1796_emotion_1,Parasiili : paariku onithoonya oraruxiwa voohiloka wa athiyana ntoko muswaamiho wa okurumula ehamela,[],[],['disgust'],['disgust'],['disgust']
emakhuwa_text_1536_emotion_1,ONU onihima wiira ekotto enootepa omosampiki ni mukhaliheryo  onniyeva.,[],[],['fear'],['fear'],['fear']
emakhuwa_text_1698_emotion_1,"Maya Cool onreherya ottika ni ""ohinaxinttiwe"".",[],[],[],[],[]
emakhuwa_text_67_emotion_1,"Aafirika: Manyaala a,"" mireerelo soohisuwanyeya iphwanyeriwo saya""",['anger'],['disgust'],[],['anger'],['anger']
emakhuwa_text_253_emotion_1,Ekhotto ya osiiriya nnaamwi eryeene yoolavuliwa vanceene muhantisi- ni nleelo siisa ninsuwela vakhaani mwa yeeyo,['sadness'],[],['sadness'],[],['sadness']
emakhuwa_text_245_emotion_1,Efoorumula 1: Alemão Sebastian Vettel ooxintta etthuvo yuulupale ya oMoonaku,['joy'],[],['joy'],['suprise'],['joy']
emakhuwa_text_677_emotion_1,Ohononeya wa ekaruma onninanariha mwaarepele a muthanlo Wamphula,['sadness'],[],['sadness'],['anger'],['sadness']
emakhuwa_text_1886_emotion_1,Pisikiyaatara kolompiyaano ni xileeno onivekeela wii atthu akhapelele okumi aminepani ni okhootteleke Wiitiya vanceene ni Ihapari sowothereriwa siniluluwana ni Koviit-19,[],[],[],[],[]
emakhuwa_text_347_emotion_1,Koviit-19 : Mukhaleelo wa miteko sa okumi  soohiloka onihela ilapo sa waafiriika muhina mwa ookasoopa .,['sadness'],[],['fear'],['sadness'],['sadness']
emakhuwa_text_1171_emotion_1,Maliitere a nikhuuru nisuweliiwa ni G7 nolaleerya nokhoottelan eweero ya oruusiya ni imilyaawu ikooto imiiya 600 siniireliwa ilaapo Siri mphironi mothawaali.,[],[],[],[],[]
emakhuwa_text_89_emotion_1,Anamulevelela Interinasiyonaale:evutuka vuttuka ya manyooho ti woopiha wa mukhalelo a ihakhi oVenesuweela,['fear'],['disgust'],['fear'],['anger'],['fear']
emakhuwa_text_1190_emotion_1,"Hope Solo onniitthukaserya aphavelaka "" owanana"" ipwilimwithi siniraviha oretta wa Zika.",[],[],['suprise'],['suprise'],['suprise']
emakhuwa_text_1550_emotion_1,Alipo ari mpantta a Repupilikaano alipo olattula amahooleli a Wisarayeeli wiira evahane miruku ohoolo wa muthukumano wa elapo ni aririhe miyataanelo hoothe ni Obama.,[],[],[],[],[]
emakhuwa_text_1513_emotion_1,"""EUA ommalela okhala mpantta onikela okhaliherya muhaawelo wa oparasiili"", oolavula tiretoore a winxitituutu ya Oparasiili",[],[],[],[],[]
emakhuwa_text_42_emotion_1,Ehapari etokweene ya oParasiili yoomuhiya Feyisipuukhi ni enamootherya olaleya   ‘fake news’,['disgust'],['disgust'],[],['sadness'],['disgust']
emakhuwa_text_668_emotion_1,Nikhuuru n'a alipo ohisilimu oParasiili Univeeca ninikhanyererya muthokooso sooluluwana ni wokottiwa wa Dom Phillips ni Bruno Pereira,['anger'],[],['anger'],['fear'],['anger']
emakhuwa_text_1474_emotion_1,Exitaato Uniitu ya Ameerika siniphavela olipiherya miyataanelo vamosa ni Kuveeruni o Malaance.,[],[],[],[],[]
emakhuwa_text_1841_emotion_1,Parasiili: Vooluluwana ni ohukhumwanwa Vatikaano muhina mwa mulatto okurumuuliwa ihamela waxiruusi orupihasiwa,[],[],['disgust'],['disgust'],['disgust']
emakhuwa_text_1011_emotion_1,Mosampiikhi: ifeeriya sa muxariyani sinnikawanya miyuupuwelo sa atthu,[],[],[],[],[]
emakhuwa_text_484_emotion_1,Mukhalelo wa mukaakuveleni enipacerya ettiminku Okaapu Veerete,['fear'],[],['fear'],[],['fear']
emakhuwa_text_417_emotion_1,Joe Biden onihimya wiira ti oolikaneene wiira omureerihele Ameerika,['joy'],[],['joy'],[],['joy']
emakhuwa_text_1372_emotion_1,Muntiyaale onkhala 4 imilyawu sa itoolare mwaha wa ikampo simmaniwa imphira ni 8 miili imilyawu ni miteko sikina.,[],[],[],[],[]
emakhuwa_text_172_emotion_1,Afirika ti Suuli okhala oweleelaka mireerelo sa AGOA viira vahithunihiwaka ovolowa wa mihokhorokhu sa anaviye-viye a muttetthe awameerika.,[],['sadness'],[],['suprise'],[]
emakhuwa_text_664_emotion_1,"Nikhuru na ONU, nootthapela ovahiwaka mphurelo mulopwana anaakhula nsina na  Aldo Marchesini, yoola meetiku ni nlupa  wa tiini (phaatiri).",['joy'],[],['joy'],['suprise'],['joy']
emakhuwa_text_1224_emotion_1,"Trending: Nvaanelo viisi-peresitensiyaali ni epanca ya  Sergio Ramos, Ronaldo ni Pepe enaatominari areeti sosiyaali.",[],[],[],[],[]
emakhuwa_text_1989_emotion_1,EUA: Mulaleeri onanariweene Noomala woopiwa ikapwitti sowoopiha sa Puliisiya,[],[],['anger'],['anger'],['anger']
emakhuwa_text_801_emotion_1,"Venâncio Mondlane khaniira mpantta ""mwawutarikiiya"" elapo ya Mosampiiki.",['sadness'],[],['sadness'],[],['sadness']
emakhuwa_text_1452_emotion_1,Trending: Anamasiveliwa ahomoliwa wa mikumanelo sa mphira nomala wonaneya manyakunyaku ni LeBron James.,[],[],[],[],[]
emakhuwa_text_1599_emotion_1,Oparasiili: Omora-mora wa maministuru ayili ohaannariha Adilma Rousseff,[],[],[],[],[]
emakhuwa_text_130_emotion_1,"Araatti animukokhorela Cláudia, ookotthiwe ni opuruleliwa mpikataani mwiriira apiliisa",['disgust'],['disgust'],['disgust'],['anger'],['disgust']
emakhuwa_text_1451_emotion_1,Ankoola onlavula paahi: Pilyeti ya mutthu MCK,[],[],[],[],[]
emakhuwa_text_122_emotion_1,Ankoola: Namalaleerya omanakasiwe waattamela epuruma puruma,['sadness'],['sadness'],['anger'],['sadness'],['sadness']
emakhuwa_text_1448_emotion_1,"""Anamalepa yaale aniihiyerera wi avarihiwe wala iiwelele miruku sa kuveerunu khampisa ohiya aya yoola woolepa  """,[],[],[],[],[]
emakhuwa_text_1626_emotion_1,"Ntteeke na LAM, niira noluttelela variyaari epooma ya Omapuutu ni Oluwanta worimeela.",[],[],['fear'],['fear'],['fear']
emakhuwa_text_1523_emotion_1,Liika Kineese ya Ihaakhi Sapinatamu elaleerya eliivuru,[],[],[],[],[]
emakhuwa_text_2069_emotion_1,Venesuweela: Piliisa ohaavaracaelefooni alipo ovaanyiha,[],[],['anger'],['anger'],['anger']
emakhuwa_text_1101_emotion_1,Empa ya maalumo yoomosampiikhi onitthunela nlamulo na estátua ya mukhulupale oohikhovanasa,[],[],[],[],[]
emakhuwa_text_983_emotion_1,Eliivu ya Nuno Dala enirowa wooniheriwa Olixipoowa.,[],[],[],[],[]
emakhuwa_text_909_emotion_1,Musareyo wa maasi woowiiva atthu athanu ni oopwanyula impa sa atthu oophiyeryaka 1800 elapo ya Oteete.,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1765_emotion_1,"oParasiili, epakhira sinaalovola anamunceene siri sootepa owalamela esisapo ni manyakunyaku onikhoottelexiwa ni exiilo ya piliisa",[],[],['anger'],['anger'],['anger']
emakhuwa_text_199_emotion_1,Ankoola: okhwakaru meetiku kuverunu omaliha ni owariwa wa maxikara mmukukuttani mwa mutthu,[],['sadness'],['sadness'],[],['sadness']
emakhuwa_text_972_emotion_1,KOVIIT-19: Mosampiikhi Orepela voophova Nihiku ni ookwa,[],[],['fear'],['fear'],['fear']
emakhuwa_text_1368_emotion_1,Porokaarama Muntiyali wa Malyelyo onnilaleerya wiira Wankoola onikhaliwa woohaawiya mwaha wa muumelelo wa etthaya okhuma mwaakha wa  1981,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1202_emotion_1,"Muhakhu onveleliherya aya anamuteko a mMosampikhi wAfirika tusuuli woophiya ikonto 416,2 sa euro.",[],[],[],[],[]
emakhuwa_text_1484_emotion_1,Saawu Tome onitumererya ekwaaha ya opaahari,[],[],[],[],[]
emakhuwa_text_1462_emotion_1,Ihisapo sa mphira wa Ilapo sotheene: taani onihala ni onirowa.,[],[],[],[],[]
emakhuwa_text_1301_emotion_1,"Maakhuleliwo oluluwana mi okwa wa Mandela:Eduardo dos Santos ""ootepeene  yiiniwa muriima""",[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1480_emotion_1,"Mosampiiki onitthuna imilyawu ikonto 11,6 sa itoolare para iwoopora s'atthu ootheene",[],[],[],[],[]
emakhuwa_text_309_emotion_1,Houston: Mamusampikaanu anihaavya okathi worerela onirowaaya okhaliheriwa mpantta wa patarooya,['joy'],[],[],['joy'],['joy']
emakhuwa_text_505_emotion_1,Mwiira oloolana nie “nihantisi sohitteyiva” dsa Saawu Paawulu niPeriisipe,[],[],[],['suprise'],[]
emakhuwa_text_953_emotion_1,Ikwaha ikonto wa nsu na  Kabriela  LanKa,[],[],[],[],[]
emakhuwa_text_1068_emotion_1,Frelimo ootthapela evalore ya Dhlakama mukhwaha wa murettele.,[],[],[],[],[]
emakhuwa_text_418_emotion_1,Joseph Blatter ni Michel Platini ahoomolasiwa mmuphirani  mpakha sivire iyaakha thanu na tthaaru.,['sadness'],[],['suprise'],['sadness'],['sadness']
emakhuwa_text_1574_emotion_1,Atthu owaatta onaariipa mirima mwaha woosareya maasi mwaha wa epula yeela yonanen'ye epooma ya Wamphula.,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1909_emotion_1,KOVIIT-19 oPalexitiina:anikhala variyari va nroromelo ni woova,[],[],['fear'],['fear'],['fear']
emakhuwa_text_728_emotion_1,Atthu Oniceeriya tookweya oraruxasiwa  atthu a waafirika muttetthe wa Ewuroopa,['sadness'],['suprise'],['sadness'],['anger'],['sadness']
emakhuwa_text_2048_emotion_1,Ankoola: Othapelakamweeri wa athiyana awankoola ni ipowesiiya,[],[],['joy'],['joy'],['joy']
emakhuwa_text_222_emotion_1,CAN 2021: ale yakhweyihiriwe axinttale ni mammaru ooyevaxa.,[],[],['joy'],[],[]
emakhuwa_text_1329_emotion_1,Owela wa esisapo ya oliwerya wa ikhokhola ennaxankiha athu a Wamphula.,[],[],['anger'],['anger'],['anger']
emakhuwa_text_1124_emotion_1,Ahincerereya mpakha muloko ni athannamosa anookhwa wa ikhotto oKataluunya.,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_522_emotion_1,CAN 2021: Maxokatore  athanu ooKine-pisawu arina covid-19 anihala vate wa mphirya oopacerya a weeheririwa,['sadness'],['disgust'],['sadness'],['suprise'],['sadness']
emakhuwa_text_1538_emotion_1,"Ohookhwa Celina Pereira, mmosa wa aratti aalupale eelapo yo Kaapu Verte.",[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1529_emotion_1,"Zeca Caliato onoonihera ""Otisseyiya ya namawana""",[],[],[],[],[]
emakhuwa_text_1951_emotion_1,Etala waAfirika enititheerya mwaha ovaanyhihana oniluluwana ni Piyotekonoloxiiya,[],[],[],[],[]
emakhuwa_text_1010_emotion_1,Koronaviiru « moopopiho» murutthu a iyoolya wa Ankoola.,[],[],['fear'],['fear'],['fear']
emakhuwa_text_1540_emotion_1,Nikhuru na atthu a mulaponi-ahikhanle mwa iparitiitu sa mmosampiikhi nooruuha ekampaanya wiira yaakhaliherye atthu oohukhumwiwa ni ixeeyiya.,[],[],['joy'],['joy'],['joy']
emakhuwa_text_1311_emotion_1,ONU: Siiriya wokhala muxankiho mulupale wa alipo ottyaawela a olumwenku,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1088_emotion_1,"COVITE-19: Anthony Faucy onihimya wiira nummaru n'atthu akhwiiye noovikana ninne nihimiwe ni ""wootepaxa nlelo khevirenre"".",[],[],['fear'],['fear'],['fear']
emakhuwa_text_1833_emotion_1,"Tirintaate ni Topaku, Kiyana: Muthokiho"" amateroriixita"" wa JFK",[],[],['fear'],['fear'],['fear']
emakhuwa_text_1824_emotion_1,"Claudia Silva Ferreira: wookotthiwa ni miriirasa mapuliisiya, yootatuxiwa ni miitiya",[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1334_emotion_1,Biden ohaaxukurya masupayi a Opolooniya ni onihimya wiira khonirowa waavaha akapwitthi khotto ya Putin,[],[],[],[],[]
emakhuwa_text_725_emotion_1,Ankoola: Owalaaka iyaano sa Miitiya- vasya?,[],[],['fear'],['suprise'],[]
emakhuwa_text_1232_emotion_1,PM a Okhaapu Veeriti onivekela mulokiheryo woolikaneya Owaafirika ohoolo wa teroriiximu.,[],[],[],[],[]
emakhuwa_text_1543_emotion_1,Guebuza osimeera ya Muttetthe a Mapiritaaniku,[],[],[],[],[]
emakhuwa_text_2046_emotion_1,Ukaraaniya: eporoceeto ya nlaamulo na mahomofoopiku niroohiwa vapaawutani mwathanle ohinatthi,[],[],['disgust'],['disgust'],['disgust']
emakhuwa_text_110_emotion_1,Anaxariya a oparasiili ahaavarakasa apasapooriti a anamakata a elapo ya waameerika.,[],['disgust'],[],['suprise'],[]
emakhuwa_text_772_emotion_1,Muntiyaale 2014: muxiri wa Parasiili ohitteliwa murima wa Muntiyaale.,['sadness'],[],['anger'],['sadness'],['sadness']
emakhuwa_text_2066_emotion_1,Mosampiikhi  anitthuna  oreerihela  mukhalelo  wa  ekhiitta  ya  miteko  soosomiha.,[],[],['anger'],['anger'],['anger']
emakhuwa_text_531_emotion_1,"Afalume khamphavela owehawehiwa wa miteko saya, aahimya mateputaatu a nlaka na mmuttettheni mwa Afirika.",['fear'],[],['sadness'],['fear'],['fear']
emakhuwa_text_1479_emotion_1,Drogba ovoolowa  ni ovaha wona  othweela  wa Elapo ya Kosta ya Marfim,[],[],[],[],[]
emakhuwa_text_410_emotion_1,Ilapo Soowiiraana anikhaliherya miteko soolima ni ipakhira sa mittetthe soohikhala sa mpooma oMosampiiki.,['joy'],[],['joy'],[],['joy']
emakhuwa_text_1175_emotion_1,"Mamosapikaano ophiyelela 20 purusentu khanirowa wiira mpantta wa mwathanle, mwaha woohiresensiyari.",[],[],['anger'],['anger'],['anger']
emakhuwa_text_252_emotion_1,Ekhotto ya oXeyooriXiya: Mammeru Aanaakwa oTshkhinvali,['sadness'],['sadness'],['sadness'],['fear'],['sadness']
emakhuwa_text_510_emotion_1,Nakoso eriyari ya Faransa ni Mosampiiki pooti ophiya imilyawu 600 sa iweero.,['joy'],[],['joy'],[],['joy']
emakhuwa_text_883_emotion_1,Mosampikhi: Mihakhu sinnikumiherya miyaha,[],[],[],[],[]
emakhuwa_text_152_emotion_1,Muhooleli a mphirya olimpiku onnaavaha ethuvo anamahaawa a oVulvogrado,[],['joy'],[],[],[]
