text_id,text,annotator_1,annotator_2,annotator_3,annotator_4,annotator_5,label
hausa_text_3029_emotion_1,Sweden ta amince a ƙona Alƙur'ani ranar Sallah,['disgust'],['sadness'],['disgust'],"['anger', 'disgust']",['disgust'],['disgust']
hausa_text_1539_emotion_1,"Tashin Hankali Yayin da Yan Bindiga Suka Yi Wa Jami'an NDLEA Kwanton Bauna, Bidiyo Ya Bayyana","['fear', 'surprise']",['fear'],['fear'],['fear'],"['fear', 'sadness']",['fear']
hausa_text_1935_emotion_1,Yan mata na kwace mana mazajenmu da shigar banza – Matan aure sun yi zanga-zanga,['anger'],"['disgust', 'sadness']",['anger'],['anger'],['anger'],['anger']
hausa_text_2280_emotion_1,"Allah Ya yi, Saitin Farkon ‘Yan Najeriya 350 da Yaki Ya Rutsa da su a Sudan Sun Dawo",['joy'],['joy'],['joy'],"['joy', 'sadness']",['joy'],['joy']
hausa_text_1121_emotion_1,zan nima tuba daga allah allah ya femun zubaina da naiu baki daya amin ya allah no mai laifine ka yafemun birahmatika ya arhamar rahimin,['fear'],['sadness'],['fear'],['sadness'],[],"['fear', 'sadness']"
hausa_text_1834_emotion_1,Aure ya kullu: Bidiyoyi da hotuna daga shagalin bikin Lilin Baba da kyakkyawar amaryarsa Ummi Rahab,['joy'],['joy'],['joy'],['joy'],[],['joy']
hausa_text_1875_emotion_1,"Buratai: Sai godiya, Obasanjo ya kusa sallamata ta daga aiki shekaru 21 da su ka wuce",[],['sadness'],['joy'],['joy'],[],['joy']
hausa_text_522_emotion_1,Yaron ma'kotan mu da ya 'kone a cinya kiyashi sun baibaye 'konuwar suna ta tsatssagar ciwon,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_1110_emotion_1,innalillahi wa inna ilaihi rajiunallah yayimuna maganin masu wannan mugun aiki,['fear'],['sadness'],"['disgust', 'fear']","['fear', 'sadness']","['disgust', 'sadness']","['fear', 'sadness', 'disgust']"
hausa_text_91_emotion_1,ae bayan talauci bamusan komai ba tunda muka tashi🤔🤔,['anger'],['sadness'],['sadness'],['sadness'],['anger'],"['anger', 'sadness']"
hausa_text_2607_emotion_1,"Yan kutumar uba., akwai guba a cikineh na yau din...😏","['anger', 'disgust']",['anger'],['anger'],['anger'],[],['anger']
hausa_text_1889_emotion_1,"A baya mun yi soyayya da Adam A. Zango, sai dai yanzu mutunci ne kawai tsakaninmu – Nafisa Abdullahi",[],[],[],[],[],[]
hausa_text_2615_emotion_1,Kunfi kowa iya hege ai a social media ai 👌🙄😏,['sadness'],['anger'],['anger'],['anger'],[],['anger']
hausa_text_2865_emotion_1,LGBT 🏳️‍🌈 Wa’iyazubillah Allah ya shiryeki shirin addini 😢😢,['anger'],[],['disgust'],['sadness'],['disgust'],['disgust']
hausa_text_754_emotion_1,Yaro na amai akan rigar sa,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_1107_emotion_1,subhanallah allah ya tsayar haka,['fear'],['sadness'],['fear'],"['fear', 'sadness']","['fear', 'sadness']","['fear', 'sadness']"
hausa_text_548_emotion_1,Gyambon gwiwar mutumin yana fitar da tsutsa da ruwa mai wari,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_1524_emotion_1,An kashe mutane 300 a garuruwan Plateau,"['anger', 'fear', 'sadness']",['fear'],['sadness'],['sadness'],['sadness'],"['fear', 'sadness']"
hausa_text_3104_emotion_1,"Uba Ya Fusata, Ya Garkame Shagon Diyarsa da Ta Ki Tafiya Italiya Yawon Karuwanci","['anger', 'disgust']",['disgust'],['disgust'],['sadness'],"['anger', 'disgust']","['anger', 'disgust']"
hausa_text_433_emotion_1,"Ina asibiti, bani da lafiya - Abdulrasheed Maina ya maida martani ga hukuncin Kotu",['anger'],[],['sadness'],[],['sadness'],['sadness']
hausa_text_1007_emotion_1,Allah ka kawo muna karshensu a doron kasa....shine addu ar mu insunfi karfii hukuma basu fi karfin allah (s.w.a)...😭😭😭 shi zaiyi muna maganinsu...,['fear'],['fear'],['fear'],"['fear', 'sadness']","['fear', 'sadness']","['fear', 'sadness']"
hausa_text_1841_emotion_1,Yanzu-yanzu: Allah ya yi wa Sanata Adebayo Salami rasuwa,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_1544_emotion_1,Tashin hankali: An kama saurayi da yake zuwa ya kwanta da uwa da kuma 'ya'yanta mata guda biyu,['surprise'],"['disgust', 'fear']",['disgust'],['surprise'],"['disgust', 'surprise']","['surprise', 'disgust']"
hausa_text_3359_emotion_1,allah yajikanshi da rahama yasa aljance makoma ameen,['sadness'],['sadness'],['sadness'],['sadness'],[],['sadness']
hausa_text_3336_emotion_1,gsky ne wanan daman temakon allah muke so kuma atiku shine ze zama sila allah yasaka da alheri atiku up up atiku️️,['joy'],[],['joy'],['joy'],[],['joy']
hausa_text_950_emotion_1,Allah yakiyaye mu Da shiga 🙏🙏🙏🙏,['fear'],['fear'],[],['sadness'],['fear'],['fear']
hausa_text_779_emotion_1,Jaririn ya lashe kwantsar idon uwarsa,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_1623_emotion_1,"Mun yarda ka yi karatu sosai, amma kayi hakuri: Jami'ar East Carolina ta baiwa Ganduje hakuri",['sadness'],[],[],[],['sadness'],['sadness']
hausa_text_2962_emotion_1,Yadda ambaliya ta yi fata-fata da birnin Houston,['fear'],['sadness'],['fear'],['sadness'],['sadness'],"['fear', 'sadness']"
hausa_text_567_emotion_1,An bude shinkafa da waken nan ta shekaran jiya duk tayi tsutsa dakin kamar bodari yayi tusa.,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_400_emotion_1,"Fasto Ayodele Ya Bayyana Dalilin Bishop David Oyedepo, Paul Enenche Na Goyon Bayan Peter Obi",['sadness'],[],[],['joy'],[],[]
hausa_text_1011_emotion_1,Allah ya kawo karshen wannan balao'in dake addabar mu a'Najeriya🇳🇬,['fear'],['fear'],['fear'],"['fear', 'sadness']",['sadness'],"['fear', 'sadness']"
hausa_text_169_emotion_1,Abun al'ajabi: Sunan Allah ya fito a cikin kankana,['surprise'],['surprise'],['surprise'],['surprise'],['surprise'],['surprise']
hausa_text_693_emotion_1,Banɗakin asibitin baya shiguwa saboda ko Ina kashi ne a ƙasa yana warin tsiya.,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_111_emotion_1,"Muna taya murna IG, da haka burutai ya Fara🙏",['joy'],['joy'],['joy'],['joy'],['joy'],['joy']
hausa_text_1471_emotion_1,"Ku cire ni daga bakinku: Maishadda bai yaudare ni ba, babu komai tsakaninmu – Aisha Humaira",['surprise'],['sadness'],['anger'],[],[],[]
hausa_text_1343_emotion_1,wallahi you have failed usthis not what you promised uskana kallon yanda ake kashe mutane kamar kiyashsuda banxa duk daya suke a wajenka wallahi ko yau ka mutu allah saiya mana hisabi da kai,"['fear', 'sadness']",['sadness'],"['anger', 'sadness']","['disgust', 'sadness']",['disgust'],"['sadness', 'disgust']"
hausa_text_772_emotion_1,"Kare ya mutu a gefen hanya,kudaje suna ta bin kanshi",['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_1497_emotion_1,"Ba Zan Zauna Gidan da Aka Lullube da Karya Ba, Jigon APC Ya Fice Daga Jam'iyyar",['anger'],['anger'],[],['sadness'],['anger'],['anger']
hausa_text_473_emotion_1,Kace ba a Nigeria kadai bane akwai en iska 😂😂😂,['surprise'],['joy'],[],['joy'],['joy'],['joy']
hausa_text_3293_emotion_1,"Hasbunallahu wani'imal wakil, Allah kayi mna tsari ga wannan cutar 😭🙏",['fear'],"['fear', 'sadness']","['fear', 'sadness']",['fear'],['sadness'],"['fear', 'sadness']"
hausa_text_3491_emotion_1,Allah ya isa bamu yahe bah Ana mulkin hauka a nigeria diyan banxa an😥,['anger'],['anger'],['anger'],['anger'],['anger'],['anger']
hausa_text_2471_emotion_1,Masu garkuwa da mutane sun aike wa wani dan majalisa wasika ta barazana,['fear'],['fear'],['fear'],['fear'],['fear'],['fear']
hausa_text_1176_emotion_1,ya allah allah ya shiga tsakaninmu dasu,['fear'],['fear'],['fear'],"['fear', 'sadness']",['fear'],['fear']
hausa_text_3258_emotion_1,Matasa sun kashe wani mutum bisa zargin yana garkuwa da mutane,['sadness'],['anger'],[],['sadness'],['sadness'],['sadness']
hausa_text_3025_emotion_1,Dan Gwamnan Nasarawa ya riga mu gidan gaskiya,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_738_emotion_1,Yaran suna wasa a cikin ruwan bolan,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_3302_emotion_1,"Abun babu dadi , ya Allah ka kawo mana agaji 😷",['sadness'],['fear'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_3451_emotion_1,uwar dakinka ta na mana fatan alheri.😂😂 Amadadinka muna godiya @user,['joy'],['joy'],['joy'],['joy'],[],['joy']
hausa_text_532_emotion_1,Masai cike da kashin da ba'a Kora ba se wari yakeyi,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_601_emotion_1,Yaro na kashi akan fo,[],['disgust'],['disgust'],['disgust'],[],['disgust']
hausa_text_464_emotion_1,"😂😂😂 kash kaga tsiyar mutanenan ko, badamuwa inya kauce wa hukunckin kotu bai Isa ya kaucewa na ubangiji ba ai. Allah na Nan a madakata.",['sadness'],"['sadness', 'surprise']",['anger'],['anger'],['anger'],"['sadness', 'anger']"
hausa_text_810_emotion_1,Tab# Dama kin san wannan karatun Amma kike wannan abubuwan?Toh wlhy Kina ruwa 😭,"['sadness', 'surprise']",['surprise'],"['sadness', 'surprise']","['sadness', 'surprise']",['surprise'],"['sadness', 'surprise']"
hausa_text_1265_emotion_1,nifa baa bani ba ko an baka,['surprise'],[],['surprise'],[],[],['surprise']
hausa_text_2553_emotion_1,Ashe dai Matan Ghana basuda kyau🤔,['sadness'],['surprise'],['surprise'],['disgust'],['disgust'],"['surprise', 'disgust']"
hausa_text_2115_emotion_1,Sorry babe buhari a karbo idan Basu isa ba ma akara karbowa kowa ya mutu🤸🤸🤸🤸🤸,['anger'],['anger'],['anger'],['anger'],['anger'],['anger']
hausa_text_1920_emotion_1,Yanzu-yanzu : Buhari ya gana da Shettima bayan an kaddamar da shi abokin takarar Tinubu,[],['joy'],[],[],[],[]
hausa_text_3282_emotion_1,Subhanallah wannan abin tausayi da yawa yake 🤦 Allah ya tsare bayin shi ya bayya nasu da qarfin ikwan shi.... Allah ka toni asirin duk wan da kee da hannu cikin wannan lamari.. Allah badan halin muba...ka bamu xaman lpia a wannan qasa tamu da kwanciyar hankali,['sadness'],['sadness'],"['fear', 'sadness']",['sadness'],[],['sadness']
hausa_text_482_emotion_1,"1) Sauna kira mana shasha in kaga wawa ku taho tare, 2) Kwadayi mabudin wahala, 3) Susu da shasha 🤣",[],['joy'],[],[],[],[]
hausa_text_623_emotion_1,Almajirai na tsince-tsinci akan bola,['disgust'],"['disgust', 'sadness']",['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_1490_emotion_1,Da duminsa: 'Yan bindiga sun sace mutane 60 bayan kona gidaje a Ruwan Tofa a Zamfara,"['fear', 'sadness']",['fear'],['fear'],"['anger', 'fear']","['fear', 'sadness']","['fear', 'sadness']"
hausa_text_2698_emotion_1,Baya fahimta kuma baya daganewa😣😔,['sadness'],['sadness'],['sadness'],['sadness'],['anger'],['sadness']
hausa_text_3404_emotion_1,allah ya isa data ta‍️,['anger'],['anger'],['anger'],['anger'],['anger'],['anger']
hausa_text_1595_emotion_1,Subahana babu amana😂,['surprise'],['joy'],[],['joy'],[],['joy']
hausa_text_3413_emotion_1,kaji shirmen banza suje sambisa mana da dajin birnin gwari,['anger'],['anger'],['anger'],['disgust'],['anger'],['anger']
hausa_text_1275_emotion_1,ashe duk yan kaduna ne suka zo suka cika mana gari daman,['surprise'],['surprise'],['surprise'],"['sadness', 'surprise']",['surprise'],['surprise']
hausa_text_376_emotion_1,Tab mu ai manyan mu sun dade Suna bamu mamaki😂😂😂da irin sace sacen da akeyi a lalitar talakawa wani lissafin satar ma sai ta kwancewa mutum lissafi🤣🤣😂😂😂😂🤣🤣🤣,['surprise'],"['joy', 'surprise']",['surprise'],['anger'],"['anger', 'surprise']","['surprise', 'anger']"
hausa_text_1234_emotion_1,kaikaji wani news dan allah,['surprise'],[],['surprise'],['disgust'],[],['surprise']
hausa_text_2145_emotion_1,Hanta virus Kuma 🙄 saura zuciya virus har an Fara kirkirar wata cuta Kuma aji tsoran Allah a dinga fadar gaskiya da Kuma yada alkairi,['sadness'],['anger'],['anger'],['anger'],['anger'],['anger']
hausa_text_144_emotion_1,Ka taimake mu da kudin tallafi da cibiyoyin gwajin Coronavirus – gwamnonin Arewa ga Buhari,['sadness'],[],['sadness'],[],[],['sadness']
hausa_text_847_emotion_1,Wata sabuwa wato harka bata kare muku dai 🤣,['surprise'],['surprise'],['surprise'],['joy'],['surprise'],['surprise']
hausa_text_1108_emotion_1,allah y kasaukaka mana,['fear'],['sadness'],['sadness'],['sadness'],[],['sadness']
hausa_text_2766_emotion_1,Tsabar rashin Imani da bakin zuciya ne ... Tun da aljanun basu taba tashi ta yanki tsohuwar ta da Adda ba ko tsohonta sai da za’a mata kishiya bayin Allah basu ji ba basu gani ba ta sassarasu da Adda🤔,['anger'],['anger'],['anger'],['surprise'],['disgust'],['anger']
hausa_text_1978_emotion_1,"Idan har wannan labarin haka yake toh zaman Zina zasu, A haifi Yayan zina kuma..Allah kada ka jarrabemu da Wayewa wadda zata fitine mu cikin addininmu🙏Wannan karshen jahilaci da lalacewa Kenan subhanallah.",['sadness'],['anger'],"['anger', 'disgust', 'sadness']",['disgust'],['disgust'],"['sadness', 'anger', 'disgust']"
hausa_text_1196_emotion_1,tabb wani aikin sai dai shuga wasu kasha shan amma banda tawa,['surprise'],[],"['anger', 'surprise']",[],['sadness'],['surprise']
hausa_text_1774_emotion_1,Sojoji sun kashe ’yan Boko Haram 16 a Borno,"['fear', 'joy', 'surprise']",['fear'],['anger'],[],['joy'],"['fear', 'joy']"
hausa_text_2457_emotion_1,"Jirgin Sama Dauke da Mayan Mutane 10 Ya Yi Saukar Gaggawa Tare da Fantsama Daji, Bayanai Sun Fito",['fear'],['fear'],['fear'],['sadness'],[],['fear']
hausa_text_2453_emotion_1,Ambaliyan ruwa ya karya gadar da ta shiga tsakanin jahar Adamawa da Boko Haram,[],['sadness'],['fear'],['joy'],[],[]
hausa_text_2550_emotion_1,Akatambayi buzu ko ya Iya sallah Sai yace ah ah Sai akace to ko kokasan rasulullah Sai yace 😄😄😄😄😄😄😄😄😄m Kun Kara badda ni.,['joy'],['joy'],[],['joy'],[],['joy']
hausa_text_1116_emotion_1,allah ya taimakekuya dauraku akan su allah yayi mana maganinsu amin ya hayyu yaqayyum,['fear'],['fear'],"['fear', 'sadness']","['fear', 'sadness']",['joy'],"['fear', 'sadness']"
hausa_text_606_emotion_1,"Ciwon kafar ɗan talle yazama gulando, sai ruwan ɗiwa yake fitarwa",['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_422_emotion_1,Alheri gadon barci: Halayyar kirki da wani mutumi ya nuna ma wata Zakanya ya sa sun shaƙu da juna,['surprise'],['surprise'],['surprise'],['joy'],"['joy', 'surprise']","['surprise', 'joy']"
hausa_text_3517_emotion_1,Nigeria qasarmu mai abin mamaki 🤣🤣,['joy'],['surprise'],['surprise'],['surprise'],[],['surprise']
hausa_text_2856_emotion_1,tab lallai akwai ƙura 🤔 ya ɓata? sai kace wata kaza',['surprise'],[],['surprise'],['sadness'],[],['surprise']
hausa_text_2988_emotion_1,Saudiyya: Sarki Salman ya sa a kara wa'adin zaman baki kyauta,['joy'],['joy'],['joy'],['joy'],[],['joy']
hausa_text_410_emotion_1,"Abin da gwamnatin mu take yi don tabbatar da zaman lafiya ya dawo Zamfara cikin ƙanƙanin lokaci, Buhari",['joy'],[],[],[],['joy'],['joy']
hausa_text_1246_emotion_1,anya kina azumi kuwa naga ko almun rama baki d,['surprise'],['surprise'],['surprise'],['surprise'],['surprise'],['surprise']
hausa_text_86_emotion_1,"Ahmad Gumi: Hakurin Gwamnatin Tarayya Ya Kare, Ta Dauki Mataki Kan Malamin Musulunci",['anger'],[],['anger'],['anger'],['anger'],['anger']
hausa_text_1537_emotion_1,Yanzun nan: 'Yan bindiga da kayan sojoji sun bude wa matafiya wuta a hanyar Benin-Ore,"['fear', 'sadness']",['fear'],['fear'],"['anger', 'fear', 'sadness']","['fear', 'sadness']","['fear', 'sadness']"
hausa_text_2687_emotion_1,Ana iya shege a lanjeriya😂😂,['joy'],['sadness'],"['anger', 'disgust']",['joy'],[],['joy']
hausa_text_2341_emotion_1,Hanyoyin 6 da Buhari yayi wa ‘yan Najeriya fatar alheri a sakon karamar Sallah,[],[],['joy'],['surprise'],[],[]
hausa_text_2376_emotion_1,Sunnah leka gidan kowa: kungiyar Izala ta bude ofis a birnin Makkah,[],['joy'],['joy'],['joy'],[],['joy']
hausa_text_1818_emotion_1,"Ba ni na raba shinkafa a Kano ba amma ina godiya ga wadanda sukayi, Tinubu",['joy'],['joy'],['joy'],['joy'],[],['joy']
hausa_text_583_emotion_1,Isa ya tauna tsutsa ya na shan fatan waken,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_2986_emotion_1,Bikin murnar cika shekara 50 da fara zuwa duniyar wata (3),['joy'],['joy'],['joy'],['joy'],['joy'],['joy']
hausa_text_2661_emotion_1,Ɗan wahalan gwamna kenan😓,['anger'],['anger'],['anger'],['disgust'],['anger'],['anger']
hausa_text_1378_emotion_1,Lalle kam 🙈🙈. To Allah ya kyauta,"['sadness', 'surprise']",[],"['disgust', 'surprise']",[],[],['surprise']
hausa_text_3531_emotion_1,Karasa wake rubuta Mai abun nan🤔 wani abun dakajishi sai Kai mamakin wai Anya kuwa anyi bincike kan fadin shi,['surprise'],['anger'],"['anger', 'surprise']","['anger', 'disgust']",['surprise'],"['surprise', 'anger']"
hausa_text_2088_emotion_1,A gaskia ba'a mana Adalci! Talaka kam shine a wahale😢,['sadness'],['sadness'],['sadness'],['sadness'],"['anger', 'sadness']",['sadness']
hausa_text_1792_emotion_1,"Idan naga mace tana firar ƙwallo sai abun yayi min wani banbarakwai kamar naga 'yar daudun mata, ko ni dinne dan kauye oho!🤷",['surprise'],[],['surprise'],['sadness'],['surprise'],['surprise']
hausa_text_399_emotion_1,hahaha wai dari bisa miliyanjahilci bai yi ba wlhy in ba tsoro ba ya fadi waye tsula mana a tsula masa bulala a cikin birnin kano kuwa,"['joy', 'surprise']",['joy'],['anger'],"['anger', 'sadness']",['anger'],"['joy', 'anger']"
hausa_text_514_emotion_1,"Waken ya lalace, ya cika da kananan tsutsotsi har ya koma kama da zawon jariri",['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_2533_emotion_1,Wanga diya bakida kirki aradu🤣🤣,['sadness'],['sadness'],"['anger', 'disgust']",['joy'],[],['sadness']
hausa_text_1241_emotion_1,yaushe xa ayi hakan ne,['surprise'],['surprise'],['surprise'],[],[],['surprise']
hausa_text_3561_emotion_1,wlh wnn batun ganin wata a nigeria yana bani mamaki wlh ‍️ace almst every year mu wlh ana zaluntarmu idan kuwa angani a niger why not ayi sallah ‍️koh niger ba time zone dinmu daya ba amma sabida lalaci d son nuna a bayan saudiyya muke don a turo kudin ace araba su cinye,"['sadness', 'surprise']",['anger'],"['anger', 'surprise']",['surprise'],['sadness'],"['sadness', 'surprise', 'anger']"
hausa_text_2079_emotion_1,"Anyi """"""""""""""""""""""""""""""""watsi"""""""""""""""""""""""""""""""" da al'adu 😂😂😂😂",['sadness'],[],['anger'],['disgust'],['sadness'],['sadness']
hausa_text_1283_emotion_1,toh fa yau kuma me ya shiga tsakanin da har yake furta wannan kalamai ba ya fatan sake ganawa da mutum kamar buhari,['surprise'],['surprise'],['surprise'],"['anger', 'disgust', 'sadness']",['surprise'],['surprise']
hausa_text_3449_emotion_1,Muna fatar alheri.💟💟💟,['joy'],[],['joy'],['joy'],[],['joy']
hausa_text_1504_emotion_1,Tashin hankali: Kasar Koriya ta Arewa ta fara kashe mutanen dake dauke da Coronavirus,"['fear', 'surprise']",['fear'],"['disgust', 'fear']","['sadness', 'surprise']","['fear', 'sadness']","['fear', 'surprise', 'sadness']"
hausa_text_2226_emotion_1,"Atiku: Domin ceton kanmu, dole ne mu taimakawa gwamnatin Buhari",[],[],['sadness'],[],[],[]
hausa_text_545_emotion_1,Jaririn yayiwa babansa tunbudi a baki yayin wasa dashi,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_3034_emotion_1,Bikin murnar cika shekara 50 da fara zuwa duniyar wata (6),['joy'],['joy'],['joy'],['joy'],[],['joy']
hausa_text_857_emotion_1,"Cutar corona???? Ina zaton Aljihun ma'aikatan Yasoma running out of cash, naga kwana biyu sun soma buɗe hanyoyin hada-hadar kasuwancinsu.. 😂😂",['surprise'],[],['surprise'],"['disgust', 'surprise']",['surprise'],['surprise']
hausa_text_427_emotion_1,"Wani malalacin Maigida ya gamu da fushin Uwargida, ta kwance masa zani cikin kasuwa","['anger', 'surprise']",['disgust'],['anger'],['surprise'],['anger'],"['anger', 'surprise']"
hausa_text_3468_emotion_1,Allah yabiya soyaya zamani🔫😂😂😂😂😂😂😂😎😈,['joy'],[],['joy'],['joy'],[],['joy']
hausa_text_550_emotion_1,Wata mata ta saka rigar yarta a bokiti bayan tayi kashi,['disgust'],['disgust'],['disgust'],['disgust'],[],['disgust']
hausa_text_1640_emotion_1,Rahama Sadau ta sha da kyar a hannun wasu daliban jami'a,['fear'],[],['fear'],['fear'],['anger'],['fear']
hausa_text_1276_emotion_1,idan kuma ka sauka fa,['surprise'],[],['surprise'],[],[],['surprise']
hausa_text_2163_emotion_1,🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️ mu ina ruwanmu,['anger'],[],['anger'],['anger'],[],['anger']
hausa_text_3236_emotion_1,Dalalinmu na tursasa dokokin gudanar da kamfanonin waya – NCC,[],[],[],[],[],[]
hausa_text_3401_emotion_1,kai jamaa wai ran dan najeria yazama banza yan taada su kashe yan sanda ma su kashe,['sadness'],['anger'],"['anger', 'sadness']",['sadness'],['sadness'],"['sadness', 'anger']"
hausa_text_2357_emotion_1,"Bidiyo: Masu garkuwa da mutane sun cafke Jaruma Maryam KK, amma daga bisani tasha dakyar",['fear'],['fear'],"['fear', 'sadness']",['joy'],['sadness'],"['fear', 'sadness']"
hausa_text_435_emotion_1,"Gwamna ya shiga shaukin soyayya, ya zuba kalamai masu ratsa zuciya domin taya matarsa murna","['joy', 'surprise']",['joy'],['joy'],['joy'],['joy'],['joy']
hausa_text_2382_emotion_1,"Sultan Hassanal Bolkiah: Hamshakin mai arzikin da ya mallaki Rolls Royce 500, N7m kudin askinsa",[],[],['surprise'],"['joy', 'surprise']",[],['surprise']
hausa_text_1693_emotion_1,"‘Muna da Ƙarfin Murƙushe Ku’, Buhari Ya Gargaɗi Ƴan Bindiga Kan Kisar Mutum 83 a Zamfara","['anger', 'sadness']",['anger'],['sadness'],[],['anger'],"['anger', 'sadness']"
hausa_text_1389_emotion_1,🙄🤣😂toh yanxu wa kuke tsammanin ya baku amsa a matsayinku na iyan jarida?,['surprise'],['surprise'],['surprise'],['surprise'],[],['surprise']
hausa_text_1032_emotion_1,Allah ya kawo muna karshen wannan tashe tashen hankula 🇳🇬,['fear'],['fear'],['fear'],"['fear', 'sadness']",['fear'],['fear']
hausa_text_1165_emotion_1,y subhanallah allah kaji qansu d rahma wannan musiba da suke ta samun mu allah ka dube mu k yaye mn badan halin mu b,"['fear', 'sadness']","['fear', 'sadness']","['fear', 'sadness']","['fear', 'sadness']","['fear', 'sadness']","['fear', 'sadness']"
hausa_text_35_emotion_1,Gardin Malamin da ya jawo aka datse hannayen almajirin sa ya gamu da fushin kuliya,"['anger', 'sadness']","['anger', 'disgust']",['anger'],['surprise'],['anger'],['anger']
hausa_text_2982_emotion_1,Amfanin tafarnuwa ga lafiyar dan Adam,[],[],[],[],[],[]
hausa_text_2572_emotion_1,Kuma shugaba Buhari yakasa yin komai akan wannan Al'amarin tir gsky Akwai Matsala wlh 😓😓🚶🚶🚶,['anger'],"['anger', 'sadness']","['disgust', 'sadness']",['anger'],['sadness'],"['anger', 'sadness']"
hausa_text_291_emotion_1,Wasu maza 2 da suka yiwa wata mace ta'asa da adda sun gamu da fushin kotu,['sadness'],['anger'],['disgust'],['sadness'],"['disgust', 'joy']","['sadness', 'disgust']"
hausa_text_2953_emotion_1,Hotuna: Yadda bikin karamar Sallah ya gudana a birnin Zazzau,['joy'],['joy'],[],['joy'],[],['joy']
hausa_text_529_emotion_1,Yara suna wasa a ban-daki da kwabebben zawo a moda,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_1142_emotion_1,ride on hajiya kin chi uwarsu walahi ba kare mai haushi,['disgust'],['anger'],['anger'],['anger'],['joy'],['anger']
hausa_text_1553_emotion_1,Da duminsa: Yan bindiga sun bankawa mutane 16 yan gida daya wuta har lahira a Kaduna,"['disgust', 'sadness']",['fear'],['disgust'],"['anger', 'sadness']","['fear', 'sadness']","['disgust', 'sadness', 'fear']"
hausa_text_520_emotion_1,Mutumin yana gogo jikin sa da tawul da aka goge yawun mai ciki,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_2478_emotion_1,Kishi! Wata mata ta kashe mijin ta don zai kara aure,['disgust'],"['disgust', 'sadness']",['disgust'],['sadness'],['sadness'],"['disgust', 'sadness']"
hausa_text_3446_emotion_1,Ana yi muna jin dadi 😂😂🤣🤣,['joy'],[],['joy'],['joy'],['joy'],['joy']
hausa_text_3083_emotion_1,"Buhari Yayi Allah Wadai da Sabon Harin da Wasu Yan Bindiga Suka Kai Benuwai, Ya Faɗi Matakin da Zai Ɗauka",['anger'],['sadness'],['anger'],['sadness'],['sadness'],"['anger', 'sadness']"
hausa_text_2555_emotion_1,Tsula ya shiga Tsillah-Tsillah 😂😂,[],[],['joy'],['joy'],[],['joy']
hausa_text_1968_emotion_1,"Wannan abin fa 🤔 Naga alamun dagaske ne, anma su kamfanonin layin da Kuma bakuna zasu Sha wahala",['sadness'],['fear'],['sadness'],['sadness'],['fear'],"['sadness', 'fear']"
hausa_text_1870_emotion_1,Buhari ya yi alkawarin ci gaba da tallafawa mata a fadin Najeriya,['joy'],['joy'],['joy'],['joy'],[],['joy']
hausa_text_157_emotion_1,Allah Ya Yi Wa Shugaban NUGA Rasuwa Bayan Gajeruwar Rashin Lafiya,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_3460_emotion_1,Allah Akbar kabiran Allah ya gafarta ma ibro ya haskka kabin ka yasa mu cika da imani 😭😭😭😭,['sadness'],['sadness'],['sadness'],['sadness'],[],['sadness']
hausa_text_761_emotion_1,Matashiya na Shan kunu da majina a hanci ta yana komawa cikin kunun,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_1521_emotion_1,Nama ya kare a jihar Kwara sakamakon tsadar farashin shanu a yankin,"['fear', 'surprise']",[],['surprise'],['sadness'],['surprise'],['surprise']
hausa_text_2251_emotion_1,Ali Sarkin Mota: Allah ya yi wa direban Sardauna rasuwa,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_1523_emotion_1,Neman abinci ya sanya na shiga ta'addancin garkuwa da satar shanu - 'Dan ta'adda,['sadness'],[],['disgust'],['anger'],['sadness'],['sadness']
