id,tweet,anno1,anno2,anno3,anno4,label
1528934818956070912,የምዕራባዊያንን ሀገር የማፍረስ ተልኮ ሴራን ሲያስፈፅሙ የነበሩት ሆዳም ቅጥረኛ ባንዳዎች የአማራ የኦርቶዶክስ የኢትዮጵያን ካባን ተኮናንበው ሲያስመስሉ የነበሩ የአዕምሮ ስንኩሎች ኢትዮ,hate,hate,hate,hate,hate
1588785601070788608,@USER አጠፋሁ በደልኩ ማለት ነው #ጉራጌ_ክልል_እዩ,normal,normal,normal,normal,normal
1534672678983979008,@USER አሉላ ሠለሞን በርበሬ በመቸርቸር ስኖር የነበረ ዛሬ አሜሪካ ቅንጡ ኑሮ በዘረፈው ገንዘብ ይምነሸነሻል በትምህርት ደረጃው እንሿን ከ6ኛ ክፍል ያለዘለለ መሀይም ዛ,abuse,abuse,abuse,abuse,abuse
1514611278697824260,@USER @USER ወይ ግድ አንተ አማራ አይደለህም አማራ ፈሪሀ እግዚአብሔር ያለው ጨዋ ህዝብ ነው።,abuse,normal,abuse,abuse,abuse
1483526717465628674,@USER እንኳን አብሮ አደረሰን ቢኒዬ ?? መልካም በዓል ?? ይደወል ደግም ሰሞኑን የማወራህ አለኝ,normal,normal,normal,normal,normal
1493040650463420416,የዕለቱ መልዕክቴ አገር የጋራ ናት አመለካከት ግን የግል ነው፤ለገራ ቤታችን አንድነት ሁላችንም እንትጋ፤ጠላት የሚሠጠንን አጀንዳ መራገብ ሳይሆን አንድነታችን በሚያጠናክሩ ነገር ላይ እ,normal,normal,normal,normal,normal
1589715641455742976,@USER የደሞዝ ጥያቄ ነው ይሄ ሰው ቢይልቅ ምን ቸገራቸው ክፍያቸውን ጋገኙ ያሳፍራሉ ሰላም አንፈልግም ማለት ምን ማለት ነው?,abuse,normal,abuse,abuse,abuse
(1506873230589669385,@USER Tirawaynet ስትል ኑር ጅል ሃብታሟንና ታላቋ ኢትዮጵያን ትተህ፣ ምን ልታገኝ ችጋር,abuse,abuse,abuse,abuse,abuse
(1490428010495082498,ኦነግ ሸኔ ዛሬ እኮ አይደለም ንጹሃንን መግደል የጀመረው? በደኖ አሰቦት ጋራ ሙለታ @USER ዝርዝሩን ያውቅ የለ እንዴ ?ኦነግ 20 ሺ የኦሮሞ ወጣትን ለህወሓት ግድያ ያቀረ,normal,hate,hate,hate,hate
1541488341786451968,አራት የቡድን ስም ጋምቤላ ነጻነት ግንባር ቤንሻንጉል ጉሙዝ ነጻነት ግንባር የኦሮሞያ ነጻነት ግንባር ኦነግ እና የትግራይ ነጻ አውጪ ይባላሉ። አራቱም ኢትዮጵያን ለማፍረስ የማያደርገው,hate,hate,hate,hate,hate
1553970771466272769,@USER @USER አብን አይፈርስም።አመራሩ ማለት ድርጅቱ አብን ማለት አይደለም። አመራሩ ይወገዳሉ ከስር ባሉ ትንታግና ሀቀኛ ልጆቹ ይተካሉ የአማራ ህዝብ ትግሉም ይቀጥላል ።,normal,normal,normal,normal,normal
1481424379108110343,@USER @USER ምን ያስፈልጋል . መንገድ መዝጋት፣ ሕገወጥነት፣ ሱቆችና ሆቴሎች በእሳት ማቃጠል፣ ደጋፊ ወሮበላ,normal,abuse,hate,hate,hate
1477440329825480711,@USER ሰይጣን እራሱ መጥቶ እኔ ነኝ የገደልኩት ቢልኳን ንልጽግና ነው ማለትህ አይቀርም የተንሸዋረረ ልብ እርግማን ነው ! ይንቀልልህ አለዚያ ይንቀልህ !,abuse,abuse,hate,hate,abuse
1494002189366353922,በአቃቂ ቃሊቲ ክፍለ ከተማ ወረዳ 9 ከአምራች ኢንዱስትሪው ተበላሽቶ የመጣ 14.5 ኩንታል የስንዴ ዱቄት እንዲወገድ ተደረገ ፤ በምትኩ ንጹህ የስንዴ ዱቄት አምራች ኢንዱስትሪው በተበ,normal,normal,normal,normal,normal
1510405938313940996,የአዲስ ሚድያ: ህወሀት ቀልብ አለው? ወይ ልብ ይግዛ መልካም ትንተና፤ አራት መሠረታዊ ጥያቄዎች ተነስተዋል፦ መልሱ ለኔ ግልጽ ነው። አንተ የትግራይ ሽብርተኛው ቡድን፣ ኢትዮጵያን,normal,hate,hate,hate,hate
1478116813431099393,@USER የተናፋቂው @USER ባለቤት መሆኑን በገፁ ይፋ አድርጓል:: TFI በሳል ትንታኔዎችን ከጥልቅ መረጃዎች ጋር ከሽኖ ግሩም ፅሁፎችን ሲያስነብበን መቆየቱ አይዘ,normal,normal,normal,normal,normal
1493872510131220482,ክቡር ጠ/ር ምንም እንኳን ከታሪክ ተወቃሽነት የማይተርፉ ቢሆንም እባክዎትን ለአፋርና እራያ ሕዝብ ድረሱላቸው።መድረስ ባይችሉ እንኳን ወያኔ የታጠቀውን ያህል ከባድ መሳሪያ አፋርንና,abuse,abuse,hate,hate,abuse
1607120568360308736,@USER ምስኪን . ድመት እራሷን እንደ አንበሳ አየች ማለት አንተ ነህ ። አንተ ጉራጌዎችን ጠላህ ፣ አልጠላህ ፥ ለእኔንም ፣ ለእነሱንም ምንም ለውጥ አያመጣም። ??,abuse,abuse,abuse,abuse,abuse
1501136746230210560,አብይ አህመድ ኑሮበዘዴ አስተማሪ ቢሆኑ ተመኘሁ ከከከ,abuse,abuse,abuse,abuse,abuse
1558134346061586432,@USER ለምንድን ነዉ የምትቸገሩት? የሆነ እቅድ ኖሮአቹ ካልሆነ በስተቀር የግድ ፍንፍኔ ካልገባን እንሞታለን ምን አመጣዉ? ወደ ክልላቹ እና ወደ በታቹ አትመለሱም? ቆማጣ።,hate,hate,abuse,hate,hate
1483480266391830533,@USER @USER አይ ደንቆሮው የዚህ ሌባ ሴረኝነት አስጠልቶኝ ከመመለሴ ከሁለት ሳምንት በፊት እኮ ዳያስፖራ ብለህ መኪናዬን ጠብቀህልኛል! የሻይ ሁሉ ለቅቄብህ,abuse,abuse,abuse,hate,abuse
1519747646394617863,@USER ማፈሪያ!!! ዶሮን ሲደልሏት በመጫኛ ጫኗት ጂብ በማያዉቁት ሀገር ሔዶ ቁርበት አንጥፉልኝ አለ እግዚአብሔር ይፈርዳል!!!,abuse,abuse,abuse,abuse,abuse
1483873237385756679,@USER @USER @USER የትኛው መንግስት ዋናው ከፋፋይ ማን ሆነና አሞሌንና የወያኔን ህገ መንግስት ታቅፎ ቁጭ ብሎ ጋብቻው ቀርቶብን በ,hate,hate,hate,hate,hate
1529522052683685892,ለአሜሪካኖች እና ለአውሮፓዊያኖች የራስ ምታት የነበሩ መሪዎች ነበሩ ግን በተንኮል የማንደርሳቸው ነጮች እንዚን መሪዎች አስወግደዋቸዋል #በዜጎቻቸው እኛም ልንጠነቀቅ ይገባል ይሄ አቧራ,hate,hate,normal,hate,hate
1497518777692475392,የተፈራን ቃለመጠይቅ መመልከት እውነትን ለማወቅ ይረዳል። የመከላከያን ገበና አደባባይ ላይ ነው ያሰጣው፤ በሴራና በተንኮል የተከሸኑ ጄኔራሎች ያለስራቸው ማዕረግ እና ሽልማት እንዳገኙ,normal,hate,hate,hate,hate
1666822668233084929,@USER @USER ወያኔ አማራ ክልል ም/ቤት ሠርጎ ገብቷል: ወልቃይትን ለማጥቃት እንዲመቸው መከላከያ ይውጣ እያለ ነው:: ነው ወይስ መከላከያ ከወልቃይት ይውጣ አላላችሁም? አማራ ስላልሆነ? እውነትም ባንዳ .,abuse,hate,hate,hate,hate
1482720738645880832,@USER አለቃችሁ ሴረኛው አብይ አህመድ በአማራ ላይ ሲቆምር ይውላል በስተመጨረሻ አንገቱን በአለም አደባባይ እናስቆርጠዋለን ።,abuse,hate,hate,hate,hate
1494395177817022467,@USER Sorry but እናንተ ወራዳ ናችሁ ፡፡ ከማርሻል የተሻለ በጭራሽ አይሆኑም ፡፡ እባካችሁ እጣ ፈንታዎን እንደ አደንቂ አህያ ይቀበሉ ፡፡ መጨረሻው ይህ ነው። I’m afraid ??,abuse,abuse,hate,hate,abuse
1500761904352235521,@USER ቧጋቺ አህያ ብአደናዊያን ወገኖቻቺን ለዚህ አደጋ ያጋለጡት እራሳቸዉ ናቸዉ ሠላም የነበረን አካባቢ ማተራመስ ቀጥለዋል የአላህ በላ በላያቸዉ ላይ ይዉረዲ እና ምን,hate,hate,hate,hate,hate
1594059801004212226,@USER @USER #የትግራይን_ሕዝብ_ከድሕነት #ያላወጣ_የብሔር_ፖለቲካና_የብሔርክልል_በምን_ምሥጢርና_አመክንዮ #ነው_ለጉራጌ_ሕዝብ_የሚጠቅመው?! የብሔር ክልል ሥርዓ,normal,normal,hate,normal,normal
1568884553065848832,@USER ህጻናትና አሮጊቶችን በመግደል የተካነው ሸኔ እያለላችሁ ምን ትሆናላችሁ!,hate,hate,hate,hate,hate
1586069990343675907,የወያኔ ሕልዉና ካበቃ ያለጥርጥር የኢትዮጵያ ትንሰዔ ገሀድ ይሆናል !! በማይሆን አስተሳሰብና ዓላማ ተነሳስቶ የአንድ ሀገር ዜጎች በመካከላቸዉ ልዩነት ፈጥረዉ በመረዳዳት ፋንታ እንዲ,normal,hate,hate,hate,hate
1485149212392230915,ክብር ለአምሓራ ኃይሎች፣ህዝባችንን በሴራና በተንኮል አስወርረው ሀብት ንብረቱንም አዘርፈው ቢሿሿሙብንም ከተቃጣብን ጥቃት ፈጥኖ በመደራጀት ነጻ አውጥቶታል።,hate,hate,hate,hate,hate
1486226850993029125,@USER የህን አካውንት አትመኑት ሴትዮዋ በስሜ ወያኔዎች አካውንት ከፍተው ኦሮሞና አማራን ለማጣላት?,normal,abuse,hate,hate,hate
1583738998044131328,@USER ቅዳሜን እና የደሞዝ ቀንን ጠብቆ የሚላን ሰው ከሰረቁማ ተጨካክነናል,normal,normal,normal,normal,normal
1572453863558373378,አሁን በየግንባሩ የወሮበላው ጀሌ #ትጥቁንና እጁን ለጥምር ሀይሉ ማስረከቡ በተጠናከረ መልኩ መቀጠሉ አበ ረታች ነው ::,normal,normal,normal,normal,normal
1498155095900540932,@USER ዘረኛ ማንም አማራ ብሎ አያውቅህም . የሚያውቅህ በኢትዮጵያዊነትህ ነው . ምነው ሞተህ ባረፍከው በቁምህ ከምትጠነባ . ዘረኘት ጥንብ ነው.,abuse,abuse,hate,hate,abuse
1521153539174715392,ክልሎች በከፍተኛ አደረጃጀት ከላይ አስከ ታችኛው መዋቅር ሥር ጠንካራ አመራር በመስጠት በወያኔ ጁንታው የተቀነባበረውን ከፍተኛ እና አደገኛ ሰንሰለታዊ ትስስር በየክልሉ ባሉ ፅንፈኞች,hate,hate,hate,hate,hate
1485884006398926848,ሴረኛው መንግስታችን still now አፋር እና አማራ በወንበዴው የትግሬ ሀይል ተወርሮ እንኳ ልክ ምንም ነገር እንደሌለ እና ጦርነቱም እንደተጠናቀቀ በተለመደው የማይጠገብ ቅርሻቱ ያቀ,hate,hate,hate,hate,hate
1499849499711320075,@USER ይሄ በግድ እሰሩኝ ባይ ደነዝ ስለታሰረ ደጋፊ የሚያበዛ የሚመስለው ፍልጥ ደጋፊ ቢኖረውማ ኖሮ በክስ መቋረጥ ሳይሆን ደጋፊው በምርጫ ካርድ ነበር ከእስር ቤት አውጥቶ ያለመከሰስ መብት የሚያሰጠው የሄ ደነዝ,abuse,abuse,abuse,abuse,abuse
1488070518746066946,@USER @USER በዛ ግዜ የነበሩት ሰወች ምነኛ የታደሉ ናቸው ??,normal,normal,normal,normal,normal
1644808867841179651,@USER ጋሎች ይሂዱና ይሞክሯቸው እስቲ? ለጋላ መሳሪያ ማነጣጠር እራሱ አያስፈልግም። ጥይቷ በግማት ፈልጋ ታገኛቸዋለች። አኒበዴ . አኒበዴ . እያለ እሬሳውን እያንጠ,hate,hate,hate,hate,hate
1530676684160126976,ሬንጀሮች ይህንን ወደ 7 ጨዋታ ገፍተው ዛሬ ምሽት ያሸንፋሉ,normal,normal,normal,normal,normal
1620134494375407621,@USER @USER ወሬ ለቃቃሚማ አንተ ነህ በበሬ ወለደ ዉሸት ህብረተሰብህን በማደናገር ከሌላዉ ብሄር አብሮ ተከባብሮ ተሳስቦ እንዳይኖር እንዲጠላ እንደጠላት የምትሰራበት።,abuse,abuse,abuse,abuse,abuse
1619074045021921286,@USER ትግራይ ክልል የተፈተኑ ነበሩ ማለት ነው?,normal,normal,normal,normal,normal
1491302217139494915,ኦሮሞ ከሚባል ዘር ብሄር ጋር የምትኖሩ የሌላ ብሄር ተወላጆች ራሳቹን ጠብቁ ! ምንምኳን የስራ ጉዳይ ቢሆን ባቹ እየተናበባቹ!! ለራሳቼዉ የማይሆኑ ዘገምተኛ ፍጡር ናቼዉ!! ስልጣኔ የማይገባቼዉ መሀይም ዘረኞች,hate,hate,hate,hate,hate
(1636776587298258944,ስልጣን ላይ ያለው አብይ አህመድ እና ድርጅቱ OPDOኦነግ 5አመት ሞክረው አለመቻላቸውን ከበቂ በላይ ስላረጋግጡ መውረድ አለባቸው። ህዝብ ከመጨፍጨፍና ከማፈናቀል፣ ሽብርና ሁከት ከመፈ,hate,hate,abuse,hate,hate
1647834122633506818,ጋላ ስልጣን ላይ ዳግም እንዳይወጣ አይደለም ከቤታቸዉ ከኢትዮጵያ መባረር አለባቸዉ ሁሉም ባለዉ ሀይል ይታገል እነዚህን አፀፋዉን መልሶ ማሳየት ነዉ,hate,hate,abuse,hate,hate
1640059255851216896,@USER መልስ አጋሚው ምን አለ 1000 ጋላ ከማሰልጠን 1 አህያ ማሰልጠን ይቀላል.,hate,hate,hate,hate,hate
1655786775363702786,ልደቱ አያሌው ወደአገርቤት ተመልሸ የአብይን አምባገናዊ ስርዓት በፍትህ አደባባይ ለመታገል ውስኗል። እውነት ነው። አምባገነኖችን መጋፈጥ እንጅ መሸሸት አያስፈልግም። አሸባሪው አብይ ሌሎችን አሸባሪ ማለት አይችልም!,normal,abuse,hate,abuse,abuse
1499240402288877568,@USER ክቡር ሚኒስቴር እንደሚታወቀዉ የሙያተኞችን ደሞዝ ለማሻሻል በሚል ጂኤ ጂ መተግበሩ ይታወቃል ።ነገር ግን በጤናዉ ዘርፍ የሚሰሩ በርካታ ባለሙያዎች በተለይ በ2009,normal,normal,normal,normal,normal
1483457887900950530,አኛ ኢትዮጵያዊያን ሊያግባቡን ያልቻሉ ነጥቦች ላይ በጠረንጴዛ ዙሪያ ሁሉን አቀፍ ምክክር በማድረግ የጋራ መብትሔ በማስቀመጥ በኢትዮጵያ ሰማይ ስር የሰላም አየር ከጫፍ ጫፍ ይነፍስ ዘ,normal,normal,normal,normal,normal
1582276147114479616,@USER ዋናው መሄዱ ነው ??,normal,normal,normal,normal,normal
(1541488104762228737,-የኦሮሚያ ክልል ርዕሰ መስተዳድር ሽመልስ አብዲሳ ዛሬ በሰጡት ጋዜጣዊ መግለጫ ለምዕራብ ወለጋው ጭፍጨፋ ኦነግ ሸኔን ወንጀሉ። - እና ሌሎች ዜናዎችን ዋዜማ ለቸኮለ ይዛለች። ዝርዝ,normal,normal,normal,normal,normal
1641179123929300993,@USER አንደኛው የሰጋደዌ በሽታ ቁምጥና ጀምሮታል። ሁለተኛው በአረቄና በጠላ ጉበቱ አልቋል ትንሽ ቀን ነወ የቀረው።,abuse,abuse,hate,abuse,abuse
1482739888885743619,@USER የኔ ቆራጥ ጀግና እውነት ነው እነዚህን ነቀዞች ከዛ ክልል ብቻ ሳይሆን ከዛ ድንበር ነቅሎ ማጥፋት ነው አረመኔ የሰይጣን አሰልጣኞች ምነው 27 አመት በሉ ከግዲ አማራ,hate,hate,hate,hate,hate
1577148841425395713,@USER ጎበዜ እና መአዛ መሃመድ ብዙ ወታድሮቻችን አስጨርሰዋል::,abuse,hate,abuse,abuse,abuse
1485557776860557314,@USER ሴትዮ ፈረንጅ አስገድዶ ደፍሮሻል እንዴ ለእያንዳንዱ የአፍሪካ ቀውስ neo-colonist የምትይው? ሲጀመር ለአፍሪካ ቀውስ ቁጥር አንድ ተጠያቂ አንባገነንና ሆዳም የአፍሪካ መሪ ነው። ????,abuse,hate,hate,hate,hate
1483881026963316737,በሰላም ተጠናቀቀ ። ኢትዮጵያ ሰለሚሽ ይብዛ ።,normal,normal,normal,normal,normal
1523236855785099265,@USER ፍትህ ለእውነት! በየጉራንግሩ በየጥጋ ጥጉ አላዋክበር እየተባለ በድንጋይ እየተወገረ በቢላ እየታረደ በአደባባይ በየሚዲያው እንደሚታረድ እየተዛተበት ለሚገኘው,normal,hate,normal,normal,normal
(1652017051001602066,ሀሳብን በሀሳብ ማሸነፍ ሳናጣራ አናስርም የተባልነውስ ብልፅግናን የተቸ የተቃወመን ሁሉ እስረን እንዴት ይሆናል ደርግም ወያኔም ሞክሯል ግን በመጨረሻ አይሳካም ዲሞክራሲ እንሞክር ካሉ,normal,hate,hate,normal,hate
1605621521124274181,@USER ግም ለ ግም ይሉሀል ቁጥር 1 አንተና አሁን ያልካቸው??,abuse,abuse,hate,hate,hate
1558893181453967364,@USER @USER እርቶዶክስ እየሱስ ክርስቶስ እግዚሕአብሔር ነው ብላ ያለጥርጥር፣ያለማደናገር አስረግጣ በፍፁም ልብ ታምናለች ታሳምናለች።ሌላው የራሱን እምነት እራሱ ይመስክር,normal,normal,normal,normal,normal
1517332969928732672,@USER አወ የኦሮሞ እናቶችን በመድፈር,hate,hate,hate,hate,hate
1498001611720900615,ግን ጉራጌ ኦርቶዶክስ ባይሆን ለሁሉም እንደየአቅሙ የቅበላ ሥጋ ማን ያቀርብ ነበር ይመቸን መልካም ዓብይ ።!!!,normal,normal,hate,hate,normal
1479308694475223045,በኢትዮጵያ ያለው ጦርነት የእርስ በርስ ጦርነት ሳይሆን የተላላኪውና አሸባሪው ትሕነግ አጋር በሆነችው አሜሪካና በኢትዮጵያ መካከል የተደረገ ነው ሲሉ የካናዳ ዓለም ዐቀፍ የወንጀል ሕግ,normal,hate,hate,hate,hate
1653698688143745026,.ማርታነቴ ያብቃ ይለወጥ ታሪኬ ማዳመጥን ልቻል በእምነት ተንበርክኬ ከአንተ ሚወጣውን የህይወትን ውሃ መቀበልን ልቻል በዚህ በረሃ . እራሴን አሳያኝ እባክህ?? እየሱስ??,normal,normal,normal,normal,normal
1489470482118234117,@USER አለማክበር አይደለም! አከብራለሁ በጣም! ሕጋዊ አካሄድ ሕጋዊ አካሄድ ነው አባ ለንደዚህ አይነት ስስ ለሆኑ ጉዳዮች ቢሮ ነው ተኪዶ ሚወራው ወይ ደሞ ገለልተኛ,normal,normal,normal,abuse,normal
1628517365515276289,@USER ኢትዮጵያ ያሉ በሙሉ ከጎንህ ናቸው! ኢትዮጵያን ብሎ የተሸነፈ የለም እኛ የአባቶቻችን ልጆች ነን። ሞት ለወያኔ እና ለብልፅግና!,hate,hate,hate,hate,hate
(1634956094442467328,አብይ አህመድ ይህን ሰው እፈልጋላሁ ይህ አልፈልገውም የማለት መብት የለውም:: በቃ ምንም ነገር የፈፀመው ነገር የለውም ይቅር ጦርነቱ መቀጠል ነው የምፈልገው ይለይለት::,hate,normal,abuse,hate,hate
1594519813178654725,@USER @USER @USER @USER @USER መላ ኢትዮጵያን የትግሬ ያደረገን ሥርዐት አፍርሰህ ለወልቃይትና ራያ መታገልን የደደብነት መገለጫ ነዉ,abuse,hate,hate,hate,hate
1603104545197785093,@USER ልብ በሉ ይህ ባንክ የህዝብ ባንክ ነው ነገር ግን የሰው ሀብት ሰራተኞች የሚበለፅጉበት የግል መስርያ ቤት ሆኗል።100 እርግጠኛ ልሁንላችሁ ለመቀጠር 100 0,normal,normal,normal,normal,normal
1636395837587615745,@USER @USER እሱ እንደ ተቃዋሚ ነው?,normal,normal,abuse,normal,normal
1526380103323762689,ፍኖን ከመንግስት ጦር ጋር ግጠም ማለት በአሸባሪነት ይፈረጅ ማለት ነው። ኦህዴድ ሊያሳካው ከሚፈልገው አንዱ ደግሞ ይህ ነው። እኩያ ፍለጋ Be smart,hate,hate,hate,hate,hate
1644421089076867079,እነ እርገጤ ሁሉንም በዙር ጨርሰው ትግራዋይ እንዲያዝላቸው ማመልከቻ ማስገባታቸው ነው ?? ከዚህ ቡሀላ በአማራ እና ትግራይ መሀል የቀረው እንደ በርሊን አይነት ግምብ መስራት ብቻ,hate,hate,hate,hate,hate
1608017064593358848,@USER @USER አይሁድ ያላመኑት ኢየሱስ በቂ ተአምር ስላልሰራ ነው? መድኃኔዓለም ድረስ,normal,normal,normal,normal,normal
1500192598794944520,@USER ህወሃት በፖለቲካ ሲሸነፍ የትግራይን ህዝብ ነካችሁ የሚለውን የጅል ዘይቤ ኦህዴድ በትክክል ኮርጇል:: ውሸትን በጅል ምኞት ብቻ እውነት ማድረግ አይቻልም:: እ,hate,hate,hate,hate,hate
1488583682663358465,@USER አይ በአዴን እውነትም ሰብረዋቹሃል:: አማራን ግን አትወክሉም:: ከማንም ክልል በላይ በጦርነት የደቀቀ በራሱ በ@USER የተፈናቀለ ሕዝብ ይዞ የማስመ,hate,hate,hate,hate,hate
1483640645105471492,ህዝቡን አርሶ እንዲበላ ከማድረግ ይልቅ፤ እርዳታ እንዳይገባልን መንግስት ከልክሎናል ብሎ የሚከስ ማፈሪያ ቡድን ነው የገጠመን ጎበዝ! በጦርነት የሚያምን ለሚዋጋለት ህዝብ እንኳ ምንም አይነት ርህራሄ የሌለው የዛገ ቡድን,hate,hate,hate,hate,hate
1628485709026697221,@USER ሰማዩም ምድሩም ኬኛ ምነው አማራም ክልል አማራቹ ስግብግብ የራሱንም ያጣል,hate,hate,hate,hate,hate
1492070255526649856,@USER አለቆቹን እንዴት ብሎ ይናገር? የኤርትራ ወራሪዎች ናቸው ዋና ዘራፊዎች።,hate,hate,hate,hate,hate
(1516326726183186432,ወሎን ከፊል ጎንደርን በወያኔ እንዲወድም አድርጏል አጣዬ ወድሟል/ሸዋሮቢት ነገ ደብረ ብረሃን ይቀጥላል እንግዲህ ይሄንን መንግስት ነው የኢትዮጵያ መንግስት እያሉ fake Ethiopia,hate,hate,hate,hate,hate
1598621207632351232,@USER ከአባትህ ነው የተማርከው ምን ነበረ ያለው አባዱላ ለኦሮሞ ህዝብ ከኦነግ TPLF ይቀርበዋል,abuse,normal,abuse,abuse,abuse
1497359931049136132,H ada Slobody ወለጋን የኦሮሞን ህዝብ በጸያፍ እየሰደቡ ማረፍ ከባድ ነው። . ለማንኛውም የመፈናቀል ስጋት ዳግም እንዳያጋጥማቸው ጎንደር ባህርዳር ደንበጫ ደብረብርሃን ማስፈ,hate,hate,hate,hate,hate
1636621805745045505,የዓለም መንግሥትና ክብራቸው || ሊቀ ማእምራን መምህር ዘበነ ለማ via @USER,normal,normal,normal,normal,normal
1481096975953059843,@USER ዛሬም ትወናዉን ቀጥለሀል ? ግን ማንም አይሰማህም ይህ ህዝብ እንዲሁ በአንተ የሴራ ፖለቲካ እየተታለለ የሚኖር መስሎህ ከሆነ ጅል ነህ ። አንተ ማለት እኮ የሰይጣን,abuse,abuse,hate,hate,abuse
(1580630916166451206,@USER ወይ ውግያ አትችሉ ወይ ንግግር አትችሉ። ፖለቲካችሁ አያምር ሃይማኖታችሁ አያምር . ሰው እንዴት ሁለ ነገሩ የሚናቅ ይሆናል . ወለጋና ኦሮሚያ እውነትም አንድ አይደሉም,hate,hate,hate,hate,hate
1489159231672627203,@USER ቆየ እኮ ኦርቶ ሁላ ካልክ ቅንድብህን ነው ሚልህ በጣም ነፍ ሰው ነውይሄ እጣ የደርሰበት እኔ እኛ አስመሳይና ነጠላ ለባሽ የስም ኦርቶዶክስ ነን ስላልኩ 30 ቀን ቀጥቶኝ ያቃል ሃሃሃሃ ምሮሃል አንተን,hate,hate,hate,hate,hate
1594198663206772736,ጉራጌ ሆይ ስከን በል !Non violent protest አድርግ እንጂ ጠላት ደስ እዲለው ሀገር ሚያፈርስ እናንተንም ሚጎዳ ነገር አታድርጉ፡፡ ኦነግ እና ወያ,normal,normal,normal,normal,normal
1496878301071167494,አሸባሪው ህወሓት የአፋርን ህዝብ ለመጨፍጨፍና ሃብት ንብረቶች ስወድሙና ስዝረፉ የፌዴራል መንግስት ስር ያሉ ሚዲያዎችን ሽፋን እንዳይሰጡ በማፈን አላበቃም ብሎ አሁን ወደ ትግራይ ከሳማራ መላክ ነው??,normal,hate,hate,hate,hate
1500320086476873733,@USER ባለልዩ ነውጠኞች በነውጥ መንገድ ፍቅር የለም። እየጮሁ መኖር ወሰን አለው። የጠላሄውን ሰው፡ መንግስትም ሆኔ ፓርቲን አላይም ማለት ራስንም ያለማየት ወያኔነት ነው። የ,hate,hate,hate,hate,hate
1489089754327142405,@USER ምነው እንደ ፈሪሳዊ ግብዝነቱ ቢቀር,normal,normal,normal,hate,normal
1644188383885893632,@USER ቃሪዕ አባስ ሀዲ እንኳን ደስ አለህ! በዱባይ በተካሄደው ዓለም አቀፍ የቁርዓን ውድድር ኢትዮጲያን በመወከል የተወዳደረው ቃሪዕ አባስ ሀዲ ሁለተኛ ደረጃ በመያዝ በ,normal,normal,normal,normal,normal
1560230336390365188,@USER @USER የ21ኛ ክ/ዘመን ዱዳ ሆነ ለምን የሰይጣን ሚንልክ መንፈስ Devil Minilik sprit ተሸክመህ እንደሚትቀሳቀስ ሳስብ አንተን ከምድረገፅ Dinosarous አድርገው የሚል መንፈስ ይመጠብኛል።,abuse,abuse,abuse,abuse,abuse
1613756027324833792,ነብይ እከሌ ፣ ነብይ እከሌ ነኝ እያሉ ይህን ምስኪን ህዝብ እየተጫወቱበት ነው ፣ ያሣዝናል ፣ ነብይ ጆሲ የሚሉት በመቶ ሺህ የሚቆጠሩ ሰዎች ፈውሻለሁ ሲል ሰምቼ ምዕመናኑ አሣዘነኝ ፣,hate,hate,abuse,hate,hate
1493065666530004993,@USER እዚያ ላሉት እውነተኛው ዓለም ሞት አስፈላጊ ነው ፣ እና ዮርዳኖሶችዎን መጥቀስ ሲፈልጉ። ደህና . እነሱ እንደ ፋክ ናቸው! ሞኝ አህያ ትንሽ ውሻ ልጅ። በ 49 ዓመ,abuse,abuse,normal,abuse,abuse
1643823784930033664,@USER @USER የሆንክ ደነዝ ነህ መንግስት ማለት ሀገር ማለት ነው ሀገር ደሞ አንተንም ይጨምራል በአምስት ቦንብ እፈነቅላለሁ ብለህ ራስህ ነህ ከነ,abuse,abuse,abuse,abuse,abuse
1537108803484803074,ስንት editing አልፎ በ ፕሮግራም director እዉቂና እና ፍቃድ አግኝቶ የቀረበን ፕሮግራም ሳናውቅ ነው ይቂርታ ማለት በጣም ደደብነት ነው . የ 2ደቂቃ ፕሮግራም እኮ አደለም,abuse,normal,hate,hate,hate
1499133419829305348,ሚኒሊክ አራጅ ነው፣ አድዋ ለኛ የባርነት ቀን ነው፣ ኢቲዮጲያዊ አይደለንም፣ ጎበና ዳጬን፣ ባልቻ ሳፎን ዲነግዴን ሀውስ ኒግሮ እያለ ፴ አመት ሲያላዝን የከረመ ጅል ዛሬ ለኛ ስለ አድ,hate,hate,hate,hate,hate
1549549076852637698,ወደ ፊት፣ ወደ ሗላ፣ ወደዛ እየሄደች እየሮጠች ለተሰንበት ተሸክሞ ሰትሮጥ ማለት ነው የቀራት ??,normal,normal,normal,normal,normal
1494026474004832267,ዛሬ ቤልጄም ብራሰልስ ላይ እነ ሬድዋን ሁሴንን በተቀመጡበት ላብ በላብ የደረገቻቸው ትግራወይቲ ይህች ናት! ጀግኒት!!!,hate,hate,hate,hate,hate
1527501572510556160,አንድ አላማ አለን ብለው ከተሠባሠቡ ወጣቶች ጋር በንግግር ማግባባት እና መተማመን እንኳን የማይችል መንግስት ነኝ ባይ እንዴት ከሌላ ድርጂት ጋር መስማማትና በንግግር መግባባት ይቻለዋል። ፋሽስት አለ .,hate,hate,normal,hate,hate
