id,tweet,anno1,anno2,anno3,label
698,ṣè bí wọ́n ní lálá tó ròkè ilẹ̀ ló ń bọ̀ hmm,normal,normal,normal,normal
78295638,"""@username that’s the only thing you can say abii, baba e ni mo fi jhor  omo ale jati jati""",abuse,abuse,abuse,abuse
1131,ẹn ayé wa ò ní dojú rú ojú wa ò sì ní ṣú bíi tafọ́jú inú wa á dùn lọ́lá a wáhídù ọlọ́jọ́ ònìí ọjọ́ ọjọ́rú,normal,normal,normal,normal
78296262,"""weyrey lo poju ninu gbogbo yin. 🤌🏾 ##url",abuse,abuse,abuse,abuse
774,ìlú mi tí èèbó ti fi búrẹ́dì kó lọ́bẹ̀ jẹ alákòówábá lọ tán àwa ara wa náà ń ṣe àwaarawa araìlú bí ọṣẹ́ ti í ṣojú ó ga,normal,normal,abuse,normal
950,àná ni ààrẹ kéde ìbẹ̀rẹ̀ ìpàdé àpérò gbogboògbò olóṣù mẹta ní,normal,normal,normal,normal
78295227,"""ogun state is a large geographically, it is the popular area you can't see sars i can categorically tell you that after few weeks of this they will go to areas like awa(lecturer quarters area), ojowo in ìjẹ̀bú igbó, koroko/konigba/aiyegbami of ago iwoye, irewon in ijebu òde ##url",normal,normal,normal,normal
78295183,"""@username oyinbo man, why are you tweeting like a nigerian? 😂😂😂😂 ẹ ti yà werey""",hate,normal,hate,hate
78296529,"""sakamanje 😂😂😂 ori gbogbo yin ti daru  😂😂""",abuse,abuse,abuse,abuse
33,bi igba ti won ba di igba eyan lodi ogede,normal,normal,abuse,normal
970,ní ìbàdàn àtijọ́ bí wọ́n ṣe ṣètò ìlú fún àwọn tó ní ẹrú ní rẹpẹtẹ ní àǹfààní tó ga jù nínú ìṣèlú ètò ajé àti iyì nínú àwùjọ nítorí náà àwọn ológun ìbàdàn rí ìdí láti ma fi gbogbo ìgbà jagun láti lè kó ẹrú àti láti lè tún bọ̀ ní ọmọ ogun ńlá,normal,normal,normal,normal
78293934,"""omo olodo ide ##url",abuse,normal,normal,normal
78293885,"""oríkì erin àso 🐘 ni àjànàkú. kìnnìún 🦁kọ́ ni ògìdán, òwe kan ní ògìdán kì í ṣ'ẹgbẹ́ ajá: oríkì ẹkùn abìjà 🐆ni ògìdán. ìrísí àkàlàmàgbò yàtọ̀ sí igúnnugú... ##url",normal,normal,normal,normal
78295698,"""@username gbogbo yin ti yawerey 😂😂""",abuse,abuse,abuse,abuse
171,mo jí mo bọ́jú nítotrí ọ̀bùn èèyàn ní í fojú àná wòran,normal,abuse,abuse,normal
353,ìkọ́kọrẹ́ an ìjẹ̀bú delicacy can be garnished with smoked fish pọ̀ǹmọ́ crayfish meat etc best eaten with cold ẹ̀bà ìkọ́kọrẹ́ oúnjẹ àwọn ìjẹ̀bú wọn lè fi ẹja gbígbẹ edé pọ̀ǹmọ́ ẹran gbe lárugẹ ó dùn jẹ pẹ̀lú ẹ̀bà tútù,normal,normal,normal,normal
1400,yorùbá adage for the week ìrírí ayé ò ní tini títí kó tini pa ọgbọ́n ló fi ń kọ́ni translation challenges and experiences do not kill they help you become wiser what did you learn from this òwe,normal,normal,normal,normal
645,ẹrú kú nílé wọ́n lọ sin ín sóko ọmọ kú lóko wọ́n lọ sin ín sílé bẹ́ẹ̀ nìbí ò jù bí bí a ṣe bẹ́rú la ṣe bọ́mọ,normal,normal,normal,normal
78294523,"""olè lòn sùn òrun àsùn wàà ìtò 🚶🏼‍♀️ ##url",normal,normal,abuse,normal
78295512,"""@username is this one mad 😂😂😂 oloriburuku ni e ni 😂 your mother is chasing clout""",abuse,abuse,abuse,abuse
78296012,"""@username ani oloriburuku nise … ibile wo lo tiwa ni eko … omo werey … no be everybody be ipob here okay …i be confirmed awori man … omo werey … iku pa e""",hate,abuse,hate,abuse
78295566,"""senate president @username with #boss of life hon. ladi adebutu @username during ojude oba   party in ijebu ode. gradually having passion for @username ##url",normal,normal,normal,normal
622,atokunrin atobirin ni wọn yọ mọ ọ bí ìgbà ọmọdé rẹyẹ sáájú kìí ọkọ aisha to de láti owuro kùtùkùtù ní wón ti ti gbogbo ojú popona pa pátápátá tí àwọn sójà kò gberegbe sì dúró loju àwọn òpópónà gbogbo,normal,normal,normal,normal
78296007,"""@username senpe olopolo omo ale, wa kekuni🤣🤣🤣 igbe lenu vendor, osinwi omo ofo""",abuse,abuse,abuse,abuse
78294893,"""@username òpònú 'smiling', learn how to use punctuation marks, àgbà olódo that does not know yorùbá sign.🤣""",abuse,abuse,abuse,abuse
78296935,"""bobo! no one is oppressing you i swear, you are the one feeling oppressed  (oloju kokoro ni e omo ale jati jati)""",abuse,abuse,abuse,abuse
78293929,"""ìwé òwe 17:16  [16] nitori kini iye owo yio ṣe wà lọwọ aṣiwère lati rà ọgbọ́n, sa wò o, kò ni oye?""",normal,normal,abuse,normal
78296824,"""today was another remarkable day in the history of egboroland as elegboro of ijebu jesa hrm oba (engr) moses olufemi agunsoye {abikehin ekun agunsoye ii} marks his 5th coronation anniversary in line with 2022 egboro day. after which we attended jumat service. ##url",normal,normal,normal,normal
1234,ló ń jẹ́ kí ẹrù u wèrè ó pọ̀ ẹn ẹn bẹ́ẹ̀ ni o àìlèmójúkúrò ló ń mú kí ẹrù u wèrè ó pọ̀,normal,abuse,normal,normal
78295575,"""you are with someone i know, i greeted you  and you are doing like oloriburuku..se ogun fe pa iya e ni??""",abuse,abuse,abuse,abuse
78296047,"""@username coming from someone who cant even differentiate what is right or wrong, awọn ẹgbè milo, your own is just to clap when you see a post that you cant even read the content. bunch of olodo and olofo""",abuse,abuse,abuse,abuse
78294870,"""@username wòn ti tó werey wòn tin ri werey awón ómó alé dédé""",abuse,abuse,abuse,abuse
991,wọ́n lérò pé àwọn apániláyà ló fipá gba ọkọ̀ òfuurufú ọ̀hún,normal,normal,normal,normal
78294273,"""@username awon oloshi ti won bi e maa sukun e gbeyin ni. elenu yama yama omo ale.  your type is the one dragging our name in the mud.""",abuse,abuse,abuse,abuse
78296079,"""how can you bring stripper to your own wedding, ati oko ati iyawo… olofo ni won""",abuse,abuse,abuse,abuse
679,ààrẹ ọ̀nà kakaǹfò kì í fọwọ́ rọrí sùn wọn fọwọ́ rọrí sùn ikú ò lórúkọ méjì ikú nikú ń jẹ́,normal,normal,normal,normal
78294030,"""o rogun ologun debiti aya... o ti ri ile ola nle, o fee ku sibe..oloshi omo at’ko wa ba’le je...omo at’oko wa ba’le je.. onirinkurin, elese osi meji..ikan o gbekan bii owu jango.. owu ti’ya gbon, l’omo ran.. awon ajuse radarada..e koriibu lor, kee koriibu danu jina jina rere🤣🤣 ##url",abuse,abuse,hate,abuse
78295441,"""look at this ugly piece of shit! i hope he goes to jail for this! oloshi oloriburuku! ##url",abuse,abuse,abuse,abuse
422,àìnísùúrù ìnàkí ló sọọ́ di ará inú igbó gorillas impatience is what made it an inhabitant of the forest be pat,normal,abuse,normal,abuse
78296656,"""ati barca o; ati real madrid o, ori yin daru loni 😫😓😫😓""",abuse,abuse,abuse,abuse
78296380,"""@username obidiots, are these tinubu thugs? awon eranko radarada.""",hate,abuse,abuse,abuse
808,àwa mẹ́ta nìyá bí ìyá rán wa lọ sóko ìgbà tí a wá ń bọ̀ wálé erin ńlá kan yọ sí wa kò mà jẹ́ ká lọ sílé kálọ ròhìn kálọ fàbọ̀ sílé o,normal,normal,normal,normal
1472,awọn ọna meji apá a ṣe awọn ipinnu ti a ṣe a ni ominira lati yan ohun ti a fẹ ọna wo ni a yoo lọ ohun ti a yoo gbagbọ,normal,normal,normal,normal
96,ma se gbe gbogbo igbesi ati igbese aye e sori afefe   ri daju pe site ti ofe san owo si ni ojulowo pe ode ni idabobo,normal,normal,normal,normal
249,e kààsán o ejòwó kíni àwon òrò wònyí ní yorùbá atom molecule electron proton abbl kódà njé periodic table,normal,normal,normal,normal
78296356,"""@username wait ooo... nbo latu jaasi bayii mahmoud pls declare obi as social media president ooo oooo #sopeotilo  2019 olule 2023 olule eluupi olule obi olule""",hate,abuse,hate,hate
561,ọrọ̀ ajé àwọn àgbẹ̀ náà ìdarí ẹgbẹ́ àgbẹ́kọ̀yà nípọn si nígbà tí àwọn tó kàwé àti àwọn gbajúmọ̀ dara pọ̀ mọ́ wọn wọ́n mú ìbéèrè wọn wá sí iwájú ìjọba pé kí ìjọba yọ àwọn ayanijẹ tó wà ní ilé ìṣúra ìlú wọn kúrò kí wọ́n yọ àwọn baálẹ̀,normal,abuse,normal,normal
78296679,"""bunch of stupid people. you will just come from one million tls away and be talking shit in my mentions. 100 of una never reach. ori gbogbo yin ti daru""",abuse,abuse,abuse,abuse
78295880,"""@username oloriburuku! iya ti ba e mule ni egbe isu""",abuse,abuse,abuse,abuse
78294307,"""professor molara ogundipe passed away yesterday in her home in ijebu-igbo, ogun state.omolara ogundipe-leslie (27 december 1940 – 18 june 2019)   prof ogundipe also known as molara ogundipe , was a nigerian poet,… ##url",normal,normal,normal,normal
825,iléèṣẹ́ ọlọ́pàá fi àwòrán àwọn adigunjalè tó pitú ní ìlú ọ̀ffà láìpẹ́ yìí sita ękunręrę iroyin wa ni iléèṣẹ́ ọlọ́pàá,normal,normal,normal,normal
1340,bórí kan bá sunwọ̀n á ran igba ẹni bí orí ọkọ́ bá sunwọ̀n á ran ìyàwó orí mi máà padà lẹ́yìn mi wo ibi rere gbé mi dé ẹsẹ̀ wo ibi rere sìn mí yà orí ìwọ làwúre kí igbá iléè mi ó máa lé sí i àṣẹ,normal,normal,normal,normal
78296699,"""illusion of time ni gbogbo eleyi jare. ##url",normal,normal,normal,normal
479,lẹ́yìn tí a ti kó ọ̀pám̀bàtà jáde àwọn awo yóò máa yí de ní ṣísẹ̀ntẹ̀lé,normal,normal,normal,normal
78296799,"""@username you are a stupid retarded mofo..oloriburuku omo ale jati jati aridin agba, it is u n ur generation that is made by n for d devil.""",abuse,abuse,abuse,abuse
78296221,"""co ask ó.  do you have problem with the wealth or you're just angry it's them.  ojuorolari oshi ##url",normal,abuse,abuse,abuse
1092,whala ti yin ni yen egbon awa o ni gba ki ta wa lopo nkan ti o ba ma gba la ma fun edake shobolashan,normal,abuse,abuse,abuse
132,ìlú ẹ̀pẹ́ ní ìpínlẹ̀ èkó ní àwọn olùgbé ìlú ọ̀tọ̀ọ̀tọ̀ méjì tí a mọ̀ sí ìjẹ̀bú ẹ̀pẹ́ àwọn tó kọ́kọ́ tẹ̀dó sí ẹ̀pẹ́ àti èkó ẹ̀pẹ́ àwọn àlejò tí wọ́n gbà sí ìlú àwọn méjèèjì ní ọba wọn ìjẹ̀bú ọlọ́jà ẹ̀pẹ́ èkó olú ẹ̀pẹ́,normal,normal,normal,normal
78296768,"""“yoruba ronu is a tribal slur orchestrated by jags and dayo israel”  all of u ęti ya weyrey with no one to tell u.""",abuse,abuse,abuse,abuse
78296532,"""lagos don't negotiate with unwanted elements. i love lagos.  meanwhile, i will be one of the people that will be on my state governor sèyí makinde. we can't can't close our eyes again, nítorí tí èèyàn bá yan ẹ̀pà fún afọ́jú, kó ma ṣúfè.   #governors #governorelect""",normal,normal,hate,normal
710,ẹ bá mi kírà fún màmáà mi  òrìṣà bí ìyá o kò sí láyé  ẹ bá mi kírà fún màmáà mi  òòṣà bí ìyá o kò sí láyé   ayajoo,normal,normal,normal,normal
1494,romans awa si mọ̀ pe ohun gbogbo li o nṣiṣẹ pọ̀ si rere fun awọn ti o fẹ ọlọrun ani fun awọn ẹniti a pè gẹgẹ bi ipinnu rẹ̀,normal,normal,normal,normal
78294401,"""kò síbi tí ìṣe ò sí. mò ń wo ètò afẹ̀ríhàn tí ó dá fìrìgbagbòó lóríi àwọn ìgárá ọlọ́ṣà orí ẹṣin ní britain nínú ọgọ́rùn-ún ọdún kẹtàdínlógún (17th century).  ẹní bí olè kò bímọ, àwọn àgbà l'ó wí bẹ́hẹ̀. ##url",normal,normal,abuse,normal
78294499,"""omiwunmi yi o smart rara. sijuwade ti lu e ni lamba. #itura""",abuse,abuse,abuse,abuse
78294340,"""@username you're senseless retard. you quickly brought my father in this conversation because you have no regards for yours. oloriburuku omo ale, osinwin eniyan. alayebaje, oponu, afofungbomi. oloshi onigbana.""",abuse,abuse,abuse,abuse
78297114,"""my sister mi o riru eleyi ri a fi deru ba oloro ni,sugbon o ya mi lenu,where now lays the fruits of the spirit?appointment by fire by force,even bearing false witness against the person of the president,o fi oun to ma je,ba oun to maa je je ##url",normal,normal,abuse,normal
964,ṣebí ẹ̀ka ìjọba mẹ́ta ló ń ṣiṣẹ́ ìlú ẹ̀ka mẹ́tẹ̀ẹ̀ta ló yẹ kó máa rọ́wọ́ pọ́n lá àwọn nìkan ló ń fẹgbẹlẹmìtì owó ṣeré,normal,normal,normal,normal
1232,wọ́n ní wèrè dùn ún wò lọ́jà kò ṣé bí lọ́mọ atòkèrè la ti nwò wọ́n o ọ̀rẹ́ mi,normal,abuse,abuse,normal
78296807,"""f'obo jona omo! omo ale jatijati ##url",hate,abuse,abuse,abuse
78295899,"""ojude oba was lit🔥🔥💃💃💯 ijebu ode is the best place to live💯 #ojudeoba #lilkesh #ogunstatefestival2022""",normal,normal,normal,normal
577,ọ̀ràn náà ò le yàtọ̀ sí kí wọn ó pàrokò ará ìlú yó kórajọ wọn yóò yíde kiri ìlú kọrin ọ̀tẹ̀ sí aṣèbàjẹ́,normal,abuse,normal,normal
78296670,"""@username see as david shaded me in one tweet.  i stay in ikorodu, i'm from ekiti and i was born &amp; went to school in ìjẹ̀bú ode.  kai""",normal,normal,normal,normal
78297039,"""ko deni da fun e you enter bariga first ode, face like premature idiot oloshi, alayebaje ##url",abuse,abuse,abuse,abuse
1153,sùgbón a tún le so wípé wèrè la fi ń wo wèrè,normal,abuse,normal,abuse
78295641,"""our prime purpose in life is to help others and if you can't help them, at lease don't hurt them.  #ineclectures #osunstate #osunstateelection #3daysineclectures #obokun #ibokun #ijebu… ##url",normal,normal,normal,normal
78294423,"""omo ajanaku kan ki ya ra omo ti eyaa babi eyaa ni joor @username ##url",normal,normal,normal,normal
78295112,"""@username oloriburuku omo ale jatijati ##url",abuse,abuse,abuse,abuse
518,ọkàn rẹ̀ ni wípé gbẹ̀jì ni ó ń múra ìjà lọ àyàfi ìgbà tí ó bá ara rẹ̀ ní ẹnubodè ìwéré àwọn oníṣẹ́ ọba tí wọ́n síwájú àwọn olórí àti ọmọ ogun lọ sí ìwéré ní láti jẹ́wọ́ wípé ìwéré ni ọba ní kí àwọn tàn wọ́n lọ àsìkò tó ṣe rẹ́gí fún baṣọ̀run òwòta,normal,normal,normal,normal
78294263,"""àbi orí daddy é búrú ní ? ##url",abuse,abuse,abuse,abuse
78296073,"""a masquerade danafojura came along with h.r.m, alaafin of oyo, in honour of the awujale of ijebu land, oba sikiru adetona at the 2019 ojude oba festival in ijebu ode, ogun state.   ojude oba was agog when the masquerade was set ablaze and came out unhurt.  #yorubaculture ##url",normal,normal,normal,normal
78296098,"""ori iya won buru ##url",abuse,abuse,abuse,abuse
78294303,"""@username ooni sori re, iwo omo ofo yi. awon obi e ma fi oju sunkun eni. oloriburuku omo""",abuse,abuse,abuse,abuse
624,nínú èrò mi mi ò ro wí pé ìṣòro nàìjíríà yóò dópin nípa gbígba àwọn ọ̀dọ́ láàyè nínú isejọba nìkan bí ó tilẹ̀ jẹ́ wí pé ìdùnnú mi ni lati ri àwọn ọdọ tí wọn di ipò ìṣàkóso mú,normal,normal,normal,normal
78293988,"""@username wère oloriburuku ẹní ofo, ẹni àdánù called them simple criminal. i wonder if this liars remember that he has children that will pay the price of his atrocities. àgbàlagbà onirọ, àgbàlagbà tó ṣe òrò bí èwe.. ẹníkú rè""",abuse,abuse,abuse,abuse
78296608,"""you people are sick. ori yin ti daru. what sort of creepy and zombie behavior is this? ##url",abuse,abuse,abuse,abuse
78293858,"""this is funny asf 😂😂 oloriburuku ni keyamo ##url",abuse,abuse,abuse,abuse
632,ikú dóró ikú ti pa ọ̀kan lára àwọn ògbóǹtarigi àgbáṣà àti èdè yorùbá lárugẹ bàbá akínwùmí ìṣọ̀lá ti di ẹni ilẹ̀ ó di gbére ó dàrìnàk ó dojú àlá sùnun re o,normal,normal,normal,normal
78294064,"""@username emi werey ti fe pin, kori nkan je. nincompup political jobber😂. i need more of your tears.""",hate,abuse,abuse,abuse
78295340,"""emi l'ó fa sábàbí tí a fi máa ń fi orúkọ àpèlé agbẹ́jọ́rò àti ọba ìlọrin ìgbà kan rí (kọ́lápọ̀) sulu-gambari pe ẹni tí kò já fáfá nílẹ̀ yoòbá? ǹjẹ́ ẹ lè sọ fún mi bí?   @username #ibrahimgambari #yoruba #ayalo ##url",normal,normal,abuse,normal
706,bí ọlọ́pàá bá fọn fèrè,normal,normal,normal,normal
78295686,"""says a faceless piece of crap. where are you from, omo irankiran @username come and see this omo ale oni iya mettala ##url",abuse,abuse,abuse,abuse
462,ìjà àgbẹ́kọ̀yà parapọ̀ ní àsìkò àwọn ìjọba britain ṣe ìdásílẹ̀ ilé ìṣúra káàkiri orílẹ̀ èdè àwọn ilé ìṣúra yìí wà fún ìtọ́jú ọjà tí wọ́n bá rà lọ́wọ́ àwọn àgbẹ̀ lẹ́hìn òmìnira ìjọba ìwọ̀ oòrùn nàìjíríà fẹ́ láti gbé owó orí sókè lórí àwọn àgbẹ̀,normal,normal,normal,normal
78295784,"""@username i have my right to talk this is twitter  if u don’t know what to tweet go to whatsapp,it’s private  oloriburuku oloshi iran onishorire abi werey leleyi ni  nah why u dey support oloriburuku like u""",abuse,abuse,abuse,abuse
78296701,"""eyewitness report has it that that was the last thing the white supremacist said. that what the nigerian said next was ""ori eleyi ti buru""""",abuse,abuse,abuse,abuse
427,ikú fẹ́ pa alápatà ó ńkígbe ọmọ ẹranko tó ti dá lóró ńkọ́  death stalks the butcher and he screams what about the,normal,hate,normal,normal
78296132,"""@username omo ale oloriburuku ni e ! omo irankiran ! forgery ? did you have facts that pbat forged his certificate ? definitely, you belongs to the generation of late col. banjo who was killed by ojukwu for allegations of betrayal. small time, your eyes is going to clear. arungun omo !""",abuse,abuse,abuse,abuse
78294020,"""😱😱😱😱😱  omo ale jati jati.  ode osi 😂 ##url",abuse,abuse,abuse,abuse
725,ìdílé eléégún ò ru agọ̀ mọ́ àwọn oníṣàngó ti pa oṣée ṣàngó tì ìdílé aláwo ti da ifáá wọn nù a kò ṣe orò ìdílé tó yẹ ká máa ṣe mọ́ a ò ṣẹ̀tọ́ fún alálẹ̀ mọ́ alálẹ̀ náà ò ṣẹ̀tọ́ fún wa mọ́  ogunileaye egunidile yoruba,normal,normal,normal,normal
78294818,"""@username sọ̀rọ̀ sókẹ̀, werey!!!. you came late, son. very late!!!!""",abuse,abuse,abuse,abuse
78294812,"""e nipe e ba wa ri ise pe ka 📞 pe yin,ati pe yin egbe 📞 ipe wa 💔eyin yi na le tun pe wa ni ólè 😥èsé ooooo.that’s government for you ✌️🚏""",abuse,normal,abuse,abuse
432,mo ti kuro ni le baba landlord o keni keni ma wa mi o da wipe omobinrin re yen ti loyun o de ma n paro ju odigba yorubatwittercommunity yoruba ramadan,normal,abuse,abuse,abuse
78294059,"""ólófó lò binù òlògò""",abuse,abuse,abuse,abuse
78296292,"""@username all i know is everything that happened in 20/10/20 in lekki toll gates happened to your 10th generation starting from you  since u claimed the properties destroy is worth more than those innocent lives oloriburuku eniyan, koni dafun awon iran diran ee oma sofo danu bi omi efo ni""",abuse,abuse,abuse,abuse
78296501,"""omo ale, olori buruku oshi! ##url ##url",abuse,abuse,abuse,abuse
78293916,"""sympathies to everyone looking for genuine emotional connection in these times  ori most of us ti daru. aye awon elomi ti baje koja redemption""",abuse,abuse,abuse,abuse
106,ẹkúndayọ̀ lorúkọ ajá tó sùn yìí yorùbá àti àṣà ìsọẹranko lórúkọ ọjọ́ ń bọ̀ n ó sọ nípa àṣà ọ̀hún,normal,normal,normal,normal
78295817,"""why do people behave like this? we gave you netflix password, you saw guest profile there o, but no, you went to my personal profile to mess up my timeline with stupid indian movies and series🤦🏾‍♀️ one even tried to change password sometime ago. irú ìwà burúkú wo nìyẹn?😡😡""",abuse,normal,abuse,normal
417,anjami ni a kọ́kọ́ fi ń kọ èdè yorùbá sílẹ̀ àmúlùmálà èdè lárúbáwá ni anjemi,normal,normal,normal,normal
339,tí lágídò bá ńfò láti orí igi kan sí èkejì àwọn tó ńwòó ló rò pé eré ló ńṣe òun fúnra ra rẹ̀ mọ̀ pé akọ iṣẹ́ lòun ńṣe    yoruba,normal,normal,normal,normal
1598,Baba iya e ti lule,normal,abuse,abuse,abuse
78295383,"""ọ̀lẹ:  ọ̀lẹ yán, ọlọ́jà gbọ́ 🤔  ọ̀lẹ ò r'áíyé wá 😵  ọ̀lẹ da'sọ ìyà bo'ra sùn 😩  ọ̀lẹ ràdàràdà, a pa sìọ̀sìọ̀ 🤦‍♂️  ẹni bí ọ̀lẹ l'ọ́mọ kòì r'ọ́mọ bí 🙅‍♂️  àdàpè ọ̀lẹ ni òròjú  ọ̀lẹ ò ní ìgbìyànju  ọ̀lẹ áá ní ìṣe yìí le ""nkò ní le ṣeé""""",normal,normal,abuse,normal
78294326,"""igbo tí erin ba tẹ̀,ibẹ̀ ni eranko toku tín jẹun..  the bush that the elephant stamps upon, that's where other animals eat..  - balogun omotoyosi olawale #revolutionary #godofgods""",normal,normal,normal,normal
78295998,"""insulting  buhari is not a gej endorsement pls don’t be unfortunate. all of u who turn people’s frustrations with this stupid wretched government and make it partisan are idiots. awon oloshi oniranu buruku.""",hate,normal,abuse,abuse
118,ojú tì yín ẹ máà kú mọ́ oníṣẹ́ yín ti jẹ́ a gbọ́ wí pé àwọn olórí burúkú tí ẹ gbébọn fún ti ń kóná ìbọn mọ́ àwọn ènìyàn ní lekki orí fífọ́ kọ́ ni oògùn orí bíbẹ́,hate,abuse,hate,hate
707,kàyéfì ajinigbe jí ajinigbe gbé,normal,normal,normal,normal
78294241,"""35 shots, 13 on target…werey ni mourinho o""",abuse,abuse,abuse,abuse
876,a ti ngbàdúrà fún ọdún méjìléláàádọ́ta báyìí ọdún kíní ni ọlọ́run ti dáhùn àdúrà eti wa ló di,normal,normal,abuse,normal
78295025,"""oriki àmọ̀tẹ̀kùn  ẹranko ìjayà, tí í ṣ'ẹ̀rù b'ẹtu afínjú ọdẹ tíí dààmú ọ̀dàn ẹ̀rù jẹ̀jẹ̀, onílà àlùmútù ajẹran jeegun olúọ́dẹ aginjù jámọláyà bí arira ò f'àìbúramúramù gb'ọ́mọ ẹran há'nu ẹranko a gbọ́n nínú gbọ́n l'óde tíí fi pẹ̀lẹ́-pùtù jayé inú ọ̀dàn""",normal,normal,normal,normal
78293847,"""@username oloriburuku omo ale jati jati!""",abuse,abuse,abuse,abuse
78295149,"""wàhálà ńlá ni fún ènìyàn dúdú láti gbé ní ìlú amerika, gbogbo ènìyàn dúdú ni odaran l'ójú àwon oyinbo yìí,   ódindi ọkùnrin igiripa jáde síta pelu pátá ni ìdí, wéré yìí tún ń béèrè bóyá ibè lo ń gbé. ayé gbogbo yín máa bàjé ni amerika yẹn, èé ni ni ìsinmi, èmi lọ sọ bẹ́ẹ̀😂 ##url",hate,hate,hate,hate
1538,Ori e loburu,abuse,abuse,abuse,abuse
78296842,"""awon ole jatijati ##url",abuse,abuse,abuse,abuse
78295062,"""chai eleyi ti ya werey ##url",abuse,abuse,abuse,abuse
78296228,"""see the way asiwaju great oni of ife. humble no kill asiwaju. on your mandate i sha always stand ooo.  and   atiku wan shake king? onibaje oshi 😂   @username ##url",hate,abuse,abuse,abuse
78295742,"""@username no wonder u said vector killed the rats ur brain full of maggot, gofundme ko goriseme ni. oloshi oloriburuku""",abuse,abuse,abuse,abuse
1482,ẹ jẹ́ ká ka yorùbá apanilẹ́kún jayé episode kí ló fa àìbalẹ̀ ọkàn fún tèmídùn lẹ́yìn tí ọkọ rẹ̀ kú find out at someone said i interpreted the emotions well,normal,normal,normal,normal
1560,"Awon omo werey fe gbo itan, je kan mo",abuse,abuse,abuse,abuse
78294835,"""olofo lo nbinu ologo  ade ori okin""",abuse,normal,abuse,abuse
78294445,"""awon qatar eleyi gan, katakata lo n se o""",hate,abuse,abuse,abuse
78296402,"""love is a beautiful thing its an engagement @ oki olodo junction,ibadan! ##url",normal,abuse,normal,normal
1183,wọ́n gba wèrèe àṣàa aláṣà ó burú jáì torí wọn ò gba wèrèe àṣà ti wọn,normal,abuse,normal,abuse
1028,ohun tí wọ́n gbé sí alákọrí lórí nìkan ló mọ̀ ó rò wípé a ò tí ì máa ka ọjọ́ kí ọlọ́ṣà tó ó dé,abuse,abuse,abuse,abuse
78295203,"""onpe! akuntiku e ni ona oorun apaadi! okan kan ni e ma ma jabo @username eyin werey jatijati ##url",abuse,abuse,abuse,abuse
164,àlàyé bí ó ti rí bẹ́ẹ̀ rèé  ní ìgbà láéláé òrìṣà ni wọn ń bọ ní ìlú ọ̀yọ́ aláàfin òjò pa ṣẹ̀kẹ̀rẹ̀ bó tilẹ̀ jẹ́ wípé ẹ̀sìn mùsùlùmí àti ìgbàgbọ́ náà ti ń di ìtẹ́wọ́gbà wẹ́rẹ́wẹ́rẹ́ nígbà náà síbẹ̀ òrìṣà bíbọ șàngó ògún èṣù ọya abbl,normal,normal,normal,normal
78296300,"""@username they're oloriburuku gbogbo 😂😂😂""",abuse,abuse,abuse,abuse
78296728,"""werey ni gbogbo yin 🤩""",abuse,abuse,abuse,abuse
620,kí wá lọ́nà àbáyọ àfàìmọ̀ kí a máà ṣẹrú ẹgbẹ́ wọ sààárè ọmọ yoòbá ò a ti jẹ́ ègún mọ́yán tó ẹ jẹ́ kí a jáwọ́ lápọ̀n tí ò yọ̀ kí a gbómi ilá léná ẹ máà jẹ́ kí a jègún mọ́yán mọ́,normal,normal,normal,normal
78295660,"""we're open for business @username @ owa road , okun owa ijebu ##url",normal,normal,normal,normal
905,nígbà tí ẹgbẹ́ ẹyẹ dé ibẹ̀ wọ́n rí àjàó wọ́n sì wípé,normal,normal,normal,normal
78296758,"""@username please tell me any of your achievements…..you are just so stupid ….very dense…oloriburuku omale""",abuse,abuse,abuse,abuse
78294065,"""ọmọ ènìyàn, ẹ kọ́ ẹ̀kọ́ lára àwọn ẹranko wọ̀nyí. ẹ jẹ́ kí á jọ pawọ́pọ̀ gbé ẹni tí ó ṣubú dìde, ẹ máà jẹ́ á dá onítọ̀hún dá a, torí òní la rí, a ò mọ̀la. a ò ní ṣubú o! ##url",normal,normal,normal,normal
78295890,"""@username ori iya yin loburu 🙄😏😏 isinku yin onisirire""",abuse,abuse,abuse,abuse
78296059,"""the lulẹ́ that will happen to some people on saturday will be so loud 🔊  ẹ lọ fọkàn balẹ   #sanwoolulekansi""",normal,normal,abuse,normal
78294994,"""olori buruku niwon ##url",abuse,abuse,abuse,abuse
78297056,"""@username omo ale jati jati leleyi o. u are a disgrace, just listen to ursef""",abuse,abuse,abuse,abuse
78293972,"""awon oloshi oloriburuku !!!!!! ogun kill all of them ##url",abuse,abuse,abuse,abuse
512,àwọn ará ìṣàgá dá májẹ̀mú pẹ̀lú àwọn ọmọgunbìnrin wọ̀nyí wọ́n pa ẹran fún ètùtù wọn sì jọ jẹ odi àríwá ìlàoòrùn ni àwọn ọmọ ogun dahomey fẹ́ bá wọlé àmọ́ àwọn ìṣàgá ṣì wọ́n lọ́kàn wọ́n ní  ogundahomeyatiegba yoruba egba abeokuta dahomey,normal,normal,normal,normal
78297069,"""peruzzi i'm saying it again   u will have nightmares, oloshi omo radarada   stupid upcoming artist, oshey irun bi irun didirin ,omo oshi  omo jatijati   if i have nightmares,masquerade will pursue u in ur dreams  oloshi""",abuse,abuse,abuse,abuse
