id,tweet,anno1,anno2,anno3,anno4,label
1610974602704080900,@USER warkaagu waa cadyahee waxaan kala helno ayaa la arkeyaa . war maamulkaaga cuqdadeysan ee lafaha sita dooni maayo iyo khasab baad igu raaci soo maaha lafihii aad hore u sidatay kuwo kale waad ku darsan . kibir bey kaaga cadahay adoo laangaab ah baad waxaadan ahyn isu haysataa,abuse,abuse,abuse,hate,abuse
1560929147425361921,Ninkan suunka dhuuqsada &amp markabo shisheeye shaqadda ka dhigtay yaa arkay? Ma oga miyaa in Al Shabaabkii uu magacooda lacagta yarta ah ku qaadanayey haddana CVgas looga shaqaaleysiiyey Villa Somalia in 24 sac wax ku dhaw ay Muqdisho xabad ka ridayan?Mise suunkii aya ka furtay? URL,abuse,normal,normal,hate,normal
1537971303340077066,@USER Somalida waa sida xoolo . Xoolo hadii meel wax loogu daadiyo waa ku ordaan.,hate,hate,hate,hate,hate
1547193708000423938,@USER Deni waa madaxwayne Puntland wakhtigisii ay ka dhamaato shaqadu ayuu tagaa Hal Sano iyo bar ayaa u haray marka iska sug,normal,normal,normal,normal,normal
1558118352207454210,@USER Sharaf iyo karaamo korkaaga ha ahaato adeer! Dad badan ayaan i fahmeyn halkaan dhigayo shaxda . Haddaan doqon ahay waxaan odhan isku lisa reer Sheekh Isxaaqoow kiina soo hadha ayaan Bardihii Khaatumo ee Taleex ku sugayaa,normal,normal,normal,normal,normal
1601133075584335872,Dalweynaha Shiinaha &amp Boqortooyada Sacuudi Carabiya ayaa heshiis ku gaadhay in ay dhistaan iskaashi istaraatiijiyadeed oo dhammaystiran labada masuul ayaa qalinka ku duugay oo isku afgartay in si joogto ah u wada kulmaan si ay u xaqiijiyaan miro-dhalka iskaashigooda muhiimka ah . URL URL,normal,normal,normal,normal,normal
1594063841566273536,"#Qaramada_Midoobay (@USER ).""Waxay na baday waxaa ka xun waxay na bartay - Dhaqanxumo.""#Dowlad #Urur_maxali &amp #Shaqsiba waxay arrimaha nololeed ee bulshadooda ka dhigteen #Mashruuc looga lacag doonto #Caalamka.#Som . waxay u baahan tahay Dhaqan-toosin iyo Dib u habayn.",normal,normal,abuse,hate,normal
1573044022545100800,@USER Soomaaliland waxay u taqaano waa isaaq marka taad haddii loo eego waa runteed balse ool iyo sanaagta ingris dagaal xun baa u dhexeeyey dadkii noocas ayey donayaan in ay gooni isu taag ku qasbaan,normal,hate,hate,hate,hate
1592061557365968897,@USER In madaxweynihii hore aad ku sheego argagixiso maaha wax kaftan ah ma ahan wax lagu farxo wali waxaad tahay da'yar siyaasadda si xun ha u bilaabin ogow marka aad afka kala qaaddo waxaad is baraysaa aduunka oo dhan,abuse,normal,hate,hate,hate
1556397127668203520,Horta Gabadhaas Waa gabooye waxa lagu hayb soocay magaalada Hargeisa ee Waqooyiga Somalia Gabadhaas Quruxda badan ee ilaahay ka Beeray Somalia waxaa lagu ciilay wiil ay is jeclaadeen oo loogu diiday maxaa u tahay Gabooye ama Madhibaan waxay tiri wiilka ahaa igu dhahay qol URL,normal,normal,normal,hate,normal
1535687755916886021,@USER Hadii aad xagal kale ka eegto dadkii shalay cadowteeyey Kenya caqli miyaa inay Iska Soo galaan? umana baahna in Rooble wax ka dhigo adigaba ma u ogaalnaysid dad wadankaga kasoo horjeeday 3 sanno inay isaga soo noqdaan like nothing happened? Kenya ma xoolo baa?,abuse,normal,normal,normal,normal
1575794760307986432,@USER Kan camal waa ibnu xaaraan xoolo ladhaco lagu koriyey marka inaa ujawaabtid maba ahan,abuse,abuse,abuse,abuse,abuse
1608335690860724224,@USER Walaalo waxa ay ravan in feasibility ga uu US sameeynaayo in uu yidhahdo meesha khalkhal baa ka socda . Lasoco waxaan oodhan wuxuu la bilabmay heshiskan.lasoco ila shirki jigjiga ilaa IOG oo shalay muqdisho tagay tii Congress ee porkland timiday . Dadkeenu waa in ay foojignaadaan,normal,normal,normal,normal,normal
1580933963241037825,Talada ugu wayn ee ku anfacaysa ka hor inta aadan qaadan qaraarka qofka aad nolosha la wadaagayso waa inaad la tashato dadka aad isku dhawdiyiin kadibna aad tukato laba rakco oo aad Allaah waydiisatid in qofkaas haddii uu khayr kuu yahay uu ku waafajiyo,normal,normal,normal,normal,normal
1618133466113257474,@USER Cawaan ahayd tahay maxaad siyad barre kataqanaa naag yow naagu dhalay adiga iyo walashaba waxaa wasaya carab iyo afrikana Markii siyad barre jogay waxaad ahayd nin lakin hada waxaad little bitch ninkii rabaa cuno Wakas xasan shiikh foorarsanayo 24/7ee balnoke siyad bare ookale,abuse,abuse,abuse,normal,abuse
1599087192516677632,@USER Waligaa makuu fakartay shababka intoo hubka kahalaan iyo dhaqaalaha mar isxasuuqno sidaa ayaa ayaa noo danbeeso ceydiid waa lagu shaqeeytay kadibna waa ladilay sidoo rabay iyo sida gaalada rabey Marka sida aad rabtiin iyo sida halane rabto wax islah maahan URL,normal,normal,normal,hate,normal
1538216404209508352,@USER Dr sheekadaan marka ay Taliban baxday baa raga badan ay ugu horeeyaan Aala sheeikh baa wadeen iyo qaar kale oo siyasada maanta ku jiraan marka waa wax mar hore laoso dharaandhiriyey iyo abaal marintooda kolayba dad bay meesha u joogeen shabaab oo soomali uun baay nafta u keeneen,normal,normal,normal,hate,normal
1610034604781768704,@USER Somaaliya waa barwaaqo dadkeeduna maalin walba macluun iyo sawiro xun uun buu adduunku inaga faafiyaa aynu isku tasho oo dalkeena wax Kala so baxno,normal,normal,hate,normal,normal
1558327822040571904,@USER Horaa loo yiri lax dhukan col iyo abaar moog marka haddii aad wax garato farmaajo daba dhaq uma naqateen iya somaliland ka timaado ee iska aamus qof yahay kiraysay,abuse,abuse,abuse,abuse,abuse
1617649725578285065,"Xaalada dhabta ah ee xaafadayadu ku sugan tahay oo sawir ah!Khayraadkii Qoyska odeygii xaafada umbaa hawada lagalay.""""""Aar hadaad toltihiiiin naga soo gaaadha"""""" URL",normal,normal,normal,normal,normal
1591128195293642763,Somaliland Waxay Ka Mid Ahayd Dhulkii Qaarada Afrika Ee Ingiriisku Qayb U Qaatay URL,normal,normal,normal,normal,normal
1615890447460884480,Somalia waxaa kataliyaha 1000 baahan iyo kun tuugo ah kun ja ajuus ah kun kibarbadan kun Shisheeyaha lashaqqeeyo,hate,hate,hate,hate,hate
1572221314823327744,@USER Oo muxuu madaxweynaa ka daba qabanaayey miyaanu goluhu furnayn oo aanay ahayn inuu kasoo xaadiro maalin kasta?Dadkani waa xoolo aan aqoon micnaha shaqadooda iyo wixii loo igmaday toona.Awalba ambad buu ahaaye kani,abuse,abuse,normal,hate,abuse
1613175318273003520,@USER Luqadda aad taqaaniin waaye midaas ReerdKoraadoow Hawiye Muqdisho ayuu joogaa adigaa u baahan Dowladda dhinac kasoo raac ama Tuuladaadda iska aad No BuuqLand ReerKoraadeey Power Sharing haku waalan . Wixii JFS &amp Muqdisho idinku leeyihiin layimaada ama Tuuladiina iska jooga,hate,hate,hate,hate,hate
1598389280379998210,Bidixle yaashii oo dhan ayaa Sacdiyo la saftay . Khaniis inuu difaaco khaniisad waa gartii balse xeerkaasi Soomaaliya ka hirgeli maayo! Biyo qadhaadh ku liqa intaas .,abuse,abuse,abuse,abuse,abuse
1590936240874229760,@USER MDG: Anagu talo ayaan bixinaynay ee ma anaan ahayn hay'ad fulineed . Talooyin waan bixinay qaar waa la qaatay qaarna waa la diidey.Guddiga Sare ee Bangiga hawl wanaagsan baan ka qabtay . Haddii la iga bedelana waxba kama qabo . Xilku waa hawl kumana degdego ilaa la ii baahdo.,normal,normal,normal,normal,normal
1594416355612188674,@USER Aniga iyo adiga isku meel baan joogna laakiin iskama aamino fikradaha waalan oo laysla dhex ordo . Culema cayska Adiga iyo rabigaa baa ka xisaabtamaya ma garatay . Ali Dheere intuu Sheikh ku noqday . Bal in aad na waalayso . Waa argagixiye caalami ah oo la raadiyo . 1/,normal,normal,normal,hate,normal
1586633586421256194,Maxa iska galay sawir 3 berri ka hor ahaay madax faraxsan &amp musiibo shalay dhacday in la isku so dhijiyo?? Waxaa ku jirtaa kuwa ku faraxsan qaraxa ku dhacay dadka degan Muqdisho shalay islamarkaana ka xun farxaddii ay doraad heysteen Madaxdada Somaliyed ee dalka maamusha . Kan URL URL,normal,normal,normal,normal,normal
1543921881832644608,@USER Beenta ka daaya ilma jabartiyow doqontaan aad maskaxda ka xadeen ee aad kasoo dhex hadlaysaan si ay hawiye u ceydo shameless people daaroodow gabadha isaaq aad noo soo mareysaan joojiya doqoni waa doqon naciimo qooqane,abuse,abuse,normal,hate,abuse
1539223436563726342,@USER waxad cafis waydista dadka aad danbiga ka gashay inta shaarka dowlada xirneyd oo ugu horeyo Profr @USER waxa kallo cajiib ah marka aad leedahay qaarkiina gollaha wasiirada cusub ayad ka midnoqon doontaan ma adiga siiqortay kuwii dacadka ku ahayen cajiib URL,abuse,normal,normal,normal,normal
1554480288222281728,@USER Walaalkey Allaha ku barakeeyo gabdho TikTok ku jira oo dhaqan xun ku dhaqma waa jiraan . Rag badan oo si xun u dhaqmo way jiraan . Marka gabdhaha in la magac dhabo ayaan diidaye.,normal,normal,normal,normal,normal
1574585604754620416,@USER Muuse Handaraab waa nin cuqdadi dishay xanuunkuisu maydhaxda ila laftuu socday . Waa muuqataa inuu reer Shiikh Isxaaq markale dhiigooda ku faraxalanyo . Waligay ma filan inuu Cagjar taageero ka doonan doono waloow ay u egtahay isku dhufasho Reer-Isaaq &amp Garxajis doonayo.,abuse,abuse,abuse,normal,abuse
1603594928315056129,Libaax waraabe iyo dawaco ayaa neef qashay dhurwaagii baa la yiri hilibka qaybi sadex buu qaybshay qayb wuxuu siiyey libaaxii qaybna dawacadii qaybna isaga libaaxii intuu carooday ayuu dharbaaxo indhaha fujiyey ilaa uu ishii ka soo tuuray waxuu ku yiri dawacadii: URL,abuse,normal,normal,normal,normal
1553100255574499329,@USER Ku cel celi coon yahay dadka soo doonanaysa ee joogsan karin oo isku maaweeli,abuse,abuse,abuse,normal,abuse
1541670052751097856,Dagaalkii ka hor saddex askari ayaa la dilay iyo dhowr kale oo - oo ay ku jiraan laba suxufi - ayaa si xun loogu dhaawacay qarax miino lagu bartilmaameedsaday kolonyo ay wadaan gudoomiyaha gobolka Hiiraan iyo saraakiisha ciidamada,normal,normal,normal,normal,normal
1616006445115269122,@USER Somaliland na qabiil cuqdad kusheeg SSC na Waa dawlad Oo cuqdad maaha . Niyaw xaafadii daarood ahayd dhukaanbaa ku dhacay sidii kacaankii aan kaga dumiyay aniga special hatred ayad ii haysaa Waa ogahay . Lakin sidan kuu sheegay sanadka in lagu maamulo Waa waajib,abuse,hate,hate,hate,hate
1605882723792478209,@USER Balaayada uu tirinaayo anaga ma aragno anagaana joogno jid la xiro xiliyada qaar waligayd waa jirtay tan kali waxaa laga dheefa in shabaab oo dekada canshuur ka qaadi jiray ay joogsatay kali shakiga waxa sababay in shabab laamaha dowlada ku xididaystay,normal,normal,normal,hate,normal
1603176680238899200,Mw @USER qaabk foosha xun ee uu usiyaasadanyo dilka AUN xildhibaan aamina Waa Boogaha waa nabarada aan ka hari doonin taariikh diisa xukunka iyo isku markhaati fur inay ka suuroobaan isaga maadaama horay loogu Xamar jiray xildhibaano la dilay URL,abuse,normal,normal,hate,normal
1608136174488489987,@USER Inta halkan ka qaylisa ee faqash ka ah waa in dhammaan dabagal lagu sameeyaa.,abuse,hate,hate,hate,hate
1616024109556563970,@USER Dadka oo dhan ma dagaan meshaas . Dadka u dhashay ee Socail media yaha ka qayliyo habedn &amp maalin oo dumar &amp ragba leh ee muqdisho ku mashquulsan meey dhistaan taleeh? Waa u jeedaa in ay tahay meel cidlo ah waana goob taariikhi ah ? Somalida runta ma jeclo.,normal,normal,normal,normal,normal
1614643119278161921,@USER Lascanood waa free 100 wiil ayaa magaalada gacanta ku digey . Cuqubadii dadkii la dagaaliyey Aun A/yusuf wiili wee taagantahay argagixisadii uu la dagaliyey colonel Yusuf every few weeks ayee 200 ppl Mogadishu ku mineeyaaan kuna dilaaan alle muxu waaga wax la socdey,normal,normal,normal,normal,normal
1572601134359154689,@USER Fu'ad blue make up asagoo qaniisnimo doortay maqaarkiisa ma uu doorin balse gudahiisa ayuu dhalan rogay halka adiga aad maqaarkaada doorisay labadiinaba dad doorsoon oo dhaqan xun baa tihiin soomalina ka wacyi gelin baa ka mudan tihiin dhaqan xumayaaloow,abuse,abuse,abuse,hate,abuse
1617418460778352640,@USER Wax Kaliya Aa Jeclahy ayaa ah kalinimada/ Wana Ku raxeystaa,normal,normal,normal,normal,normal
1583109929011122177,@USER Waan kula qaba . Waxaan xasuusta Malin salaada jimcaha magalada muqdisho shikha falastiin iyo ciraq ayu u duceeyay asaga oo an hal mar so hadal qaadin dalkeena burbursan ee u baahan ducada iyo xasiloonida . Markaan dalkeena danahiisa aya muhim ino ah hurdada waan ka kacnay ALH.,normal,normal,normal,normal,normal
1598312456115425283,@USER Waa propaganda riqiisa farmajo marku dhacey ayaad raadineysaa cid prepaid kugu shubata munaafaq qarandumis ah waanu kugu ogeyn imikana shicibka isku dir ayaad isleedahey ogow wadaniP sidan waxba kuma bixiyaan xaga faqashta wax Ku maqla ka doono kuwaasaa wax kasta maqlee,abuse,abuse,abuse,abuse,abuse
1545081640589971458,@USER HSM isagu askari wuxu u haysta jabhad xayraan ah oo hub Sita Farmaajo askari wuxuu u haysta nin haybad iyo sharaf le oo dalka iyo dadka difaaca sidii ay ahaan jireen buu yidhi mashalla ma iyagaaba isku dhaw labadaa qof,normal,normal,normal,hate,normal
1616290791256690688,Kooxdii saake Galcad ayeey maageen arbushaad ku fura . Wixii ku dhacay lagama sheekeyn karo DANAB ayaa ilkaha saaratay wixii Galguduud ku haray ee argagixiso ahaa saake! Waa la laayay sikale kuma macneyn karee.,abuse,normal,normal,normal,normal
1618992226360754176,@USER Edna abaal ma ergan oo Konfur oo dhan ayeey dhihi jirtay waa argagixiso maanta mid ayadii ka daran oo dab shid ah ayeey is hayaan.,abuse,normal,normal,abuse,abuse
1568470799400534017,@USER Waxan la yabay kuwa anaga xildhibada ino ah oo u kala cararaaya raali gelinta gaalada war isku xishoda miyadan lehenaha damiir idin celsha iyo diin intaba war English wuu na dhameyay mana ahan inan si fudud isku ilowsiino dhiiga dadnena shabaab io English wan necebahay,hate,hate,hate,normal,hate
1544200493601378304,Run sheeg subax wanagsan Dadkena waa walaalo Ha isjecladan Ha is xushmeyanDalkena iyo dowladena aan jeclaanoWararka xun hala joojyo aan uMidowno sidii dadkena abaartaHalakaysay loogu gargaari lahaaSomaliya oo heshiis ah Dunidana heshiis la ah URL,normal,normal,normal,normal,normal
1546113338018504710,@USER Arimaha dhulka carabta nama quseyso waa arimo qowmi ah balse waxaa naquseeya waa arinta masjidul aqsaa oo arimo muslimka ka dheexeeya ah,normal,normal,normal,normal,normal
1545358779687923712,@USER Madaxweyne hadalkagaa ka firso mar kastaa . Markaa lahayd Somali baa terrorist ah adunyada lacagtaa argagixiso u dirtaa imikaa Somali waa la beegsanayaa sii dhac &amp boob loogu gaysto using ur word especially xawaaladaha iyo bankyada,abuse,normal,normal,normal,normal
1538952243541581827,Waxaan baaris ku sameyay dadka waalan waxaana soo ogaaday sadex melood in ay raga yihiin raga badanaa waxaa waalay duruufta iyo dumarka Walow ay qadar alle tahayDumarow sidan si Maaha URL,normal,normal,normal,hate,normal
1556575551313395713,@USER waxaa muhim in agu manaafacaado ilaalina geela waxaan ula jedaa nin Alle taajir ka dhigey ee bahan waa aqoon la aan waxaa laga yabaa in nin loo yahay 1000 neef ee geel ah hadii uu gado 200 oo kamidda wuxuu dhisan karayaa guri ceelal iyo wml raga leh qabrigeyga daaqdooy ?abaar?,normal,normal,normal,normal,normal
1551571651220967424,Waxaan olole ballaaran oo lagu maareynayo qashinka godweynaha Muqdisho ka wadnaa godkaasi.Ololaha nadaafadeed ayaa qeyb ka ah qorshe ballaaran oo ay shirkadda ka wado godka kaasi oo lagu maareynayo qashinka isla markaana loogu sameynayo jidad waaweyn oo gaadiidka maraan . URL,normal,normal,normal,normal,normal
1577294249086828545,Abshir Bukhaari mulkiilaha kooxda HSM( Hassan Dhiiqo) waxa uu soo Sawiray dad Hawiye ah oo uu isku dhex sawiray oo uu dhahayo soomaali heshiis ah oo heerkasta leh mooryaan in aad tahay ayay mujinaysaa oo aad tahay kuwii Geela xamar dhexdeeda ku qalanayay you are traitor&amp terror URL,abuse,abuse,hate,normal,abuse
1543430498889764865,@USER Waxaan waa baac war nin waalan waaye,abuse,abuse,abuse,abuse,abuse
1575457169666867201,@USER Aamiin Yaa Allah.Waxaa dabeecad u ahayd iney marka suuqa soo galaan dalaq beeraheena kasoo go'ay ay keenen kuwa dhacay si ay u qiimo beeliyaan kuwa gudaha taasoo dhibaato ku ah qofkii xoog iyo xooloba ku bixiyey inuu dalkiisa wax ku beerto.,abuse,normal,normal,normal,normal
1570633095971483651,@USER Abaayo doqon miyaad tahay qof ku xasuusan waayey sidee u xasuusataa qalbigaaga faaruq ka dhig Raxmadda rabbi haga quusan raggu way buuxaan dunidan waliba kii aad baratay kuwa ka fiican oo ka jacayl macaan ayaa ku suu mari kara kaliya Rabbi isku xir naftaada ku mashquul shaqayso,abuse,abuse,normal,hate,abuse
1545487039600132096,Ilma cabdimaalik ciidi labaad baa Aabahood xoog looga heystaa si xaq daro ah oo xadhig sharci daro ah Ilama cabdimaalik Aabahood ciidii Labaad laga reebay weeyi dadkii muuse cafiska ciidii hore 300 iyo wax ka badan buu cafis ku sii daayey Ciidana 500&amp siyado la sii daayey URL,abuse,normal,normal,normal,normal
1616379328647860224,@USER Haddi uu tuug usoo dhaco aqalka aad dagan tahay ma ka haraysaa tuugaas hadduu cararo?Mise waa eryanaysaa ilaa aad ama ka qabato ama aad ka saarto xaafada iyo xaafadaha ku dhaw ilaa xataa magaalada aad ka saarto ilaa heer gobol?Nimankaan waxa la shaqeeyo locals&amp int is jira ciidan,abuse,normal,normal,normal,normal
1569017113917923335,Beelaha ugu Khasaaro badan o ku baaba ay dhulkeey ku nool yihiin &amp Shacabkiisa khasaaradi ugu badneyd kasoo gaartey ilaa &amp maantana kaso kaban la baa ku faanayo iney jabkoodi weli ay ku dhex jiraan &amp iney isxoreyen kadib Kacaanka . Dad runta isu sheegayda ka xishooda.#Somalia URL URL,normal,normal,normal,hate,normal
1564597702675124225,Allah intii is jecel ha isku barakeeyo URL,normal,normal,normal,normal,normal
1564276620155830272,@USER Mar hadaad Mid uun kasoo ag kacdo Macno ma leh inuu jarmal ahaado iyo Inuu Cid kale ahaado.,abuse,abuse,normal,normal,abuse
1579084400054398976,@USER doofaar iyo wax ka daranba waa isaga Abdi Dhuxul . ha iska shekeystan wareysi lama dhahe sheeko la isku jiibina la dhaha,abuse,abuse,abuse,normal,abuse
1616107077113466880,@USER Waa laga gubaa marka jaajuska xun ka ah hawiye waa qaran muxuu ka qaadi karaa maskaxda ayuu iska daalinaa,abuse,abuse,hate,hate,abuse
1541508574907535360,Waxaan jabhada . Moryaanta ah ee Hawiye action group Oo Hassan sheikh hogaamiyaan u yahay waydiinayaa Iftin Xassan Basto Ma qirtay INUU daarood Harti yahay URL,hate,hate,hate,hate,hate
1618996689523851270,@USER Hamza please ader inaga daa wixii nacas nimo kuu kenaya iyo waxa cadowgu kusoodhiibayo war nin yahow miyadan in yaroo caqli ah lahayn duli ale hakubadeee,abuse,abuse,abuse,normal,abuse
1599003798038630401,@USER Inshaa Allah waxaan sugnaa waa anteenada iyo war farxad leh . Khawaarij Gafuura xun maxaa guul daro u taal.,normal,normal,hate,hate,normal
1614980822884286470,@USER Waa la ogyahay in argagixisada magaca Gobolada la wada dago la baxday inay qorsheeyeen dilka Hadrawi si shacabka u kaco ka bacdi wixii meesha ka dhacay xasuuq ku sheegtaan idinkoo ku qarinaya 100 kun o Isaaq ka xasuuqday.,normal,normal,hate,hate,normal
1568850510224007169,@USER Naciimaay ha isku qaldan dad qabyaalad iyo qurun kusoo koray iyo qof sida aabahaa qaran iyo dal jacayl kusoo koray.,hate,normal,normal,hate,hate
1574787352186306560,@USER Anigu waxaan ku talinaya in odaygan 90 Sano jirka ah in laga wareejiyo shaqada uu hay oo dad kale oo aamana loo dhiibo . Haddii Kala waddankan qalase ayuu gelidoona . Waa 90 jir aan wax garad ah dhaqn xun qab yalad dishay aqoonn aan lahay in.,abuse,abuse,normal,hate,abuse
1617099211283255298,Cawaaqib xumada ka dhalata dabacsanaanta aad bay uga xun tahay cudurada faafa sida . badan URL,normal,normal,normal,normal,normal
1617782802979901440,Inta Maanku Gaajeysanyahay GuuLi Waa WaLi. MaxaMed iBraaHiM WarSaMe HADRAAWI URL,normal,normal,normal,normal,normal
1572681530144686082,Kooxda Real Madrid ayaa kusii siqaysa in ay samayso taariikh cusub . Tababare Carlo Ancelotti ayaa u baahan in uu saddex guulood kasoo hooyo saddexda ciyaarood ee ugu soo horreeya si loogu diiwaangeliyo in ay kooxdiisu tahay naadiga ugu guulaha badan taariikhda Real Madrid . URL,normal,normal,normal,normal,normal
1576557546382716928,Hassan Sheikh miyaanu ogayn sucuudiga xoolo la dhoofiyo mooyee in aanay innaga dhaxayn gabdho la dhoofiyaa!! Cod dheer ha loogu sheego gabdhahan uu sidii xoolihii dhoofinaayo in uu ka waan toobo . Dammujadiid ma xishoodaan!,normal,hate,hate,hate,hate
1571387964609142786,@USER Qof waalan oo middida uu isku dililahaa wata baryo iyo sasabaal waxaan ahayn dawo uma aha . Marka Hassan Gurgurte sabaal kudaya . Haddii kale Soomaali wuu kala dilayaah . Iska suga inta uu xilka ka dhamaanayo.,abuse,abuse,abuse,normal,abuse
1613018690844491776,@USER . Puntland tii iyo jubbaland-na laba neef oo xalane oyo imaarat isku daaban blackmail gareeyey ayaa fadhiya oo ju' dhihi karin,abuse,abuse,hate,hate,abuse
1569345864962904065,#Somalia Maal ay ku dhisado #SNA xoog leh ma jirto intaan awoodnona nagu filanee haddii aan Imaan isku yeelno aan si caqli leh u isticmaalno . Ciidankaaga la fadhiiso ayakeey tallo ka go'da dhagna ha u dhigin reer shan ka dhimatey e jidkaaga ha ka leexan.#Mogadishu #Puntland URL URL,normal,normal,normal,hate,normal
1610694797454446600,Waxaan Saatir(Rabbi) kuu qorin Ha u Suul-Dhabaaleeyn.Dadka Xilka raadiyo ee sida xun waliba u raadiyo intaas ha xifdiyaan . URL,normal,normal,normal,normal,normal
1617159580001210368,"G . Sare Xasan Faarax Kaarshe 'Xasan Timawayne' taliyihii hore Daraawiishta Galmudug ayaa geeriyooday . Marxuumka waxaa lagu xusuustaa hadal dhaxal-gal ah oo ahaa ""intii ay Kaneeco inta kugu dhex cunto Gaalkacyo aa u dhiman laheyd waxaa kaaga kheyr roon inaa furimaha Ku dhimatid URL URL",abuse,normal,normal,normal,normal
1612887097467367424,Khaatumo state waa in la yagleela iyadoo la ilaalinayo midnimada iyo wada jirka umada soomaluyed . @USER ma samayn kartaa go'aankaasna maqaadan kartaaa? Uma malaynayo inaad geesinimadaa iyo soomalinimadaa kugu jirto lakiin hadad samayso tariikhda ayad galaysaa . URL,normal,normal,normal,hate,normal
1591774961395716096,Heshiiskii Rasmiga ahaa ee Tigray iyo Xukuumadda Abey Axmed ayaa loogu kala Saxeexday Kenya URL via @USER Rise,normal,normal,normal,normal,normal
1545849656038641664,@USER Hadii China sxb la tahay soomaaliya sida ay sheeganayso . Dhowr boqol oo soomaali ah ha ugu deeqaan cilmigaa . Waan u baahanahay cirbixiyeeno . Dayaxgacmeedka adinka ayaan idinka gadan doonaa marka aan shidaalka la soo baxno . Yaa lagaa hor marin.soomaaliya kaliya dan ugama jirto.,normal,normal,normal,normal,normal
1618295085191557121,@USER Kuwaan tariiqda kabeen sheekay maa wax run ah ayaa kasugeysaan sheydanki uwarami jiray fircoon ayaa kuwaani uwaramay Marka xasuuq ayaa nagu socda dowlada iyo shababka intey dhaqaalaha kahalaan cudurka kaagalo fardaha hadii laga gubo dameyr dawadiisa lama garayo aqliga hashaqeeyo URL,abuse,abuse,hate,hate,abuse
1614040516538105856,@USER Markaa adiga oo faqash qadaadweyn ah berbera maxaa kaa galay ma hooyadaa baa leh! Adeer doqoniimada magaalada noogala dag dhulkaaga iska qarafayso berbera awoogaa iyo ayeeydaa toona shaqo kuma laha waxbana lagaa weydiin maayee.,abuse,abuse,normal,hate,abuse
1603251782880317440,@USER Anaga dhibka na heysta waxaa waaye aduunka booska aan ka joogno ma naqaano midaa iska soo jaraa USA iyo Somalia waaa isku maamuus maraan lol war libaax iyo dawaco qeybtood lol sidaasoo kale kuwa Africanta ah Ee naga horeeyaa xataa waa naga qeyb fiicanaan doonaan.,normal,normal,normal,normal,normal
1573047425719160833,IItobiya iyo wadanada &amp kampaniyada ka shaqaysta khayradada ku jira dhulka waxay u arkaan dadka dhulka leh siiba dadka ka caydhoobay horowmarka sida somaalida oo kale dhul aboor iyo qudaan dagantahay oo waliba isku hayaan hostoodana macdan taalo.,normal,hate,hate,hate,hate
1552606986818273281,Waxaa kaloo isku afgaranay in ay muhiim tahay wadashaqaynta hay’adaha dowliga iyo kuwa aanan dowliga aheenba si aan wadajir aan ugu shaqeyno hormarinta iyo garab istaagga dadkeena.Weyna mahadsanyihiin dhallintii iyo hay’aadihii soo agaasimay kulankaan qiimaha badan!,normal,normal,normal,normal,normal
1597457681044111362,@USER Dhalinyarada somaliland oo mustaqbalkoodu marka somaliyada kale loo fiiriyo uu lumay oo hada dhaqankoodii iyo diintoodii la rabo in lagala dagaalamo oo khaniisiin in dhamantod laga dhigo la rabo waxa u sabab ah jabhada Naaziga ah ee SNM oo nacaybka iyo cuqdada faafisa,abuse,abuse,normal,hate,abuse
1554372053154807810,@USER Qaa'in baad thy oo tuug ah adiga ayaa ah qofka dhiigga ummada daadiyay barikiyey dhibay dhacay . Amiirkeenana waa shahiida my sidaan Alle uga rajaynayno Inshaa Allaah . Balse adigana waxaad thy mujrim zaciim ah ilaahay kusoo hanuunsho.,abuse,abuse,abuse,normal,abuse
1618924918065999874,@USER Reer hargeisa malaha gaalo ayad modaysa ader e wa muslimiin Somali ah waxaasina diinta sal kuma lahaa e ha la ixtiramo karamada muslimiiinta,normal,normal,hate,hate,normal
1543302096249917441,@USER Socod barad ayad tahay Marka ayad siyaasad anad waxaba ka garanan isku donansa iyo dad an waxab idnka dhaxan wali kama dhowaa,abuse,abuse,abuse,hate,abuse
1551956212564074497,@USER Dhaqan soo jireen ahaa oo 22sano dalkan@USER soo waday weye arintan marka dib u eegto dowladihi ku meel gaarka aha iyo kuwii ka dambeye,normal,normal,normal,normal,normal
1600175255263141890,Arooska Gabadha Calooley Isamel Omar Geelle &amp Mooryaan Saadiq John Meesha waxaa arkaa waxa loogu yeeri karaa Irirsm party Meesha Waxba Kama jiro meesha waxaa iiga muuqda dad mooryaan ah isla markaana dayday ah &amp tuugadii Somalia burburisay they are looters losers and pirates URL,abuse,abuse,abuse,hate,abuse
1604406787326853121,#sheeko_gabanNin socoto ah ayaa waxa la waydiiyey qoloma tahay wuxu ku jawaabay reer waraabe waxa la si waydiiyey hooyadana isla wuxu yidhi reer waraabe o halke ka timi wuxu tidhi waraabeeye o halke ku socota waraabaley bu yidhi o mxd ka doonaysa wuxu yidhi awr waraabe laayey . URL,abuse,normal,normal,normal,normal
1592091682543370241,@USER Mr Barkhad Batunaw adiga khasatan Umadii Casimada e ku doratay inad Umada Somaliland sharciga ku ilaliso Waxay adiga iyo Mafiyada kalexatay xildhiban Qaran e khalkhal ka Golihii Wakilada ka dhexwaday e Cidamada policeka handadaad Ku hayey ayad kow ka ahayd.Wadani dhac.U,abuse,normal,hate,hate,hate
