tweet_id,tweet,annotator_1,annotator_2,annotator_3,anno1,anno2,anno3,label
66a571a7-f934-4619-b79b-58bc8deeac40,nnaa ịga akpu nye anyị ewu boys aguolu gị ekene kenelum okenwa nomeka iyoo ya daalu iyoo na omeka iyoo ya deeme mana chetakwa na ụwa nama nma nikolo x onye jide omee iyoo okenwa na okoduanyị neche gị odogwu,16.0,17,18.0,neutral,neutral,neutral,neutral
497267c7-9b8c-4ca9-b10a-3f34b45d4a63,daalụ onye ọma,16.0,17.0,18,positive,neutral,positive,positive
8e9e5f46-2acb-43b7-8de7-1fdf9765010b,chineke kpokwa patriarchy oku o fire fire fire,16,17.0,18.0,neutral,negative,negative,negative
d6395b80-2eaa-4d50-921f-fe9c82287725,kileleyi biko ndi obodo hapu m aka,16,17.0,18.0,neutral,neutral,neutral,neutral
b1a600d0-2db0-4e10-abe5-9246ff892ae0,no time oh igbo amaka,16.0,17,18.0,positive,positive,positive,positive
cbb7098b-df48-428e-8b52-af8bcc24f2b4,whenever i get home after a hard day all i wanna do is banye nime ụlọ asam ahu wuchapugodi inyi na atiti na emesa mmadụ nụzọ lagos aike gwuru sigh biko onye na akpom apụ na weekendia,16,17.0,18.0,neutral,neutral,neutral,neutral
4f52a580-54c0-4419-8c74-3d33e50aed2a,brownies bu ndu,16.0,17,18.0,neutral,positive,neutral,neutral
bb21b113-4390-4cbf-9452-634256009bb4,its well ihe di nma naabia,16.0,17.0,18,neutral,positive,positive,positive
7e656df3-8acc-48bf-9f45-fd36757e7066,bịa jugodu ndị mmụọ ma this range rover ha dọbalụ na ihu phase a bụ nkem‍️,16,17.0,18.0,neutral,neutral,neutral,neutral
02933f08-c1ef-4e0f-9b2a-3ddd27643842,futa jalon ebe ana apia ife,16.0,17,18.0,neutral,neutral,neutral,neutral
246869b8-fe37-4a56-abb9-1a6c004c65cb,kene ya gazie ka ya bu emume gaa nke oma,16.0,17.0,18,neutral,positive,positive,positive
98fb8050-362c-48c0-bf9c-14c18d1d8329,nwanne nnekwa gi nnekwa hate speech,16.0,17,18.0,negative,negative,negative,negative
48603d9d-fbe4-4ed3-ad3e-c3c24c14e9b3,amam ike adighi m biko,16.0,17,18.0,neutral,neutral,neutral,neutral
af10d7fb-fe0d-4a03-96e2-c0d928a7b754,ichoro ka akpuo gi,16.0,17.0,18,negative,negative,negative,negative
2db47b3d-1831-4572-b22b-3473e5bc66ea,maka chukwu oge adiro,16.0,17.0,18,positive,neutral,positive,positive
698e689c-1592-48d0-ac2e-e92615548ad3,z haf turn to boo jisie ike,16.0,17.0,18,positive,positive,positive,positive
538cfaef-f824-4c24-908d-d3786f78a8aa,aga ma mechie gi nti nau,16.0,17,18.0,negative,neutral,neutral,neutral
d98e29c6-2b77-470c-91f4-3fa7b49d907f,kedụ ebe na no ka m na agbalu unu mbọ ọkwa maka mmadụ e mee jụọ ife m meelu unu,16,17.0,18.0,neutral,neutral,neutral,neutral
4a37f551-d634-4f11-b0c8-40b5e4be7e6f,akụkọ mike ejagha,16.0,17.0,18,negative,negative,neutral,negative
c8b93908-8692-4290-913c-fadf33b7ca8f,odiegwu ịsụ be asụsụ nke ndị ngwa ọ nke ohafia kịchọri sụ,16.0,17.0,18,negative,neutral,neutral,neutral
4ce40a03-ba95-4204-be3d-cc127681c990,hotel akaligo na awka so oku na men na bia a pia,16,17.0,18.0,neutral,neutral,neutral,neutral
643b4d8a-e8c8-4213-9e6c-f84153a21b60,no na ebonyi ha ga bu ogbenye buru amosu they better stop these jokes,16.0,17,18.0,neutral,positive,neutral,neutral
23ee0bec-9f66-4621-973b-3ff62f4f95fd,akuko gagara god bless nigeria,16,17.0,18.0,positive,positive,positive,positive
2a6a3336-fcc7-4aa3-ada1-91325e731f4a,aligommanwu imana ereria nwa ite ogbonyuo oku otu egwuregwu ndi erubero afo iri abuo na ato ga ebuteriri ala anyi otu ola,16.0,17,18.0,neutral,neutral,neutral,neutral
4f005617-1230-44a3-a8f4-0083826faa2f,maka chii omaka apex mere ha jiri bido mebe promo nah ndi apex biara beelu umu boyi ego via price iwelu ifeoma njo ahia welu bido joba ha ozugbo haa nwelu d hands ha tinye di promo ozugbo ozugbo biazianu fulu umu boi ka fa si etinye aru,16,17.0,18.0,neutral,neutral,neutral,neutral
40c57850-5441-4e64-8779-962c5cc43ebd,onye nkuzi akwuzu,16.0,17,18.0,neutral,neutral,neutral,neutral
e462dbcf-d630-4cd9-bfee-d02614e981a1,wedding guest we turn up for aku na eti gbu ilo ezigbo mmadu nwannem ojoto idemili south anambra state was lit,16.0,17,18.0,positive,positive,positive,positive
aca7bc97-fefd-4cc1-8385-2d4fc8997d6c,nwanne iriga uwa nonu,16.0,17,18.0,neutral,positive,neutral,neutral
ec9a08c9-ca78-498e-937a-45350b7ab218,meta onye di nma enyi by show promoter with olayinka,16.0,17.0,18,positive,positive,positive,positive
2a185a86-6cc1-4af0-bb9e-99d210d5e4c9,afo abo nnam diea na,16.0,17,18.0,negative,neutral,negative,negative
15323f2d-03e6-4367-8ca7-0d0891c6de38,yoba chukwu ka anyi di ndu,16.0,17.0,18,positive,positive,positive,positive
071a66de-fa0f-44fc-bfb9-0461b3296816,np chukwu agozi go gi with and,16.0,17.0,18,positive,positive,positive,positive
69d8eb22-7333-4399-aec1-549b7876f6ed,ikuku ana afu anyaszz ndi ogene ana ete makeup kama oku anyi ga anyu anyi ewelu nkefa fuuba uzo nwanne mulu anya there onye si na ife anyi na eme enwero isi anyi egbulu isi ya tinye owee nwe isi imee anya egbuwagi azu taaa gbafuo there e get why spirit,16.0,17,18.0,negative,neutral,neutral,neutral
c06a1804-eea0-4fcc-975c-59be1e8dfd4f,nwa ft ịma na mụ na gị a da achịkwa,16.0,17.0,18,negative,negative,negative,negative
bacdc0b6-efd9-409e-87f6-1d8dbdef7251,nnem oma dalu soso,16.0,17,18.0,neutral,positive,positive,positive
cf7d8a12-3bdb-4c06-835f-cc5f3b08e98f,mana mmuo mana mmadu,16,17.0,18.0,neutral,neutral,neutral,neutral
12c7194a-40ac-437e-865a-4ffe77f81ecd,mana nde madu onwuru na ezi okwu,16,17.0,18.0,positive,neutral,neutral,neutral
bc046081-1b53-460e-90eb-2200bfb7fde7,daalụ sir kelechi madu ọga adịrị gị na mma,16.0,17,18.0,positive,positive,positive,positive
2410cf60-e87b-4855-8b48-80a3762bbd8d,nnam onye oru,16.0,17,18.0,positive,positive,neutral,positive
3e44ee48-0d7f-4b6e-b318-e92d4899503a,antigen presenting cells okwu agwugo,16,17.0,18.0,neutral,neutral,neutral,neutral
22d3ace3-c106-4034-aeb0-9c03bb7849c6,ọ bụrọzị mmadụ galụ nke mbụ gaa nke abụọ wee gazia nke atọ abeg daughter is daughter forever,16.0,17.0,18,neutral,neutral,neutral,neutral
7026f090-91f5-4da5-bb73-0764783f2488,ndụ bụ isi life,16.0,17.0,18,neutral,neutral,positive,neutral
6c8eb4aa-e370-4455-a586-0acb7bfd9dfe,onwa e ji ugwo anu efi o,16.0,17.0,18,negative,neutral,neutral,neutral
f7bdeb0e-6675-4967-94f9-8b47f37169e6,as long as na ikponyee m ada nne gi kpolu fa biaba i ya ekposazi ihe nke gi ginwa mazi,16.0,17.0,18,neutral,neutral,neutral,neutral
917503a9-826a-4d3d-ae58-bf292e32e581,ike adiro m,16.0,17,18.0,negative,neutral,negative,negative
aa968562-17ed-484f-b4f9-4369cec04967,hahhahahhha onye mgbu,16,17.0,18.0,neutral,negative,negative,negative
644de20b-469f-4cd8-ba77-58c34823ff59,i cholu kam kwasikwuo ya ike ka nwa afo ahu dapu,16,17.0,18.0,neutral,neutral,negative,neutral
224c5ec4-fa08-45eb-a961-7f6262ba9863,oburu na ijiro ego nwanne mara eme oo imebighom oo,16.0,17.0,18,neutral,negative,neutral,neutral
f0bd3114-2231-4c63-a606-8c76889014f4,ka chineke mezie okwu ya,16.0,17,18.0,positive,positive,neutral,positive
3bdd1a6b-9616-48c6-b2b5-7b1942d50043,chijioke josiah ezeabikwa real name no gimmicks,16,17.0,18.0,positive,positive,positive,positive
22b63957-e962-42b9-af11-b67f7728b8bf,chief osita osadebe kedu america elite sound,16.0,17.0,18,neutral,neutral,neutral,neutral
fffc9ddc-315a-4d4d-85fa-cec946080b1a,nwanne kanyi binye godu aka nakwụkwọ taa e mesịa anyị alụọ udo,16.0,17.0,18,neutral,neutral,neutral,neutral
586681d6-d8e2-4f2b-9088-f94a7e53c482,kedu uru akuko a bara ndi imo biko anyi choro inaahu oru inaaru,16,17.0,18.0,neutral,neutral,neutral,neutral
34ab6c7a-aacb-40cc-ba21-d723073631c2,ka chukwu mezie okwu,16.0,17,18.0,positive,positive,neutral,positive
ffee97b9-d182-4a77-8630-9ae5030d25f7,echi dị imeonye ma echi ọ dị naka chi,16.0,17,18.0,neutral,neutral,neutral,neutral
01bf768c-5826-46f8-91ce-319c0323cb93,austin jay jay okocha nwoke bu onye isi okanga,16.0,17.0,18,positive,positive,positive,positive
3aae0593-aad7-4975-b60d-34b9d2d172db,umu nwayi na ego,16.0,17,18.0,neutral,neutral,neutral,neutral
fd136b88-b5fb-4961-ac13-de5cf2026ee5,ma ébé obi ya dị so dont worry my manchi,16.0,17.0,18,neutral,neutral,positive,neutral
2bf51e62-cb78-4956-bc44-21ba74e8bee9,biko nwanne onye a o nwanne gi,16.0,17,18.0,neutral,neutral,neutral,neutral
9a1e33c6-9eb9-472e-b0b6-5a3cb497cd9d,ike anaghị agwụ unu na this app,16.0,17,18.0,negative,negative,negative,negative
2a2c70ca-8bf3-4885-b2ee-d69ae20d55f6,lmao odiegwu obodo bu igwe,16,17.0,18.0,positive,negative,negative,negative
ac6820bc-bd16-4d44-ae55-198d00f49a5d,ihe nke a gwụrụ ike ooh,16.0,17.0,18,negative,negative,negative,negative
c6eeac24-c1fa-4e5d-9993-808d8ccd7b97,i kwuru eziokwu anaghị akuzi egwu otú a️,16.0,17,18.0,neutral,neutral,neutral,neutral
6a54b29b-e51d-4f53-a4d7-4280840dca57,ndị by holy ghost aputa sia,16.0,17,18.0,neutral,neutral,negative,neutral
793f5841-8934-4154-a171-c73cd34ed0e5,nwoke ahu bu onye iberibe,16.0,17,18.0,negative,neutral,negative,negative
8ec6a1ec-7dc0-47e7-b985-b0f41cbeda45,o buna enyi gi nwoke ma obu nwanyi aburo onye anambra maa na ima uma eme,16.0,17,18.0,neutral,neutral,neutral,neutral
c1ba8f34-c880-4034-a999-a449f3b8105a,i mara mma ka afa gi,16.0,17,18.0,positive,positive,neutral,positive
0f920505-fe1c-40e2-83ea-b83d9f4c226c,osi no nne ngwa,16.0,17,18.0,neutral,neutral,neutral,neutral
7c5e378a-1ac2-4de2-856f-dd600f039932,ezigbote aju na apa unu niile,16,17.0,18.0,neutral,negative,negative,negative
bf7b60a8-b4b2-4a65-9945-215af0622820,i dont understand ihe a ikwuru ugbùa owü ihė anyi si gi kwu o end sars abeg osi no o i met with the igp tonight mtcheew,16.0,17,18.0,negative,neutral,negative,negative
29478b97-eebb-4756-a30c-f88603c06032,gwa nù ichie holy palliative ka òchòrò gi something,16.0,17,18.0,neutral,neutral,neutral,neutral
4e2ef72d-3771-4c80-87ac-9385b219d343,jehova nna anyị bi na eligwe ọkà ome onye omalicha bethsider le ìhè ọma imere la ndị cameroon na úbọchị nke ta biko me kwa la ra ya onye íshí obodo anyị nke naijiria si te na ta ruo mgbe ebighị ebi amem,16.0,17.0,18,positive,positive,positive,positive
ad5dee10-3a36-4a2f-9de6-7a76c8262136,amin o maazi i ga di ka echi maka echi anaghi agwu agwu,16,17.0,18.0,positive,neutral,positive,positive
9d4ab060-9c1b-44bf-9470-bbb367fec66a,nezie edochie bu nnukwu mmadu kolisa chebe ya ndu ma jikwara aru isike we ja ya mma,16.0,17.0,18,positive,positive,positive,positive
6a5f33c8-ce87-4527-90ae-b00b54a59616,nwa nne ma i kuro na line motor a pia chie gi uzo so therefore kuru na line maka adia ma ma gra keffi nasarawa state,16,17.0,18.0,neutral,neutral,negative,neutral
dda6eeb5-edad-4b46-a734-59130dbc85de,nna gbara ogwu gi ñuò oo,16,17.0,18.0,negative,negative,negative,negative
fc110b4a-5f47-4b5b-a2da-fec2ab80962a,e jideha na gi like this isuba oyibo,16.0,17,18.0,neutral,neutral,neutral,neutral
e64ea09a-16c7-4038-8f16-e4698a6597a8,okwa i ga ano dia i ga afu nu mgbe aga asi my future beloved to kiss the bride ifele umu agbogho ga ejidem‍️,16,17.0,18.0,neutral,neutral,negative,neutral
06e91aff-cd78-4405-91ed-d973cd8805f0,echekwa mụ na mụ na gị kwụ nna,16.0,17,18.0,negative,neutral,negative,negative
516c1d92-5c29-45bb-a05b-d2561723a530,leave semi onye nkem ka ọ bụ,16.0,17.0,18,positive,neutral,positive,positive
f28b466b-e0da-46ca-9bb7-2da9e66c65ce,maka oganiru ndi igbo anyi ma na igbo amaka we respect igbo culture and put them first in,16.0,17,18.0,positive,positive,positive,positive
e3af39f8-4cc2-47e0-9133-9e2421a700e4,nna a o kwa eziokwuu ohhh ndi uwa ndi uwa,16,17.0,18.0,negative,negative,negative,negative
9e15bee8-a5d1-4331-ac06-81db20c045b4,nya dodoya na ọnụ amụ,16,17.0,18.0,neutral,negative,negative,negative
ace677eb-d5af-433b-aa54-3f7ff8a5ff72,dikwara gi mma nne,16,17.0,18.0,positive,positive,positive,positive
a5a342ab-8293-4c38-83de-a1a89079841f,a da ma nu isi ego gi ‍️,16.0,17,18.0,neutral,neutral,neutral,neutral
dcc37928-004f-4de9-a40a-3910e73e40b6,this man ekwusago mmadu here,16,17.0,18.0,neutral,neutral,negative,neutral
97ac82ab-4422-4265-b035-0ac56091600b,anty nmeso ị mara ezigbo mma,16.0,17,18.0,positive,positive,positive,positive
c40c6b00-4c83-43d6-bfa2-c617aabf5854,me ébé mmụta ná mmuru,16,17.0,18.0,neutral,neutral,neutral,neutral
a5e6cf19-42f9-40fd-8936-57865f5ba6f5,akuko kam na ko ifem nma bu a gwagom gi ike di na onu,16.0,17,18.0,neutral,neutral,neutral,neutral
601b5812-4215-406b-b3cf-6823cf26a03e,thanks so much brother chukwu gọzie gị nwanne,16.0,17.0,18,neutral,neutral,positive,neutral
f1a93780-d735-4638-ba9d-1f42cbab795c,umu e jiro m egwu egwu,16.0,17.0,18,neutral,neutral,positive,neutral
5cb268eb-b00d-4140-8c21-b3c0b2d31ec5,major bangz onye beat uru di ya,16.0,17,18.0,positive,positive,neutral,positive
86d45c4f-6ab1-466f-8c6c-c8fcb53934de,so i no na obodo a,16.0,17.0,18,neutral,neutral,neutral,neutral
1475c57d-dced-4d0c-b1be-ffeaa21c7238,oburo obele ndi traffic,16,17.0,18.0,neutral,negative,negative,negative
1121d062-7e6f-48ae-9ddf-fd66bdf99d7e,daalu nne m o ihe m kwetara,16.0,17.0,18,positive,positive,positive,positive
7fc24507-88b3-4612-945e-6a37164bd5c2,dem go reject na when him no announce atiku onyeara pple onyekwesu,16.0,17,18.0,negative,neutral,negative,negative
dd98fb75-93d6-464b-af15-3e40233c948d,ndị ọsọ chi egbu,16,17.0,18.0,neutral,negative,negative,negative
c891ef48-b636-4252-97bd-cecbd66d2207,ebe anyị na azụ nke ta,16,17.0,18.0,neutral,neutral,neutral,neutral
d065d97c-940c-4854-b679-8f1da70651dc,ọ dị egwu ọ gbasigo gburugburu,16,17.0,18.0,neutral,neutral,negative,neutral
7a0e8def-f970-4af5-baf7-16ae4cbd0fd7,nna eeh ike gwuru o,16.0,17,18.0,negative,negative,negative,negative
bba35228-6130-4deb-957a-54da7bdf8f48,sophie gani na dawo why no salary,16,17.0,18.0,positive,neutral,neutral,neutral
8edf62e6-fc2d-4513-8f65-c83b2f1613fb,hapu that thing ewu na esi ka mmadu nata di thing biko kwa oburu shaki tufia nwokem ekwuru m ihe m kwuru,16.0,17,18.0,negative,negative,negative,negative
32e17c5e-c1be-4b7a-8a51-320ad0250697,ike gwuru nwanne,16.0,17.0,18,negative,negative,negative,negative
06d783b1-abc2-44a5-9f7e-49aac1b3b5da,on behalf of everyone so ibuzi anya uwa nile amarozim ka isi kwado nke e kpazua nwanyi ngwa bia gbam okpa na eze,16.0,17.0,18,neutral,neutral,neutral,neutral
ff47ee22-d811-4797-a314-83ba8aac707d,ana ekwu ozo ana eme chineke inokwa ya,16.0,17.0,18,positive,neutral,positive,positive
dc2f0116-1a82-402b-a75e-a08fdf1f7a79,ike gi agwụ go mu,16,17.0,18.0,negative,negative,negative,negative
ed3fac7f-704a-459b-bd4d-54e5512b5b70,lmao nke nwanyi nara otu twitter come o,16,17.0,18.0,neutral,negative,neutral,neutral
6a4cab37-be0e-4f76-bdbe-99be5a533cf6,adighi akwu na line akpata ego,16,17.0,18.0,neutral,neutral,neutral,neutral
dc8f044b-eba6-48eb-8f39-eb84e3774554,ekele dike na nke omere ome kwa ozo chim bu ekwueme,16,17.0,18.0,positive,positive,positive,positive
0893bed0-de86-46eb-a60a-972a30ba58e9,mpuru amu nwoke mmadu atago afufu lekwa ka osi jiko the thing ‍️‍️,16.0,17,18.0,negative,negative,negative,negative
850745a3-f9b8-412a-8b04-4a86cde03350,nna ike gwuru ooo,16,17.0,18.0,negative,negative,negative,negative
4566f506-1354-4052-ae3d-d24a98d08f84,abba nna bunye m ike ike nke pentecost,16.0,17,18.0,neutral,neutral,neutral,neutral
fd596b45-6ee5-4547-b0cd-a4337793c916,simply put i cant live in lagos i no fit live for lagos ba zan iya zama a lagos ba mi o le gbe ni lagos enweghị m ike ibi na lagos,16.0,17.0,18,neutral,neutral,neutral,neutral
98be83f3-2883-4ba8-ba47-3a6ab61df132,nekwanu elu igwe bikonu,16,17.0,18.0,neutral,neutral,neutral,neutral
3c4b9598-8c85-46bd-88cb-415e7c24bfd0,ifeoma aju gwom gi onwe onye neri oru gi bia kanyi më isolation,16.0,17,18.0,negative,neutral,neutral,neutral
dddafd83-6d37-48f0-8abc-8e5ebec4c97b,o wu gi nna,16.0,17,18.0,neutral,positive,neutral,neutral
b18fc2a5-e8b8-49f5-845f-43453d940824,i so na ndi igbo anyi ji anya isi,16.0,17.0,18,neutral,neutral,positive,neutral
92a44c1a-4b18-4fda-9649-2227ee3b3b14,udo nnekedu ebe i si na nnewi,16.0,17.0,18,neutral,neutral,neutral,neutral
880ab1f5-bb17-4b83-91ab-052a84875798,i celebrate ezigbo man like chidiebube nitethanky nwanne birikwa surulere,16.0,17,18.0,positive,positive,positive,positive
4dd3745d-058b-4e8c-a1d9-f923dcc71224,igbo crossword puzzle mkpụrụokwu olee ka ị naahụ ebe a biko deputa ya ka anyi naamụta igbo,16.0,17,18.0,neutral,neutral,neutral,neutral
1345f268-46c4-4dcc-8351-e4c35615c002,o bya adiba mgbe m natalu a no m na village with no network for internet banking icholu ije gbata fake nkwu ocha ok oo,16.0,17.0,18,neutral,neutral,neutral,neutral
22f5e27d-47f8-4562-b358-cfde9786acdc,ifu onye ji ego kwaye re ya ugwu maka na ego aburo ngwogwo umu aka,16.0,17.0,18,neutral,neutral,positive,neutral
c5829403-4b9b-4ead-b0a2-079e82a1646e,onye isi block industry,16.0,17.0,18,neutral,neutral,neutral,neutral
3337672b-ec2c-4ed4-b5a5-0b83931e88ae,onye eze na chinko,16,17.0,18.0,positive,positive,negative,positive
a171b888-d8c8-48e2-9db4-66a2c811f5f5,my brother ike gwuru,16,17.0,18.0,negative,negative,negative,negative
a21689b8-d187-468a-b781-b42d8f3a5dea,nnaa lord lugard ibi daa gi ebe obula ino,16.0,17,18.0,neutral,neutral,neutral,neutral
f53bd323-e89d-4596-bb10-90a51442525a,jesus odi ronye di ka gi onye e odi ronye di ka gi,16,17.0,18.0,positive,positive,positive,positive
4e007c78-285f-488b-8ba1-9d990026827f,nnem oma ofugom ya biko consider,16.0,17.0,18,neutral,neutral,neutral,neutral
12ed182a-637c-4bef-95eb-89ac8773bc20,anyị nile nọ na kpákpándò periscope nesonye onye bụburu osoje prezident noge gara aga alhaji,16.0,17,18.0,neutral,neutral,neutral,neutral
5edc825a-c673-478a-ad2a-b0e5fbc53fb5,shiri fine geh fine geh puoro m nuzo bikoo,16,17.0,18.0,neutral,neutral,negative,neutral
57e412eb-5fb8-4dee-9fce-f9787f12a6d9,onye isi jiri wayo,16,17.0,18.0,positive,neutral,neutral,neutral
bdf9b28d-a73b-46a1-844b-dc7d9e287a19,ndi ala na abuo,16.0,17.0,18,negative,negative,negative,negative
67f45678-871b-4f85-873d-6d606415b4f3,nna ihe nkea gbanwojurum anya mana ilezie anya iga afu na obu eziokwu ka okwuru,16.0,17,18.0,neutral,positive,neutral,neutral
a84bc64d-7543-4245-93fa-7091ca282ccf,haha anya adiro gi mma lol,16,17.0,18.0,neutral,negative,negative,negative
b3fb4471-954c-4a04-b405-e061eb2b4d5a,onye ara isi gi ozugo,16.0,17.0,18,negative,negative,negative,negative
6cdccf46-7f82-4b1b-b060-02516b60a7de,ihe nke a di egwu o,16,17.0,18.0,negative,negative,negative,negative
e4a5d7b6-8acf-40f0-a314-018f696cba01,a gwagokwa m gi,16.0,17,18.0,neutral,neutral,neutral,neutral
0558ce41-9573-430e-b6c5-9d0aa7e2a495,nke ndia meelum di egwu nogide anam aju na obuzikwa ofu chukwu kanyi nile na ekpelu,16,17.0,18.0,neutral,neutral,negative,neutral
481d699e-7f37-4bb6-bc8d-39bbb7ee0faa,ndị banyi ụtụtụ ọma nụ anyị naasị ka ụbọchị taa but ụbọchị ahịa afọ wetara anyị ihe ọma ihe ọmaiseee na nke taa anyị gaegosi unu obi eze kacha ochie nala igbo this is the oldest palace in igbo land it is the palace of,16.0,17,18.0,neutral,positive,positive,positive
4a42db35-e022-46dd-a014-fcf85f8d5fc6,mmadu ka ana aria ‍️,16.0,17,18.0,negative,negative,negative,negative
ae104891-1e05-468b-b838-22aaab8bb9ac,nwa mara mma n eso okwu,16.0,17,18.0,positive,positive,positive,positive
3be1fd3f-976e-4fdc-8d73-ced6beeda393,onye osu imi emebizina afia nwa mmadu,16,17.0,18.0,neutral,negative,negative,negative
e3a57d19-d14d-4d4c-a7ec-e42096088b22,ọ ji ọnụ egbu orji,16.0,17,18.0,neutral,neutral,neutral,neutral
a10546cf-ce5f-4fbb-96e4-445df4192a58,adịghị kwa naewere dị otú onye nihi ọchịchị naagaghị akwụ ụgwọ gị maka ya abuja,16.0,17,18.0,neutral,neutral,neutral,neutral
f52a85bd-4f5b-4921-8749-7bfc7b0e1762,ị maro onye ji gị aka,16.0,17.0,18,negative,negative,neutral,negative
7dcd6b09-3e76-4439-9638-1776a191d711,nsogbu adiro echi ka di,16.0,17.0,18,negative,positive,positive,positive
3614bdc0-146b-4c7e-8549-96b003437ff6,daalu onye oma this means a lot,16.0,17,18.0,positive,positive,positive,positive
3619fdd9-6ccc-4d04-977f-97643fd6599f,hanty ada biko gaa na bed,16,17.0,18.0,positive,neutral,neutral,neutral
0d5ce88a-4df7-4fee-8a48-16b3b5f9a742,kpo kpo di kpo for with,16.0,17.0,18,neutral,positive,positive,positive
77a3f4a5-df33-42ba-ba30-cdc1da56f4b3,negodu onye si mmadu resignia,16.0,17.0,18,neutral,neutral,neutral,neutral
5f6315f8-526b-4415-9bca-7d707f7811e7,akuko bye felicia,16.0,17,18.0,negative,negative,negative,negative
d4bc43f0-4b5f-4ae9-aed1-4b797b5201c9,open marriage go soon pave way onye ike gwuru o ji nwayo puo tuo down lukwa onye ozo,16.0,17.0,18,negative,negative,neutral,negative
91093299-091e-4cc4-87a5-7cc94450f205,unu abọlachi ka chineke were amara na ngọzi ya gbaa anyị nile gburugburu nụbọchị tata amen,16.0,17,18.0,positive,positive,neutral,positive
d059943b-1e8f-425a-b559-f9d249688fba,it isnt economical nwoke i racha otu mia ara se ibongi kwa iko na ikwokirikwo chu o ebiri umu gi mana its economical issues mgbe nwaanyi ga nazu nri na ezi diokpa na dede amu gi o ga dapu ma gi nye aka esi nri gi na ya gaeri kpachara anya gi tupu m kpo oke belgium,16.0,17.0,18,negative,negative,neutral,negative
82d02117-4baa-4430-8e45-8f7cfba7ba24,chukwu okike chimara obi mo odighi onye dika gi odighi onye yiri gi chukwu okike chimara obi mo odighi onye dika gi,16.0,17,18.0,positive,positive,positive,positive
14528366-e9ec-45e7-9f6c-911746e56772,a piawago onye nkuzi azu,16.0,17.0,18,negative,negative,negative,negative
fcadb8ad-2585-44c9-805a-501b5a4eeb18,a dim mma ezigbote onye obodo,16.0,17,18.0,neutral,positive,neutral,neutral
141b8431-a2ca-4847-8edf-ad2012a76e66,chukwu napu ekwensu ike,16.0,17,18.0,negative,neutral,negative,negative
48013c7d-7945-4078-85d3-eb9e6f1ecce1,np baby okwu by w,16,17.0,18.0,positive,positive,positive,positive
3c47ccdb-b991-41aa-9d5e-594d3fc7ff0d,ndi ukpor di ezigbo serious nu,16.0,17.0,18,neutral,neutral,neutral,neutral
90928b91-6a4f-450b-a2a4-8b6ee49ad47f,chinenye imakatakwa mma gi na chi gi idizi ka o si taba zie gi,16.0,17,18.0,positive,positive,neutral,positive
cbe5d179-e1e2-4e5d-86b0-4f258667faa7,ị bụ ezigbo nwa afọ igbo,16.0,17,18.0,positive,positive,neutral,positive
85f20dc1-6821-45ff-aa16-e70bec7e755e,mba ooh ebim onitsha mana uzo nsi aga ahia kpochiri akpochi due to na bridge di blocked traffic esigo from bridge ruo ziks roundabout sef and ndi motor enwero ka ha ga esinwu gafee,16.0,17.0,18,neutral,neutral,neutral,neutral
1ffabbf1-5d17-457b-9a76-13a30a5c3eba,hmmm ihe di mma riem ego,16,17.0,18.0,positive,positive,neutral,positive
7e5e9d9a-e176-47ec-8cb0-6cf4e2e712c6,eziokwu kà ikwulu nne màkà asị ná ọ bulu nà agwọ emeghị ìhè ọjị bụ lu yá ụmụ áká ejiri ya kee nkụ ná ọhịa ọbụrụ ịnụ bụ lu ọkwu,16.0,17,18.0,positive,positive,positive,positive
47ddfbd1-d63f-46a9-883a-a07330b3d70b,taaaah mechie gonu,16.0,17.0,18,negative,negative,negative,negative
c5b2246e-dbbb-4b92-bf1f-66ba80ccc5a2,hapu ha once nke ri unfortunate opportunity agafee ya oga malu howfar,16.0,17,18.0,neutral,neutral,neutral,neutral
bdb1e8b8-0207-4347-8d0f-8157c8960f5a,np one love onyeka onwenu with mix by,16,17.0,18.0,neutral,neutral,neutral,neutral
6904971d-6695-43b9-812d-ee1bd1f7e413,lol onye obi akpo ka ibu oo asa iwe ewe na gi,16.0,17.0,18,negative,negative,negative,negative
6161fa24-0202-4566-b49b-098b7ce7dd4f,iji ya nwanne,16.0,17.0,18,neutral,neutral,positive,neutral
f99f4288-8ac3-4a26-a295-8ba0c4f08593,okwa i ma na e nwere st corona for real biko kanyi kpeberenu ya ka oyotara anyi,16.0,17,18.0,neutral,neutral,negative,neutral
efba3a0e-f68f-4a5e-9ece-9521f17504ef,onye gi iga ewe,16.0,17,18.0,neutral,neutral,neutral,neutral
f2671b80-b856-4389-9c80-926855a0bd66,ihe a agbara aka at all,16.0,17,18.0,neutral,neutral,neutral,neutral
5c431fd3-a679-4c15-9927-c1c0302bd93b,you mean uburu okuko i,16.0,17.0,18,neutral,neutral,neutral,neutral
a276035c-553d-4829-9d7c-82bac0c1b7ac,nsogbu adiro ka chukwu gozie gi na ndi ifuru nanya ona eme niru inodi nazu ya gazie,16.0,17.0,18,positive,positive,positive,positive
c3912755-22a9-4a1d-abd5-4fd93eb080ad,mba nese okwu,16.0,17.0,18,neutral,neutral,neutral,neutral
3d9be37a-0a84-472d-86a5-00bb9a582860,ututu oma ndi oma mgbakwu anambra nigeria,16.0,17.0,18,positive,positive,positive,positive
48061261-70b8-4cc4-a5cc-8d1746dfb1e1,maka ndị ụta,16.0,17,18.0,neutral,neutral,neutral,neutral
