id,tweet,anno1,anno2,anno3,anno4,label
1533764340737839108,@USER Kan firaaf eelee hin dhaabne ormaaf eegee dhaabdi.Bor hin beekneen qadabukoon sagal.Bara barri nsma qabee arbuun gama namaa hin buutu.,normal,abuse,abuse,abuse,abuse
1539793520201826304,Mirga Abbaa Biyyooma:Oromon Diddaa Garbummaa URL,normal,normal,hate,hate,normal
1509926630650789892,Yeroo Ramadaanni seene hulaan jannataa ni banamti . Hulaan jahannamaa ni cufamti . Sheeyxaanni ni hidhama.-Nabi Muhammad Baga ji'a kabajamaa fi ji'a milkii Ji'a Ramadaanaa geessan.Jummaa Milkii,normal,normal,normal,normal,normal
1538646213993586688,ODUU Hatattamaa Injifannoo Gootichi Waraana Bilisummaa Oromoo Galmeeyse . URL via @USER,normal,normal,normal,hate,normal
1479536055518957569,Araas boruus nafxanyaan diina oromooti #Oromo,hate,hate,hate,hate,hate
1388864910348652551,Baga geessan ijoolee abba wabii( hacee) ni guddaati ilmoon rasaasa gumaa sabatu baasa . URL,normal,normal,normal,hate,normal
1462848871550406660,Ajajaa olaanaa Abo Wbo Jaal MarrooHordoofaa #OLA #WBO #TDF #OromoLiberationArmy URL,normal,normal,normal,normal,normal
1558568703486222337,Nama dhugaafi wanta dhugaa namni jibbu sobduu sobee hojii sobaan sobaa jiraatudha . Namni dhugaa dhugaa beeku dhugaaf nama dhugaa raawwatee hinjibbu.,normal,abuse,abuse,hate,abuse
1523718700662398977,Lixa Shaggar Aanaa Gindabarat Ganda Dargeetti irreef gaachanni uummata oromoo waraana weerartuu haleeluudhan hedduu galaafachuun kaan madeesseetu kan lubbuun hafte boqattee jirti.,abuse,hate,hate,hate,hate
1433033031334383620,@USER Yaa waraana wbo Sila jaarsa ta auu dhabe Abba ijoolle ta auu dhabe humna koo saba koo gabrumma irra baasuuf hinqusadhuYeroon hundu Nima dhufaa Kan akkana hindhufuYeroon diina oromo itti ruktan AmmaDhaamsi koo yero magaala qabatuuf deemtan Kan duubaas Eeggadha karatti hambisa,normal,hate,hate,hate,hate
1478417485460226051,Gaaffiin @USER Gaaffii dhalootati! Shira kaadiree afuriitirra Sagaleen Miliyoonotaa haa dhagaa’amu! URL,normal,hate,hate,hate,hate
1525106526410653697,Baga Gammaddan.Afaan Oromoo Google irratti hojii eegaleera.#Google #translator #AfanOromo #Oromo #Oromia,normal,normal,normal,normal,normal
1442551338748030976,"Waraanni kumaandoo WBO haaraa eebbifame jedhamee biddeen abjuu wal nyaachisuuf social media irra deddeemaa jiru waraana shanee osoo hin taane dargaggoota tigraay kan maayikaadiraa irratti lammiiwwan qulquluu qalanii daguuggaa sanyii raawwatanii suudaanitti baqatan kan ""Saamriti URL",hate,hate,hate,hate,hate
1538156280153505793,"@USER The right action to ensure the common and federalist Ethiopia! Gaara/tabba irraa gad of buusuun dirqama warra olaantummaa bareeti.Itoophiyaan kan hunda keenyaati . Kan isaanii maqaa jaraan waammachuun mirga . Keenyattis gufuu ta'uu hin qaban.""Atis keetiin anis kootiin bashannani""",normal,hate,hate,hate,hate
1522957102980812801,Guyyaa 07/05/2022Hordoffii fi of eeggannoo Sochii diina Ona Gindabarat Karaa GOOBESSAA ( KARAA QILXUU SANBATA )Waraanni pp hiriiraan deemaa waan jirtuuf hordoffii godhaa . Baay'ina,hate,hate,hate,hate,hate
1544800500234784771,Dhugaa jirtuu Dhageeffadhaa Ergaa jaal marroo dibsaa haqa jirtuu dubbattee Kana fakkaataa kijjibdoonnii xurii Adda biliisuummaa ummata oromoottiidibuuf yaaltee fashalaayee jiraa hubadhaa yaa ummata a keenya dogoggora dhiisa cubbuudhaamaanaa ufffffffffffff URL,hate,hate,hate,hate,hate
1539001907674497024,Deebii Ajaa'iba Baqqaalaa fi Jawar Gaafiifi Deebii Hawaasa waliin Iowa . URL via @USER,normal,normal,normal,hate,normal
1466815786870263818,Nuti wonni beekuu qabnu amantii osoo hintanee akka sabaati sabaati ajjechaan duula motummaan nurrati banamee akka sabaati yoo ofirraa hindhorkine ammaas du'a saree du'uuti jirta isaata namaa keessaa hinjirtuu bakka jirtu of ilaalin dhamsa kiyya yoo sabumaan jiraatee amantiin jira,normal,hate,hate,hate,hate
1463645843551096832,By the way #Alamuu Simee osoma lolu osoma lolchiisu osoma lolu osoma kaatu Sanbateerratti abdii muratee gara shaggar deeme . Waraanni akka boolla waraanuu salphaa itti fakkaatee ture Isaa shaggar galee nan boqadha jedhu liqawanbariin ammas gara lolaa jedheen . URL,normal,abuse,abuse,abuse,abuse
1485971660926857217,Abbaa Koo Miskiina Gaaddisa Koo Narraa Muramee Biyya Ethiopia keessa mirgaan Jiraachuu dhabee Ajjeefamee Kosii Gubbatti akka reeffa saree gatamee haqa tokkoyuu argachuu mirga dhabee haqa isaa isiniif Ummata oromoo bal'dhaan Eega.#Hiree_Abduljebar_Hussien . URL,hate,hate,hate,hate,hate
1561398760562839554,Ani bar wonta akkanatu jirra wonta kana ga'umsa hin qabdu hanga gareen biraa nu jala fudhatu carraa kanaa nu jala hin dabarsini akkanaa gonna osoo jedhani rakkoo qabuu garu sima dubba isaan abshaala ati immoo gowwaa isaan biraatti tate kanatu si arsa.,abuse,abuse,hate,hate,abuse
1493938150296719367,@USER Ummanni harka dooluu kun bar ummataa mitiiUmmata horiidha eegee qofa hin qabne malee,abuse,hate,hate,hate,hate
1431676629881872391,Sodaachisoon Ameerikaan dhimma keessoo Itoophiyaa irratti godhaa jirtu ykn dubbachaa jirtu haacaaluu ummata adii ummata adunyaa kamiinuu biratti madaallii ykn kabaja qabaniif irraa akka isaan gadi off buusan taasise.,hate,hate,hate,hate,hate
1515284999225937923,Ololli lola hin taatu.Gidduu kana Qondaalonni PP olola sobaa tokko kan moonaa leenjii Zoonii Kibbaa rukkunnee barbadeessineerra jedhuufi kan biraa ammoo Ebla 15tti xiyyaara/diroonii kaasna jechuun keessoon facaasaa turani . URL,normal,normal,hate,hate,normal
1509287879788351500,#OromoVoice #OromosandS3199 #OromosandHR6600 Kuni Reeffa Milishoota Godinaa Shawaa Bahaati . Kan kana godhee moo Fannoo jedhama jira . Bayyee nama gaddisiisa ! URL,hate,hate,hate,hate,hate
1521517543835504641,Biyaa Abbaa koo Oromiyaa freedom isn’t free!!! Worreertuf gantuuf yoomiile hin jilbifadhu mirga koof biyaa koo ni falmadha . URL,hate,hate,hate,hate,hate
1489161946179977218,Injifannoo W3O kaaba Shaggar kaampii diinaa dhuunfateera Aanaa Ada'aa Bargaa Ganda Tulee Dasee bakka Gabaa Jimaataa jedhamutti Waraana PP kaampii keessaa buqqisuun afuura kutee kaampicha dhuunfatee jira . URL,normal,normal,hate,hate,normal
1434850764548190208,Jaal Gurmeessaa LammiiGooti kun hayyuu jabaa fi Dandeettii fi barnootaan nama jabaadha . Utuu garaaf jiraachuu barbaade nama Akka biyyattiitti aangoo barbaadeerra galuu danda'u ture . Inni garuu Cunqursaa sabasaarra gahu ilaaluu dadhabnaan daa'immansaa fi haadha warraasaa dhiisee,normal,normal,normal,hate,normal
1444159583182893057,@USER Karaan mana abbaa gedaa by Ali Birraa please!,normal,normal,normal,normal,normal
1485228566870736897,Kaayyoon Goototni Oromoo qaqqaaliin Kuma-kitilaan itti Waregamanii kaayyoo Ethiopia biyya fakkeessuuf utuu hin taane kaayyoo Oromia walaba baasutti Kanaaf Oromia empayera bututaa jalaa kana baasu qabsoo hidhaannoottin shakkii tokko malees Oromia dhiiga ilmaan ishetin Walaba baat URL,hate,hate,hate,hate,hate
1556396764424540163,OPDO-PP Abiy Ahmedi karaan Uummata Oromoo gargar qooduu irratti nubaasa jedhanii 1 . KFO fi ABO akka wolli hin galle godhuu 2 . Jawaariin gad isiini dhiifne jechuun Arsii gowwomsu Abiyiin wolli galeera jedhani olola oofu . 3.Wollaggaan akka diinatti akka ilaalaman olola oofu fi kkf,hate,hate,hate,hate,hate
1545100922417811457,Wayyoo wayyoo Namni akkamiiti Haadhaa fi Daa'imaa walitti rashana?kuni nama miti!waan bara PP Lafaratti ta'aa jiru dur Filmii isaa baqachaa turre . Way Amriidha teenyaa tun . URL,hate,hate,hate,hate,hate
1408120825354637325,Shiraa Jaal Abdii Raggasa Irati Motumman Habshaa Dalagee Oromon Mirgaa I . URL via @USER,hate,hate,hate,hate,hate
1451916513288482821,yeroo hundumaa rakkoo fi gadhumaa keessan nama itti manxasitu barbaadan . keessan gadi malee takka oli tahee hin beeku . URL,normal,abuse,hate,hate,hate
1472267187557650443,Qaalii Ilmaan Oromoo ajjeesaa hidhaa fi ajjeechaa nurratti labsaa Oromoon boo’icha keessaa ba’uu qaba’ nuun jedhu! Eebodhaan kan nu waraananirra Albeedhan kan nu muranirraa maaf dhiigdaniitu’ yakka! Kan nu ajjeesanirra maaf duutaniitu’ yakka!,hate,hate,hate,hate,hate
1499027718339547140,Waraana Adwaa fi Gootummaa abbootii keenyaa URL,normal,normal,normal,hate,normal
1559645647502016514,#Kibba_bahaaKibbaa Bahaa #Oromiyaa Godinaa #Arsii_Bahaa Anaa #Martiitti Guyyaa 16/ 8/2022 #Cibraan Hambaa_Aanoolee barii barraaqaan lukkeelee diinaa haxxeen hafuraa kutaa jira . Guutuu gabaasaa nu hordofaa lolli hanga ammaa ittuma fufee jira . Kaayyomsi waaqa!WBOn haa waaru! URL,hate,hate,hate,hate,hate
1472820813703356420,Barii sun baraa urgaa garii turee baraa oromoon jallaa hanggaa gubatii oromummaa ofii kabachisuuf mirii isaa soso'ee turee nyartuu garuu kaan ajeftee kan jiraan ajeftee ofii dubaa nuu debiftee numaa turaa malee numaa uraa jetee bonbiin . URL,normal,abuse,abuse,hate,abuse
1549000755918536704,Gootichi Waraana Bilisummaa Oromoo zoonii lixaa godina Qellem Wallaggaa ona Sayyoo keessatti waraana weerartuu konkolaataa afur daaraa godhateURL,hate,hate,hate,hate,hate
1435358007957753858,Sirnaa Hacee ajessee bakkaa boqatuu dhoorke . Motummaan kun motumaa enyuu akka ta'ee yoo singaale yoomu siin gaalu . URL,hate,hate,hate,hate,hate
1420307803319775235,Ta'uuf yoo fakkaatte malee eenyummaa kee jijjiirtee orma ta'uu hin dandeessuu garuu fakkaachuu dandeessaa . Fakkaachuu irra ofi ta'anii jiraachuu maaltu caala!,normal,normal,normal,hate,normal
1430421719970418689,Shaneen ummata irraa dhalattetti diina taatee Wayyaanneetti kan firoomte har'a miti.URL URL,hate,hate,hate,hate,hate
1358359099352756225,Karaa shiraatin aangoo qabate . Qabsaawota adamsee Artistoota gate . Barattoota barnoota irraa uggure . Lafa Xoophiyaa Suudaan fi Ertiraaf gurgure . Koroonaa sababsatee filannoo dabarse . Hayyoota hidhe . Nama Miliyoona 10 ol beeleesse . Saamichaafi gudeeddaan hojii isaati.,abuse,abuse,abuse,hate,abuse
1493702311377465345,Dargaggoo Oromoo Arbahim Mohamad jiraataa kaaba oromiyaa walloo aanaa harxummaa fursee ganda Waldahoo kan tahe gaafa guyyaa 12.02.22 waraanni Ethio makiinaa 10niin itti duulanii mana isatti marsanii boodarra mana isatti bombii darbatan innis bahee waraana 1 ajjesuun ofiifis du'e URL,abuse,hate,hate,hate,hate
1497629903910576139,Injifannoon baha Shaggar Aanaa Boosatitti galmaahe.WBOn Loltuu diinaa 36 ol ajjeesuu fi 26 ol madeessuu maddeen himan . Gumaan Abbootii Gadaa karrayyuu haaloon bahaa jira . Funyaan Adaamaa jalatti diina hurguufaa jira . Gogonbise gootichi WBO . URL,hate,hate,hate,hate,hate
1432484019103535104,Rakkoo ijoollee Mana hidhaa Suudii URL via @USER,normal,normal,normal,hate,normal
1524646356421337089,Raajii Bulaan naannoo Dirree Cirrachaa (Ashawaa Meedaa) bakka jedhamutti hidhamee jira jedhan . Yakka biraa dalageef osoo hintaanee maqaa #Jaal_Marroo dhahee waan dubbate qofaafi . Akka namicha isa raajii sanaa Abiyyiin waggaa 23 bulcha jechuu waan dhiiseef hidhame . URL,abuse,hate,hate,hate,hate
1413490288337719299,Bilisummaa Uummataaf qabsaayuu fi aangoo qabatuuf qabsaayuun garagara.Aangoof gororuu fi aangoo irratti goggoguun ummataaf osoo hin taane aangoof waan qabsaayame nama fakkeessaa.,normal,abuse,abuse,hate,abuse
1411725922017984515,#BreakingNews Gaara abbaa seenaa irratti seenaan #maqaleetti hojjetame irra deebi'eLoltooni Mootummaa federaalaa #daaraa ta'an.Viva #OLF,hate,hate,hate,hate,hate
1463356473963069444,Waggootaa 3 darbaan qe’ee Oromoo Keessaa deemuun Jaarsaafi Jaartii Ajjeessuun gudeeddaa raawwachuun saamicha raawwachuun qabsoon Oromoo dhigaafi Lafeen dhufe tasgabbii akkaa hin godhannee gochaa Kan Turee fi hariiroo shororkeessaa TPLF faana qabuu ifatti Kan labsee Shiftaa ABO,hate,hate,hate,hate,hate
1425499682508263430,Abiyyi Ahimad aangoo gadhiisee uummanni kan barbaade akka filatu gochuu qaba Sifan Hassantu jedhe URL URL,normal,abuse,abuse,abuse,abuse
1371738823852498947,dubbiin ilkaaniif qulqullina afaan keessaa kun rakkoo guddas uummata keenyaati.mee @USER ergaa cuunfaa dhimma qulqullina afaan keessaafi ilkee illee waa katabaa uummata dadammaqsaa!,normal,normal,normal,normal,normal
1563220734876389378,@USER Dalagaa qulqullina qabuu fi boonsaa ta'e hojjeennee argisiisuu qabna,normal,normal,normal,normal,normal
1425876671933075458,Dubbiin Abiy Ahmad 'Namni hunduu waraanatti haa duulu' jedhe kun akka salphaatti ilaalamuu hin qabu . Karoorri sirna nafxanyaa yeroo ammaa inni guddaan saba biraa biyya kana keessaa fixee qofaa abbaa biyyaa ta'uudha . Warra duulu kan fixuuf jirus nafxanyootumadha! Ilaallachaa.!,hate,hate,hate,hate,hate
1498689408509399054,Baga Guyyaa jala bultii ADWA Geenye Adawaan gafa gahuu Hacee Namnii dagatuu hin jiru jabaa seenaa deebise !!!! URL,normal,normal,normal,normal,normal
1461422471714902018,Ammee Godina wallagga lixaatti gandoota 18 kan of jalaa qabdu aanaan Yuubdoo guutummaan guutuutti to'annoo waraana bilisummaa Oromoo jala seentee jirti.,normal,normal,hate,hate,normal
1468532144934998022,@USER Albaatii maal jette? Dhoqqee akkasiitu nama of se'a Faandoo/Dikee harree/Dung!,abuse,abuse,abuse,abuse,abuse
1499456661056102403,Waraana Walitti fufaa guyyaa Sadaffaa qabatee WBO onoota Warra jaarsoo irraa Humna weerartuu (HAO HAA RIB PF Liyyuu Zamachaa Faannoo milishaa ) haleeluudhaan onichaa guutumatti buqqosee Amma Deemsa isaa gara Qarree Go'aatti godhaa jira.,hate,hate,hate,hate,hate
1501642901591408644,WBO Oromiyaa Bahaa Keessaa Socho'u Guyyaa Hardhaa Lola Guddaa Waraana PP Waliin Gaggeesseen Heddu fixee Nama 3 Kan Ajajaa 100 keessatti argamu Jiraa Booji'e URL,hate,hate,hate,hate,hate
1510217261918863364,@USER Yakki namichi Eritrea kan Abiy jedhamu ummata Oromoo irratti hojjachaa jiru daangaa darbeera . Nafxanyoonni olaantummaa akka argatan waan godheef harka Oromiyaa keessa naanna'aniiOromoo fixuun aadaa ta'eera . Warri osoo kan argitan diina jala hiriirtan gatii ulfaataa kafaltan.,abuse,hate,hate,hate,hate
1513947096583446534,Amaruu keessatti utuu shanee barbaadanii faannoon waraana mootummaa 27 daaraa goote jedhaan Galtoo,hate,hate,hate,hate,hate
1377186367071875072,Jenne BillisummaaAkka warra kaabaa Tuniizin jalqabaa Egyptiin qarqabaa Oromiyaa goolabaa Mootummaa azaabaa Mallas abbaa irree Fakkaataa adurree Nyaatee nu qoqoree!Dhagaa itti harree Billawaan diddirree Ibiddaan weerarree Firraa bufnee morree Sirna Abbaa Gadaa,abuse,hate,hate,hate,hate
1494365594904416259,Never forget our heroes . Ajjeefamnele akka sabati nagayaa dhabne . sabnii bira nagayaan jirata biyaa abbaa keenya irraati . Nuuti nagayaa dhabne jirachus dadhabne baqacha booyyaa jirana yaa Rabii siimatu beekka dubii teenya tana ahh URL,normal,hate,hate,hate,hate
1543728939264352256,@USER Jaal kamaal Eebboo dirree irratti diina isaa waliin osoo wal falmuu wareegame hoggaa ati dheengadda na gaafatte sana an wareegamuu isa quban qaba garuu gootaaf hin bo'amu hin iyyamuuf bolla ke daadiin haagutu kaayyoo ati urratti kufte bakkaan geenya jedhama malee,normal,hate,hate,hate,hate
1465062946212622350,Suurichii ni duubatti kanaaf dhalii Oromoo enyuuf fi enyummaa kamiif akka du'aa jiruu warii galeefii usee fi warri osoo hin hubatin wajjin duula jiruu irraa akka of qusatanii fi OLA makaman gafana ykn garaagarummaa Gobana Daceetiin Addaa mitii isaan URL,abuse,abuse,hate,hate,abuse
1471132435756818437,Mirrigaa sabatti diina yaamutu guute.Goobana Daaccee fi Fitawuraarii Habte goorgis Diinagdee Atse Minilik Jaagamaa Keelloo Aste Hayile sillaassee Tafarii Bantii Dargii OPDOn Wayyaanee Warri tansformation pp nurratti yaamee naggasiisetu saba diinatti kenne.Mirrigaa!,hate,hate,hate,hate,hate
1529433047761813504,WBO’n Giddu Galeessaa fi Kibbaa Oromiyaa keessatti diina aleeluun Injifannoo boonsaa galmeessee Qeerroo Bilisummaa Oromoo URL,hate,hate,hate,hate,hate
1494979194123694080,Godiina Shawaa Lixaa Aanaa Iluu galaanitti Qeerroon 10 Rasaasa waraana PPn ganama kana ajjeefamaninii jiru . Namoonni ajjeefaman kunneenis maqaan isaanii@USER URL,normal,hate,hate,hate,hate
1471255724030312450,Gootota Karrayyuu waaraa aadaa fi dudhaa Oromo issa ganammattin waaraa jiratu! Baay’ee na boonsa gootumma keessan fi calaqeen Oromummaa! URL,normal,normal,normal,hate,normal
1446367393996025875,@USER WBO eebbifami mirgaan gali diina oromo fi oromia haxaawii balleessi,hate,hate,hate,hate,hate
1521870908801097730,#BILXIGINNAAN JIJJIIRAMA BADHAADHINA BIYYAAF BUUSAA JIRU XIQQEESSANII ILAALUUN DHAABBACHUU QABA . WAANTI FAALLAA OROMOO DHAABBATEE MILKAAYE HINJIRU . #PPn ni baddi . URL,normal,hate,hate,hate,hate
1415145518188072960,Warrii Mana keessanii Owwaa nyatanii Owwaa dhugdanii Jartii Jala ciiftan Hirribarra ka.a waraana bilisumma keessan bira dhabadhaYaa Oromo Silaa waranii bilisumma Oromo kun jiraachu batee Anii Oromo jenne subbachuun Nihafa URL,normal,normal,hate,hate,normal
1537818836270993408,@USER Warra hojiin firatis diinattis agarsiisu abbaa dalgoo!,normal,normal,abuse,hate,normal
1535676130082050052,Dhimma mana keessaa kana akka salphaatti hin ilaalinaa! Maalif akka ta’e hinbeeku Oromoon alagaa caalaa garaa walitti jabaachaa jira . Hawaasni keenya kana gidduutti gaaga’ama hamaa keessa jira! Dhimma mana keessaa kana akka salphaatti hin ilaalinaa! URL,normal,normal,hate,hate,normal
1512791337237721095,Abiy yaalii yaalaa turetti . Yaalii Oromoota gargar qoqqooduuYaalii qabsa'oota gargar qoqqooduuYaalii waraana Oromiyaa diiguuYaalii Oromiyaa qoqqooduuYaalii Oromoo bituu hidhuu ajjeessutti hin milkoofne . Amma yaalii badanii balleessutti jira.,abuse,abuse,abuse,abuse,abuse
1457420601816137732,Maraatichi Abiyy jedhamu suni akka Darguutti tasuma carraa biyyarraa itti baqatu kennamuufii hin qabu.Inni ummata fulduratti adabbii warra kana booda Abbaa-Irraa ta’uu barbaadaniif yaada abaaramaa akka isaa qaban barsiisaa fi jiilchaa ta’e wahi adabamutu irra jiraata.,abuse,abuse,abuse,abuse,abuse
1439080824075399169,Utuu waraqaa adii farramtuu udaan adii buuste,normal,abuse,abuse,abuse,abuse
1427839648068472832,Warri OPDO’f shinxii gattartanii na falmaa fi arrabsaa ooltani OPDO duris diina oromooti ammas diina oromooti gara fuulduraattis diina oromooti PERIOD!! #Oromo,hate,hate,hate,hate,hate
1473388560917188608,Mudde 21/2021Abbaa murtii #Malkaa_Wiirtuu Aagaati . Ebla 26/2019 yakkaa fi badii tokko malee sirna nama nyaataa Abiyyiin ukkaanfamee hidhame . Murtee jal'aa irratti darbeen yakkamee gidiraa argaa jira . #Oromummaa tu yakka ta'e!!@USER URL,hate,hate,hate,hate,hate
1491070080805109760,Waraana bilisummaa Oromoo fi waraana bilisummaa Gaambeellaa!Humnoota wal tumsan! URL,normal,normal,hate,hate,normal
1432311936029499403,@USER Wojjin numiidhuu dhiiftee keessaa ba'uu keetiif galatoomii amma sirna tortoraa mililik kana erratti jabeessitee qabsaa'uu qabda,hate,hate,hate,hate,hate
1530453335177830400,@USER Akka hin taane ta'ee qamaadiin quna kudhaan daaboo tokkoo ta'eEegee fi sheena'un duuba oolaNiitin gadheen irsa hamati,normal,abuse,hate,hate,hate
1409196454053355523,@USER Oromoo keessa ergamtuun du'a saree duute seenaa keessatti hedduu dha hedduu isaanii seenaan isaan hinyadatu dagatamanii jiru . Kunis akkasuma bilaasha yeroo xiqqoo booda jirachuu isaa kanyaadatu yoo ta'ee ta'e maatii isaa qofa . Kanuma duuti ergamtuu namuu hinmarartu . Du'a saree,abuse,hate,hate,hate,hate
1530544866584829952,@USER Qumata Abba fi hadhaan diqalaa goda seentuu lali mee maqaa habashatiin jabo oromo afan qabde nyatee garaa tulltee dhukkuba sukara fi sogida dhumte chew nafxanyaa oromo keessa,abuse,abuse,hate,hate,abuse
1377629082683375616,Abbichuu Ilma Abbaa Gadaa jennee isa waggaa sadii baranaa qodaa caccabsaa turre tokko yeroon yaadadhu.,normal,normal,normal,normal,normal
1555040698168397826,@USER Dhaaba waayee gandaa dhalaguu fi calaysiisuu ka akka (OSA) gadi bayanii itti hiimuun oduu gandaa intaasiisuu . Akka Oroomoti gara fuunduuraa deemu yoo barbaane dhaaboota akkana danqaa qabsoo tayan expose gochuuf itti himuun barbaachisaa . namnii hunduu dirqama qaba.,hate,hate,hate,hate,hate
1551619289676922880,Wow . lamaanu ama oboleessa kooti jeechuu'dhaa?! baga Oromo taatan isinin jedha Hunde fi Balcha . URL,normal,normal,normal,normal,normal
1428858940641751042,Tokkummaa keenyaan wardiyaa biyy Keenya taanee diina uummataa oromoo fi itoophiyaa balleessina jedhu uummanni aanaa burqaa dhintuu araddaa kurfaa galma URL,normal,hate,hate,hate,hate
1543167008883228674,Humni misoomaaf wal ijaare Badhaadhina waloof salphaatti milka'a! URL,normal,normal,normal,normal,normal
1451915805285703687,@USER WBO WBO jechaa hin maaratin . WBO akkuma kee basaastuu fi ergamtuu Abiy Ahmed malee inni dhugaa lafa irra hin jiru . kanaaf FCB WBO ofirraa haaqun Abiy miidha malee ummata oromoo ni fayyada . olola keessan kan addaan hin cinne Ummani fi Dhaabanni fcb ni hifate.,hate,hate,hate,hate,hate
1336042580044288002,.NafixaanyaanTplf sodaatan tti Tplf kudhan qabu dha Raayyaa ittisa biyya gara miliyooni tokko oli Tigray tti eergan kuni kani ibsuu akka Nafixaanyaan sodaatu albaatii taate Nafixaanyaan sodaa guddina gadiddu ofi wareerrti Oromiyaa yookani du'aa,hate,hate,hate,hate,hate
1467528925484138498,#Sabni olmaa kana dagaate nama kana diinaaf dabarse kenne gale raafe #Bilisoome ofiin ofii bulchaa abdii jedhu nama keessaati dukkannaa'a.#Oromoon osoo dhugaman bilisoomee ofiin ofii bulchuf kan qabsaa'u taa'e nama qabsoo sabaa kanatif arsaa kafale hundaa ni kabaja ni tiksa ture . URL,normal,normal,hate,hate,normal
1462288872499470340,@USER Maal jettaa tortoraa gangee wayyaanee?,abuse,abuse,abuse,abuse,abuse
1449303233281904640,@USER 25mil warra soddaa badhaasa . Yeroo sanatti Kilabni magaalaa #Adaamaa rakkoo faayinaansiin muddama cimaa keessa ture . Ji'a muraasa booda Uummanni Booranaa hongeen dheeratee loon harkaa dhumuu eegale hawwasumtiyyuu bishaan dhugu dhabee corroqa dhugaa jira . URL,normal,normal,normal,abuse,normal
1513025293006643200,Gammachuudhaan sirratti dhiichisuuf onnee ITTI horuu TAATI . #Oromoon diinasaa manatti ITTI adeemeef adabbii CIMAA AKKA QABU AGARSIISUTU IRRA jiraata . Diinni OROMOO akka kabajuuf yoo feete #ABO CINA hiriir Hidhadhu . Hidhachiis . NAFXANYAAN YAADA gargar siciruuf DIINA alagaa URL,hate,hate,hate,hate,hate
1457736420940914688,@USER dunuufatini wal jala yaa'uun kaleessa hafe . warri kaleessa maqaa WBOtin dhaaloota kumaatama ficisiise hardha aangoo walii qoodee jireenyaa Hotela godhate . WBOn hojiin isii guddoon oromoo basaasu fi akka dhaabni biraa qabsooti hin seenne gufuu uumudha . kana itti milkaahaafii jira,hate,hate,hate,hate,hate
1526936422732730369,Only stupid or PP agents think that Jawar will ever get closer to PP . Namni si hin beekne si hin madaalin jedha Oromoon . Jawar tarii rakkoo biraa qabaachuu dandaha garuu inni nama saba isaa ganuu miti . Namni Jawartu Oromoo gana jedhee yaadu nama dhama'e ykn ergamtuu PP qofa . URL,hate,hate,hate,hate,hate
1454515711494213638,Gowwummaan hanga diinni dhaqee karaa isaa irratti rukutuuttii waan hunda sobaa see'aa jarraa akka Habashaa kanadha.Hima diduun du’aa hin diduu jedhan . URL,abuse,abuse,hate,hate,abuse
1456662097480257538,Waraana Tigraay: Ameerikaan lammiileenshee hundi Itoophiyaa dhiisanii akka bahan waamicha dhiyeessiteEmbaasiin Ameerikaa magaalaa Finfinneetti argamu lammiileen isaa Itoophiyaa jiran atattamaan biyyattii dhiisanii akka bahan gorsa dabarse.URL,normal,normal,hate,hate,normal
1501224424552697856,Lixa Shaggar labsiin Qeerroo Bilisummaa Oromootiin labsame rifaatuu uumuun waraanni pp waan qabee lakkisu wallaalaa jira . URL,normal,hate,hate,hate,hate
1467501204414648329,. Waahee Ergamaa keenyaa irratti lubbuun keenyaa nummararuuGowwaan jaahilli akka barbaade jette sun Rabbii qixaaxa isaa adduniyaaf aakiratti sitti habuusu.Amantaa keenyaa Ergama rahamata Ergamaa bareedaa akkana xuquun kee gaddeebii namaa ta uu URL,abuse,abuse,abuse,hate,abuse
1411743741522612226,Injifannoo WBO zoonii lixaa 04/07/2021Gaara abbaa seenaa Waraanni shiftaan uumnata dararuuf baate gootichi WBO'n diina saba oromoo kan taatee daaraa godhee injifannoo adda galmeessee jira . Ishee kaan harkaan qabee jira Gama meeshaatiin gosa meeshaa baayyee galii godhe ! URL,hate,hate,hate,hate,hate
1381942039177232390,@USER Gurmuun cubbuun haacaaluu galaafatee fi qabsaa'ota gameeyii yakka takka malee hidhe oromoo kumaatamaan hidhee Ajjeesee ramadaan kariim joo jedhu hedduu na aarsa . B/c gurmuu jiraachuu kee hin barbaanne baga geesse yoo siin jedhe si guba . Anyway haqa keenya rabbi haa baasu,abuse,hate,hate,hate,hate
1408463352658075652,Gadda Guddaa: J Dheengee Hussein har’aa ganama Nairobi boqote URL,normal,normal,normal,normal,normal
1483337632625135617,Isheen tun warra mangiftii deggeran nii AarsiteOromoon Hanga biyyasaa Oromiyaa irratti Abbaa ta'utti Kun itti fufa yaa jooraa URL,abuse,abuse,hate,hate,abuse
1483486415245778951,-Karoora Bilxiginnaa/EZEMA/ABN-Heera biyyattii haarayaa-waraana Oromiyaa fi Tigraay-Mariin Biyyoolessaa moo tiyaatira biyyoolessaa - BBOn ergama Bilxiginnaa/EZEMA/ABN galmaanHoggantoota ABO hiikuu dhiisuunKiibxata galgala sa'aatii 11:00 (10:00 AM EST) tti nu eegaa! URL,normal,normal,hate,hate,normal
1427565782435782674,Itoophiyaan yero muddamaa keessaa seentu afaan Oromootiin boossi Gaafa Rakkoo baate ammoo Oromummaatti duulti.Kun ta'ee darbee jira amma walitti barree jira!! Oromoo WBO Jabbeessaa,hate,hate,hate,hate,hate
