id,tweet,anno1,anno2,anno3,label
1252318265600245763,"waze wano sathane ncami😳☹️💔... lomuntu akamukhethanga esontweni, they dated ngokuthandana kwabo.. nobody forced nazareth principles on them.. there was no pressure ingane ishawe ubufebe ethekwini ##url",abuse,abuse,abuse,abuse
1390368030442524672,@username kudakwe wena malebe akho... ##url,abuse,abuse,abuse,abuse
89495303,sawbona bab'umshengu ngicela nje ukdlulisa umkhonzo wami emndenini wami ose hlokozi entapha ka mkhobolo naka gudlucingo ka mchunu kubo sdudla ngibathanda kakhulu @username #ezingasozezabuma,normal,normal,normal,normal
913700698080104448,ukuthenga ingulube isesakeni,normal,normal,normal,normal
89495223,"@username i meant mawungena mali,asikho isifebe esizolahla.",abuse,abuse,abuse,abuse
89494446,😂😂😂 ikwenzan lentombazana ikonwaya amasende😂😂😂#thequeenmzanzi,abuse,normal,normal,normal
89495287,unawo yin umthondo wokus'bhebha ? ##url,normal,normal,abuse,normal
809835600538955776,balele balele umama nobaba ubhebhana nami msunu kanyoko #memulosongs ##url,normal,normal,normal,normal
89494702,udakiwe msoon kanyoko ##url,abuse,abuse,abuse,abuse
948508251771072512,ngathi angan'bhebha uwenger ##url,normal,normal,normal,normal
1206129591657672704,"@username the entire planet has a mental health problem because of the violent cult of death that is capitalism. ukusa okubabanga babhale kanje, asile amabhunu yezwa.",normal,normal,normal,normal
960580331706437633,lingode ndaba gqigqi kanzamela lebe liyabhakuza  shuqulu kazibalwa zibalwa abazaziyo  nomasikisiki  nyoni esindwa yisila sayo wena owadela izinkomo  wathenga amadoda  ngoba ayakusebenzela  lingode ka-ndaba ##url,normal,normal,normal,normal
1176840480425951238,hlukanani nokuhlukumeza amabhunu. bayekeni bakhe isikole sabo anixhumi anixhasi. imali yabo futhi ilungelo labo.,normal,normal,normal,normal
89494548,"into emmandi ""@username : dear zulus: what does ""isitabane sizwiswe ulozolo sashintsha"" mean? yintoni ulozolo?""",abuse,abuse,abuse,abuse
1580820042802860032,she said “asambe uyong’bhebha bhuthi” ##url ##url,normal,normal,normal,normal
89296684,@username msunu wephepha.  live👏🏾your 👏🏾best 👏🏾life!,abuse,abuse,abuse,abuse
89495290,fuseg msunu rt @username : kazi @username ugqokeni namhlanje njengoba ayegqoke icathulo zokhamba idakota,abuse,abuse,abuse,abuse
665941049416765440,iyellowbone elilodwa nilishintsha nonke bolova bam,abuse,abuse,abuse,abuse
89495723,umuntu akuthembise sex jiki jiki sekukhona ikinga khona encane aibo wenja!!😡😡😤🤬,normal,normal,abuse,normal
401265620760952832,"😂🙈😂🚶 “@username : lmfao rt @username : unyoko isduphunga stabane rt @username : isduphunga, isidwanyampuphu umuntu othi isondo ithayi.",abuse,abuse,abuse,abuse
366079103520088064,"uma ulifuna ngzokthengela nendoda yakho ""@username : ukuhlupheka ukungabi nemali yamaticket rt @username : ubutabane nje ukyobuka r.kelly",abuse,abuse,abuse,abuse
456524844276785152,generationz witout. ngamla or wandi ayikho mnandi bt imuncu. ningabafaka bonke. abasha kodw abenzi mehluko omkhulu.,normal,normal,normal,normal
1125332746124107776,inyama nama nqina kuhlanganaphi  okudayisa ididi 🤔,abuse,normal,abuse,abuse
89495644,yahlupha le nyoni 😂😂😂 ##url,normal,normal,abuse,normal
1327513091932905473,umaskandi ne mfene yini kangaka kqale kwathiwa malini imfene kshuthi uzostshela inani ke u bahubhe ngoba uyaydayisa.  nomunye wadelelwa kwathiwa mawfuna imfene edayisayo wozoylanda ibiza usheleni.🤣🤣🤣🤣🤣 inkulu indaba ne mfene  🤞🤔 ##url,normal,normal,normal,normal
1170201621655171074,"abafazi njalo bamanzisa imicamelo bekhalela ubufebe bamadoda....this time around dr patty grace ubhule umlilo nge paraffin , so kubuhlungu ke manje?",abuse,abuse,abuse,abuse
89296592,@username eh! nayi ingulube inginonela.,normal,normal,normal,normal
89494619,"people like somizi should learn that the world does not revolve around them, kanti yena akazi yini ukuthi the bible condemns ubutabane?",hate,abuse,hate,hate
1329519374764548101,umphakathi ubambe imfene saphuma sonke sumphakathi... .manje ilokhe ibuka mina😭 ##url,normal,normal,normal,normal
89494978,@username uyamazi nje unobuloyi kuthi kukuhle amoshe i am now even contemplating to buy him imfene just to formalize lobuthakathi bakhe avelayigibele straight🙈🙈🙈,abuse,normal,normal,normal
89495852,@username 😀 abelungu bayingoz akobe niyabona,normal,normal,normal,normal
1197845705404174338,bathi iyabafebisa abantu le mfene le : 🙈🙊🙉 ##url,normal,abuse,abuse,abuse
89296585,@username sho msunu wakho.,abuse,abuse,abuse,abuse
1132944186683076608,@username ukhuluma igolo nje wena,abuse,abuse,abuse,abuse
1236612823222030336,😂😂😂😂😂😂😂😭😭😭.. bhebha lapha ##url,normal,normal,normal,normal
89495147,#isidlosasekuni ngiqale kahle ngafidumeza ububende obuhlobe kwamnandi ngehlisa ngo 2 litter womncindo ngiya slima kulezi nsuku @username ,normal,normal,normal,normal
1266463549444014086,jaiva njenge ngamla sani 🕺💃🕺💃🕺💯💯🔥 @username #lockdownhouseparty ##url,normal,normal,normal,normal
89296448,@username masimbakho. ngiphi mali,abuse,abuse,abuse,abuse
89494642,☹ rt @username : yey usabathe uyasiyekisa isifebe ukufeba kodwa sona asifuni :(,abuse,abuse,abuse,abuse
89494539,"ungabuzi okuningi. bhebha nje “@username : boghel, ngicela ukubuza. yini le enenza nilahle kangaka on nye??? hahahahha”",normal,normal,abuse,normal
89296697,kungani ikholwa kungamele lidle ingulube?.  impendulo uzoyithola kwi tende lomcimbi ngaphansi kwe ngosi izihlabelelo zama nazaretha   7:30 @username ,normal,normal,normal,normal
89494983,"@username happy birthday ku mandla njinji magwaza khula nkunzi , awungizame ngekhubalo lemali ndoda ay kubi😅 wena owagolozelwa imfene le ezintabeni zokhahlamba. 🎉🎉🎉 #ukhozifmvabs",normal,normal,normal,normal
89494785,"another hit after ""mshove"" manje sithi ""mkhuze uzobhebheka"" 🔥🔥🔥🕺🕺🕺 ##url",normal,normal,normal,normal
89495707,#highschoolfacts 1)isela 2)isifebe sakhona 3)3 best friends 4)amajitha ahlala eneat 5)ilo ohlala efunda bt akawatholi ama marks aphezulu,abuse,abuse,abuse,abuse
89494821,"omahosha abasafun uk'sebenza, yeka lapho. 😂😂😂😂",abuse,abuse,abuse,abuse
89494605,iyakuthenga ukudla lowo mgodoyi (dog)? ##url,abuse,abuse,abuse,abuse
89495454,"ingulube iyanginonela, emini kushisa nokwenza",normal,normal,normal,normal
680491107252334592,again isende liyasindisa ##url,normal,normal,normal,normal
89296668,ungazos'dakelwa msunu wenja ##url,abuse,abuse,abuse,abuse
1037002055674675200,@username hambo buza intombi yakho slima,abuse,abuse,abuse,abuse
785968945329299456,@username ungabe usapholisa maseko phuma uchele ngentelezi mawube nenhlanhla uzoybona imfene🌚🙈😀😂nokthi igitshelwe ubani,normal,normal,normal,normal
89494812,"@username zala abakho ubafundise ubutabane please don’t include all of us in that,",abuse,abuse,abuse,abuse
933670757347024897,@username pho why they ngangikunyisa ngeskim mhlathi wakho ##url,abuse,abuse,abuse,abuse
89495429,@username lalela wena ungasifaki ekunyeni kwakho yezwa 😤ngampela thina mazulu singenaphi la? okusalayo  kuthi huuu uthanda ungathandi 😂,normal,abuse,normal,normal
89494614,masimbakho eskom 🙄,abuse,abuse,abuse,abuse
89494458,unenyoko-nyoko maan lomfazi wokuqala yazi... #uthandonesithembu,normal,normal,normal,normal
89495837,"@username 😂😂😂 ""ngithi wenja""",normal,normal,abuse,normal
1410589899112255494,@username uyaphapha wena shlama,abuse,abuse,abuse,abuse
89495096,"@username ""aw'dlal' igqomu lapho, ungangenzi 'sdomu"" ##url",normal,normal,normal,normal
954754253276446722,lmao wena shlama uqamukaphi? ##url,abuse,abuse,abuse,abuse
89494655,kodwa wasinyisa wena sani @username msunu! ##url,abuse,abuse,abuse,abuse
89495274,"""kudayisa imomozi layikhaya""  #erased",normal,normal,abuse,normal
89296702,umuntu athi they had a shitty day ekade ehamba nami haibo wenja nam uyangbala yini? ##url,abuse,normal,abuse,abuse
1413136642718584846,@username uyigolo wena msunu kanyoko,abuse,abuse,abuse,abuse
660838969177939968,iz'sdudla ezijaiva so!  busiswa dancers!  #idols,normal,normal,normal,normal
623849448788099072,kwaaaaa  bathi lamakhaza afebisa ngisho nabadlisiwe 😂😂😂  baphinde bath lamakhaza enza omahosha bakweletise 😂😂😂,normal,normal,normal,normal
89495557,uziphumele slima😂😂... ngzokfaka ksasa ngsadakiwe.. ##url,normal,normal,abuse,normal
1129750004795629569,@username but nawe uyishlama mgodoyi,abuse,abuse,abuse,abuse
89495715,lo mlungu uyakhuluma bo,normal,normal,normal,normal
89296812,asithembe ukuthi ngeke ifike la imonkey pox,normal,normal,normal,normal
1625203279176077323,@username ngiyalisaba isende 🤣 ##url,normal,normal,normal,normal
1240911794459357184,"@username 😂😂😂😂😂 sengimungenile, sekusele ashiye leya nyoni yakhe 😂😂",normal,normal,normal,normal
667428362936262656,😂😂😂😂😂😂😂 masimbakho 😭😭😭😭😩😩 ##url,abuse,abuse,normal,abuse
89296555,@username kanti ngokushaya ubaleke njengamanzi slima,abuse,normal,normal,normal
566448966385299457,"lol mxm ""@username : kwathiwa asandisane. ""@username : bazo meter ""@username : aba complaini. ""@username : bazoni bhebha ke namuhla.""",normal,normal,abuse,normal
1580278624908820480,"@username 😂😂😂😂usho amasende kayihlo abolileyo a green, nobuso bojwabi ##url",abuse,abuse,abuse,abuse
89494463,@username yebo shlama uwe wonke lo!😂😂😂 angphucwangan sesi hlukana 😂 igift enjan ebuyele mumva😭😭😭😭,abuse,abuse,abuse,abuse
89495192,kungangifanela yini ukuba istabane?😜😂🙆‍♀️ ##url,abuse,abuse,abuse,abuse
89495822,@username hamba e phayndane kwamagenqe mtase awekho amakula la egoli 🤣🤣,hate,hate,hate,hate
466520931972968448,usolanji lona fanele akhiphe inkomo yokugeza umuzi waka jay z. angikaze ngiwabone amanyala anjena.,normal,normal,normal,normal
89494512,"🤣🤣🤣🤣🤣🤣 ""awani amasende?!"" 💀💀💀😂😂 ##url",normal,normal,normal,normal
89495508,oyellowbone 🙏🙏 nangu omunye ufuna u90k bayayithanda imali ngeke amandla erand engehli ##url,abuse,abuse,abuse,abuse
89495066,"i’m gonna shine in the dark njenge stars eb’suku, sing all day njenge nyoni zezulu ngoba ngibonga bonke labantu base kasie, uthando olungaka ngigcwele ngalo ❤️ ##url",normal,normal,normal,normal
89495132,agcine egobeke inkani amabhunu? phela 2011 bafuna bagomela bathi inkomo ingazala umuntu ##url,normal,normal,normal,normal
1307419259400851456,who ever started dark skinned slander msunu kanyoko in fact golo lanyoko ngcili egxiza ibunu nhlunu,abuse,abuse,abuse,abuse
89495806,"@username mphemba, wena wase lenge. kumele ungene kwizithakazelo. wena onemali esinda amabhange nakwi mampara week👏🏾👏🏾",normal,normal,normal,normal
89296783,abanye benu la kushoda ukuth nithenge imfene.. kuze nibe abathakathi abagcwele.,normal,normal,normal,normal
89495207,"uzothi uyaahleka kanti angiksabi ""@username : lmao! rt @username : stabane rt @username : sekcacile ukuthi imina ngedwa onendoda enhle""",abuse,abuse,abuse,abuse
89494734,@username ubutabane nje lobu. indoda enjani elokhu izithinta isende...sies maan,abuse,abuse,abuse,abuse
1032269860972253184,"indaba yaloyamlungu or ibhunu, whatever he is, umbhoro ne eff bazoyilungisa.",normal,normal,normal,normal
89495137,"@username ngqingili, nkonkoni or isitabane. now what?",abuse,abuse,abuse,abuse
408669332483608576,"uzobhebheka ""@username : mfundo stays lol(ing) to my retweets njalo nje",normal,normal,normal,normal
89296500,@username ungasijwayeli amasimba msunu kanyoko,abuse,abuse,abuse,abuse
89494595,"@username la bafo uma umlumgu noma ungaluphi uhlanga , china , amakula . umthetho uyathamba kubona kodwa makuthina sizwe esimnyama umthetho uyaqina",hate,hate,hate,hate
1579602361328472064,@username you should stand with mnangwangwa uphume endabeni ezingakufuni kwerekwere,hate,hate,hate,hate
882531531557937152,julius malebe qhathizwe lol ##url,abuse,abuse,abuse,abuse
1288889256501444608,@username hheyi lingazibekile phansi ibhunu 😂😂,normal,normal,normal,normal
1019480428053434369,"@username bonga usane jean ye hemisphere, uyinja kakhulu umanqele",normal,normal,normal,normal
89495106,"hebanna, if you couldn't wait why did you do it?. you seem happy phela ukuthi uzobhebheka. ##url",normal,normal,abuse,normal
637339077075955712,@username qala ngomsunu kanyoko,abuse,abuse,abuse,abuse
737949132925603840,@username ngiyakukhumbula wenja 😩😩😩,normal,normal,abuse,normal
1449088091336097799,amaxoki ku lendawo ningamamenemene msunu yenu futhu 🙄🙄🙄🙄🙄🥺nonke enimenezayo,abuse,abuse,abuse,abuse
513750055350972416,abelungu ngoku ? #ourperfectwedding,normal,normal,normal,normal
1372408468636901378,sekusile ke jehovah umuntu usezosindwa amasende imini yonke😭,normal,normal,abuse,normal
89494772,😂😂 bathi imnandi inkomo ezacile nje🤷🏾‍♀️ ##url,normal,normal,normal,normal
1475162609343242243,"@username follow back spice people, amakula ayahlupha yazi ahlula nomandela ##url",hate,hate,hate,hate
516949859904270336,"impama edingakalayo @username : ubutabane""@username : indaba yokukhuluma isingisi ninodwa as olova nisazi isizulu nonke ukudelela nje!""""",abuse,abuse,abuse,abuse
1476911923811790851,musa ukukhuluma igolo.. coz ngzofaka lesa sthombe ubhedelwa ama tender 2018 ##url,abuse,abuse,abuse,abuse
89495131,waze wayishaya ke inkawu ngenja😂😂  imfene ibhale ufokof phezu komunye la kuwe🤣 ##url,abuse,abuse,normal,abuse
520988696817205249,s'phukuphuku se ngamla...geez...uvelelwe!! ##url,normal,normal,normal,normal
1540909600072925185,bamb'ithambo entombini......heshe babhemu😜 ##url,normal,normal,normal,normal
1476151629376364545,@username yakhumbula nithi imomozi 😭 ##url,normal,normal,normal,normal
89296570,#imbewu 😥 mazulu,normal,normal,normal,normal
1102972064686923782,@username can you elaborate ngamla? yini le ayenzile engeke yenziwe ngumuntu ophilayo ekhanda?,normal,normal,normal,normal
89494524,@username ukhuluma nama follower akho abelungu?,normal,normal,normal,normal
1069205989688311809,"ungas'bizi ngey'lima, wena slima!!! ##url",abuse,abuse,abuse,abuse
89495221,"yey wendoda awazwani nodoti""@username : uzoth'uyaphapha ngik'dabule nge mpama shlama sikanyoko"" lol eyi amanye amajitha awophuma silwe yerr",abuse,abuse,abuse,abuse
1353620687756398593,"aibo saze sanyuka bo ischool fees sandalo guys.   yazi wavele wapetuka umoya wami ngiqala u2021.  mese ishlama somfana sifike sesithi nje ""my boy speaks such beautiful english"". aibo wenja uyasazi leso sngisi ngisikhokhela malini????",abuse,abuse,abuse,abuse
1134535069664722945,"kusasa uma usecape town nendawo ezakhele ikapa ogeorge,hermusmas,worcester njalo njalo zibeke ethubeni lokubona isilo somaskandi bukhoma egugulethu rugby stadium.   ingoma edume izwe lonke… ##url",normal,normal,normal,normal
1571738080096276481,nize ningavumi ukuthengwa ngo zibandlela malungu ka khongolose. wakwenza e nasrec ningavumi manje.,normal,normal,normal,normal
1617771807435821056,"usiya uthe “mana kancane mazulu, asisebenze sizohamba ngabo 6 to 7. ngenzela wena njalo”.  we left the office some time around 7pm, ngifika namhlanje kune email ethi usiya akasekho emhlabeni 💔😭😭. kanti uthixo unjani?",normal,normal,normal,normal
1523283829297131520,@username akusona isitabane lesi?,abuse,abuse,abuse,abuse
89494954,golo lakho 😂😂😂 @username ,abuse,abuse,abuse,abuse
1303817694278496256,"@username yaz umuntu wacishe waduba ikhaya ngokhothipani abadakiwe nje, ey ngoba imomozi!! 😩😩😂😂",normal,normal,abuse,normal
89494710,"iyazi abafana ukundlula yonkinto, kodwa eskoleni akwi sdomu umhlolo",normal,normal,normal,normal
1062969110752043008,qoma ntombi ngafa yintlamba kanyoko!!kwakuhle ezweni sesihamba madoda ##url,normal,normal,normal,normal
89296426,ukube ngise thekwini bengzoya ka msunu wenja 😭 ##url,abuse,abuse,abuse,abuse
89494737,everton masimbakho... 😭 ##url,abuse,abuse,abuse,abuse
89495278,@username cha ujesu yena ngeke abuye! ubaba nje ungcolile kangangokuthi woman will be scared to leave their children with with us man. ubonisa into engalungile emphakathini bekumele aphawulwe amasende nje klaar abe yinkabi,normal,normal,abuse,normal
1208670733351698432,abantu bajwayelana amasimba uma ungenayo imfene.,abuse,abuse,abuse,abuse
89495414,@username igolo lanyoko ifool,abuse,abuse,abuse,abuse
600008078185095169,"nope: ""@username : lol""@username : @username bayayidla ingulube""""",normal,normal,normal,normal
1211793998106562561,usuncuke umahosha nge phutha🔥🔥 ##url,normal,normal,normal,normal
1415558232043671555,@username udakiwe wenja!!! ukhuluma ubhotshisi wena uyasisuzela,abuse,abuse,abuse,abuse
89494979,"how so? ""@username : hehehe!!ubufebe obuvuka ebantwini ebusuku,buyothusa!!""",abuse,abuse,abuse,abuse
966663089889439744,@username # nami ngikhona ngila ezonke safa abantu betoyiza amakula bawashaye onke asikhini nokwenzani @username ,hate,hate,normal,hate
644519152837885952,"mina angazi ""@username : @username lol kuncono lokho than istabane i mean i don't mind kodwa nje alikho ayoba ☺""",abuse,abuse,abuse,abuse
1114512732571746304,"ubufebe buyafana nobuthongo, buyazi’fikela nje 😴😩💯",abuse,abuse,normal,abuse
1414457205257084928,@username nawe uyahlanya shlama,abuse,abuse,abuse,abuse
89495693,heshe mfwethu hau ibambe ngakho,normal,normal,normal,normal
485379372673941504,"lol. fokof ""@username : liyababa iqiniso ""@username : udakiwe wenja. ""@username : busy smoking pipe and cutting sugar cane",abuse,abuse,abuse,abuse
89495120,@username fuseg awlazi ibhola u cr7 ngoba edlala ku juventus uchaza ukuthi uyi reject ye real madrid ujaha ukuphawula emsakazweni ngikuphapha slima hambocula ichathamiya 🤣🤣🤣🤣🤣,abuse,normal,abuse,abuse
89495117,"lol ntombi yomzulu, yimi loyo.ngiyaphila, wena unjani?@username : @username mazulu unjani kodwa wentombi yom'zulu??",normal,normal,normal,normal
727531597461856256,uyinja yami wena!! 😌👊🏾🎈👑 ##url,normal,normal,normal,normal
1504400953818165258,@username msakazi siyathokoza singa mazulu ngesinqumo sika mongameli sinethemba lokuthi kuzophela ukungaboni ngasolinye e ndlunkulu @username ,normal,normal,normal,normal
89296363,@username msunu yabo bonke abamcwase ngokwebala,abuse,abuse,abuse,abuse
1044185644065587200,@username lol 😂 hey ngoba uzobhebheka ngedlela ongayiqondi bro 😂😂😂😂,normal,normal,abuse,normal
1309347448175972352,"@username mamkhize hulumen we2 udlala ngathi uzinake yena nje kuphela. abantu bafaka izicelo zokubuyiselwa umhlaba kuze kube namuhla izimp3ndulo azibuyi, so singasho sithi vele bakwenza lokhu nje yingoba basikelana nabo abelungu amaplazi womphakathi",normal,normal,normal,normal
89494479,so ningasichomeli engathi eyakho imomozi igxiza igolide.,abuse,normal,abuse,abuse
89495015,"ubufebe ""@username : @username lmao awu ngaqoma umama eqeda ukungiteta nje""",abuse,abuse,abuse,abuse
89495268,kwaaaaa))) singazi yini kodwa rt @username : @username ungazela ididi? ##url ##url,abuse,abuse,abuse,abuse
1235959648869658625,yeka ukuhlanya wenja 😂 ##url,normal,normal,abuse,normal
89296704,"@username hhawu lafa elihle kakhulu, abathakathi sebegibela imfene emini.",normal,normal,normal,normal
89495088,😂😂😂 rt @username : udakiwe mhlathi wakho rt @username : lol ayikho lento edanswa u black coffee.  ngathi uncinzwa i anda,abuse,abuse,abuse,abuse
553063517419741184,"""they want bomb dick apparently @username : nanka amakwerekwere ethatha abantu bethu.ningenelwe yini wemantombazane?""",hate,hate,hate,hate
89494471,@username ‘libomvu ibhunu’🙌🏽🙌🏽 uma sekukhulume umdlovu omuhle ngaphandle nangaphakathi noma isingavalwa letweet🤍,normal,normal,hate,normal
1178603931716464641,uvele uwine lotto thole sdomu esizovela siphindisele 10x more. unye nyi!! ##url,normal,normal,normal,normal
89495376,@username mamkhize kuyacaca ukuthi lento yamapulazi uhulumeni akayithathi ngikujulile uma kuhlukumezeka abantu bakithi uqala ukusukuma uma kuhlukumezeka abelungu,normal,normal,normal,normal
89495745,"""wena ohamba unekela obaba abadala igolo shame"" ##url",abuse,abuse,abuse,abuse
992664792497303552,"@username mhlathi wakho, man! 😂😂😂😂👌",abuse,normal,abuse,abuse
477487833343856640,ubrooke ngu febelina wakudala,normal,normal,normal,normal
589483003212070913,"ukhona omthandayo: ""@username : kudlaliwe ngathi @username : hahaha: ""@username : lmao isitabane esine mpandla#uyafosta""""",abuse,abuse,abuse,abuse
316270178285527041,*dead* istabane ugogo wakho  #kasistories ##url,normal,abuse,abuse,abuse
89495273,@username kodwa le nyoni!,normal,normal,abuse,normal
679192048642228224,"lol""@username : abo phindile bagcwele ubufebe .""",abuse,abuse,abuse,abuse
681549557491171328,"touchdown ethekwini, just landed. ngomtshayelo kanyoko",normal,normal,normal,normal
1528318270826237952,thembi kodwa usihlaza naleziy nyoni ##url,normal,normal,abuse,normal
89495439,@username no he didn’t inkinga yakhe uyaphapha uyaqina lowamfana ngathi “istabane” yey uyaphapha nangu umfana,abuse,abuse,abuse,abuse
89296365,ngumsunu kanyoko le tweet. ##url,abuse,abuse,abuse,abuse
1261381400457908224,nanku umntu efuna hlukanisa mazulu nongcolisi #imbewutheseed,normal,normal,normal,normal
944459708424957953,😂😂😂😂😂😂😂😂😂 fusegi msunu wakho ##url,abuse,abuse,abuse,abuse
1247799537877413889,@username uyaphapha lo uzenza owazi konke kanti ibhari nje akayeke u khuzani phansi njalo nje mayeposta ngaye uposta igolo lodwa,abuse,abuse,abuse,abuse
89495124,"""uyawathanda amasende akho? - celia"" best line i've heard on television yet. @username ##url",normal,normal,abuse,normal
1572232369767071744,"ikhaza elisemnyango lixosha umahosha emgwaqeni limbuyise ekhaya ,afike ath ngthi angizonibona basinike off emsebenzini",normal,normal,normal,normal
89495466,inkomo yeslima iyadliwa,normal,normal,abuse,normal
999616322072915968,@username 😂😂😂😂😂😂😂😂😂😂😂 shlama sakho!,abuse,abuse,abuse,abuse
581559032089088000,zobuya nini inkomo emathafeni???,normal,normal,normal,normal
89296453,"yelelele ,it was malema,and musi vs zuma,,,, but now is ramaphosa vs zuma. kumnandi emzansi,bantu bebanga izikhundka amabhunu ,ebukela",normal,normal,normal,normal
89495339,"ekhaya kwangoni le kwamaphumulo calling someone gay/isitabane is a insult to u as a man, so it depends where u from upbringing and imvelaphi",abuse,abuse,abuse,abuse
751004335493025796,"isipiliyoni""@username : inkomo ihlala ifudumele""@username : ey wena ukuthathaph lokho ""@username : ey ikhekhe le cheri enopete limnandini""""",normal,normal,normal,normal
1331480022020988930,niyayifuna yini le mfene nosipho ?😂 ##url,normal,normal,normal,normal
89494847,@username buqala kanjalo ubutabane!!,abuse,abuse,abuse,abuse
89495725,@username amazulu angenaphila wena msunu kanyoko nihlulwa ipolitiki usufaka amazulu golo😡,abuse,abuse,abuse,abuse
89296800,ziyamgxob' umahosha 😂😂,normal,abuse,abuse,abuse
1435217132095254529,@username ngubuzeni kho nyoko,normal,normal,normal,normal
89296409,@username yingakanani imfene yakho manje?,normal,normal,normal,normal
1570987664832344066,@username hawu msunu??? yini le??? phendula phela golo!! @username ,abuse,abuse,abuse,abuse
957659165039693825,"@username ngazalwa ngiyi anc ngiyokufa ngiyiyo. kwahluleka amabutho kabuthelezi engishaya nabanye ongoye ngo 1983. kwahluleka amabhunu engivalela ejele, engishaya ku fisher street ethekwini. lutho ukushintsha, naweke khohlwa.",normal,normal,normal,normal
509783217256538112,@username amakula ayazazi le zinto i'm sure abanye sebanazo emakubo,hate,hate,hate,hate
918102211607089152,is'ngamla angiscavi ngyasifosta,normal,normal,normal,normal
1364236426859143171,igolo likanyoko leyonto oyishoyo. ##url,abuse,abuse,abuse,abuse
89494601,nombuzo ke tikiline #uzalo,abuse,abuse,abuse,abuse
1430836322726551554,@username ku zacile lokuya ko mfana nginga vese ngimphule nje🤣🤣🤣,abuse,abuse,normal,abuse
1597257117807054851,"@username lalela la wena golo likanyoko owumahosha waphinda wazala inkonkoni efana nawe... sdoda siyayisho esinezimpethu esazala waphuma ubolile, ungijwayela amasimba s'dwaba kanyoko nxaaa.",abuse,abuse,abuse,abuse
1071524624196927494,@username 😂😂😂😂😂 uyinja chillbite 🐩,normal,normal,normal,normal
1587183128476614657,@username kuhle kuhle nhlunu kanyoko,abuse,abuse,abuse,abuse
1274737113356013569,ungas'vumeli isimo sakini sikwenze umahosha😔,abuse,abuse,abuse,abuse
89296462,kodwa why omahosha benganga ama essential workers? 🤔 ##url,normal,normal,normal,normal
1331235989365411840,iyalishaya isende le ndoda.. ##url,normal,normal,normal,normal
1218948271328104448,isifebe nesifebe asizimele kathele ukudlala nina sophela phela hawu 🙈🙈,abuse,abuse,abuse,abuse
1027987386704257025,@username hambake uyoba i spokeswomen sa @username ngoba funde kakhulu wena...sengihlanzile and kuphuma wena kuphela emlonyeni wami uwu mhlanzo nje... musa kuba ididi sfundiswa.,abuse,abuse,abuse,abuse
89495574,@username sdudla sangempela gwala omkhulu nice  mix 100% @username #chillaz,normal,normal,normal,normal
367232165400309761,@username kuvele kube ngathi inkawu ke lapho amashiya awabonwa =d,normal,normal,normal,normal
798291090272989184,@username udakiwe shlama sikanyoko,abuse,abuse,abuse,abuse
89495843,nx slima😂😂😂😂😂😂😂😂 kusamele ngikuse kwambhebheni bakusethe kahle uyeke ukuhlupha ezinye iyngane ##url,normal,normal,normal,normal
89495841,kushone a22bafundi ngomdlalo ‘isitabane’ ##url via @username ,normal,normal,abuse,normal
1583715050547994624,dala ngisho 💁🏾‍♂️ kodwa izinja zithi “wena vele uthanda abelungu” ##url,normal,normal,normal,normal
459537897969168384,"umkhandela shlama nje lol rt ""@username : ngokubona kwakho right brother rt @username : akuwon' umsebenzi wakhe ukuvusa wena",abuse,abuse,abuse,abuse
886949593753300993,@username wena owakho umsebenzi nje ngo muntu wesilisa ukwenzani? ulengise amasende?,normal,normal,abuse,normal
1165206256300253186,@username 🙌🙌🙌🙌ubufebe ngeke uze ubuqede vele ##url,abuse,abuse,normal,abuse
89495445,"@username koko ndimande,me ingulube eburhole emhlazini.",normal,normal,abuse,normal
1547810445959970817,@username beautiful igolo msunu kanyoko,abuse,abuse,abuse,abuse
554944852941885440,"uyeph skk""@username : is it true that menzi ngubane aka ngamla akasekho emhlabeni? ☹""",normal,normal,normal,normal
89296396,@username ayihluphi sdudla nginika 100% @username #chillas,normal,normal,normal,normal
1340386868442112003,"@username ok ngiyavuma ke ngikhuluma ididi, imina lo weskibha esibomvu ngisula wena.. ##url",abuse,abuse,abuse,abuse
909366586632540160,"chilling on my balcony and all i hear is ""usile yazi thabo, usile masimbakho yesi yoyoyo!""... then thabo said, ""uqedile?"" ##url",abuse,abuse,abuse,abuse
89494996,elika baba itiye ulenza ngephunduka teabags ungalikhiphi uzozikhiphela yena ufuna ukuqale elikhame lize linuke engathi imbiza iteabag 🤮 ##url,normal,normal,normal,normal
586506511033176064,"2vandag ngiyo omelikhekhe lase makishini ngithe mangifika broer wam, ngathi sdudla ka1, ladlali is kwaphuma bantwana bafun' ukukhuluma nam",normal,normal,normal,normal
950445865948340226,ubufebe la buhamba khona ##url,abuse,abuse,normal,abuse
845355272424083457,angfune ntombi yamuntu. and yes msunu wenja zikhona ezingezamuntu.,abuse,abuse,abuse,abuse
1445322123325681675,ayikho intenghlula njengok bhebha nge condom eybo😪😪😪,normal,normal,normal,normal
89495212,@username uhamba uyotshela unyoko lowodoti shlama!,abuse,abuse,abuse,abuse
89494555,umlomo omngaka sisi shuthi uyphethe inkomo amajita kodwa 😂😂😂😂😂😂😂 ##url,normal,normal,normal,normal
1373894818049486852,zasha makhamnandi awangakanani alingene oglomour nama model c khona esanton ngicela isupport ngane zakwethu ##url,normal,normal,normal,normal
