text_id,text,annotator_1,annotator_2,annotator_3,annotator_4,label
mozambique_pt_text_2033_emotion_1,Museu sobre a escravatura inaugurado no Algarve “para que não se apague a memória”,[],[],['joy'],['joy'],['joy']
mozambique_pt_text_1687_emotion_1,Ismael Mussá não vai demitir-se de deputado,[],[],[],[],[]
mozambique_pt_text_64_emotion_1,Vacina anti-SIDA testada em Moçambique,['joy'],['suprise'],['joy'],[],['joy']
mozambique_pt_text_462_emotion_1,Xingamentos à Dilma Rousseff na abertura do Mundial revelam um país dividido,['anger'],[],['anger'],['disgust'],['anger']
mozambique_pt_text_975_emotion_1,Moçambique: embaixador de Angola termina comissão,[],[],[],[],[]
mozambique_pt_text_258_emotion_1,Vida selvagem em Moçambique cada vez mais preocupante,['fear'],['sadness'],['fear'],[],['fear']
mozambique_pt_text_898_emotion_1,Mugabe reitera parceira com a África do Sul,[],[],[],[],[]
mozambique_pt_text_618_emotion_1,Moçambique é o PALOP com mais mortes de COVID-19 mas Angola tem maior percentagem de mortalidade,['sadness'],[],['sadness'],[],['sadness']
mozambique_pt_text_606_emotion_1,"Madagáscar: Após tempestade tropical, vem o furacão político",['fear'],[],['sadness'],['fear'],['fear']
mozambique_pt_text_7_emotion_1,Nova iniciativa para lutar contra o Sida em Nampula,['joy'],['joy'],['joy'],['joy'],['joy']
mozambique_pt_text_646_emotion_1,Pugilista transgénero faz história vencendo primeiro combate profissional,['suprise'],[],['joy'],['suprise'],['suprise']
mozambique_pt_text_770_emotion_1,Presidente de Moçambique volta a apelar à união,['joy'],[],['joy'],[],['joy']
mozambique_pt_text_1963_emotion_1,Primeiro-ministro australiano minimiza alegações de tortura no Sri Lanka,[],[],['anger'],['anger'],['anger']
mozambique_pt_text_912_emotion_1,Mães sem dinheiro para comprar medicamentos para os filhos num hospital de Malanje,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_1741_emotion_1,"Kuatro Ases e See Man lançam single ""Sufoco""",[],[],[],[],[]
mozambique_pt_text_2030_emotion_1,Startup empodera pequenos agricultores via SMS,[],[],['joy'],['joy'],['joy']
mozambique_pt_text_1811_emotion_1,O estado da tortura no mundo em 2013,[],[],[],[],[]
mozambique_pt_text_1941_emotion_1,Ocupação de venezuelanos sofre com ameaça de despejo no Brasil,[],[],['fear'],['fear'],['fear']
mozambique_pt_text_436_emotion_1,Director de jornal turco que revelou envio de armamentos para islamitas é preso,['joy'],[],['joy'],['disgust'],['joy']
mozambique_pt_text_183_emotion_1,‘American Hustle’ e ‘12 Anos Escravo’ levam os melhores dos Globos de Ouro,[],['joy'],[],['suprise'],[]
mozambique_pt_text_495_emotion_1,Projetos independentes de ecologia solidária florescem em Porto Rico,['joy'],[],['joy'],[],['joy']
mozambique_pt_text_1189_emotion_1,NEPAD criou apenas expectativas - diz historiador e diplomata moçambicano,[],[],[],[],[]
mozambique_pt_text_2054_emotion_1,Polícia censura exibição de filme em bairro brasileiro,[],[],['suprise'],['suprise'],['suprise']
mozambique_pt_text_1578_emotion_1,"Insurgentes em Cabo Delgado fazem ""razias"" com sequestro de raparigas, diz Save the Children",[],[],['fear'],['fear'],['fear']
mozambique_pt_text_598_emotion_1,Governo moçambicano desdramatiza alarme frente a coronavírus e diz estar atento,['fear'],[],['fear'],[],['fear']
mozambique_pt_text_1636_emotion_1,Petro de Luanda é medalha de bronze da Basketball Africa League,[],[],[],[],[]
mozambique_pt_text_1971_emotion_1,Blogueira cubana tem visto negado para entrar nos EUA,[],[],['anger'],['anger'],['anger']
mozambique_pt_text_686_emotion_1,"Queda do preço do petróleo ""obriga"" Governo angolano a rever o Orçamento de Estado",[],[],[],['suprise'],[]
mozambique_pt_text_305_emotion_1,"Gianni Infantino, o nome homem-forte do futebol mundial",[],[],[],['suprise'],[]
mozambique_pt_text_930_emotion_1,EUA rejeitam alegação russa sobre ataque químico na Síria,[],[],[],[],[]
mozambique_pt_text_1160_emotion_1,"COVID-19: Gaza, no sul de Moçambique, em alerta",[],[],['fear'],['fear'],['fear']
mozambique_pt_text_1166_emotion_1,Governadora de Gaza denuncia movimentações de homens da Renamo,[],[],['fear'],['fear'],['fear']
mozambique_pt_text_1047_emotion_1,Seca mata em Manica,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_832_emotion_1,Chókwè continua vulnerável a inundações,['sadness'],[],['fear'],['sadness'],['sadness']
mozambique_pt_text_1996_emotion_1,As verdadeiras razões porque pessoas estão fugindo de Honduras,[],[],['fear'],['fear'],['fear']
mozambique_pt_text_1019_emotion_1,Lokua Kanza: “O mundo precisa de amor”,[],[],[],[],[]
mozambique_pt_text_1838_emotion_1,Sérvia: A Guerra da Mídia contra Angelina Jolie,[],[],[],[],[]
mozambique_pt_text_589_emotion_1,EUA disponiveis para ajudar na pacificação de Moçambique,['joy'],[],['joy'],[],['joy']
mozambique_pt_text_376_emotion_1,Marrocos: A morte do Carniceiro Basri,['sadness'],[],['joy'],['sadness'],['sadness']
mozambique_pt_text_335_emotion_1,Joseph Blatter e Michel Platini suspensos por oito anos pela Fifa,['sadness'],[],['joy'],['sadness'],['sadness']
mozambique_pt_text_578_emotion_1,Tribunal moçambicano iliba jornalistas estrangeiros que investigam caça ilegal,['fear'],[],[],['suprise'],[]
mozambique_pt_text_1357_emotion_1,Governo e Renamo mantêm impasse no diálogo político,[],[],['anger'],['anger'],['anger']
mozambique_pt_text_259_emotion_1,Viagem de Beyoncé e Jay-Z a Cuba ofende blogueiros na diáspora,[],['disgust'],[],['suprise'],[]
mozambique_pt_text_1985_emotion_1,Brasil: Um livro sobre privatizações fraudulentas,[],[],['suprise'],['suprise'],['suprise']
mozambique_pt_text_546_emotion_1,Estudantes de Goiás presos após ocupar sede da Secretaria de Educação,['sadness'],['sadness'],['anger'],['sadness'],['sadness']
mozambique_pt_text_2020_emotion_1,Ativistas brasileiros relembram escândalos da Copa de 2014 em meio à prisão de chefões da FIFA,[],[],[],[],[]
mozambique_pt_text_370_emotion_1,Moçambicanos não terão mais acesso à saúde negado por conta de sua vestimenta,['sadness'],[],['sadness'],['suprise'],['sadness']
mozambique_pt_text_852_emotion_1,"Geórgia, Rússia: Governos são incapazes de socorrer cidadãos",[],[],['sadness'],[],[]
mozambique_pt_text_610_emotion_1,Meghan Markle revela ter tido aborto espontâneo,['sadness'],[],['sadness'],[],['sadness']
mozambique_pt_text_833_emotion_1,Yaya Touré eleito melhor jogador africano de 2013,['joy'],[],['joy'],['suprise'],['joy']
mozambique_pt_text_1350_emotion_1,Chefe da diplomacia brasileira visita Moçambique,[],[],[],[],[]
mozambique_pt_text_1727_emotion_1,Morreu Shimon Peres,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_792_emotion_1,"Trending: Lakers conquistam 17º título, LeBron é MVP 2020",['joy'],[],['joy'],[],['joy']
mozambique_pt_text_642_emotion_1,"Em vídeo do YouTube, mães expõem terrível situação em hospital infantil da Venezuela",['sadness'],[],['sadness'],['fear'],['sadness']
mozambique_pt_text_624_emotion_1,Moçambique: Fotos de Bicicletas Táxi em Quelimane,[],[],[],['suprise'],[]
mozambique_pt_text_1403_emotion_1,Fome leva centenas de crianças para a pediatria do Hospital de Benguela,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_1033_emotion_1,Guiné-Bissau pronta para defrontar o Gabão,[],[],[],[],[]
mozambique_pt_text_831_emotion_1,China: Muito tempo online? Você tem uma psicose.,[],[],[],['suprise'],[]
mozambique_pt_text_1900_emotion_1,COVID-19 na Palestina: vivendo entre a esperança e o medo,[],[],['fear'],['fear'],['fear']
mozambique_pt_text_1394_emotion_1,João Lourenço exorta países africanos de língua portuguesa a concertarem posições,[],[],[],[],[]
mozambique_pt_text_146_emotion_1,Greta Thunberg chega a Madrid e prepara mensagem crítica contra líderes mundiais,[],['anger'],[],[],[]
mozambique_pt_text_2007_emotion_1,Bebida caseira provoca mortes em Moçambique,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_1010_emotion_1,Sia Tolno - A sua vida em música,[],[],[],[],[]
mozambique_pt_text_1306_emotion_1,"Notas ""não maravilhosas”",[],[],[],[],[]
mozambique_pt_text_1625_emotion_1,"""Uma familia pode trocar a sua filha, menor de idade, por um litro de óleo"" em Moçambique",[],[],['disgust'],['disgust'],['disgust']
mozambique_pt_text_215_emotion_1,BAL: Quem é o Ferroviário de Maputo,[],[],[],['suprise'],[]
mozambique_pt_text_1376_emotion_1,"FIFA baniu Chuck Blazer, o americano que aceitou 11 milhões de dólares em subornos",[],[],[],[],[]
mozambique_pt_text_157_emotion_1,"Trending: ""Nigéria"" entre as palavras mais pesquisadas no Google",[],[],[],[],[]
mozambique_pt_text_992_emotion_1,Top Ten Americano: Música latina aquece verão,[],[],[],[],[]
mozambique_pt_text_711_emotion_1,Artistas levam música através do mundo a partir do sofá,[],[],['suprise'],[],[]
mozambique_pt_text_1215_emotion_1,"Barack Obama ""cauteloso"" em Dallas",[],[],[],[],[]
mozambique_pt_text_1560_emotion_1,Muchanga defende força conjunta para proteger Afonso Dhlakama,[],[],[],[],[]
mozambique_pt_text_528_emotion_1,#WithSyria quer acabar com o bombardeio indiscriminado da população síria,['disgust'],['joy'],['joy'],['suprise'],['joy']
mozambique_pt_text_998_emotion_1,Trending: Drake quer rir agora e chorar mais tarde,[],[],[],[],[]
mozambique_pt_text_868_emotion_1,Butão: A caminho de se tornar 100% orgânico,[],[],[],[],[]
mozambique_pt_text_1204_emotion_1,"Grã-Bretanha adverte seus cidadãos a não viajarem para Palma, Macomia, Mocímboa da Praia e Macomia",[],[],['fear'],['fear'],['fear']
mozambique_pt_text_1945_emotion_1,Carcaças de ônibus como salas de aula? A internet moçambicana é contra essa ideia,[],[],['disgust'],['disgust'],['disgust']
mozambique_pt_text_1312_emotion_1,Temporal mata cinco pessoas em Manica,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_1729_emotion_1,HIV/SIDA: Pacientes em Moçambique vêem esperança de vida longa no tratamento,[],[],['joy'],['joy'],['joy']
mozambique_pt_text_903_emotion_1,"Líderes da ONU conversam com o Global Voices sobre Trump, mudanças climáticas, imigração e recursos hídricos",[],[],[],[],[]
mozambique_pt_text_854_emotion_1,Rio de Janeiro luta contra a poluição,[],[],['joy'],[],[]
mozambique_pt_text_1592_emotion_1,Mundial 2014: Homenagem a Nelson Mandela marca a cerimónia do sorteio,[],[],[],[],[]
mozambique_pt_text_1434_emotion_1,BAL: Quem é o AS Salé de Marrocos,[],[],[],[],[]
mozambique_pt_text_454_emotion_1,Ministro moçambicano do Interior admite dificuldades na luta contra insurgentes em Cabo Delgado,['sadness'],[],['anger'],['sadness'],['sadness']
mozambique_pt_text_1171_emotion_1,Jornalista publica livro sobre a história da rádio internacional,[],[],[],[],[]
mozambique_pt_text_1184_emotion_1,Filipe Nyusi reconhece pressões contra diálogo com Dhlakama,[],[],[],[],[]
mozambique_pt_text_1675_emotion_1,Analistas questionam anúncio de doações de deputados do MPLA e da UNITA para combater a Covid-19,[],[],[],[],[]
mozambique_pt_text_1508_emotion_1,Joaquim Chissano diz que reivindicações da Junta Militar da Renamo precisam de análise profunda,[],[],[],[],[]
mozambique_pt_text_354_emotion_1,COVID-19: UNITA insta Governo a declarar fase comunitária de transmissão da doença,['fear'],[],['fear'],['suprise'],['fear']
mozambique_pt_text_1175_emotion_1,Desnutrição afecta 40 por cento de crianças moçambicanas,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_1470_emotion_1,Drogba entra e dá sentido ao jogo da Costa do Marfim,[],[],[],[],[]
mozambique_pt_text_450_emotion_1,Megaprojectos continuam a dividir opiniões em Moçambique,[],[],[],['suprise'],[]
mozambique_pt_text_937_emotion_1,Malária provoca dois mil óbitos no primeiro trimestre deste ano em Angola,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_1942_emotion_1,Fome na África Incentiva o Debate sobre Biotecnologia,[],[],[],[],[]
mozambique_pt_text_1302_emotion_1,Moçambicano hospitalizado após brutal ataque racista em Moscovo,[],[],['anger'],['anger'],['anger']
mozambique_pt_text_172_emotion_1,África do Sul poderá perder benefícios da AGOA se não permitir a entrada de produtos avícolas americanos,[],['sadness'],[],['suprise'],[]
mozambique_pt_text_1813_emotion_1,Revista The Postcolonialist abre para submissões de artigos com tema ‘Locais de Casa’,[],[],[],[],[]
mozambique_pt_text_452_emotion_1,Media e estereótipos raciais na perspectiva de afrodescendentes nascidas em Lisboa,[],[],[],['anger'],[]
mozambique_pt_text_1129_emotion_1,Dilma Roussef garante Olimpíadas e defende Lula da Silva,[],[],[],[],[]
mozambique_pt_text_1210_emotion_1,"Manecas Costa: ""A música tem que ser vista""",[],[],[],[],[]
mozambique_pt_text_469_emotion_1,"Moçambique pode vir a ter ""autocarros-escolas""",['joy'],[],[],['joy'],['joy']
mozambique_pt_text_623_emotion_1,Moçambique: Autoridades violam os direitos dos reclusos,['disgust'],[],['disgust'],['fear'],['disgust']
mozambique_pt_text_1612_emotion_1,Trending: Cardi B e Megan The Stallion causam sensação com WAP!,[],[],[],[],[]
mozambique_pt_text_945_emotion_1,"Obama apela a luta contra a corrupção e pela liberdade numa África ""pujante""",[],[],[],[],[]
mozambique_pt_text_2049_emotion_1,‘Estádio de exceção': Polícia brasileira prende ativistas anti-Copa,[],[],['anger'],['anger'],['anger']
mozambique_pt_text_888_emotion_1,Jornalistas alertam para atentado contra a liberdade de imprensa,[],[],['fear'],['fear'],['fear']
mozambique_pt_text_1421_emotion_1,"Na boa governação, analistas falam em muito discurso e pouca prática em Moçambique",[],[],['anger'],['anger'],['anger']
mozambique_pt_text_1311_emotion_1,Michelle Obama em África encontra-se com Nelson Mandela,[],[],[],[],[]
mozambique_pt_text_1387_emotion_1,Moçambique restringe lucros na venda de produtos básicos,[],[],[],[],[]
mozambique_pt_text_1105_emotion_1,Top Ten Americano: As 10 mais quentes do ano tocam aqui (com vídeos),[],[],[],[],[]
mozambique_pt_text_1863_emotion_1,"Meio-Ambiente: Mapas, comunidades e calculadores de carbono",[],[],[],[],[]
mozambique_pt_text_1561_emotion_1,Marcha de estudantes contra regalias de funcionários do Parlamento reprimida em Maputo,[],[],['anger'],['anger'],['anger']
mozambique_pt_text_2026_emotion_1,"Três ativistas anti-Copa acusam o Brasil de perseguição política e, em vão, procuraram asilo no Consulado do Uruguai",[],[],['fear'],['fear'],['fear']
mozambique_pt_text_1935_emotion_1,Terremoto atinge a Tanzânia e nova lei proíbe cidadãos de comentar sobre o assunto on-line,[],[],['anger'],['anger'],['anger']
mozambique_pt_text_1775_emotion_1,Egito: Gravação de Iara Lee do Ataque à Flotilha,[],[],[],[],[]
mozambique_pt_text_704_emotion_1,Paradas de ônibus sem teto e manutenção revelam as desigualdades entre bairros de São Paulo,['sadness'],[],['anger'],['sadness'],['sadness']
mozambique_pt_text_989_emotion_1,"Frelimo, único partido com candidato a deputado na diáspora africana",[],[],[],[],[]
mozambique_pt_text_520_emotion_1,Medalhista etíope diz ter medo de regressar ao seu país,['fear'],['sadness'],['suprise'],['sadness'],['sadness']
mozambique_pt_text_1943_emotion_1,África: Celebrando a humanidade através de fotos e vídeos,[],[],[],[],[]
mozambique_pt_text_1276_emotion_1,O difícil recomeço dos refugiados moçambicanos no regresso à casa,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_127_emotion_1,Mortes sobem para 19 em ataque a museu de Tunis,['sadness'],['sadness'],['sadness'],['fear'],['sadness']
mozambique_pt_text_2015_emotion_1,América Latina: “Onde vão parar os desaparecidos?”,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_293_emotion_1,Europa: Crise Económica Desperta Políticas Anti-Imigração,['sadness'],[],['suprise'],['sadness'],['sadness']
mozambique_pt_text_1538_emotion_1,Ramos Horta diz que eleições na Guiné-Bissau não podem ser adiadas,[],[],['suprise'],['suprise'],['suprise']
mozambique_pt_text_1041_emotion_1,Moçambique é o país mais arriscado do mundo para investir,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_494_emotion_1,Taciana Lima perde na sua primeira participação no Rio-2016,['sadness'],[],['sadness'],[],['sadness']
mozambique_pt_text_1228_emotion_1,Trending: Portland; Juventus; Man United,[],[],[],[],[]
mozambique_pt_text_1571_emotion_1,Zico reitera candidatura à FIFA,[],[],[],[],[]
mozambique_pt_text_771_emotion_1,Ativista preso diz: “Estou sendo alvo de uma grande e suja perseguição política”,['disgust'],[],['disgust'],['fear'],['disgust']
mozambique_pt_text_110_emotion_1,Justiça brasileira apreende passaportes de nadadores americanos,[],['disgust'],[],['suprise'],[]
mozambique_pt_text_242_emotion_1,Donald Trump deverá assinar ordem que bloqueia imigração para os EUA,['sadness'],[],['sadness'],['anger'],['sadness']
mozambique_pt_text_28_emotion_1,Comércio não vence nos Jogos Africanos,['sadness'],['sadness'],[],[],['sadness']
mozambique_pt_text_433_emotion_1,"Leonel Messi, o melhor do mundo pela quinta vez",['joy'],[],['joy'],['suprise'],['joy']
mozambique_pt_text_273_emotion_1,Sul de Moçambique terá falta de água e energia durante um ano,['sadness'],['sadness'],['fear'],[],['sadness']
mozambique_pt_text_941_emotion_1,Crise leva à falência 2900 empresas moçambicanas,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_152_emotion_1,Presidente dos Jogos Olímpicos homenageia as vítimas de Volvogrado,[],['joy'],[],[],[]
mozambique_pt_text_1423_emotion_1,Nações Unidas fazem alerta sobre evolução do HIV/SIDA em Angola,[],[],['fear'],['fear'],['fear']
mozambique_pt_text_1156_emotion_1,"Detectadas novas e mais perigosas ""superinfecções"" do HIV",[],[],['fear'],['fear'],['fear']
mozambique_pt_text_1600_emotion_1,"Bissau não deve ser ""caixote do lixo de ditadores"" - Liga dos Direitos Humanos",[],[],[],[],[]
mozambique_pt_text_1100_emotion_1,Vaga de deslocados chega a Mocímboa da Praia,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_105_emotion_1,Trabalhadores moçambicanos na África do Sul em risco de perder empregos,['fear'],['sadness'],['fear'],['sadness'],"['fear', 'sadness']"
mozambique_pt_text_1848_emotion_1,Arabeyes: Comos os palestinos foram derrotados por si mesmos!,[],[],['suprise'],['suprise'],['suprise']
mozambique_pt_text_1716_emotion_1,Nigéria: Campanha #Bringourgirlsback exige libertação de meninas raptadas,[],[],[],[],[]
mozambique_pt_text_710_emotion_1,Suíça: Mais dirigentes da Fifa detidos por suspeita de corrupção,['disgust'],[],['suprise'],['disgust'],['disgust']
mozambique_pt_text_1298_emotion_1,"Ar Condicionado: Uma aventura introspetiva pelos sonhos, traumas e missões",[],[],[],[],[]
mozambique_pt_text_1911_emotion_1,O julgamento de Harvey Weinstein demonstra como é difícil alcançar justiça para casos de abuso sexual,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_1713_emotion_1,"No Quênia, caos na vacinação contra Covid-19 evidencia a lacuna entre ricos e pobres",[],[],['anger'],['anger'],['anger']
mozambique_pt_text_15_emotion_1,Mateus Esteita tem organizado e participado de vários webinars para levar conhecimento e motivar jovens,['joy'],['joy'],[],[],['joy']
mozambique_pt_text_1173_emotion_1,Vacina contra malária candidata à certificação,[],[],['joy'],['joy'],['joy']
mozambique_pt_text_2039_emotion_1,Angola: Celebrando o mês da mulher angolana com poesia,[],[],['joy'],['joy'],['joy']
mozambique_pt_text_1128_emotion_1,"Moçambicano sonha com bom emprego, educação superior e moradia",[],[],[],[],[]
mozambique_pt_text_2061_emotion_1,Venezuela: Polícia confisca telefones dos manifestantes,[],[],['anger'],['anger'],['anger']
mozambique_pt_text_662_emotion_1,O time jamaicano de futebol Reggae Girlz ‘ataca com força’ para fazer história,['joy'],[],['joy'],[],['joy']
mozambique_pt_text_309_emotion_1,Houston: Moçambicanos procuram oportunidades de cooperação na área de petróleo,['joy'],[],[],['joy'],['joy']
mozambique_pt_text_1328_emotion_1,Biden visita tropas na Polónia e diz que não vai financiar arma de guerra de Putin,[],[],[],[],[]
mozambique_pt_text_936_emotion_1,CAN 2021 – “Djurtus” querem passar à segunda fase,[],[],[],[],[]
mozambique_pt_text_816_emotion_1,"Dançar com a Copa... tem samba, forró, axé e sertanejo",['joy'],[],['joy'],[],['joy']
mozambique_pt_text_107_emotion_1,Analistas moçambicanos dizem que Justiça anda a reboque do poder político,['anger'],[],['anger'],['disgust'],['anger']
mozambique_pt_text_477_emotion_1,Moçambique afectado pela Covid-19 e ataques no norte e centro do país,['sadness'],[],['sadness'],[],['sadness']
mozambique_pt_text_1850_emotion_1,Meio ambiente: Visão global de blogs ambientais,[],[],[],[],[]
mozambique_pt_text_1819_emotion_1,"Assim como os EUA, Trinidad e Tobago não irá à Copa do Mundo de 2018, mas um deles tem algo para comemorar",[],[],[],[],[]
mozambique_pt_text_910_emotion_1,"Morreu Kirk Douglas, um dos ""mitos"" do cinema americano",[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_1455_emotion_1,Asia: Zona de defesa aérea vai dominar a digressão de Joe Biden,[],[],[],[],[]
mozambique_pt_text_1188_emotion_1,Novo surto de cólera em Nampula,[],[],['fear'],['fear'],['fear']
mozambique_pt_text_1062_emotion_1,Hospitais de Malanje sem dinheiro para pagar contratados,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_212_emotion_1,Personalidades mundiais assistem ao funeral de Kofi Annan,[],[],['sadness'],[],[]
mozambique_pt_text_1646_emotion_1,"Trending: iPhone 12 é tudo e mais alguma coisa, segundo a Apple",[],[],[],[],[]
mozambique_pt_text_120_emotion_1,Angola: José Eduardo dos Santos é acusado de delapidar o Estado pelo seu sucessor,[],['sadness'],['anger'],['sadness'],['sadness']
mozambique_pt_text_881_emotion_1,Escutas telefónicas passam a ser legais em Moçambique,[],[],['fear'],['fear'],['fear']
mozambique_pt_text_1246_emotion_1,Recursos Naturais: Analistas moçambicanos defendem revisão de contratos,[],[],[],[],[]
mozambique_pt_text_879_emotion_1,Clima: Moçambique pede ajuda à ONU,[],[],[],[],[]
mozambique_pt_text_487_emotion_1,Brasileira condenada a 17 anos de prisão por tráfico de droga em Moçambique,['disgust'],[],['disgust'],['suprise'],['disgust']
mozambique_pt_text_459_emotion_1,Jovem poeta moçambicano trabalha para lançar seu primeiro livro,['joy'],[],['joy'],[],['joy']
mozambique_pt_text_327_emotion_1,"Irã: Sanções Apertam, e Moeda Iraniana Cai",['sadness'],[],['sadness'],['suprise'],['sadness']
mozambique_pt_text_52_emotion_1,"Congresso inicia ""fim da era Obama""",['sadness'],[],['sadness'],[],['sadness']
mozambique_pt_text_812_emotion_1,"Na Amazônia brasileira, combinação de queimadas e pandemia projeta cenário de desastre",['fear'],[],['fear'],[],['fear']
mozambique_pt_text_1849_emotion_1,A mascote da Copa tem um nome hilário com significados sutis,[],[],[],[],[]
mozambique_pt_text_1678_emotion_1,Inaugurada Casa de Acolhimento de vítimas da violência em Maputo,[],[],['joy'],['joy'],['joy']
mozambique_pt_text_1406_emotion_1,Cólera alastra-se em Moçambique,[],[],['fear'],['fear'],['fear']
mozambique_pt_text_729_emotion_1,AI acusa Governo moçambicano de violar direitos humanos de 16 estrangeiros detidos há 18 meses,['disgust'],['disgust'],['disgust'],['anger'],['disgust']
mozambique_pt_text_202_emotion_1,"Arpilleras: Usando agulha e linha, mulheres costuram histórias de abusos em construções de barragens no Brasil",[],['disgust'],['disgust'],['suprise'],['disgust']
mozambique_pt_text_170_emotion_1,África enfrenta desafios para empoderar mulheres,[],['sadness'],['suprise'],[],[]
mozambique_pt_text_822_emotion_1,Desnutrição crónica em crianças continua alta em Moçambique,['sadness'],[],['sadness'],['fear'],['sadness']
mozambique_pt_text_1418_emotion_1,"Cabo Verde é o melhor lusófono em África para fazer negócios, diz o Banco Mundial",[],[],['suprise'],['suprise'],['suprise']
mozambique_pt_text_1050_emotion_1,"Élida Almeida: A minha inspiração é a minha vida, os amigos e a família",[],[],[],[],[]
mozambique_pt_text_1016_emotion_1,China promete ajudar estudantes moçambicanos em Wuhan,[],[],['joy'],['joy'],['joy']
mozambique_pt_text_1905_emotion_1,5 relatos de presas políticas para não duvidar que houve tortura na ditadura militar do Brasil,[],[],['anger'],['anger'],['anger']
mozambique_pt_text_92_emotion_1,Jogos Olímpicos de Tóquio: um símbolo que divide a sociedade japonesa,['sadness'],[],['suprise'],[],[]
mozambique_pt_text_1223_emotion_1,As eleições intercalares em Inhambane vão decorrer no dia 18 de Abril,[],[],[],[],[]
mozambique_pt_text_240_emotion_1,Dhlakama recusa convite de Filipe Nyusi,[],[],['sadness'],[],[]
mozambique_pt_text_197_emotion_1,"Angola: Teatro Elinga, da Glória ao Esquecimento",[],['sadness'],[],['suprise'],[]
mozambique_pt_text_884_emotion_1,‘Senti essa felicidade bem no fundo da minha alma': futebol nacional empolga o Afeganistão,[],[],['joy'],['joy'],['joy']
mozambique_pt_text_217_emotion_1,Biden proíbe importações de petróleo e gás da Rússia,[],['sadness'],[],['anger'],[]
mozambique_pt_text_246_emotion_1,Contos sombrios do Uruguai: como mães e avós buscam por vítimas da Guerra Fria,[],['disgust'],[],['sadness'],[]
mozambique_pt_text_983_emotion_1,"Angola Fala Só - Armando Machado: ""A selecção devia e podia ter feito mais""",[],[],[],[],[]
mozambique_pt_text_1037_emotion_1,INE contraria números de eleitores apresentados no recenseamento em Gaza,[],[],['anger'],['anger'],['anger']
mozambique_pt_text_807_emotion_1,Mais de 29 mil pessoas passam fome em Manica,['sadness'],[],['sadness'],['disgust'],['sadness']
mozambique_pt_text_895_emotion_1,"Biden felicita Papa pela sua luta a favor dos pobres e Francisco diz que o Presidente é um ""bom católico""",[],[],['joy'],['joy'],['joy']
mozambique_pt_text_932_emotion_1,Corrida para o negócio afecta o rigor jornalístico em Moçambique,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_2042_emotion_1,Animadores africanos resgatam seus idiomas maternos com desenhos animados,[],[],['joy'],['joy'],['joy']
mozambique_pt_text_1457_emotion_1,Ciclone Kenneth entrou em Macomia e Mocímboa da Praia e começou a provocar estragos,[],[],['sadness'],['sadness'],['sadness']
mozambique_pt_text_395_emotion_1,Europa e o dilema dos imigrantes: entre contrabandistas e refugiados,['sadness'],[],[],['suprise'],[]
mozambique_pt_text_446_emotion_1,Maputo acolhe Conferência Mundial pela Paz,['joy'],[],['joy'],[],['joy']
mozambique_pt_text_953_emotion_1,"Sucesso de vídeo que mostra neve na Rússia inspira kudurista a compor a música ""Estou a ver neve""",[],[],[],[],[]
mozambique_pt_text_571_emotion_1,Campanha #TakeDownJulienBlanc repercute no Brasil; governo anuncia veto ao visto do “instrutor”,['sadness'],[],[],['anger'],[]
mozambique_pt_text_1290_emotion_1,Últimas declarações de Dhlakama causam preocupação,[],[],['fear'],['fear'],['fear']
mozambique_pt_text_1369_emotion_1,"Top Ten Americano: Adeus Diva e Rainha, Aretha Franklin",[],[],[],[],[]
mozambique_pt_text_1258_emotion_1,Atleta pede mais investimento no desporto são-tomense,[],[],[],[],[]
mozambique_pt_text_410_emotion_1,Estados Unidos apoiam agricultura e transporte rural em Moçambique,['joy'],[],['joy'],[],['joy']
mozambique_pt_text_262_emotion_1,"Moçambique esforça-se, mas não atinge padrões mínimos para eliminar o tráfico humano",['sadness'],[],['fear'],['sadness'],['sadness']
mozambique_pt_text_1608_emotion_1,"Líderes africanos não dominam questões de mudanças climáticas, diz Manuel de Araújo",[],[],[],[],[]
mozambique_pt_text_817_emotion_1,"No Iêmen, guerra, má gestão e mudança climática são responsáveis ??pela escassez de água",['sadness'],[],['sadness'],[],['sadness']
mozambique_pt_text_1368_emotion_1,Bob Dylan envia discurso para cerimónia de Nobel de que estará ausente,[],[],[],[],[]
mozambique_pt_text_2062_emotion_1,Escândalo do “Cimentaço” deixa rastros de corrupção na campanha presidencial da Costa Rica,[],[],['anger'],['anger'],['anger']
