id,tweet,user1,user2,user3,anno1,anno2,anno3,label
89977728,hanty kemi is not dragging hushpuppy just because he's not igbo. nkịta ara nwanyị...agadi na agwọ ofe is now silent.,11,12,13,abuse,abuse,abuse,abuse
89978418,@username nwoke'm jee ta amu nna gi. o i lofugho anyi maa i na acho nwoke oge obula? nwoke itolu agbago na ike gi,14,15,16,normal,abuse,abuse,abuse
89978830,@username apostle onye mgbu,14,15,16,abuse,abuse,abuse,abuse
88976872,@username ndi ugwu and ndi ofe mmanu is the major problem we have in this country.,11,12,13,hate,hate,hate,hate
89792214,"oyebola @username : ebola ""@username : ekwensu ""@username : eniola""@username : yoruba names starting ... ##url",14,15,16,abuse,abuse,abuse,abuse
89978877,@username kizz daniel ewu,14,15,16,abuse,abuse,abuse,abuse
89976944,@username hapụ nwoke ọnụ ọjọọ..,11,12,13,abuse,abuse,abuse,abuse
89978281,"nnukwu isi, we won! @username 🚀🚀🚀🚀",14,15,16,abuse,abuse,abuse,abuse
89459824,@username nwa nza in @username voice,14,15,16,abuse,abuse,normal,abuse
89977844,@username nzuzu gbukwa gi there! ewu awusa!,11,12,13,abuse,abuse,abuse,abuse
89976675,@username okwa iga afu onye ogabu ifu ya in real life odigi ka gi jiri ula magbuo oputa osaghee eze ule ya gwa gi okwu otu osi soo yaa..,11,12,13,abuse,abuse,abuse,abuse
89977437,@username undisputed!!! mana ị nwere ọnụ ọjọọ nna 😂😂,11,12,13,abuse,abuse,abuse,abuse
89977356,amadioha kugbuo gi there. nkita ara. ##url,11,12,13,abuse,abuse,abuse,abuse
89459596,@username mumu punter ewu hausa atụrụ kafanchan,14,15,16,hate,abuse,abuse,abuse
89978039,@username i nwere ọnụ ọjọọ,14,15,16,abuse,abuse,abuse,abuse
89791777,"nwere nwayò, ha ga aguta ife idere  ""@username : i dont hate yoruba people. i just...fuck it mehn. ndi ofe mmanu bu ndi nzuzu""",14,15,16,hate,abuse,hate,hate
89459992,"@username nwoke bụ promise keeper, he promises and delivers. @username the day you will open this your wide ọnụ ọjọọ on @username , that day m ga apị gị amụ.",14,15,16,abuse,normal,abuse,abuse
89977912,@username you don't have sense you worthless piece of nothing.  dey there dey shout wizkid upandan no go find wetin dey worry your generation when make everyone of you stupid  ezibida nkita ara efulefu  ga ba niyi ebe ikwesiri anumanu  odindu onwu ka nduya mma mkpi,11,12,13,abuse,abuse,abuse,abuse
89978431,@username pls translate the last sentence? ndi ile mgbada,14,15,16,abuse,abuse,normal,abuse
89977351,@username lmao dont insult me isi ewu!,11,12,13,abuse,abuse,abuse,abuse
89977628,@username ọkwa ịfụ go. ịfe ọnụ ọjọọ ya wetara ya. ọ dịro nma ịkọ mmadụ ọnụ nwa. ọ na agbawo obi nke ugwu 💔,11,12,13,abuse,abuse,normal,abuse
89978617,@username lol. ọ bụ atụrụ lokoja,14,15,16,abuse,abuse,abuse,abuse
89790635,"@username onye iberibe, si nga puo",11,12,13,abuse,abuse,abuse,abuse
89792202,"this clearly shows  "" atụrụ gbalu egwu na iru bee nna gị "" ##url",14,15,16,normal,normal,normal,normal
89977260,@username umu nwaanyị nzuzu,11,12,13,abuse,hate,hate,hate
89978789,"@username onye iberibe be spilling rubbish, anu mpama!",14,15,16,abuse,abuse,abuse,abuse
89792116,"@username with due respect sir, kitikpa gbagbuo gị",14,15,16,abuse,abuse,abuse,abuse
89978576,@username amu shigbuo nne gi,14,15,16,abuse,abuse,abuse,abuse
88977125,@username ezigbo onye ori azuru azu😂😂,11,12,13,abuse,abuse,abuse,abuse
89976689,"who they teach you igbo? epp me too  🙋😭😭😭""@username : onye ime ezi “@username : lmaooooooo onye iberibe ##url",11,12,13,abuse,abuse,abuse,abuse
89977979,@username melu onwe gị fess. onye mgbu!!!,14,15,16,abuse,abuse,abuse,abuse
89459667,guys kponu ndi police army ndi nigeria ndi aguru ndi usa nye nu mmii ka ha rachaa ka otoro gbagbuo ha.##url,14,15,16,hate,abuse,abuse,abuse
89978382,@username 🤣🤣🤣 negodu nwa nza efi n’agba?,14,15,16,normal,abuse,abuse,abuse
89790718,@username guyyyyyyyyy! i nwèrè ọnụ ọjọọ oo😳,11,12,13,abuse,abuse,abuse,abuse
89792166,anu ohia... agu sewakwaa go onu... otele,14,15,16,abuse,abuse,abuse,abuse
88977033,@username na ọgbanje posing 😎,11,12,13,abuse,abuse,abuse,abuse
89976666,@username chineke napukwa ekwensu ike,11,12,13,normal,normal,normal,normal
89977151,@username onye ofe mmanu isi adiro mma. anu mpama,11,12,13,hate,hate,hate,hate
89977045,"o kwa nwa nza buwe, o dika o ga-aka nne ya! #igbo #tweetigbo",11,12,13,normal,normal,normal,normal
89977870,@username jee gwa nna gi na o na alacha nne gi ike nsi,11,12,13,abuse,abuse,normal,abuse
89791830,"onye agwu ""@username : nneka answer the question""@username : @username why d casting, okoro?""""",14,15,16,abuse,abuse,abuse,abuse
89459716,kidd onye mgbu .,14,15,16,abuse,abuse,abuse,abuse
89978155,@username ůwa enwe mmeta. i'm only trying to epp your laif. bulunu eze ule kpaghalïba 😩😩🙄🙄,14,15,16,abuse,abuse,abuse,abuse
89978067,@username remember to greet your father onye mgbu tonight,14,15,16,abuse,abuse,abuse,abuse
89792144,@username afunwa kitikpa gbagbuo gi ebea 🤣,14,15,16,abuse,abuse,abuse,abuse
89976908,dimkpa rie nsi.....  dimkpa benin... ##url,11,12,13,abuse,abuse,abuse,abuse
89977560,"@username amadioha gbwakwa gi akpa amu onye iberibe ezi ohia, nkita ara ndi ekiti state ozu nwuru awu, anu mpama",11,12,13,abuse,abuse,hate,abuse
89977161,"@username anyi na ndi sabo/oteletuals esighi otu uzor aga  if you are a sabo, we address you like sabo if you are an oteletual, we will treat you like an oteletual.  @username onye mgbu",11,12,13,abuse,abuse,normal,abuse
88294004,@username good morning nwaanyi oma .,11,12,13,normal,normal,normal,normal
88977148,@username 🤣🤣🤣 igbo mothers na ọnụ ọjọọ. my mum say na ọzọdịmgba🤣,11,12,13,hate,hate,hate,hate
89978686,"""@username : ekwe onye ekpenta n'aka, ibi ọma agụba ya./ if a leper is offered a handshake, he will want a hug.  #coalcityconnect",14,15,16,normal,normal,normal,normal
89459656,"lol ""@username : you called yoruba people? ""@username : anom na ofe, oburu kwa nke ndi ofe mmanu.""""",14,15,16,hate,hate,hate,hate
89459917,@username onye mgbu 😂😂,14,15,16,abuse,abuse,abuse,abuse
89790749,"imegheri a ahu okwu, isi ka i hapu imegheri ahu, okwu!  kedu ihe umu igbo ji isi wee kote na obodo a bu nigeria 🇳🇬. okwa ndi ugwu na ndi ofe mmanu na eme nke ha, anyi agbachi nkiti, keduzi ihe kpatalu nke anyi ji apu niche?  o, chukwu okike zobakwa 🙏  anyi #igbotwittercommunity.",11,12,13,hate,hate,hate,hate
89459835,"@username jee gwa nne gi na nna gi ihe ndi a nile, o buromu si ha muta onye nzuzu😂... ndi ara ga amuta onye shaa💯",14,15,16,abuse,abuse,abuse,abuse
89790720,@username otele gbagbuo gi eba fu. anuofia. onye iberibe.,11,12,13,abuse,abuse,abuse,abuse
89790905,@username mechie eze ule,11,12,13,abuse,abuse,abuse,abuse
89791950,@username onye oshi økükø..lai down there kam piawa gi azu.. ##url,14,15,16,abuse,abuse,abuse,abuse
89978438,"@username nsogbu dịkwa, ọsọ a bụ nke onye maara nwanne ya, ya kpọrọ wee na-agba niihina agwọ nọ n'akịrịka.",14,15,16,normal,normal,normal,normal
89977110,@username nna gị atụrụ,11,12,13,abuse,abuse,abuse,abuse
89978798,nna gi imbe! rt @username : imbe rt @username : i know na! hia!! rt @username : chaii siwthart d ike okuko was ... ##url,14,15,16,normal,normal,abuse,normal
88976728,anyi afugo ka uche gi ra this morning. anuofia. mkpi na agbara oha. chi fote i na achoghari ikpu na twitter. ezi bida. o di ka isi adiro gi mma. chorokwa umu ogbo gi o before mpiawa gi azu. imbe. ##url,11,12,13,abuse,abuse,abuse,abuse
89792019,@username baba e be lik say u be onukwu,14,15,16,abuse,normal,abuse,abuse
89977722,@username onye ra jo ịkpụ ya amụọ ajọ nwa.,11,12,13,normal,abuse,normal,normal
89791861,"azu :* @username : same.... ewu. #muah ""@username : onye iberibe :p ...... gud.u? @username : tot as much!!! lazy boy :p... haawa u na?""",14,15,16,abuse,abuse,abuse,abuse
88977089,"@username onye nzuzu, onye nzuzu...na-akparị nna gi...gi nwanyi akwụna",11,12,13,abuse,abuse,abuse,abuse
89976580,@username onye ori 🤣,11,12,13,abuse,abuse,abuse,abuse
89792098,isi nkita 😂😂😂.. nna e ma ego ne bu george now? ##url,14,15,16,abuse,abuse,normal,abuse
89978065,"@username nna gi onye mgbu. mercy onye oshi, kitikpa lacha gi ike.",14,15,16,abuse,abuse,abuse,abuse
89977845,@username ishi aki. black enwe.,11,12,13,abuse,abuse,abuse,abuse
89791937,"ewu gambia ""@username : nne gi, nna gi ""@username : taah nsi ""@username : rie nsi biko ala mmadu""@username : nna gi there ""@username :",14,15,16,abuse,normal,abuse,abuse
89976894,"@username i don't have talks with efulefu like you + i didn't tag you,aturu n'enweghi uche di ka gi",11,12,13,abuse,abuse,abuse,abuse
88293950,"@username anupama, ewu xenophobia, onye nzuzu, bro get healed fro hate",11,12,13,abuse,abuse,abuse,abuse
89791895,"@username ndi eriri eri,  ndi akpiri ogologo ka unu bu.",14,15,16,abuse,abuse,abuse,abuse
89978842,"🕇 ndị enyi, ọgwụgwọ nke ọrịa na-agaghị ekwe omume ịgwọ ọrịa nke ndị dọkịta mmadụ, site na ọgwụ ọwụwa anyanwụ ma ọ bụ ọdịda anyanwụ, jizọs nwere ike gwọọ ya nke ọma, dịka ọ gwọrọ onye ekpenta, ma okwukwe dị ka mkpụrụ mọstad dị anyị mkpa* * *",14,15,16,normal,normal,normal,normal
89978428,"@username o kacha ndi ofe mmanu, obi ojo ha di excess",14,15,16,hate,hate,hate,hate
89459655,@username chioma i bu onye iberibe  i am chioma too but im ashamed of u cancel chioma out of ur name mumu  nah me tell obinna to give u belle run?  onuku igala exposing ur insecirity on others im sure u so miserable ewu awusa,14,15,16,hate,abuse,abuse,abuse
89977921,@username nwanyi zukwanike! kedu ndi nkita ara bù nke a?,11,12,13,abuse,abuse,abuse,abuse
89977263,iwu onye oshi. ##url,11,12,13,abuse,abuse,abuse,abuse
89459862,@username onye iberibe ulo ozuzu okuko,14,15,16,abuse,abuse,abuse,abuse
89791886,@username a kpọọ ya ajọ nwa!,14,15,16,abuse,abuse,normal,abuse
89792137,"okwu d'ya. atuolu omalu, omalu. atuolu ofeke, o ti nye isi n'ofia.  ##url",14,15,16,normal,normal,normal,normal
89976917,@username ndi agadi siri ike o,11,12,13,normal,normal,normal,normal
89790829,@username thunder gbuo gi na your father. onye nzuzu!  otolo sagbuo gi there.  kitikpa gbagbuo gi there.  idi very s-tupid.,11,12,13,abuse,abuse,abuse,abuse
89976672,@username biko depụtara m okwu igbo abụọ na enweghị ntụgharị na bekee kam nye otú anụ ọhịa sim na asụsụ igbo nile nwere ihe ọbụ na bekee,11,12,13,normal,abuse,abuse,abuse
88977130,"@username ndị akpịrị ego,, umunne judas iscariot,, etua ka fa si akwado",11,12,13,abuse,abuse,abuse,abuse
89978238,@username o bu ihe ndi ugwu na ndi ofe mmanu ji ka anyi mma.anaghi eji asusu ha eti egwu.,14,15,16,hate,hate,hate,hate
89978166,@username 😂 😂 😂 😂 😂 😂 ọnụ ọjọọ,14,15,16,abuse,abuse,abuse,abuse
89978383,@username ya sachie eze ule ya.,14,15,16,abuse,abuse,abuse,abuse
89978550,"@username lmaaooo nne aswear down!!!! ha na ju mu na conference call ""o onye? o a bingo ko nwoke?! isi no onye yoruba?? aseeed eet! o ndi ofe mmanu """,14,15,16,hate,hate,normal,hate
89976932,ejiro nnukwu isi ama isi gabu eze ##url,11,12,13,normal,normal,normal,normal
89977345,#ipanforonenigeria my happiness is that this #ipanforonenigeria shit ends in tweeter lite definitely. ndi ofe mmanu na ndi ugwu jizi aha #ndigbo na aghori ndi nna nna ha . nonsense,11,12,13,hate,hate,hate,hate
89976764,"@username onye nzuzu , kitikpa gbu kwa gi ebe ahu . i no blame you , i blame the village movies you act . get away",11,12,13,abuse,abuse,abuse,abuse
89977825,"@username ama nne gi shi kwa there,ozu otele ekwensu kporo oku. better respect your useless old age",11,12,13,abuse,abuse,abuse,abuse
89459525,kitikpa gbagbuo gi and your motivational quotes. ##url,14,15,16,abuse,abuse,abuse,abuse
89976514,"@username ụsụ nwụrụ anwụ, anụ ọhịa akpọniri ike elu wee mụọ",11,12,13,abuse,abuse,abuse,abuse
89790656,heard this is elrufai's son. the same idiot who justified the killing of igbos in the north. like father like son.  ndi igbo kwuru si - agwọ anaghi amụ ihe di mkpụmkpụ. ##url,11,12,13,normal,normal,normal,normal
89978595,"***errmm**biko umunnem na chineke, ndi ofemmanu buo gi aso si na eze ule ha!...akam adirokwa ya! ...odikwa acidic!",14,15,16,hate,abuse,hate,hate
89977202,@username eze ọgụ 😀,11,12,13,abuse,abuse,normal,abuse
89977887,@username gi bu nwa nza dika rijuru afọ na ụtụtụ a abi,11,12,13,abuse,abuse,normal,abuse
89791879,@username ohan'eze ndi oshi na ndi akpiri ogologo ‼️ ndi okenye aruruala ❌,14,15,16,abuse,abuse,abuse,abuse
89977241,@username kedu onye mgbu na-akø that mense?..ndi amusu akalia n'ogbe..,11,12,13,abuse,abuse,abuse,abuse
89978022,@username onye ara. onye iberibe. si nga puo. isi ewu. nne gi bu akwuna. nzuzu. nnukwu isi nkita ara. anu ofia. anu ofia ka gi nma. onye ime-ezi. rie nsi.,14,15,16,abuse,abuse,abuse,abuse
89791786,"@username onye nzuzu is singular,....nigerians = ndi nzuzu 😅",14,15,16,abuse,abuse,abuse,abuse
89977710,"@username onye iberibe, anu mpama",11,12,13,abuse,abuse,abuse,abuse
89978062,ajọ nwa si window ba nne ya afọ...,14,15,16,abuse,normal,abuse,abuse
88976880,@username is this the response to dr. amadi's revelations about you?  onye aghụghọ.,11,12,13,abuse,abuse,abuse,abuse
89977688,@username soluigbo e wu anu pama🤦‍♂️🤦‍♂️ ewu ka gi ma🤣🤣🤣,11,12,13,abuse,abuse,abuse,abuse
89978596,"@username ezi bida, ekere ọrụ eke, ewu awusa, do well and stop calling people to help you. mkpi",14,15,16,abuse,abuse,abuse,abuse
89977832,"@username kitikpa gbagbuo gi there, agadi ekwe nka.",11,12,13,abuse,abuse,abuse,abuse
89978717,@username 🤣🤣🤣🤣🤣 nwando ajọ nwa,14,15,16,abuse,abuse,abuse,abuse
88977147,@username otu nne gi dia,11,12,13,abuse,abuse,abuse,abuse
89790815,mkpi cristiano ronaldo  the real goat 🐐🐐🐐 ##url,11,12,13,abuse,abuse,normal,abuse
89977531,@username cuppy onye ofe mmanu😁😁,11,12,13,hate,hate,hate,hate
89978579,you are using her abuse as a gotcha?  kitikpa gbagbuo gi ruo oku mmuo! ##url,14,15,16,abuse,abuse,abuse,abuse
89976746,"@username i admit to it wholeheartedly, ọgwụ ka ana agwọ, i want them to call me onye ọgwụ ego 😂",11,12,13,abuse,abuse,abuse,abuse
89791045,"@username roll call, isi ewu,isi okuko, isi nkita, isi...",11,12,13,normal,abuse,abuse,abuse
89790647,odogwu aburo guy name. nwanne'm e bu a guy. hapu ndi ugwu na ndi ofe ofe mmanu.  na men you be. o mpa !!! ##url,11,12,13,hate,hate,hate,hate
89459812,chineke needi ipu chaputa ekwensu ike ọ jị na this country. kedụ udi óbị okwute mmadụ ga enwe were jide nri na warehouse since may.,14,15,16,normal,normal,normal,normal
89459670,@username ikpu mama gi .. wack ofe mmanu musician.  anu mpama,14,15,16,hate,abuse,abuse,abuse
89459762,@username 😂😂😂 tinyekwu ya kitikpa 😂😂😂,14,15,16,abuse,abuse,normal,abuse
88976959,@username you are the commander of ipob olodos twitter community. afo anu. protector of the universe. ezigbote onye mgbu,11,12,13,abuse,hate,abuse,abuse
89977933,@username daalu nwoke ekwulobia maka nkea..igburugo isi onye aruruala ahu tinye na ihe ana eme.. everything enwego isi kita.,11,12,13,abuse,abuse,normal,abuse
89791919,@username ezigbo onye ori,14,15,16,abuse,abuse,abuse,abuse
89459560,"@username iwú ewu congo, if dr abati had introduced him as a terrorist would he allow such "" assumption"" stand?🤷🏿‍♂️ chineke nna meré ayi ebere maka ndi mmadu dí ezigbote iberibe 🙆🏿‍♂️",14,15,16,hate,abuse,abuse,abuse
89978929,ezigbo kitikpa oh ##url,14,15,16,abuse,abuse,normal,abuse
89792002,"nna ehe ikegwuru ha rt""@username : ndi ofe mmanu bu ndi uchu rt @username : nawa o,""@username : ezigbote ya""@username : akuko n'egwu",14,15,16,hate,hate,abuse,hate
89978603,@username 😂 😂 😂  ọkwa onye nzuzu  dị ife a oh,14,15,16,abuse,abuse,abuse,abuse
89976899,"@username how dare you obfuscate and turn history on its head ezigbo ofeke ka ibu. onye iberibe,ndi ofe mmanu na akuziri aka na akpogi ezigbo mmadu.efulefu",11,12,13,abuse,hate,hate,hate
89976781,otu mbekwu ike na-agba ọsọ karịa a oke bekee ma na e nwere oké mmiri ozuzo na-eru nso. ka ọ na emi ntị anụ ihe.,11,12,13,normal,normal,normal,normal
89976542,"@username onye oshi chineke kporo oku, udele ga eri ozo gi.",11,12,13,abuse,abuse,abuse,abuse
89790750,@username lmao nwa nza,11,12,13,abuse,abuse,abuse,abuse
89976450,ndị afọ njọ jụrụ na ụwa nke akaria ##url,11,12,13,normal,abuse,abuse,abuse
89791866,@username nne gi bu udele nwuru anwu. anuofia.,14,15,16,abuse,abuse,abuse,abuse
89977679,@username jee gwa ofeke nna gi,11,12,13,abuse,abuse,abuse,abuse
89790923,onye iberibe use that 32k stuff am inside your rectum anu mpama. ##url,11,12,13,abuse,abuse,abuse,abuse
89976642,@username nwaanyi bekee 🥰,11,12,13,normal,normal,normal,normal
89791844,@username come and beat me nau  nnukwu isi😐,14,15,16,abuse,abuse,abuse,abuse
89790795,"@username ezedioramma chief! ezigbo okwuakam, ezi oyi onowu @username , mannest man officer @username ... striking partner ajọ nwa @username .. ezigbo nwanne @username ....ife ama eme gị na ngada at all",11,12,13,normal,abuse,normal,normal
89978061,"ijuta isi nkita, iwere agba ya mee gini? 🤔",14,15,16,normal,normal,normal,normal
89978326,@username bia nwoke isi adiro gi mma oooo! 🤣🤣🤣🤣🤣💀,14,15,16,abuse,abuse,abuse,abuse
88976803,@username ewu awusa dey call person nwa nkita  anuofia,11,12,13,abuse,abuse,abuse,abuse
89791807,"@username ejiofor bu onye oshi,obu ya rere our be leader mnk.",14,15,16,abuse,abuse,abuse,abuse
89978002,@username ahụrụ m nọọ awụsa fulani tụụrụ nne gị ime gị! ọ ya mere i ji echi n'ike eku ume! inbersil! makagwu! atụrụ awụsa nkịta ọhịa rachara anya!,14,15,16,abuse,abuse,abuse,abuse
88976980,@username adamu kitikpa gbagbuo gi,11,12,13,abuse,abuse,abuse,abuse
89790790,@username rie atulu na nna gi na akpa ebule..,11,12,13,normal,normal,normal,normal
89790930,@username not only nsiagu ma nsị ọkụkọ 😂😂😂 ##url,11,12,13,normal,normal,normal,normal
89459553,@username ewu awusa. unu nile na emegide nmadi oga ha adiri unu imma.,14,15,16,hate,abuse,abuse,abuse
89976794,"@username no be only division na subtraction,,, ewu ohiafia ..ndi ara",11,12,13,abuse,abuse,abuse,abuse
89460013,"@username okwu abụghị nri, nchịpụta ede abụghị ọkụkọ ya.",14,15,16,normal,normal,normal,normal
89978272,@username agadi nwoke na agwo ofe. in your dreams,14,15,16,abuse,abuse,abuse,abuse
89792102,"onye iberibe""@username : ewu""@username : wht is fool in ur language? #bestoflagos""""",14,15,16,abuse,abuse,abuse,abuse
89978390,@username isi aki oyibo... go figure 🤣🤣🤣🤣🤣🤣,14,15,16,abuse,abuse,abuse,abuse
89791759,@username nne nne😂😂😂...okwa ndi ofe mmanu,14,15,16,hate,hate,hate,hate
89977579,"@username i wish u were here oooh,u and @username enuf nkwu ocha and mgbada and anu nchi...i can't shout",11,12,13,normal,normal,normal,normal
89792208,"lmao!! onye apali @username : onye nzuzu! ""@username : onye ibe ri be @username : ndi ara!""",14,15,16,abuse,abuse,abuse,abuse
89459620,@username pleased with him for sharing ikpu agadi nwanyi? you’re a mumu anu ohia ##url,14,15,16,abuse,abuse,abuse,abuse
89977941,"@username okwa nwa nza rijuo afọ, ọ si chi ya bịa ka ha nwaa. dino is an over fed little bird challenging his god for a contest.",11,12,13,normal,normal,normal,normal
89978216,@username ezi nwanyi di uto ❤️❤️,14,15,16,normal,normal,normal,normal
88976926,@username lol...bbm aint d same witout u isi aki oyibo ^_^#pandora misses ya too,11,12,13,abuse,abuse,abuse,abuse
89978721,"igbo na ekwu si na nwata chọba nke ya akpọ ya ajọ nwa, ílú igbo  #freennamdikanunow #freennamdikanunow #freennamdikanunow #freennamdikanunow #freennamdikanunow #ghosttownactivated #ghosttownactivated #ghosttownactivated #biafraexit #thisisnot1967",14,15,16,normal,normal,normal,normal
89978283,"@username gi na ụmụakwụkwọ gị... , ị sị na o sekatara ọkụkọ si na ọ dịzị ka ọ bụzị nkịta ka o sere? biko kedụ ụbọchị m ga-abịa abịa n'ụloakwukwo unu kama ka m mee nkụzi naanị otu awa, otu awa na klaasị abụọ unu ga-ahọrọ.",14,15,16,normal,abuse,normal,normal
89790667,"@username i bu onye nzuzu onye ohi, ewu na ndi ojoo.",11,12,13,abuse,abuse,abuse,abuse
89977627,"@username udele na eri ozu umu ya. o buru izuru oghere n ke abou n'oshi di ka isi mee na m bu, ebe iriri ozu umu gi na nke m bu, i ga nu eri ma nne gi ma nna gi, umu gi na nwunye gi na nke abuo. tufiakwa",11,12,13,abuse,abuse,normal,abuse
89790973,@username eziokwu o  hapu di onye mgbu biko😂,11,12,13,abuse,abuse,abuse,abuse
89459955,"@username anụ mpama, may what you wish others be your final date, onye iberibe",14,15,16,abuse,abuse,abuse,abuse
89459905,@username nwaanyị ọma i salute you.,14,15,16,normal,normal,normal,normal
89459589,@username ndị ụchụ  ndị araa  ndị imbeciles  ndị efulefu  ndị ume ngwụ adị aga m efu  useless people with useless leader  bunch of illetates with no traceable certificates  ndị abụrụ ọnụ  irredeemable buffoons,14,15,16,abuse,abuse,abuse,abuse
89976769,"@username herro ada nwaanyi, ewela iwe mana e'neediri m your guidance and counselling na ndu m a ugbua ihotagho. bikonu kedu ka m ga esi nwete ife a? anyi ga ekwurita na ulo oru gi ka obu na inwe ulo ogwu ebe ina nyelu ndi ara dika m aka? treat as urgent, ife a di ezigbo mkpa ma chi 🙂",11,12,13,abuse,normal,normal,normal
89977846,@username ewu! oke mkpi! onye mgbu! he would’ve sold his prick,11,12,13,abuse,abuse,abuse,abuse
89459966,enugu should be calm. enugu is calm. imo should be calm. anambara too. abia. ebonyi. ndi igbo abughi ndi ogbu ochu,14,15,16,normal,normal,normal,normal
89978512,ufodu umu'nwayin 9ja ndi nkita ara..* mtcheeeeew .next,14,15,16,abuse,abuse,abuse,abuse
88294001,@username gi na umu nwaanyi obidi,11,12,13,normal,normal,normal,normal
88976930,"@username ewu congo, what are you doing here elohim gbuo gi there, ottelectual ka gi mma, nwaokoko nwuruanwu, ezi abakpa",11,12,13,abuse,abuse,abuse,abuse
89977039,@username ne godu ezi a... ewu hausa... ada iberibe onye nzuzu.... akwuna ndi apc,11,12,13,hate,hate,abuse,hate
89977745,"lmfaooo"" @username : like u abi? rt @username : okwa nkita ara!! ""@username : which (cont) ##url",11,12,13,abuse,abuse,abuse,abuse
89978690,@username kitikpa gbagbuo gi ebea 😂👁️,14,15,16,abuse,abuse,abuse,abuse
89977412,@username obi afuwuo ndi ofe mmanu and their counterparts from the futa jalon mountain  ndi eriri eri,11,12,13,hate,hate,hate,hate
89976922,@username you meant na nna gi bu ezigbote itiboribo?,11,12,13,abuse,abuse,abuse,abuse
89978169,"@username ụsụ nwụrụ anwụ, anụ ọhịa akpọniri ike elu wee mụọ, may thunder mixed with amadioha wey get the dna of ogun wey had 3some with shango and mamny water visit you there ##url",14,15,16,abuse,abuse,abuse,abuse
89978030,"@username anu ohia. ozu do na mmadu. mmadu ha ka akpa aja, noro na ama njakiri na asampete biara loseie weight, o kwa ezigbote anya ufu. olekata ihe o ga eme, si ka o nwere mkpisi aka iri chukwu kere nye ya, na cho okwu. ndi ara juru na internet nke burna boy. ezigbo aaaaruuuu",14,15,16,abuse,abuse,abuse,abuse
89977089,@username otu agadi nwanyi na so sugar. kedu maka gi na laa nwanne gi nwanyi na nne gi?,11,12,13,abuse,abuse,normal,abuse
89459981,@username ọkwa eze ule,14,15,16,abuse,abuse,abuse,abuse
89792057,aha! onye nzuzu! *skipsaway* rt @username : whoz goiin to chrome?,14,15,16,abuse,abuse,abuse,abuse
89978583,"@username onukwu.. you will go into depression soon bcos simon, ewu congo",14,15,16,abuse,abuse,abuse,abuse
89791791,@username nwọke ahụ bu onye iberibe 😂😂😂😂,14,15,16,abuse,abuse,abuse,abuse
89978348,ofe mmanu 😁 ##url,14,15,16,hate,hate,normal,hate
88976945,ewu congo 😂😂😂😂😂😃 ##url,11,12,13,abuse,abuse,abuse,abuse
89978915,@username real ofeke girl 😂😂😂,14,15,16,abuse,normal,abuse,abuse
88977166,"@username i bu ezigbo anuofia, anu mpáma nwuru anwu! negodu ka i di ka ezi! ezi bídá ka gi mma. okpo benin! onyé nzuzu! ewu gambia bu ukwu na abuo 😂😂😂onye furu gi echekwa na ndu di gi n’ime; mana o maghi na ekwensu a jula gi.",11,12,13,abuse,abuse,abuse,abuse
89978489,"@username alube, ofeke, efulefu, nkita ara........",14,15,16,abuse,abuse,abuse,abuse
89459685,@username onye iberibe.... obidiot ! u wantto remain a slave.,14,15,16,abuse,abuse,abuse,abuse
89978514,@username nna gi na ndi eziuno gi bu iti,14,15,16,abuse,abuse,abuse,abuse
89976610,@username onye mgbu..ajọ nwa a bụrụ ọnụ,11,12,13,abuse,abuse,abuse,abuse
89977484,@username nne gi na nna gi dia. ekperima nwa mmuo. nkita ara!!!,11,12,13,abuse,abuse,abuse,abuse
88977105,@username nne gị na nna gị efulefu ewu awụsa,11,12,13,abuse,abuse,abuse,abuse
89976931,onye ka ana kpari ihe a? rt: @username : lol. ogini kwa? don't worry oh. o wu onye nzuzu :p -rt @username : mmmmsscchheee##url,11,12,13,abuse,abuse,abuse,abuse
89976878,imagine being served isi nkita as isi ewu 😂😂😂😂,11,12,13,normal,normal,normal,normal
89459784,@username ma gi ma uche nkita racha unu anya. good money nke gi,14,15,16,abuse,abuse,abuse,abuse
89790681,"okpowu go'ya o. chaii ike nsi.. virgin ndi ara ""@username : @username giwan bi akpa amu. onye nzuzu. biko hapum aka""",11,12,13,abuse,abuse,abuse,abuse
89978420,@username what did she say after onye nzuzu?,14,15,16,abuse,abuse,normal,abuse
89976984,ewu congo! rt @username : dopieey anumanu kedu,11,12,13,abuse,abuse,abuse,abuse
89978814,"onye aghụghọ nwụọ, onye aghụghọ elie ya.  #akụkọifo ##url",14,15,16,normal,normal,normal,normal
89978659,"ndị afọ njọ ọ, ike gwụrụ..... mpa dị be ná ụdị ifa dị ba gboo ##url",14,15,16,abuse,abuse,abuse,abuse
88976924,@username sunny ekwekwana ka kitikpa gbagbuo gi,11,12,13,normal,abuse,abuse,abuse
88976698,@username nwaanyị ọma ❤️,11,12,13,normal,normal,normal,normal
89977030,hahaha ndia bu kwa ndi akpiri ego. rt @username : @username yep hand the money to her ryt nw,11,12,13,abuse,abuse,normal,abuse
89459880,@username apart from @username the rest nwere ọnụ ọjọọ die.. 😅 😅 😅 😅 😅,14,15,16,abuse,normal,abuse,abuse
89792069,"ok sir.. oya, address @username ka kitikpa gbagbuo gi 🤣 ##url",14,15,16,abuse,abuse,abuse,abuse
