tweet_id,tweet,annotator_1,annotator_2,annotator_3,anno1,anno2,anno3,label
1423644495971823617,estou a ficar velho ainda não entendo porque alguns moçambicanos usam operadoras e whatsapps diferentes no mesmo celular actualiza estado nas duas contas se os contactos são os mesmo,55,59,60.0,negative,negative,negative,negative
1506299309993701389,pk eu mesmo metade cair na minha conta hoje eu não seria humilde afinal querem ter dinheiro de jay z ou o quê,55.0,59,60,negative,neutral,neutral,neutral
1530480427131195400,"Lhe pila o coração, preciso de mais música https://t.co/zymvNRVKz6",55.0,59,60,neutral,neutral,positive,neutral
1545745468478595e3,Há um dia que já foi determinado para o juìzo e já está próximo! Tema a DEUS!!! #SaturdayLuncBread,55,59,60.0,neutral,neutral,neutral,neutral
1503654425042341889,vce está a me dizer para deixar bonus,58,57.0,54,neutral,neutral,neutral,neutral
1544392901320376300,Quero ir para MozGrow escolher meu tractor amanhã.😎,58,54.0,57,neutral,neutral,positive,neutral
1178256390189654017,estou a rir por causa do que disseste e pq sei cenas,58,54.0,57,neutral,positive,neutral,neutral
1313759928725708800,por isso perdem boas namoradas,58,54.0,57,neutral,negative,negative,negative
1551709003373322200,Nenecar dessa forma é bem melhor para mim https://t.co/YALhsICGRw,58.0,54,57,positive,positive,positive,positive
1489175895281737700,"Minha digestão precisa ficar calma. Não estou com pressa, comida não acaba",58.0,54,57,neutral,neutral,neutral,neutral
1509945602192326700,Como assim estou com vontade de estudar?!! Yuu sai desse corpo que não te pertence demonio!!🙏🏾🙏🏾,58.0,57,54,negative,negative,neutral,negative
1411597236333690884,fodi a bih e nem sei qual é o seu nome,55.0,59,60,negative,neutral,neutral,neutral
1487496068199854e3,"@user 😂😂😂😂😂😂😂😂 todos apertados com um espaço vazio, irritante mesmo",55,59,60.0,neutral,neutral,neutral,neutral
1536446215780540400,"@user @user É mesmo chocante porque em meio a uma geração cheia de pecado, toda a raça de pecado é manifesta dentro da igreja O Senhor ainda está fazendo milagres no nosso meio manifestando o Grande Amor pela humanidade #TheGreatestAnointing",58,54.0,57,positive,neutral,neutral,neutral
1416130064106860546,hallelujah conectada de moçambique vendo as maravilhas do senhor,58,54.0,57,neutral,positive,neutral,neutral
1498857131772203e3,@user Ellputo afinal não é rapper?,58.0,57,54,neutral,neutral,neutral,neutral
1540629461388988400,Hoje cada um bebe cerveja (@user ) com dinheiro dele… Não faz sentido depender de alguém para ficar curtir no dia da #Independência! Feliz dia da Independência povo Moçambicano🇲🇿❤️🤲🏾,55.0,59,60,positive,positive,positive,positive
1503667205539389400,França vendeu material bélico à Rússia https://t.co/zJDxTi9JIe,55,59,60.0,neutral,neutral,negative,neutral
1481919321328820200,Frango😋 Vou tentar convencer minha mãe para se fazer hoje 🥺 https://t.co/W5sbBln1Ro,58,57.0,54,positive,neutral,positive,positive
1372963513082261521,mesmo eu to a falar atoa,55,59.0,60,neutral,neutral,neutral,neutral
1366258546770337792,mas dente e outro nível sjjj,58,54.0,57,neutral,positive,neutral,neutral
1145339440421908481,essa frase falame de ti me deixa bem pateta ‍️‍️,55,59,60.0,neutral,neutral,neutral,neutral
1505927548223504400,"Se o inimigo for mais forte que você, fuja! Se ele te alcançar, lute! Se ele vencer, não se sinta culpado! Levante-se e esconda-se, onde jamais possa ser encontrado! @user Depois seja como girassol dè costas pro escuro e de frente pra Luz",58,54.0,57,positive,neutral,positive,positive
1404887358613377032,com ruy no twitter ninguém precisa assistir o euro,55.0,59,60,positive,neutral,neutral,neutral
1498578796018126800,"Já me vasculharam, e me acusaram de ter roubado meu próprio carro. https://t.co/DTuIifXS5U",58,57.0,54,negative,negative,negative,negative
1542276362685321200,@user Todos nós devemos estar engajados nesse avivamento #TheEndRevival,58,54.0,57,positive,neutral,positive,positive
1491015987315245e3,"@user Acho que nem 3º é,palhaçada...",58,57.0,54,neutral,negative,neutral,neutral
1500223244535840800,Tenham muito cuidado ao comprarem cenas no brechô/desapego,55,59,60.0,neutral,neutral,negative,neutral
1525225956398583800,"#RoadToAngola Ele promete restaurar e transformar vidas. No dia do Pentecostes, depois da ascenção de Jesus, houve um grande avivamento. ⬜️ Este avivamento bíblico está se repetindo no meio de uma geração tão moderna",58,57.0,54,neutral,neutral,neutral,neutral
1543609658555891700,@user Consegues ler um livro a escutar música??,55.0,59,60,neutral,neutral,neutral,neutral
1316100540342906880,só fazem drama na mesa,55,59,60.0,negative,neutral,negative,negative
1541311677903343600,@user @user É que vão lhe humilhar um dia😂😂,55.0,59,60,neutral,neutral,positive,neutral
1498762122821525500,. Tem coisas que não faz meu olho brilhar🤲,55.0,59,60,negative,neutral,neutral,neutral
1514333497879580700,Mas nem todos ressuscitarão com o mesmo destino. Alguns ressuscitarão a VIDA ETERNA e outros ao julgamento eterno e desprezo. #IndepthRevelation,58.0,57,54,neutral,neutral,neutral,neutral
1489891718019358721,derrepante pah sou o dono da bola,58,54.0,57,neutral,positive,neutral,neutral
1354292737571508227,não estava a acreditar ela,55,59.0,60,neutral,neutral,neutral,neutral
1312469919712206849,sou do desde criança,58.0,57,54,neutral,neutral,neutral,neutral
1365565073398370304,podem até me matarmas há pessoas que namorei mas vou morrer a jurar que nunca namorei,58,57.0,54,neutral,negative,neutral,neutral
1401968382770044935,o centro de apoio psicossocial das mahotas é o meu santuário há anos comemoro os aniversários da minha mãe la e tem sempre uma energia bonita e acolhedora amo mesmo️,55.0,59,60,positive,positive,positive,positive
149806965097805e4,@user Estive assim. Este mês não foi bom ih,55.0,59,60,negative,negative,negative,negative
1504187209792073700,"QUANDO SE NASCE POBRE, SER ESTUDIOSO É A MAIOR REBELDIA CONTRA O SISTEMA.",55,59.0,60,positive,neutral,positive,positive
1512146064555622403,sobre hoje dia da mulher moçambicana,58,54.0,57,neutral,positive,neutral,neutral
1491727038801191e3,"@user @user @user @user @user @user @user Yheap, errado não estás ,mas dá aquela peninha",55,59,60.0,neutral,neutral,negative,neutral
1533787036448084e3,O único problema nesse tipo de coisa é que nunca nos chamam..😔 https://t.co/G4BVkWBB15,58,54.0,57,negative,negative,negative,negative
1540366031989907500,@user Nue aqui em casa isso?,58.0,57,54,neutral,neutral,neutral,neutral
1549009693967716400,É fácil desistir quando não agrada o coração!,55,59,60.0,negative,neutral,negative,negative
1398333506753806340,eu já tinha dito em fórum privado e repito expulsão que se espera deste menino que jovem esta sociedade espera gerar ali verdades vistas num só prisma são perigosas mais uma vez a escola optou pelo caminho mais fácil,55,59,60.0,neutral,neutral,negative,neutral
1516472868619575300,"@user Sou docente, dou aulas a Herca Magaia, desconheço o nome de bloguerinha",58,54.0,57,neutral,neutral,neutral,neutral
1538162243870806e3,"Bander apanhou uma mulata, como vai sustentar 15 niggas e uma mulata? https://t.co/LK4EKdP5yi",55.0,59,60,neutral,neutral,neutral,neutral
1526557206577139700,"Essa coisa de orar para Deus dar um(a) parceiro(a) adequado(a) não é mau, mas acho que Deus está preocupado com coisas maiores que devia fazer primeiro em ti como pessoa. Uma boa parceira tem que ser consequência daquilo que eu sou como pessoa e não de ""orações casamenteiras"".",55.0,59,60,neutral,positive,neutral,neutral
1329705712935694338,afinal nao estou a dizerate eu tou a slidarrrr,58,54.0,57,neutral,negative,neutral,neutral
1211062092842885120,minha filha eu batia,55,59,60.0,neutral,neutral,neutral,neutral
1528535722533298200,@user O Senhor mostrando o quanto Ele nos ama e que está pronto para nos ajudar #BlessedWordOfLife,55.0,59,60,neutral,neutral,positive,neutral
1529462077454176300,*#TotalCripplesWalk Um COXO LEVANTOU E ANDOU AINDA HOJE A POUCAS HORAS. as curas são visíveis e vem dizer que realmente O MESSIAS ESTÁ VINDO,58.0,54,57,neutral,neutral,positive,neutral
1373575859081256961,porque será que não estou a acreditar nisso,55,59.0,60,neutral,negative,neutral,neutral
1370266965143601153,também não percebi comprar para poder tirar a graça a do brinquedo tem brinquedos de género sem som ‍️,58,57.0,54,neutral,neutral,neutral,neutral
1553374778626642e3,Tenho trauma💔😭... Último relacionamento me fizeram de bolo😪 https://t.co/mUqSOboLsr,58,57.0,54,neutral,negative,negative,negative
1504958212113641500,Se a chuva está caindo no que ainda pode fazer alguém duvidar que Elias está na terra. #TheOpenedHeaven O Mais Prometido dos Profetas está entre nós.,58,54.0,57,neutral,neutral,neutral,neutral
1544450455610220500,@user Rejeitar o Evangelho Eterno você está literalmente dizendo que não precisa de Deus #GlobalSuperWord,55,59,60.0,neutral,neutral,negative,neutral
1353788732206440449,quando penso em ti só vejo mariscos,55,59.0,60,neutral,neutral,neutral,neutral
1302218349762535424,eu depois de escutar uma música triste em inglês para ficar mais triste ainda,58,57.0,54,neutral,negative,neutral,neutral
1532110290984247300,na casa deveria ir embora pois a outra que chegou é muito confusa( e de facto é muito confusa 🤦🏾‍♂️) e que ia acabar partindo tudo... ... E daí a moça diz que entrou na casa pegou o que era dela e bazou. Ligou para mim para ajuda para entender o que tinha acontecido naquele dia,55,59,60.0,negative,neutral,negative,negative
1541997462398898200,Viva familia A não perder este sábado Estamos juntos Ate lá https://t.co/VD18WvoMhM #xiluvasessionswithdinomiranda @ Magoanine cmc https://t.co/SMb2P1v1w2,58,54.0,57,neutral,neutral,neutral,neutral
1311361848046956549,hawe encontrei meus memes no facebook,58,57.0,54,neutral,neutral,neutral,neutral
1493135502865834e3,Eu bem feliz hoje com a dama: https://t.co/p1F5EJTAhU,55.0,59,60,positive,positive,positive,positive
1531975721316499500,@user @user Uma profissional de televisão prepara-se e não diz asneiras destas! Que vergonha. 🙈,58.0,57,54,negative,negative,neutral,negative
1186005267676368896,tou a levar meu nome de casa è esse mesmo,55,59.0,60,neutral,neutral,neutral,neutral
1142563600852312064,damn prestem atenção nessa bunda ️,58,57.0,54,neutral,positive,neutral,neutral
1375087718817017861,o mais surpreendente é que elas não vivem sem pau,58,57.0,54,neutral,negative,neutral,neutral
1549151165652377600,"Mostrei meu BI disseram que é falso, mas a pessoa que fez esse BI até crédito e dinheiro recebe🤣🤣🤣😂😂😂 https://t.co/AbdwdRzYli",55,59.0,60,neutral,neutral,positive,neutral
1534540279159607300,Ninguém escapa do @user .. ele na vida real está a te entregar barras tipo nada😭😭,58.0,57,54,negative,negative,neutral,negative
1424459209433812992,está doerme o olho,58,57.0,54,negative,negative,negative,negative
1328804654176755715,estão a ficar espantados com tem peças de,55.0,59,60,neutral,neutral,neutral,neutral
1187403208429359104,na rua também há tipos que fazem essas abordagens,55,59.0,60,neutral,neutral,neutral,neutral
1518520642244649e3,Cheguei a conclusão que o problema sou eu sim,58,54.0,57,positive,negative,negative,negative
1507447204637778e3,@user essa estava a pedir bunda para quê???? Oh lindona🥰 https://t.co/bq99P95uYL,58,57.0,54,positive,neutral,positive,positive
1518620026307334100,"Bro, eu tenho dois pés e no carro automático tem dois pedais .. prontos nem ✅ https://t.co/snjxWddjhO",58.0,57,54,neutral,neutral,neutral,neutral
1546594572058386400,"Desde o momento em que O SENHOR falou sobre a restauração de seu altar que foi contaminado, esta tem sido a mensagem central do SENHOR neste momento. #ThePulpitOfHoliness",55,59,60.0,neutral,neutral,neutral,neutral
1174032422725390336,não acham que estão a exagerar no uso da palavra tóxico asking for a friend,58,57.0,54,neutral,negative,neutral,neutral
1209094816186978306,edjo jerusalema afina é esse jam escutamos a muito tempo e não demos importância,58,54.0,57,neutral,positive,neutral,neutral
1521824726032789500,"@user Falando em receber, esse mês é meu😍",58.0,57,54,neutral,positive,positive,positive
1162037728579653635,alerta podes alertar isso não vai mudar nada aqui no twitter ninguém me conhece não tenho família aqui,58,54.0,57,neutral,positive,neutral,neutral
1550826748035702800,"@user Tipo brincadeira , mais é verdade , triste.",55,59,60.0,neutral,neutral,negative,neutral
1486108104911691800,@user Baixa lá COD vamos nos resolver como homens,55,59.0,60,neutral,negative,neutral,neutral
1498201093096022e3,@user @user Estás desculpado… é legítima a dúvida,58.0,57,54,neutral,neutral,positive,neutral
1440657151114891268,ser bonito anima páh,58,54.0,57,positive,positive,positive,positive
1375101549362434054,poxa conheço uns tantos tenho que respeitar mais aqueles jovens,55,59.0,60,positive,positive,neutral,positive
1501283702541734e3,"“Babe na sexta, se por acaso eu não atender não zanga estava procura de um extra 💸” Era Suposto Prod. @user @ Cypher Studios https://t.co/C4sIXsKeIy",58,54.0,57,neutral,neutral,neutral,neutral
1499672756895588400,Quem não tem bombinha tão lhe treinar com Voda.,58,54.0,57,neutral,neutral,neutral,neutral
1181197713553215490,se quer resolver o que está acontecendo com sigo não lute com circunstâncias externas mas sim internas,58,54.0,57,neutral,positive,positive,positive
1423290207793606668,use a máscara obedeça o protocolo sanitário,58,57.0,54,neutral,neutral,neutral,neutral
1174057076185808898,assim como toda pasta dentífrica é colgate,55.0,59,60,neutral,neutral,neutral,neutral
1150358393309270016,além fronteiras mas será que vc é humorada por natureza ou calha quando está nas redes sociais,58,54.0,57,positive,positive,neutral,positive
1456150397245169665,well lembrei me agora que não jantei,58,57.0,54,neutral,negative,neutral,neutral
1405822213115289600,eu nem como pegar garrafa para servir tal vinho sei,55,59.0,60,neutral,negative,neutral,neutral
1478307291455963100,Mas Rocky 😂😂😂😂😂 depois sinto que aquele vestido é bonito 🙌🏽😂🥲,55,59.0,60,neutral,neutral,positive,neutral
1505219529571508200,"𝙁𝙚𝙡𝙞𝙯 𝘿𝙞𝙖 𝙙𝙤 𝙋𝙖𝙞! •.𝘏𝘦𝘳𝘰́𝘪 𝘥𝘢 𝘍𝘢𝘮𝘪́𝘭𝘪𝘢. 𝘗𝘢𝘳𝘢𝘣𝘦́𝘯𝘴 𝘢 𝘵𝘰𝘥𝘰𝘴 𝘲𝘶𝘦 𝘻𝘦𝘭𝘢𝘮 𝘱𝘦𝘭𝘢 𝘚𝘦𝘨𝘶𝘳𝘢𝘯𝘤̧𝘢 𝘥𝘢 𝘍𝘢𝘮𝘪́𝘭𝘪𝘢.• O SEGURO QUE SEGURA Avenida do Zimbabwe, 338, Sommerschield . Maputo Tel: 21488836/7 . 84/823039391 https://t.co/Uka5Uocs5j",55,59,60.0,positive,positive,positive,positive
1503440835311976455,yu não fui a única afinal,55,59,60.0,neutral,neutral,negative,neutral
1491520720836382700,"@user @user Não mais vivo Eu, mas Cristo vive em mim. #TheHistoricRevival",58,57.0,54,positive,neutral,neutral,neutral
1553324410987217e3,Não vou cair e não conseguir levantar das drogas eu? Meus amigos peço plano de consumo,55,59,60.0,neutral,neutral,negative,neutral
1327165638696169472,essa cena está a ser considerado sensível,58,54.0,57,neutral,neutral,neutral,neutral
1478505397522677800,"Vocês, Ou o sex education (3 secção) está muito ""romântico"" ou cliché 🙄 Ou eu não tou numa boa fase... So sad sometimes 😣😥",55.0,59,60,negative,negative,negative,negative
1506857170196967400,"@user Mas a geração presente tem ignorado isso e vivido como se não tivesse um Cèu, uma eternidade Que espera pelo homem. #ResurrectionOfTheSaints @user @user",55,59,60.0,neutral,neutral,negative,neutral
1504886179497488400,@user 😹😹😹😹😹😹 Não sabe que quase tudo que ele está a usar neste momento é assembled by 🇨🇳,55.0,59,60,neutral,neutral,neutral,neutral
1297936730159558662,mesmo alguns amigos dele estão a espera,55,59.0,60,neutral,neutral,neutral,neutral
1204456424388153344,sexo enquanto chove anima debaixo duma cobertura de chapas de zinco aquele barulho das chapas parece uma multidão batendo palmas para o casal,55.0,59,60,positive,neutral,positive,positive
1543818912583794700,Mereço ter um bom dia ☀️,58,54.0,57,positive,positive,positive,positive
1515800556446621700,"@user Muitas faltas não apitadas, não vão ganhar as séries assim 🤣🤷🏽‍♂️",58,54.0,57,neutral,negative,neutral,neutral
1521864459144343600,@user Calma... bebe lá um pouco: https://t.co/qXW56ij2dl,55,59,60.0,neutral,neutral,neutral,neutral
1536317677064663e3,"@user @user Juro. Eu nunca vou perceber, um está infeliz e quer bazar. O outro a insistir que não 😂",55,59,60.0,neutral,neutral,neutral,neutral
1498327590431514600,Nada bro! A partir do momento que percebemos que todo mundo no mundo está projectar as coisas se quer te afectam. Cada um com seus demónios e sua missão! Just be you! Veneno mata quem consome só 🤣 😍❤️ https://t.co/qahklGaZqZ,58.0,57,54,negative,neutral,neutral,neutral
1532110290984247300,na casa deveria ir embora pois a outra que chegou é muito confusa( e de facto é muito confusa 🤦🏾‍♂️) e que ia acabar partindo tudo... ... E daí a moça diz que entrou na casa pegou o que era dela e bazou. Ligou para mim para ajuda para entender o que tinha acontecido naquele dia,58.0,57,54,neutral,neutral,neutral,neutral
1187308901861068800,não é com essa luana que deves te preocupar guebas,58,54.0,57,neutral,neutral,neutral,neutral
1516311464235212800,Só aberto?? Usar e começar a pelar com ela. https://t.co/IiB7BNkZGO,55,59,60.0,neutral,neutral,neutral,neutral
1526545178965823500,"Ser de libra é um problema, alguém me livra desse signo mo deus😩😩😩🤣🤣🤣🤣",58,57.0,54,neutral,negative,negative,negative
1508018214701355e3,A bainha de alguns vestidos de Cetim me dá ansiedade,55.0,59,60,negative,neutral,negative,negative
1541508579378733e3,"Hebreus Cap. 7 | NVI 26 É de um sumo sacerdote como esse que precisávamos: santo, inculpável, puro, separado dos pecadores, exaltado acima dos céus. #MondayEveningService",58,54.0,57,neutral,neutral,neutral,neutral
1504161959201153e3,"77,39*10L/dia = 770,39 +80 de portagem = 850,39 +250 de estacionamento = 1100,39 +20 dos putos do estacionamento =1120,39MZN/dia! O custo por teres carro na cidade de Maputo! Se reclamar vai chorar na paragem 😏",55,59.0,60,neutral,neutral,neutral,neutral
1537032179611582500,@user te desafio a prepar esse prato🤭🤭🤭🤭🤭🤭 https://t.co/LjSSbj6Oa5,58,57.0,54,neutral,neutral,neutral,neutral
1492465738828898300,Mania dessa geração moçambicana. Por isso que não teem ideias próprias https://t.co/n6a9y4pWTT,58,54.0,57,neutral,neutral,neutral,neutral
1311441529337253893,todos nascemos dotados de amigos,55.0,59,60,positive,positive,positive,positive
1453439123843338248,vodacom está monopolizar o mercado não basta competir com telefonias e bancos agora está atacar vendas de varejo,58,54.0,57,neutral,negative,negative,negative
1543662489401020400,Viver No Pecado É Adorar Ao diabo [1João 3:9-10] #SundaySuperWord,58,57.0,54,negative,negative,neutral,negative
1528770769404182500,Awwn.. nunca me senti tão protegido🥰🥰❤️❤️ https://t.co/Kw5gLecSIJ,55,59,60.0,positive,positive,neutral,positive
1566128563157352448,pelo menos sei que no inferno não estarei sozinho aquele pastor estará a minha frente,58,57.0,54,negative,negative,positive,negative
1536329719163003e3,"Deus da eternidade é adorado em Santidade e em temor. Estes Sao OS tempos visiveis para preparar a nossa eternidade,sabendo que so temos Dois destino(o inferno e CEU) A nossa forma de viver é determina a nossa eternidade. @user @user #AngolaHealingDecree",55,59.0,60,neutral,neutral,neutral,neutral
1357429806321856520,agora percebo porque aterrou em nkobe quando vinha do planeta dele é o marciano,55.0,59,60,neutral,neutral,neutral,neutral
1542892085908541400,Outra coisa que vai vos matar é ter vários peques no mesmo dia 😭💀💀,58.0,57,54,negative,negative,neutral,negative
1532773685672697900,@user Essa é a hora de focar se no cordeiro de Cristo JESUS pois ele é o nosso redentor,55.0,59,60,neutral,positive,positive,positive
1492750863017951200,"@user @user O que estou vendo onde estou a vivier actualmente, a qualidade das escolas as crianças só estudam porque foram lá matriculadas e que é direito delas terem a educação, as salas nem sei se podem serem chamadas de salas.",55.0,59,60,negative,negative,neutral,negative
1200663228541526017,pelo menos tentaste não interessa a opinião dele‍️ só assim te sentirás aliviada,55,59.0,60,positive,positive,neutral,positive
1493186019507650600,Angola não registrou casos nem óbitos da covid-19 informaram autoridades de saúde https://t.co/HqLdi4u71R,55.0,59,60,neutral,neutral,neutral,neutral
1199318211478654976,todos nós merecemos uma segunda chance,58,54.0,57,neutral,positive,positive,positive
1537089679396315139,mas menti bro se vc tem que fazer sempre não é eterna,55.0,59,60,negative,neutral,negative,negative
1403287784673132545,minha sogra ligava quando fazia badjias badjias dela eram poxa saudades mãe,55,59.0,60,positive,positive,neutral,positive
1519976258842595300,"@user É preciso saber se durante 3 anos fez o curso mas não está feliz, ou se quer mudar por estar a chumbar. Sendo o segundo, a solução está errada 🤷🏽‍♂️",58,54.0,57,neutral,negative,neutral,neutral
1500541866692984800,"E lindo, muito lindo ❤️ https://t.co/wjBV2CmKyW",58.0,57,54,positive,positive,positive,positive
1428480308517687298,naaah for blackberry tinha um peso mau pessoas que pagavam service os ricos,58,54.0,57,neutral,positive,neutral,neutral
1539751755159928800,@user @user @user @user Onde essa geração presente passará a sua Eternidade?,55,59,60.0,neutral,neutral,neutral,neutral
1492091797887193e3,Não minta que estás a gostar da pessoa só para ocultar uma mágoa ou frustração de uma relação anterior. É cansativo o terem de ser centros de reabilitação. Tratem vossos xipoquinhos antes sem que tenham de transferir para outros seres humanos.,58,54.0,57,positive,negative,negative,negative
1573391975327596544,barra é bom lugar para fazer as pazes com mor tofo tudo rola naquele lugar,58,57.0,54,neutral,positive,positive,positive
1328615795404976128,e que agarrei a cm força q quase sufoquei,55,59.0,60,neutral,negative,neutral,neutral
1467535449086480389,esse miúdo trancouse na wc e partiu chaves eu n queria rir mas edjo,58,57.0,54,neutral,negative,neutral,neutral
1189887003200049154,nem acredito que tenho foto com me deu autógrafo a mãe grande a líder,58.0,54,57,positive,positive,positive,positive
1558505448885690368,eu nunca li algo no twitter sem ter comentário da porra do lucas,58,54.0,57,neutral,negative,neutral,neutral
1498608510841491500,SERNIC desmantelou deteve quatro pessoas indiciadas de crime de rapto em Maputo https://t.co/RQZjwMAWul,55,59.0,60,neutral,neutral,neutral,neutral
1189776534434914305,está de mais iiih ‍️,58,54.0,57,neutral,negative,neutral,neutral
1525875964860850200,"Vivo de arte, tudo que veio depois, foi graças a arte .",58.0,57,54,neutral,positive,positive,positive
1366410947368259590,putos não entendem essa cena,58,54.0,57,neutral,neutral,neutral,neutral
1528042840206483456,meu filho chora em ver este gatinho,55,59.0,60,neutral,negative,neutral,neutral
1544019699209584600,"OK que vão subsidiar os transportadores mas: 1. Quais transportadores? Os licenciados? É que a mais de 10 anos que não dão licenças aos chapinhas (só dão aos maiores). 2. Quem carrega o povo são os clandestinos 🤌🏽 e a estes, nunca chegou o subsídio 😒 3. Como vamos auditar...",58,57.0,54,neutral,negative,negative,negative
1482055432323702800,"Gratidão pelas más e boas coisas. As más porque aprendo, as boas porque me acrescentam gozo de viver.",58,54.0,57,positive,neutral,neutral,neutral
1534769985394028500,Procura-se autor de meme. Recompensa será um pacote diamante. https://t.co/ybJu3BQ6Fu,58,57.0,54,positive,positive,positive,positive
1515815735536328700,"Smart desativou 2 gajos naquele shot fake. Um não levantou mais ,😂😂😂😂😂",58,57.0,54,neutral,neutral,neutral,neutral
1547241385073545200,O maior erro do Bob foi de não levar a mulher para conhecer o novo escritório https://t.co/UIlBQWYZZZ,55,59.0,60,neutral,negative,neutral,neutral
1146781349673611264,mas vocês que abanam o carro quando estão abastceresse combustível vai onde mesmo,55,59.0,60,neutral,neutral,neutral,neutral
1575180475983101952,não me deixaram ainda,55,59,60.0,positive,positive,negative,positive
1485722289186431e3,Acabei de publicar uma foto em Liberdade - Matola https://t.co/mzPNPgjzza,58,54.0,57,neutral,neutral,neutral,neutral
1540456104542589e3,"@user 😂😂😂 Mas pensando bem, melhor tirar essa ideia da cabeça..😅",55.0,59,60,neutral,neutral,neutral,neutral
1160766437281161224,miúdos fecha os olhos e pah,55,59,60.0,neutral,neutral,neutral,neutral
1401630569595912199,detesto qnd t mostro uma foto e ja qrs ver outras fts vas encontrar nuds d tua gaja aihaha relaxa pouco vc,55.0,59,60,negative,neutral,negative,negative
1502017258230628400,Não deixe que o medo te impeça de correr atrás dos teus sonhos.,55,59,60.0,positive,positive,neutral,positive
1477311396023091200,Me lembro do 2021 como se fosse ontem😪,58,57.0,54,neutral,negative,neutral,neutral
1545508616270188500,"Lendo os contornos da morte de José Dos Santos, pessoas ligadas ao seu partido o deixaram sozinho, quando mais precisava da companhia deles, agora dizem q perderam um amigo, cheio de frescuras",55.0,59,60,negative,neutral,neutral,neutral
1420042447175004161,vai te qatar com tuas viagens,58,57.0,54,neutral,negative,neutral,neutral
1506522770338836482,mas a pessoa que viu rato naquela garrafa que caiu está com uns traumas internos de casa q não estão nada nices,55,59.0,60,neutral,negative,negative,negative
1316312604260864000,haha tudo que vai volta oq sai entra,58,54.0,57,neutral,neutral,neutral,neutral
152684247590579e4,"Eu amo o fotebol, mas não faz sentido meio milhão de randes por um jogo que sabemos que vamos perder. Invistam essa mola noutras fideracoes... A FMF que trabalhe para merecer, não se justifica. Futebol é uma gordura no nosso orçamento para o desporto. https://t.co/GHWbVTgGj8",55,59.0,60,neutral,negative,negative,negative
1543168704585912321,aprontaste filhas d dono pra serem rancorosas assim,58,57.0,54,neutral,negative,negative,negative
1153932859029250055,se ele te faz com teus amigos virem inimigos coloca em ti altivez faz de ti um ser não inspirador faz de ti um ser rebelde how‍️,55,59,60.0,neutral,neutral,negative,neutral
1497481271215366100,"Antes diziam que COVID-19 é o início do fim do mundo, agora é Ucrânia vs Rússia. 🤣 Disseram o mesmo na 1a, 2a guerra mundial, disseram também no 11 de Setembro. Não existe povo mais chato que as ovelhas de Cristo.",58,57.0,54,neutral,negative,neutral,neutral
1538813599229038592,poxas essa música nem existe ainda mas já tenho tantas versões nices como essa agradece ao turaz gostei imenso,55.0,59,60,positive,positive,positive,positive
1489314522082988e3,@user @user Eishhhhh esse macaco boçal por favor não! 🤮,58,57.0,54,neutral,negative,negative,negative
1409222963757563906,não queremos amigos que nos façam o que o scar fez ao mufasa,58,54.0,57,neutral,negative,negative,negative
1501814909847355400,"@user @user Mel sim, até porque não Como açucar por Uma questão de Saúde e unico doce que me é permitido é Mel, mas leite sis ? Leite??????",55,59.0,60,neutral,neutral,neutral,neutral
1377927345831616512,gajo muito avon na terra rendo ️ nivaldo e,58,57.0,54,neutral,positive,positive,positive
1142158614313996295,jú a partir de hj você é quem vai resolver meus problemas e o q vc decidir está bem pra me ainda mais se envolver intimações,58,54.0,57,neutral,positive,neutral,neutral
1368469377369190401,é um facto as gordinhas tem muito amor no coração ️,55.0,59,60,positive,positive,positive,positive
1496845523336245200,@user Também gostava de saber. Porque me cheira tudo a uma grande fantochada do gênero “agarrem-me senso bato-lhe” 😢,58.0,54,57,negative,negative,negative,negative
1533191052252823600,"Conjuntos 250 MT 868287968 em 25 De Junho ""B"", Maputo, Mozambique https://t.co/B9fKn09bHt",58,57.0,54,neutral,neutral,neutral,neutral
1529731364802658300,"80% das letras de Davido não fazem sentido. Ouvi o último álbum dele umas 6 vezes e o jovem não está a dizer absolutamente nada além de gritar nas batidas. Em suma, o álbum é bom pelas participações de Nick Minaj, Nas e companhia.",58,57.0,54,negative,negative,negative,negative
1530249975522906e3,Namorada viciada em sexo quando baza deixa um vazio fdd,58,57.0,54,neutral,negative,neutral,neutral
1530080874045268e3,DESCOBRIMOS QUE O PROBLEMA DO SER HUMANO PARA COM DEUS OU O PROBLEMA DE DEUS PARA COM O SER HUMANO É O SEU MAU COMPORTAMENTO ISTO É O MAU COMPORTAMENTO DO SER HUMANO. #WordExpoInAngola @user,58,54.0,57,neutral,negative,neutral,neutral
1539515680650940400,"Tá ver pedires festa e dizerem: você já é doutor, faz lá sozinho 😭 https://t.co/e5yxU1OKQo",58,57.0,54,neutral,negative,neutral,neutral
1145409848277962755,ainda por se estudar,58,54.0,57,neutral,neutral,neutral,neutral
1516095741818716200,Nilton tem megas pra baixar tudo aí e restar https://t.co/YKHQ5yXl28,58.0,57,54,neutral,positive,positive,positive
1503439058512527400,Graças a Deus sai desse sofrimento de ter de fazer tranças a noite ora esticar cabelo a 1 ano ja🥲 https://t.co/0S90qK3vKd,55,59,60.0,positive,positive,neutral,positive
1480904229099294700,"@user Confia meu G, mas só parei pq já n ficava grosso! Dei um tempo",58,54.0,57,neutral,neutral,neutral,neutral
